rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/entropy_loss,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/clip_fraction,train/value_loss,train/loss,train/clip_range,curriculum/stage,curriculum/preferred_eval_mode,curriculum/grid_size,train/ent_coef,curriculum/stage_timesteps,curriculum/max_steps,train/stage_learning_rate,curriculum/obs_quantity,eval/full_coverage_rate,eval/std_reward,eval/mean_reward,eval/mean_ep_length,eval/stage_timesteps,eval/stage,eval/deterministic,eval/std_ep_length,eval/promotion_max_mean_length,eval/coverage_promotion_passed,eval/promotion_min_mean_reward,eval/promotion_full_coverage_rate,eval/deterministic_quality_passed,eval/mode_gap,eval/stochastic_quality_passed,eval/stochastic_full_coverage_rate,eval/diagnostic_full_coverage_rate,eval/deterministic_promotion_floor,eval/quality_promotion_passed,eval/promotion_passed,eval/deterministic_full_coverage_rate
6.223313808441162,260.63,1543680,368,19,132,-0.4256861171661279,1969,0.3450254797935486,-0.002680846537726048,7e-05,0.008151289,0.0960536858974359,0.561846774071455,0.28588756918907166,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2735724449157715,256.76,1546240,358,20,142,-0.3742188283801079,1974,0.2688565254211426,-0.0022878449596464632,7e-05,0.0086097345,0.0971875,0.41930235853418707,0.15150389075279236,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.3441853961348534,1979,0.5469259023666382,-0.002432768288999796,7e-05,0.00553913,0.06796875,0.503045922666788,0.4438893496990204,0.15,,,,,,,,,0.89,2.453189934610205,6.411914260983467,256.08,972800,3,0,89.86041175067027,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.41,4.420924493189643,2.6940664679184554,331.3,972800,3,1,132.0192031486329,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,972800,3,,,157.3,0,6.75,0.89,0,0.48000000000000004,0,0.89,0.89,0.0,0,0,0.41
6.343033313751221,254.17,1548800,2072,1,1,,,,,,,,,,,3,1,11,0.011,972800,440,7e-05,15,,,,,,,,,,,,,,,,,,,,,
6.316668510437012,254.3,1551360,940,2,5,-0.4387213122553942,1982,0.5434708595275879,0.0028741521442808755,7e-05,0.03567627,0.10899390243902439,0.5543041309205498,0.29384058713912964,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.284708023071289,255.97,1553920,846,3,9,-0.4316252287891176,1984,0.6345292329788208,0.0035251333481735652,7e-05,0.010724051,0.12803819444444445,0.41321985320084625,0.07702818512916565,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.287168025970459,262.33,1556480,616,4,16,-0.42718477427959445,1989,0.5638022422790527,-0.00232665307354182,7e-05,0.00930464,0.113046875,0.3754413728415966,0.07842394709587097,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.399667739868164,254.46,1559040,496,5,25,-0.41216949045017204,1994,0.5004034638404846,-0.0014816438378666037,7e-05,0.008366315,0.10005040322580645,0.6817173977052012,0.520970344543457,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.361049175262451,253.12,1561600,428,6,35,-0.34415600046515465,1999,0.6596856117248535,-0.0028383962251245978,7e-05,0.007190836,0.1021875,0.4177921709418297,0.16722941398620605,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.388327121734619,248.81,1564160,403,7,44,-0.3556257376074791,2004,0.7372254729270935,-0.0037539509125053883,7e-05,0.007598579,0.0890625,0.37390477186068893,0.2696579694747925,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.282224178314209,248.67,1566720,384,8,53,-0.2943230965733528,2009,0.7123117446899414,0.0011484747938811778,7e-05,0.00887314,0.09703125,0.6990240235626698,0.08070347458124161,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.330369472503662,249.71,1569280,369,9,62,-0.30371634796261787,2014,0.7253415584564209,0.000489741750061512,7e-05,0.011388981,0.111328125,0.5409427227824927,0.05770442634820938,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.362485408782959,253.36,1571840,359,10,71,-0.33882538601756096,2019,0.5449278354644775,-0.004227425442077219,7e-05,0.0076220543,0.08046875,0.8080466004274786,0.017438188195228577,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2622785568237305,259.48,1574400,348,11,80,-0.32806202337145807,2024,0.2903369665145874,-0.0019913441920652985,7e-05,0.007408087,0.077890625,0.7814119824022054,0.8136962652206421,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.485748291015625,251.76,1576960,338,12,90,-0.34794520676136015,2029,0.4488663077354431,-0.0020517502166330815,7e-05,0.0042587,0.077890625,0.6982458025403321,0.23428767919540405,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.545955657958984,247.36,1579520,332,13,100,-0.3285947792232037,2034,0.25566035509109497,-0.0011830406356602907,7e-05,0.0059798816,0.079296875,0.5647792557999491,0.3446143567562103,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.549107074737549,248.17,1582080,332,14,107,-0.33153169602155685,2039,0.5106697082519531,-0.001926891654729843,7e-05,0.007379902,0.0890625,0.3890401402115822,0.034291692078113556,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.462417125701904,250.96,1584640,327,15,117,-0.37521626651287077,2044,0.4283207058906555,-0.001134616956114769,7e-05,0.005563979,0.08609375,0.7756736943125725,0.21312060952186584,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.42019510269165,251.45,1587200,341,16,120,-0.40002915759881336,2046,0.7390693426132202,0.0029133204370737076,7e-05,0.016637482,0.06510416666666667,0.6306812291344007,0.16388936340808868,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.389216899871826,255.96,1589760,336,17,129,-0.37905885487794877,2051,0.30111098289489746,0.0006451666820794344,7e-05,0.007303357,0.090546875,0.5883923510462046,0.5135732293128967,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.31479549407959,257.01,1592320,345,18,133,-0.38269176273732575,2053,0.37983453273773193,0.0020254527193468972,7e-05,0.011440195,0.1089527027027027,0.5490864730767302,0.48485058546066284,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.253413677215576,257.06,1594880,341,19,142,-0.3698678025603294,2058,0.3362566828727722,-0.001128880837932229,7e-05,0.007365675,0.106328125,0.4208024322614074,0.08179798722267151,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.193112850189209,256.51,1597440,344,20,148,-0.34852606822785576,2062,0.5264896154403687,0.0012448374917240518,7e-05,0.012287371,0.09477796052631579,0.5663291515145255,0.2629537880420685,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.37817627340555193,2067,0.32780611515045166,-0.0022384048253297805,7e-05,0.0060534477,0.096875,0.7548685285076498,1.1167868375778198,0.15,,,,,,,,,0.85,2.4423350737456366,6.104623195901513,274.89,1024000,3,0,97.28256729753795,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.48,4.239886459826936,3.5433712148666383,307.3,1024000,3,1,139.16504589874572,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024000,3,,,157.3,0,6.75,0.85,0,0.37,0,0.85,0.85,0.0,0,0,0.48
6.240441799163818,257.9,1600000,2056,1,1,,,,,,,,,,,3,1,11,0.011,1024000,440,7e-05,15,,,,,,,,,,,,,,,,,,,,,
6.165980339050293,261.83,1602560,497,2,10,-0.36709994852542877,2072,0.3701249957084656,-0.002292458638548851,7e-05,0.0055649932,0.086875,0.7270666947960853,0.33611786365509033,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.288569927215576,259.59,1605120,413,3,18,-0.3691292133927345,2077,0.3396759033203125,-0.002835539546795189,7e-05,0.005135767,0.07328125,0.6992513907700777,0.7088393568992615,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.39619255065918,251.19,1607680,353,4,28,-0.3552349963966681,2082,0.2535994052886963,-0.0013585408617343222,7e-05,0.010413522,0.10283801020408163,0.8148227273201456,1.7871692180633545,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.452976226806641,252.02,1610240,350,5,36,-0.3631798517273133,2087,0.41779083013534546,0.0001146743881953768,7e-05,0.014244836,0.07454819277108433,0.44002418085394135,0.7195079922676086,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.4084625244140625,256.8,1612800,332,6,46,-0.38982981264591215,2092,0.544861912727356,-0.001209805472753942,7e-05,0.009441661,0.137578125,0.3886109057627618,0.014354247599840164,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.578773021697998,250.23,1615360,324,7,55,-0.3953161031007767,2097,0.35692453384399414,-0.002851965301670134,7e-05,0.0073907087,0.090078125,0.34836893720552325,0.027403423562645912,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.486874580383301,255.41,1617920,352,8,58,-0.3923585255231176,2099,0.43214941024780273,0.005030862920518432,7e-05,0.022723634,0.09151785714285714,0.47024625380124363,0.2315976321697235,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.404301643371582,257.75,1620480,372,9,61,-0.382535967307213,2101,0.3234233856201172,0.0022294993440692243,7e-05,0.008591118,0.09174679487179487,0.45569666016560334,0.2378140687942505,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.419048309326172,255.88,1623040,387,10,66,-0.3938398887502386,2104,0.38061630725860596,0.001920263758523667,7e-05,0.007924226,0.10289228723404255,0.4666497330082224,0.33649149537086487,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.367166519165039,255.81,1625600,373,11,75,-0.3668943184614182,2109,0.45575714111328125,-0.0018949090689420701,7e-05,0.0069046044,0.109296875,0.5122787900641561,0.18735244870185852,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.241901874542236,258.08,1628160,390,12,78,-0.3492759168148041,2111,0.5157464146614075,0.003126042751738658,7e-05,0.012745626,0.09234775641025642,0.38745005395358956,0.1613154113292694,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.021132946014404,264.75,1630720,383,13,86,-0.3628248032927513,2116,0.4578394889831543,-0.0010032068472355603,7e-05,0.006851924,0.089140625,0.5837385827768594,0.1742713898420334,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.959893226623535,266.84,1633280,371,14,96,-0.3799120056629181,2121,0.5783861875534058,0.00011228960938751698,7e-05,0.006494654,0.0878125,0.5348714946117252,0.15632212162017822,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.88381814956665,270.35,1635840,381,15,100,-0.3836180208758874,2124,0.5335447192192078,0.004007626303725622,7e-05,0.021459289,0.0859375,0.5215713968500495,0.030137546360492706,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.595230579376221,280.7,1638400,384,16,106,-0.4209049367904663,2129,0.5498396158218384,-0.0002809248585253954,7e-05,0.006142286,0.104921875,0.4777814066596329,0.015903078019618988,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5080885887146,285.21,1640960,387,17,112,-0.43318039093698774,2133,0.564661979675293,0.001979556174150535,7e-05,0.016119575,0.1234375,0.5582072662189603,0.058068759739398956,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5026936531066895,284.52,1643520,380,18,121,-0.4193257174144189,2138,0.3735990524291992,0.00021945281575123468,7e-05,0.009887852,0.12638346354166666,0.9099323283880949,0.1016404926776886,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.665908336639404,278.68,1646080,365,19,133,-0.4113971507549286,2143,0.2642793655395508,-0.003690042281523347,7e-05,0.005212699,0.08125,1.082433930672705,0.5833943486213684,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8469929695129395,272.51,1648640,358,20,142,-0.4328027215600014,2148,0.12477070093154907,-0.0011883199587464333,7e-05,0.0044005574,0.111328125,0.8901900374144316,0.7999053597450256,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.4328840352021731,2152,0.2495110034942627,-0.0007734767829951567,7e-05,0.008007738,0.09865785256410256,0.8840428770830234,0.25154629349708557,0.15,,,,,,,,,0.91,2.0017259992508665,6.756770306723192,236.93,1075200,3,0,80.19155254763434,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.53,4.008987641610444,3.9956996082141996,297.32,1075200,3,1,135.87471287918146,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075200,3,,,157.3,0,6.75,0.91,0,0.38,0,0.91,0.91,0.0,0,0,0.53
5.9042887687683105,272.53,1651200,2082,1,1,,,,,,,,,,,3,1,11,0.011,1075200,440,7e-05,15,,,,,,,,,,,,,,,,,,,,,
6.049464702606201,265.87,1653760,731,2,7,-0.4530133831089941,2155,0.09426319599151611,-0.0006063394248485565,7e-05,0.008070521,0.11637931034482758,0.8029896827607319,0.4739159643650055,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.098995208740234,266.1,1656320,477,3,16,-0.40205353766679763,2160,0.231817364692688,0.0008998201042413711,7e-05,0.004786635,0.085625,0.6207546568848192,0.5081000328063965,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.020666599273682,269.5,1658880,422,4,24,-0.4322057047486305,2165,0.30686700344085693,-0.001608462305739522,7e-05,0.0064133694,0.100234375,0.6171148595772684,0.05437234789133072,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.920835971832275,275.27,1661440,439,5,29,-0.4374121103597724,2168,0.31246185302734375,0.0011644096559156542,7e-05,0.017206954,0.10954483695652174,0.47758734048060747,0.1177353635430336,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.084855556488037,266.85,1664000,428,6,35,-0.4416536101396533,2172,0.27430295944213867,0.0010043705030735853,7e-05,0.011548742,0.10722373188405797,0.6569408914209276,0.048263076692819595,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.172756195068359,261.61,1666560,401,7,44,-0.4349642935395241,2177,0.2196452021598816,0.0009049903880804777,7e-05,0.008940331,0.107890625,0.7676047149114311,0.01414374727755785,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.175319194793701,263.15,1669120,395,8,51,-0.404027413725853,2182,0.3590273857116699,-0.002854818208143115,7e-05,0.0069440054,0.1028125,0.6905754894437268,0.052359044551849365,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.959594249725342,270.55,1671680,407,9,56,-0.4594604348649784,2185,0.30161792039871216,0.0004443649240598387,7e-05,0.013019155,0.09438775510204081,0.6612994999681808,0.05218174308538437,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.02095890045166,268.16,1674240,418,10,61,-0.4035272918641567,2187,0.30120694637298584,0.0032035080017521977,7e-05,0.010100559,0.10625,0.8705465006642044,1.089792251586914,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.967267990112305,274.1,1676800,406,11,69,-0.41487965881824496,2192,0.22569239139556885,-0.001089353784918785,7e-05,0.0055535985,0.09609375,0.7686610830947757,0.9505658149719238,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8858256340026855,276.13,1679360,396,12,77,-0.4285522159934044,2197,0.398098886013031,-0.0029093489330261945,7e-05,0.007926404,0.10890625,0.8439264459535479,0.8146213293075562,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.867396354675293,279.75,1681920,394,13,84,-0.4577346959231812,2202,0.254774272441864,-0.0030582324705190128,7e-05,0.03158419,0.1017554012345679,0.9504738581585296,1.0110015869140625,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.7528791427612305,280.03,1684480,392,14,91,-0.45510942161083223,2207,0.4146496057510376,-0.0005359213007614016,7e-05,0.011380414,0.117265625,0.6938898648880422,0.0019920989871025085,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.9407243728637695,276.45,1687040,381,15,100,-0.434205935895443,2212,0.3609328269958496,-0.002718924609944224,7e-05,0.006775296,0.118203125,0.8983660529926419,0.04827217757701874,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.060215473175049,272.88,1689600,373,16,109,-0.44740179091691973,2217,0.14216548204421997,-0.0013432143442332744,7e-05,0.0074086995,0.10625,1.3270439283549786,1.1957894563674927,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.119749546051025,273.17,1692160,365,17,119,-0.4455989322066307,2222,0.15962111949920654,-0.0005982646066695452,7e-05,0.0062528616,0.124375,0.8985813551023603,0.24527490139007568,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.269323348999023,265.5,1694720,378,18,121,-0.44226894208363127,2224,0.23445993661880493,0.003597293847373554,7e-05,0.03186737,0.08854166666666667,0.7384849719348408,0.19777856767177582,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.393274307250977,263.43,1697280,368,19,132,-0.4172574642300606,2229,0.27162134647369385,-0.0005108496267348528,7e-05,0.0039586956,0.081171875,1.137415733449161,0.9385508298873901,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.307610988616943,268.05,1699840,371,20,137,-0.4098045457217653,2232,0.46259719133377075,0.00028473947007777326,7e-05,0.0080994135,0.0703125,0.6096877253661721,0.5571291446685791,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.47145255506038664,2237,0.31569910049438477,-0.002543982584029436,7e-05,0.0048763864,0.098359375,0.6231901517882943,0.0572444349527359,0.15,,,,,,,,,0.91,1.97197456446349,6.540808985829353,260.18,1126400,3,0,88.00049772586516,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.58,4.312304134282872,4.252801219411194,282.53,1126400,3,1,135.43274751698718,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126400,3,,,157.3,0,6.75,0.91,0,0.33000000000000007,0,0.91,0.91,0.0,0,0,0.58
6.357281684875488,262.34,1702400,2308,1,1,,,,,,,,,,,3,1,11,0.011,1126400,440,7e-05,15,,,,,,,,,,,,,,,,,,,,,
6.3547587394714355,262.24,1704960,459,2,11,-0.4636777353286743,2242,0.39513057470321655,-0.002512069186195731,7e-05,0.00454812,0.077734375,0.628690453581512,0.13465863466262817,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.199130058288574,263.64,1707520,373,3,20,-0.4524610549211502,2247,0.4025591015815735,-0.001267775851301849,7e-05,0.0056465724,0.090546875,0.4634831875562668,0.11531490832567215,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.139881134033203,264.89,1710080,417,4,24,-0.478732041622463,2249,0.39695072174072266,0.0014502254167669698,7e-05,0.012405821,0.10567434210526316,0.45306928509748295,0.09286224842071533,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.080670356750488,266.58,1712640,445,5,28,-0.4504785481840372,2252,0.41764742136001587,0.0016923187067732215,7e-05,0.0183671,0.08805338541666667,0.6077523363831764,0.10889336466789246,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.9588847160339355,268.06,1715200,438,6,35,-0.4692484767579321,2256,0.4033823013305664,-0.00016489816801761514,7e-05,0.014119251,0.11963619402985075,0.7918411996493588,0.8183791637420654,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.846068859100342,268.06,1717760,411,7,43,-0.5231834265589714,2261,0.4567146897315979,-0.0019481513183563948,7e-05,0.005252324,0.101640625,0.6316516958363354,0.08481816202402115,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.696993827819824,271.96,1720320,396,8,51,-0.4965072280168533,2266,0.4686856269836426,-0.0015589475631713867,7e-05,0.0050342176,0.093359375,0.7831870129145682,0.6447194814682007,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.492931365966797,278.64,1722880,414,9,55,-0.4661629475653172,2268,0.5946841239929199,0.0016237867530435324,7e-05,0.00551638,0.0908203125,0.8500086308456958,0.03880097717046738,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.507282733917236,275.82,1725440,395,10,64,-0.45774020105600355,2273,0.4731000065803528,-0.0002185695245862007,7e-05,0.005187315,0.119921875,0.8665742265433073,0.02561863884329796,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.586449146270752,272.2,1728000,382,11,73,-0.4506800588965416,2278,0.5420956611633301,-0.0021933288127183913,7e-05,0.005854331,0.10578125,0.8586053264513612,0.10102730244398117,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.642320156097412,270.66,1730560,369,12,83,-0.45911367624998095,2283,0.4686471223831177,-0.0012020353972911834,7e-05,0.0064436244,0.092421875,0.9328550324589014,0.2966170907020569,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.701697826385498,269.7,1733120,364,13,91,-0.45411401450634004,2288,0.4843224287033081,0.00033507714979350565,7e-05,0.0048887306,0.100390625,0.7766414654441178,0.3727613687515259,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.859161376953125,266.95,1735680,357,14,100,-0.43819979071617127,2293,0.6924698352813721,-0.0008836989803239704,7e-05,0.007785986,0.101875,0.7184080760367215,0.013142850250005722,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.949796199798584,263.17,1738240,353,15,108,-0.5126931461691856,2298,0.5416967868804932,0.0013554122764617206,7e-05,0.0052804486,0.11828125,1.125693170921877,0.49647095799446106,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.140355110168457,260.23,1740800,346,16,118,-0.47510612815618514,2303,0.4107908606529236,-0.0018631951417773962,7e-05,0.006202172,0.09234375,0.8648377037420869,0.03655973821878433,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.277996063232422,256.78,1743360,342,17,127,-0.48251162469387054,2308,0.37197089195251465,-0.001558308470994234,7e-05,0.008187266,0.111953125,0.7266640491224825,0.13905568420886993,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.163006782531738,261.1,1745920,344,18,133,-0.5130166256427765,2313,0.4650532603263855,-0.0007259035762399435,7e-05,0.0058473935,0.1046875,0.5255699365958572,0.6732175350189209,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.407810688018799,255.63,1748480,355,19,136,-0.4909388544884595,2315,0.3576720356941223,0.006022922398353165,7e-05,0.017740775,0.12286931818181818,0.5534970291297544,0.10493408143520355,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.329942226409912,260.13,1751040,347,20,147,-0.4294161820411682,2320,0.3273972272872925,0.0004249110259115696,7e-05,0.0055458536,0.095390625,1.0462189032137394,0.6373688578605652,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.4541979733299702,2325,0.44270098209381104,-7.747220707700608e-05,7e-05,0.008440844,0.09483045212765957,0.7000103480321296,0.20431242883205414,0.15,,,,,,,,,0.8,3.0420947909470506,5.689157294631005,280.9,1177600,3,0,99.4565734378578,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.46,5.281216642579985,2.550732297487557,318.83,1177600,3,1,132.59057696533338,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177600,3,,,157.3,0,6.75,0.8,0,0.34,0,0.8,0.8,0.0,0,0,0.46
6.252903938293457,263.67,1753600,2156,1,1,,,,,,,,,,,3,1,11,0.011,1177600,440,7e-05,15,,,,,,,,,,,,,,,,,,,,,
6.136199474334717,268.27,1756160,941,2,5,-0.4768453065691323,2328,0.3419211506843567,0.003791532848544162,7e-05,0.009268302,0.11112607758620689,0.7466723365901873,0.11114320158958435,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.935795783996582,274.96,1758720,709,3,10,-0.44920783693140204,2331,0.5674355626106262,0.00035161071202971717,7e-05,0.012639577,0.07755681818181819,0.6748809542676265,0.21771672368049622,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.9176025390625,273.71,1761280,541,4,18,-0.40687030017375947,2336,0.7447094321250916,-0.0030057487357407807,7e-05,0.006562412,0.0884375,0.32297891944646834,0.01918180100619793,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.9798688888549805,272.26,1763840,535,5,23,-0.47316267026795283,2339,0.5619144439697266,0.0024054224913318953,7e-05,0.015243351,0.08663194444444444,0.8295380483898852,0.3987417221069336,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.926849365234375,277.53,1766400,487,6,31,-0.5012454697489739,2344,0.4738520383834839,8.207371458411216e-05,7e-05,0.0055393483,0.12140625,1.1806551189348102,1.5015522241592407,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.836214542388916,281.71,1768960,517,7,34,-0.48384224646019214,2346,0.26788634061813354,0.0052182901594223395,7e-05,0.010557339,0.12618371212121213,1.0755807335178058,0.07238096743822098,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.709012985229492,284.68,1771520,478,8,42,-0.4823589876294136,2351,0.3686106204986572,-0.0010804718639701606,7e-05,0.008764332,0.121015625,0.9566964883729816,0.04848567768931389,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.754716396331787,283.73,1774080,444,9,51,-0.47082716345787046,2356,0.47147971391677856,0.0003019820339977741,7e-05,0.005880335,0.108984375,0.805785914361477,1.1061726808547974,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.675949573516846,287.09,1776640,421,10,60,-0.48122054457664487,2361,0.4623241424560547,-0.0011969305109232665,7e-05,0.005841461,0.083515625,1.0552212809957564,0.8415886163711548,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.754724025726318,283.88,1779200,405,11,69,-0.47879638254642487,2366,0.31944555044174194,0.0005027222447097302,7e-05,0.0032188855,0.076015625,1.1700003917887807,0.9680590033531189,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.7529120445251465,283.53,1781760,390,12,78,-0.48534893155097963,2371,0.19293606281280518,-0.001297280676662922,7e-05,0.0065304385,0.0903125,0.9808475400321186,0.9781739115715027,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.779868125915527,284.07,1784320,387,13,85,-0.4436927804350853,2376,0.28636765480041504,-0.0012760994117707015,7e-05,0.006360489,0.073828125,0.8211413023993372,0.06592082977294922,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.887625694274902,279.54,1786880,380,14,94,-0.4818826065343969,2381,0.3765261173248291,-0.0013066300464903606,7e-05,0.012015054,0.07665441176470589,1.057364868241198,0.2746158242225647,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.887488842010498,278.55,1789440,396,15,96,-0.5192224884033203,2383,0.34848594665527344,0.0018807534500956534,7e-05,0.015708288,0.0971875,1.0650401978194715,0.28705400228500366,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.89413595199585,276.72,1792000,384,16,106,-0.505916496515274,2388,0.36920106410980225,-0.0006523576844483614,7e-05,0.004507724,0.09328125,1.0494159862399102,0.7117621898651123,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.919797420501709,275.75,1794560,376,17,115,-0.48220774084329604,2393,0.3365785479545593,-0.0016653736121952534,7e-05,0.00677671,0.1,0.9909958871081471,0.5677565336227417,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
