time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/approx_kl,train/clip_fraction,train/explained_variance,train/loss,train/value_loss,train/n_updates,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/entropy_loss
34,1679360,1175,8,0.05422814,0.3426953125,0.09107881784439087,-0.11308750510215759,0.09488336030393839,3270,0.0003,0.2,-0.05301878181751817,-0.904518783390522
39,1684480,1168,9,0.05028206,0.35384765625,0.2519742250442505,-0.10518171638250351,0.07248121189884842,3280,0.0003,0.2,-0.05172037265729159,-0.910368163883686
44,1689600,1163,10,0.057019375,0.3663671875,0.29825037717819214,-0.10581526160240173,0.09501888723112643,3290,0.0003,0.2,-0.05328991787740961,-0.9001109173893929
2,1694720,1976,1,0.05813049,0.369140625,0.34497809410095215,-0.11447480320930481,0.08472481439821422,3300,0.0003,0.2,-0.05340651333564892,-0.8976750165224076
7,1699840,1375,2,0.053865064,0.33841796875,0.3260622024536133,-0.1119159460067749,0.10051595453172922,3310,0.0003,0.2,-0.0495910083851777,-0.8864576882123947
12,1704960,1183,3,0.05894032,0.362890625,0.4401037096977234,-0.11213403940200806,0.0817147119063884,3320,0.0003,0.2,-0.05899801867082715,-0.883475898206234
17,1710080,1159,4,0.056702178,0.35111328125,0.46092933416366577,-0.09313637018203735,0.07597232193686068,3330,0.0003,0.2,-0.04784063131548464,-0.8841779914498329
22,1715200,1160,5,0.051898025,0.3483984375,0.5231192111968994,-0.11586412787437439,0.08017000135034323,3340,0.0003,0.2,-0.05305126153049059,-0.8968061426281929
26,1720320,1155,6,0.053978197,0.35267578125,0.5158261060714722,-0.1129375770688057,0.07161023846827447,3350,0.0003,0.2,-0.05232735060155392,-0.889184578359127
30,1725440,1156,7,0.05746147,0.3603515625,0.5316638946533203,-0.11132235080003738,0.07446663279086352,3360,0.0003,0.2,-0.05814530085772276,-0.8920415470004082
35,1730560,1146,8,0.057131,0.3467578125,0.3134456276893616,-0.1043599545955658,0.08403923503123224,3370,0.0003,0.2,-0.05906612747348845,-0.8827859166264534
40,1735680,1143,9,0.055082727,0.34958984375,0.3965812921524048,-0.11528079956769943,0.0793919548485428,3380,0.0003,0.2,-0.05905036525800824,-0.8756458741426468
44,1740800,1143,10,0.05697142,0.34126953125,0.5172592401504517,-0.0955619215965271,0.07202496835030615,3390,0.0003,0.2,-0.0557539768551942,-0.8381686991453171
2,1745920,2198,1,0.0527915,0.34,0.16692930459976196,-0.10152000188827515,0.08773132081143559,3400,0.0003,0.2,-0.0561146894400008,-0.8804546067118645
6,1751040,1497,2,0.0473974,0.33169921875,0.2517070770263672,-0.11151368916034698,0.08743149286136032,3410,0.0003,0.2,-0.05208075002999976,-0.8570294213294983
11,1756160,1386,3,0.058398783,0.35216796875,0.440845251083374,-0.10732350498437881,0.06956105396151542,3420,0.0003,0.2,-0.05696238399948925,-0.8656826838850975
15,1761280,1328,4,0.05670985,0.35755859375,0.37311112880706787,-0.1070883721113205,0.08267952124588192,3430,0.0003,0.2,-0.05620044151321053,-0.8528402680158615
19,1766400,1286,5,0.053337086,0.350234375,0.3582090139389038,-0.10383997857570648,0.07661040045320988,3440,0.0003,0.2,-0.05630057269707322,-0.8708767035603523
24,1771520,1272,6,0.05451693,0.3655859375,0.2683088779449463,-0.1099705696105957,0.07865096204914153,3450,0.0003,0.2,-0.05867781736189499,-0.8829193580150604
28,1776640,1257,7,0.058308125,0.3771484375,0.24096828699111938,-0.11113233864307404,0.07445332907140255,3460,0.0003,0.2,-0.06053264558315277,-0.848774257004261
33,1781760,1228,8,0.049102575,0.33994140625,0.2892414927482605,-0.09470506757497787,0.11566083176992834,3470,0.0003,0.2,-0.05387975976336747,-0.8569128283858299
38,1786880,1207,9,0.052561145,0.3469921875,0.2982921004295349,-0.09057611227035522,0.08972472222521902,3480,0.0003,0.2,-0.0509161476441659,-0.8822948804497719
42,1792000,1197,10,0.051858176,0.3570703125,0.46661728620529175,-0.09410406649112701,0.09124215218238532,3490,0.0003,0.2,-0.0522355021070689,-0.8539020037651062
2,1797120,2083,1,0.057652354,0.3562890625,0.3154489994049072,-0.11313921213150024,0.09382300005294382,3500,0.0003,0.2,-0.05291296302108094,-0.8672448828816414
6,1802240,1473,2,0.053250473,0.35529296875,0.2727537751197815,-0.09009291976690292,0.11222765720449387,3510,0.0003,0.2,-0.05501157553633675,-0.8443540716171265
11,1807360,1303,3,0.05234447,0.34837890625,0.39216792583465576,-0.10628858953714371,0.097139903716743,3520,0.0003,0.2,-0.05175307943485677,-0.8660974153876304
16,1812480,1250,4,0.05263431,0.341484375,0.292407751083374,-0.08958273380994797,0.09964662160724401,3530,0.0003,0.2,-0.05207665109541267,-0.8519591391086578
20,1817600,1235,5,0.05323975,0.343359375,0.45053631067276,-0.11194135248661041,0.08634212089702487,3540,0.0003,0.2,-0.05435859370278195,-0.8638330799341202
25,1822720,1213,6,0.051917564,0.33916015625,0.4114253520965576,-0.0999319851398468,0.0816288207564503,3550,0.0003,0.2,-0.05445400489261374,-0.8471690031886101
30,1827840,1176,7,0.059453957,0.33603515625,0.5172497034072876,-0.09636050462722778,0.09114468992687762,3560,0.0003,0.2,-0.05527083358727396,-0.833995144367218
35,1832960,1154,8,0.05271411,0.3501171875,0.31816476583480835,-0.10664290189743042,0.10707667903974652,3570,0.0003,0.2,-0.05708079135976732,-0.8594793558120728
40,1838080,1139,9,0.0562428,0.35603515625,0.1871323585510254,-0.10595487803220749,0.09973595264367759,3580,0.0003,0.2,-0.05927158806240186,-0.8582511860132217
45,1843200,1114,10,0.055568703,0.35890625,0.5516582727432251,-0.10346980392932892,0.09143132167868316,3590,0.0003,0.2,-0.05229215388186276,-0.8516901350021362
2,1848320,2153,1,0.051817585,0.349921875,0.22448962926864624,-0.10098700225353241,0.10492371909320354,3600,0.0003,0.2,-0.058264324048068375,-0.8701780772209168
7,1853440,1402,2,0.059618138,0.34330078125,0.19042199850082397,-0.09987196326255798,0.09550714757293463,3610,0.0003,0.2,-0.058766121710650626,-0.8481327548623085
11,1858560,1295,3,0.053595237,0.34001953125,0.2730258107185364,-0.10472364723682404,0.09352073288522661,3620,0.0003,0.2,-0.053694351413287225,-0.84408002525568
