time/total_timesteps,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/loss,curriculum/stage,train/stage_learning_rate,train/learning_rate,train/clip_range,train/approx_kl,train/value_loss,train/explained_variance,curriculum/stage_timesteps,train/entropy_loss,train/n_updates,train/clip_fraction,curriculum/max_steps,curriculum/grid_size,train/policy_gradient_loss,train/ent_coef,curriculum/obs_quantity,eval/stage_timesteps,eval/mean_ep_length,eval/mean_reward,eval/full_coverage_rate,eval/stage,eval/std_reward,eval/deterministic,eval/std_ep_length
2252800,7,263.74,28,1279,6.095521926879883,0.2526811957359314,,,0.0001,0.2,0.0056530726,0.4408212998509407,0.5276455879211426,,-0.3630656844377518,2192,0.069296875,,,-0.0023916264716535808,,,,,,,,,,
2257920,8,261.17,32,1276,6.211879253387451,0.14764630794525146,,,0.0001,0.2,0.0046885223,0.5019982907176018,0.5359612703323364,,-0.3730106157064438,2197,0.042578125,,,-0.0014194955956190825,,,,,,,,,,
2263040,9,262.49,36,1272,6.259724140167236,0.23170478641986847,,,0.0001,0.2,0.004909187,0.5000242105126381,0.44847673177719116,,-0.37827585577964784,2202,0.053125,,,-0.0035740293888375163,,,,,,,,,,
2268160,10,263.06,40,1271,6.434972763061523,0.32924985885620117,,,0.0001,0.2,0.0073419735,0.522395991384983,0.45026886463165283,,-0.35476731091737745,2207,0.0466796875,,,-0.0022279694536700844,,,,,,,,,,
,,,,,,0.3219776153564453,,,0.0001,0.2,0.0048564775,0.6122643685340882,0.4419518709182739,,-0.34642920702695845,2212,0.041875,,,-0.0017579173715785146,,,1433600,251.64,6.486755437855609,0.89,3,2.230020102677826,0,82.26305610661446
2273280,1,258.35,3,1665,6.525401592254639,,3,0.0001,,,,,,1433600,,,,440,11,,0.015,15,,,,,,,,
2278400,2,256.09,7,1399,6.683491230010986,0.21099154651165009,,,0.0001,0.2,0.006271039,0.4523841941356659,0.32199543714523315,,-0.36541142225265505,2217,0.07125,,,-0.0013621521275490522,,,,,,,,,,
2283520,3,255.0,11,1329,6.634294509887695,0.20260845124721527,,,0.0001,0.2,0.0050805854,0.5155508202314377,0.4328755736351013,,-0.3618395736813545,2222,0.0494921875,,,-0.0024640273675322535,,,,,,,,,,
2288640,4,258.71,15,1304,6.493462562561035,0.21552664041519165,,,0.0001,0.2,0.005244001,0.5077830970287323,0.40891462564468384,,-0.35745337814092637,2227,0.048125,,,-0.0012921832827851177,,,,,,,,,,
2293760,5,258.74,19,1297,6.392519474029541,0.2271409034729004,,,0.0001,0.2,0.005360418,0.5004515531659126,0.4932144284248352,,-0.3735161355137825,2232,0.060234375,,,-0.002987255337648094,,,,,,,,,,
2298880,6,238.9,23,1289,6.6991472244262695,0.18748724460601807,,,0.0001,0.2,0.007586905,0.4276216799020767,0.5091396570205688,,-0.367745843231678,2237,0.06265625,,,-0.0029218458104878662,,,,,,,,,,
2304000,7,244.13,27,1286,6.546204090118408,0.1691596657037735,,,0.0001,0.2,0.0041526332,0.4228380870819092,0.5898897647857666,,-0.3724743977189064,2242,0.037265625,,,-0.0008200431615114212,,,,,,,,,,
2309120,8,255.12,31,1281,6.271124362945557,0.13990123569965363,,,0.0001,0.2,0.005711869,0.40963983833789824,0.6054611802101135,,-0.3869968268275261,2247,0.0479296875,,,-0.0008337807934731246,,,,,,,,,,
2314240,9,249.58,36,1278,6.534041881561279,0.25884392857551575,,,0.0001,0.2,0.006234427,0.532938412129879,0.5151363611221313,,-0.34674102246761324,2252,0.0523828125,,,-0.0012103696633130312,,,,,,,,,,
2319360,10,252.5,40,1273,6.354803562164307,0.24539785087108612,,,0.0001,0.2,0.0044629853,0.5690145951509475,0.4962669610977173,,-0.370514951646328,2257,0.0544921875,,,-0.0030848557967692613,,,,,,,,,,
,,,,,,0.160705104470253,,,0.0001,0.2,0.004256504,0.41034104764461515,0.5525672435760498,,-0.35942613512277605,2262,0.0440234375,,,-0.002398113994859159,,,1484800,283.88,5.805324696451425,0.81,3,2.7348162783592844,0,101.87406735769413
2324480,1,257.38,3,1697,6.2123918533325195,,3,0.0001,,,,,,1484800,,,,440,11,,0.015,15,,,,,,,,
2329600,2,261.68,7,1379,6.182855606079102,0.20355550944805145,,,0.0001,0.2,0.004120371,0.5119017067551613,0.5420781970024109,,-0.34868435382843016,2267,0.0433203125,,,-0.0014677977608516812,,,,,,,,,,
2334720,3,256.91,11,1326,6.248717784881592,0.21185867488384247,,,0.0001,0.2,0.0052517527,0.5277615469694138,0.5270836353302002,,-0.34875223398208616,2272,0.041953125,,,-0.0027812737692147495,,,,,,,,,,
2339840,4,263.42,15,1308,6.038535118103027,0.2846730649471283,,,0.0001,0.2,0.0064095072,0.5082204610109329,0.5755099058151245,,-0.3514509961009026,2277,0.05546875,,,-0.0018847597017884255,,,,,,,,,,
2344960,5,265.36,19,1296,6.058561325073242,0.295920729637146,,,0.0001,0.2,0.005488643,0.6055198353528977,0.49212080240249634,,-0.339409404695034,2282,0.055078125,,,-0.00024018780328333378,,,,,,,,,,
2350080,6,262.41,23,1289,6.130490303039551,0.26893359422683716,,,0.0001,0.2,0.0047151903,0.5414378723502159,0.5411287546157837,,-0.3342987951636314,2287,0.03859375,,,-0.002101586814969778,,,,,,,,,,
2355200,7,260.24,27,1282,6.108201503753662,0.3097127676010132,,,0.0001,0.2,0.0034032944,0.6249722364544869,0.5028666257858276,,-0.3430293440818787,2292,0.0455078125,,,-0.000584362642839551,,,,,,,,,,
2360320,8,247.28,31,1281,6.413028717041016,0.23632913827896118,,,0.0001,0.2,0.0043069376,0.5891350165009499,0.5776287317276001,,-0.3388917711377144,2297,0.04734375,,,-0.0012816361710429193,,,,,,,,,,
2365440,9,248.27,36,1274,6.36113166809082,0.16285069286823273,,,0.0001,0.2,0.004768883,0.47725287288427354,0.5004222989082336,,-0.3419973012804985,2302,0.043203125,,,-0.0010474585788324475,,,,,,,,,,
2370560,10,242.54,40,1272,6.463485240936279,0.19195806980133057,,,0.0001,0.2,0.0035908234,0.46543582558631896,0.5815631747245789,,-0.3313055530190468,2307,0.03953125,,,-0.0010002789134159684,,,,,,,,,,
,,,,,,0.22046852111816406,,,0.0001,0.2,0.0052124215,0.4160700699687004,0.6697869300842285,,-0.35997976958751676,2312,0.0545703125,,,-0.002064243769273162,,,1536000,266.33,6.068248794972897,0.83,3,2.620341457175035,0,96.2107119815668
2375680,1,249.95,3,1650,6.309386730194092,,3,0.0001,,,,,,1536000,,,,440,11,,0.015,15,,,,,,,,
2380800,2,249.4,7,1409,6.368873119354248,0.34275585412979126,,,0.0001,0.2,0.005408388,0.6653594103455543,0.5532045364379883,,-0.38297688215970993,2317,0.054921875,,,-0.0017793395556509495,,,,,,,,,,
2385920,3,253.8,11,1340,6.322270393371582,0.37353411316871643,,,0.0001,0.2,0.0072938814,0.5774283713102341,0.5740395188331604,,-0.3803899458050728,2322,0.0612890625,,,-0.0016471531800925732,,,,,,,,,,
2391040,4,257.64,15,1315,6.2831339836120605,0.25873932242393494,,,0.0001,0.2,0.006352684,0.558265573978424,0.6065771579742432,,-0.3522199380397797,2327,0.0572265625,,,-0.0014155655074864625,,,,,,,,,,
2396160,5,261.11,19,1298,6.316059589385986,0.21222485601902008,,,0.0001,0.2,0.0036815223,0.5382671064138412,0.569601833820343,,-0.39073571532964707,2332,0.0353515625,,,-0.002171904749702662,,,,,,,,,,
2401280,6,263.38,23,1291,6.230733871459961,0.26360827684402466,,,0.0001,0.2,0.0034193913,0.5405441024899482,0.5265069603919983,,-0.37010261744260786,2337,0.0428515625,,,-0.00034931497648358343,,,,,,,,,,
2406400,7,263.24,27,1290,6.321187973022461,0.14604012668132782,,,0.0001,0.2,0.005222983,0.4298557272553444,0.6705973148345947,,-0.3587742140889168,2342,0.0400390625,,,-0.0011143203545361758,,,,,,,,,,
2411520,8,267.12,31,1287,6.229788780212402,0.26543790102005005,,,0.0001,0.2,0.006051052,0.8090075349807739,0.36763662099838257,,-0.3668648025393486,2347,0.0455859375,,,-0.002049728916026652,,,,,,,,,,
2416640,9,277.68,35,1283,5.99611759185791,0.15277153253555298,,,0.0001,0.2,0.009745838,0.538042061328888,0.5329821109771729,,-0.3618475860357285,2352,0.0619921875,,,-0.004974333117716014,,,,,,,,,,
2421760,10,277.05,40,1278,5.901105880737305,0.3049542307853699,,,0.0001,0.2,0.0047211302,0.7206032428145409,0.4782564640045166,,-0.40030214458703994,2357,0.058203125,,,-0.00048006266821175813,,,,,,,,,,
,,,,,,0.21985039114952087,,,0.0001,0.2,0.0051632607,0.512174455523491,0.6194089651107788,,-0.4026094788312912,2362,0.0534765625,,,-0.0008881434705108405,,,1587200,255.22,6.364660427570343,0.87,3,2.3647048355163025,0,91.67328727606532
2426880,1,270.03,3,1611,5.9534173011779785,,3,0.0001,,,,,,1587200,,,,440,11,,0.015,15,,,,,,,,
2432000,2,273.7,7,1370,5.8389153480529785,0.3574063181877136,,,0.0001,0.2,0.005253689,0.7639513978362084,0.5088832378387451,,-0.4051577854156494,2367,0.0394140625,,,-0.0003984123654663563,,,,,,,,,,
2437120,3,268.0,11,1319,5.898561954498291,0.24744407832622528,,,0.0001,0.2,0.0076670647,0.6770921343564987,0.6000582575798035,,-0.4020804667472839,2372,0.0665234375,,,-0.0018696931796148418,,,,,,,,,,
2442240,4,269.78,15,1298,5.788891792297363,0.5187132954597473,,,0.0001,0.2,0.003773528,0.7563949233293533,0.5114251971244812,,-0.370427226126194,2377,0.034140625,,,-0.0012218434922397136,,,,,,,,,,
2447360,5,272.73,19,1288,5.709953784942627,0.3430672287940979,,,0.0001,0.2,0.006413935,0.6210894715785981,0.752390444278717,,-0.4386896961927414,2382,0.0724609375,,,-0.003331368309445679,,,,,,,,,,
2452480,6,274.61,24,1269,5.701009750366211,0.5103380680084229,,,0.0001,0.2,0.011169747,0.9665017640590667,0.5808008909225464,,-0.38584641724824903,2387,0.0824609375,,,-0.001566607989370823,,,,,,,,,,
2457600,7,280.93,28,1267,5.698431491851807,0.319380521774292,,,0.0001,0.2,0.0046280054,0.8728470921516418,0.6386728286743164,,-0.37549804389476776,2392,0.049296875,,,-0.004202474309131503,,,,,,,,,,
2462720,8,280.18,32,1260,5.75189208984375,0.5764164328575134,,,0.0001,0.2,0.004422216,0.9395217603445053,0.5538622140884399,,-0.33738037109375,2397,0.0483984375,,,-0.0025945577258244157,,,,,,,,,,
2467840,9,272.63,36,1259,6.068483352661133,0.6166906356811523,,,0.0001,0.2,0.006467371,1.0797808361053467,0.2957955002784729,,-0.34561049163341523,2402,0.045078125,,,-0.0013570624124258756,,,,,,,,,,
2472960,10,271.33,40,1257,6.024328231811523,0.4455677270889282,,,0.0001,0.2,0.0043343604,0.8751618802547455,0.245816171169281,,-0.350026516020298,2407,0.0503515625,,,0.0004609117424115539,,,,,,,,,,
,,,,,,0.2987537682056427,,,0.0001,0.2,0.0056107193,0.6233209809660911,0.5668817758560181,,-0.3820206320285797,2412,0.0551953125,,,-0.002342793238349259,,,1638400,268.97,6.270107338130474,0.87,3,2.2718016361252378,0,91.75145284953258
2478080,1,266.23,3,1620,6.16734504699707,,3,0.0001,,,,,,1638400,,,,440,11,,0.015,15,,,,,,,,
2483200,2,253.5,7,1381,6.367508411407471,0.2193308174610138,,,0.0001,0.2,0.0048613204,0.75172089189291,0.4778870940208435,,-0.3837046581506729,2417,0.0668359375,,,-0.0016698612319305539,,,,,,,,,,
2488320,3,251.72,11,1336,6.382678985595703,0.27567818760871887,,,0.0001,0.2,0.0050938013,0.6577583643794059,0.5346901416778564,,-0.3642721480131149,2422,0.0503125,,,-0.0015679365606047213,,,,,,,,,,
2493440,4,251.21,15,1313,6.383863925933838,0.3063896894454956,,,0.0001,0.2,0.005901818,0.6275301751494408,0.5145083069801331,,-0.35068724513053895,2427,0.0530859375,,,0.0003381897835060954,,,,,,,,,,
2498560,5,248.93,19,1298,6.362766265869141,0.26465803384780884,,,0.0001,0.2,0.0057814303,0.5059273016452789,0.38121670484542847,,-0.3530091169476509,2432,0.0570703125,,,-0.0033510828856378795,,,,,,,,,,
2503680,6,249.23,23,1288,6.357177257537842,0.16096749901771545,,,0.0001,0.2,0.007326641,0.4910746404528618,0.6092170476913452,,-0.42603059321641923,2437,0.0698046875,,,-0.0021988492575474084,,,,,,,,,,
2508800,7,259.15,27,1284,6.1804304122924805,0.2331744134426117,,,0.0001,0.2,0.007401783,0.5878957757353782,0.5944728851318359,,-0.42946686416864394,2442,0.0540234375,,,-0.002780937226489186,,,,,,,,,,
2513920,8,265.64,31,1283,6.123416900634766,0.2578349709510803,,,0.0001,0.2,0.005797335,0.5607377561926842,0.6067385673522949,,-0.43186903357505796,2447,0.05953125,,,0.0016502538742497563,,,,,,,,,,
2519040,9,268.82,36,1279,6.106759071350098,0.44203805923461914,,,0.0001,0.2,0.0046166615,0.8061135375499725,0.42740267515182495,,-0.42242586314678193,2452,0.0438671875,,,-0.0025321501912549138,,,,,,,,,,
2524160,10,264.51,40,1278,6.234777927398682,0.3151482343673706,,,0.0001,0.2,0.0042549428,0.8083771002292633,0.25417542457580566,,-0.38699189722537997,2457,0.0477734375,,,-0.00165355465374887,,,,,,,,,,
,,,,,,0.29672569036483765,,,0.0001,0.2,0.0047979075,0.6331146323680877,0.3412715196609497,,-0.38957970678806303,2462,0.0569140625,,,-0.0011912685493007302,,,1689600,249.77,6.674247238561511,0.92,3,1.9412003059012575,0,80.70710687417807
2529280,1,263.73,3,1619,6.392730236053467,,3,0.0001,,,,,,1689600,,,,440,11,,0.015,15,,,,,,,,
2534400,2,260.51,7,1338,6.4246697425842285,0.4642999768257141,,,0.0001,0.2,0.0051442026,0.7070392659306526,0.2191278338432312,,-0.42310262262821197,2467,0.0612109375,,,-0.0010021888837218286,,,,,,,,,,
2539520,3,251.86,11,1286,6.6065354347229,0.40026968717575073,,,0.0001,0.2,0.005174958,0.633990207016468,0.32006537914276123,,-0.4213746565580368,2472,0.053828125,,,-0.000565804848447442,,,,,,,,,,
2544640,4,251.95,16,1262,6.603781223297119,0.2162892073392868,,,0.0001,0.2,0.00833715,0.5640264433622361,0.38036423921585083,,-0.44391884475946425,2477,0.0683203125,,,-0.0027419022470712663,,,,,,,,,,
2549760,5,252.35,20,1248,6.7197394371032715,0.20954254269599915,,,0.0001,0.2,0.005836447,0.6138545480370522,0.34587007761001587,,-0.4395096266269684,2482,0.044921875,,,-0.0024556667916476728,,,,,,,,,,
2554880,6,259.02,24,1247,6.4676194190979,0.3440428078174591,,,0.0001,0.2,0.0039739087,0.6066973754763603,0.4023200273513794,,-0.447723970413208,2487,0.043203125,,,-0.0012630133749917149,,,,,,,,,,
2560000,7,253.66,28,1248,6.666158676147461,0.14110593497753143,,,0.0001,0.2,0.006577202,0.4981118547916412,0.4288278818130493,,-0.4491668125987053,2492,0.06390625,,,-0.0020603000652045012,,,,,,,,,,
2565120,8,264.64,32,1246,6.365512847900391,0.21839337050914764,,,0.0001,0.2,0.0056697926,0.5710515728592873,0.4224841594696045,,-0.42293516993522645,2497,0.0675390625,,,-0.0019384534144774078,,,,,,,,,,
2570240,9,262.33,36,1246,6.375339984893799,0.21011224389076233,,,0.0001,0.2,0.012509458,0.5478293535113334,0.46091681718826294,,-0.41847962826490404,2502,0.0710546875,,,-0.0014025546703487636,,,,,,,,,,
2575360,10,270.33,41,1248,6.257234573364258,0.1631927490234375,,,0.0001,0.2,0.004468864,0.502311620414257,0.37253278493881226,,-0.425744366645813,2507,0.05453125,,,-0.0012828089017421008,,,,,,,,,,
,,,,,,0.25628921389579773,,,0.0001,0.2,0.004821405,0.7265943771600724,0.34336382150650024,,-0.4031764388084412,2512,0.0458984375,,,-0.0018689989345148205,,,1740800,262.48,6.275441050902009,0.86,3,2.4005676439012316,0,94.73209382252669
2580480,1,266.45,3,1671,6.281964302062988,,3,0.0001,,,,,,1740800,,,,440,11,,0.015,15,,,,,,,,
2585600,2,264.24,7,1407,6.3328938484191895,0.2224208563566208,,,0.0001,0.2,0.0054345084,0.5957541170716286,0.3868286609649658,,-0.36795618951320647,2517,0.04265625,,,-0.0014546179212629796,,,,,,,,,,
2590720,3,265.65,11,1349,6.3164262771606445,0.3557095229625702,,,0.0001,0.2,0.0047826916,0.5413184356689453,0.3734605312347412,,-0.42714918196201324,2522,0.0485546875,,,-0.0019239116949029266,,,,,,,,,,
2595840,4,276.54,15,1313,5.996120452880859,0.333895206451416,,,0.0001,0.2,0.0054864837,0.5911818087100983,0.40937554836273193,,-0.40285673141479494,2527,0.057734375,,,-0.0024625409208238126,,,,,,,,,,
2600960,5,272.43,19,1297,6.035823822021484,0.22398218512535095,,,0.0001,0.2,0.010085646,0.4644530186057091,0.534302830696106,,-0.39155445277690887,2532,0.078046875,,,-0.0024959627771750093,,,,,,,,,,
2606080,6,266.18,23,1285,6.092684745788574,0.3893185257911682,,,0.0001,0.2,0.004010891,0.7281948870420456,0.3908919095993042,,-0.39716745644807816,2537,0.0482421875,,,-0.003498103688471019,,,,,,,,,,
2611200,7,265.62,27,1280,6.183294296264648,0.27654993534088135,,,0.0001,0.2,0.005414568,0.6259395676851273,0.4254576563835144,,-0.3720097693800926,2542,0.0496484375,,,-0.0008362283324822783,,,,,,,,,,
2616320,8,267.11,32,1271,6.137165069580078,0.4068391025066376,,,0.0001,0.2,0.0054198047,0.6768019542098045,0.417478084564209,,-0.37466767102479936,2547,0.0395703125,,,-0.0027426519943401216,,,,,,,,,,
2621440,9,259.75,36,1259,6.436093330383301,0.2467540055513382,,,0.0001,0.2,0.005306047,0.5901932114362717,0.40671420097351074,,-0.3837029322981834,2552,0.05703125,,,-0.0032590066082775595,,,,,,,,,,
2626560,10,255.71,40,1249,6.569052219390869,0.21756762266159058,,,0.0001,0.2,0.004119996,0.4574126136302948,0.4855266213417053,,-0.37775756150484086,2557,0.0530078125,,,-0.002503862720914185,,,,,,,,,,
,,,,,,0.369010865688324,,,0.0001,0.2,0.0073735556,0.7025289595127105,0.36510270833969116,,-0.36989491552114484,2562,0.06578125,,,-0.002017852854914963,,,1792000,279.79,6.124113937057555,0.86,3,2.4685435887005482,0,89.82586431535185
2631680,1,259.7,2,1791,6.585281848907471,,3,0.0001,,,,,,1792000,,,,440,11,,0.015,15,,,,,,,,
2636800,2,268.79,7,1448,6.242901802062988,0.22026792168617249,,,0.0001,0.2,0.0048426087,0.6680292138457298,0.4381996989250183,,-0.3830141058564186,2567,0.0555859375,,,-0.0022525840159505605,,,,,,,,,,
2641920,3,264.69,11,1292,6.4175496101379395,0.3088453710079193,,,0.0001,0.2,0.005919337,0.5269545724987984,0.40900754928588867,,-0.35884623020887374,2572,0.047421875,,,-0.0008399955695495009,,,,,,,,,,
2647040,4,269.85,16,1233,6.298257350921631,0.25460124015808105,,,0.0001,0.2,0.0037810404,0.7072522130608558,0.4427040219306946,,-0.3436360463500023,2577,0.0345703125,,,-0.0015061016194522381,,,,,,,,,,
2652160,5,281.86,20,1230,5.9984025955200195,0.16774003207683563,,,0.0001,0.2,0.0050509395,0.5182235738635064,0.37472641468048096,,-0.3530266833305359,2582,0.053984375,,,-0.0019889109069481494,,,,,,,,,,
2657280,6,279.57,24,1235,5.912031173706055,0.242311030626297,,,0.0001,0.2,0.004111781,0.580372094810009,0.27473825216293335,,-0.32781394124031066,2587,0.0398828125,,,-0.0016297300718724728,,,,,,,,,,
2662400,7,277.23,28,1251,5.970188617706299,0.20064818859100342,,,0.0001,0.2,0.0036249608,0.5169147846102714,0.27616971731185913,,-0.34158821940422057,2592,0.0378515625,,,-0.002251401348039508,,,,,,,,,,
2667520,8,278.62,32,1269,5.913059711456299,0.2979184091091156,,,0.0001,0.2,0.0040436937,0.5745132926106453,0.38037145137786865,,-0.345921117067337,2597,0.0402734375,,,-0.00170320020057261,,,,,,,,,,
2672640,9,293.16,35,1283,5.4656782150268555,0.180387482047081,,,0.0001,0.2,0.0046246164,0.5127071017026901,0.5131428241729736,,-0.3378435379266739,2602,0.0334375,,,-0.0016484498186036943,,,,,,,,,,
2677760,10,290.21,39,1295,5.354520320892334,0.12469957768917084,,,0.0001,0.2,0.0048130266,0.5380311653017997,0.6184823513031006,,-0.3526119235157967,2607,0.03578125,,,-0.0020837032701820136,,,,,,,,,,
,,,,,,0.27495279908180237,,,0.0001,0.2,0.0044108573,0.626313519179821,0.5554789304733276,,-0.3669985204935074,2612,0.043671875,,,-0.0012480583181604743,,,1843200,267.48,5.980528907477856,0.81,3,2.7105818857053294,0,96.98551232013986
2682880,1,285.73,2,1847,5.605966091156006,,3,0.0001,,,,,,1843200,,,,440,11,,0.015,15,,,,,,,,
2688000,2,283.78,6,1544,5.67043924331665,0.2787914574146271,,,0.0001,0.2,0.0031858166,0.779708639383316,0.1826344132423401,,-0.33645338505506517,2617,0.039765625,,,-0.0012756431242451072,,,,,,,,,,
2693120,3,290.23,10,1409,5.632030487060547,0.20020873844623566,,,0.0001,0.2,0.00419381,0.5496658909320832,0.2809849977493286,,-0.32650147259235385,2622,0.0416015625,,,-0.00177511814981699,,,,,,,,,,
2698240,4,283.45,14,1367,5.812272548675537,0.23842421174049377,,,0.0001,0.2,0.0059875743,0.6170638352632523,0.34951984882354736,,-0.3666554057598114,2627,0.0576171875,,,-0.001216503083705902,,,,,,,,,,
2703360,5,275.5,19,1330,6.131443023681641,0.20963899791240692,,,0.0001,0.2,0.0036158033,0.5312666121125221,0.4117233157157898,,-0.3555949577689171,2632,0.0459375,,,-0.0005685923760756851,,,,,,,,,,
2708480,6,267.96,24,1259,6.236957550048828,0.28767523169517517,,,0.0001,0.2,0.0059002913,0.6280509969592094,0.49332207441329956,,-0.36979213505983355,2637,0.0500390625,,,-0.0019472392927855253,,,,,,,,,,
2713600,7,265.39,28,1247,6.1529860496521,0.2878040373325348,,,0.0001,0.2,0.003904187,0.6382218393683433,0.47960078716278076,,-0.37597132444381715,2642,0.042265625,,,-0.002144152419641614,,,,,,,,,,
2718720,8,262.59,32,1252,6.127316951751709,0.2504393756389618,,,0.0001,0.2,0.005522296,0.536336704492569,0.5879651308059692,,-0.3877235239744186,2647,0.059140625,,,-0.002921741222962737,,,,,,,,,,
2723840,9,264.84,36,1263,6.1101226806640625,0.17482778429985046,,,0.0001,0.2,0.0039639394,0.4810443677008152,0.7485443353652954,,-0.3646587911248207,2652,0.0411328125,,,-0.0012928717327304183,,,,,,,,,,
2728960,10,264.51,40,1274,6.151107311248779,0.5637158751487732,,,0.0001,0.2,0.004465787,0.7925431299209594,0.5002157688140869,,-0.3875331026315689,2657,0.039296875,,,-0.0025531176337972284,,,,,,,,,,
,,,,,,0.3244074285030365,,,0.0001,0.2,0.0042512952,0.7481054055690766,0.5736243724822998,,-0.41569009512662886,2662,0.049609375,,,-0.00033181035425513985,,,1894400,259.17,6.203486031144857,0.85,3,2.606209174299994,0,88.88521305594087
2734080,1,274.44,2,1852,6.025208950042725,,3,0.0001,,,,,,1894400,,,,440,11,,0.015,15,,,,,,,,
2739200,2,281.91,6,1514,5.805609703063965,0.3355554938316345,,,0.0001,0.2,0.0040587652,0.7263257446885109,0.6632243394851685,,-0.41340368896722796,2667,0.0483984375,,,-0.0010531944129616021,,,,,,,,,,
2744320,3,286.83,10,1451,5.766557693481445,0.3163162171840668,,,0.0001,0.2,0.003098778,0.887044951915741,0.5240569114685059,,-0.4357986840605736,2672,0.0375,,,-0.0007048160536214709,,,,,,,,,,
2749440,4,282.38,14,1432,5.908652305603027,0.4779600501060486,,,0.0001,0.2,0.0038379063,0.9101810139417649,0.5381230115890503,,-0.41201048105955124,2677,0.0407421875,,,-0.0015467089368030428,,,,,,,,,,
2754560,5,278.69,17,1428,6.012834072113037,0.5224488973617554,,,0.0001,0.2,0.004378931,0.769510928094387,0.44259440898895264,,-0.4353345713019371,2682,0.0434375,,,-0.0018393956078216435,,,,,,,,,,
2759680,6,278.44,21,1423,6.01492977142334,0.34346944093704224,,,0.0001,0.2,0.0054980153,0.7071989053487777,0.48611384630203247,,-0.4320275276899338,2687,0.0639453125,,,-0.0024386681988835335,,,,,,,,,,
2764800,7,278.69,25,1422,6.076663017272949,0.3481673002243042,,,0.0001,0.2,0.005215836,0.7349167934060097,0.3194884657859802,,-0.417904706299305,2692,0.0521484375,,,-0.0012788870045915247,,,,,,,,,,
2769920,8,276.45,28,1418,6.0361127853393555,0.20568983256816864,,,0.0001,0.2,0.004513352,0.6694336593151092,0.44843125343322754,,-0.43725574493408204,2697,0.0473828125,,,-0.0021841274295002224,,,,,,,,,,
2775040,9,273.22,32,1419,6.100759506225586,0.22121860086917877,,,0.0001,0.2,0.0050275135,0.5616672533750534,0.6129075288772583,,-0.46099459677934645,2702,0.0434765625,,,7.875783368945122e-05,,,,,,,,,,
2780160,10,273.76,36,1415,6.1486124992370605,0.41323983669281006,,,0.0001,0.2,0.0053225174,0.6956224444508553,0.4009391665458679,,-0.3873464232683182,2707,0.0419921875,,,-0.0017725067539140582,,,,,,,,,,
,,,,,,0.3588506579399109,,,0.0001,0.2,0.003824662,0.7943965747952462,0.40840429067611694,,-0.4092928376793861,2712,0.0358203125,,,-0.0008827371476218105,,,1945600,246.78,6.755147227644921,0.93,3,1.8703492334300218,0,75.66301342135402
2785280,1,277.32,2,1799,5.9590935707092285,,3,0.0001,,,,,,1945600,,,,440,11,,0.015,15,,,,,,,,
2790400,2,278.56,7,1436,5.944485664367676,0.2920418679714203,,,0.0001,0.2,0.004694706,0.7317864605784417,0.5212545394897461,,-0.4072854173183441,2717,0.039765625,,,-0.0024454217590391637,,,,,,,,,,
2795520,3,275.03,11,1369,6.075183868408203,0.3167387843132019,,,0.0001,0.2,0.0047577126,0.6158751511573791,0.5924206972122192,,-0.40960039108991625,2722,0.052890625,,,-0.0021032486855983735,,,,,,,,,,
2800640,4,283.97,15,1358,5.840616226196289,0.3526630103588104,,,0.0001,0.2,0.0042396598,0.799093527495861,0.4950098991394043,,-0.3923190549015999,2727,0.0326953125,,,-0.0010179015807807446,,,,,,,,,,
2805760,5,290.64,18,1359,5.694157600402832,0.34740152955055237,,,0.0001,0.2,0.0042329906,0.7763910463452339,0.5844955444335938,,-0.3906353896856308,2732,0.049140625,,,-0.00034457688219845294,,,,,,,,,,
2810880,6,292.47,22,1364,5.587685585021973,0.4608544707298279,,,0.0001,0.2,0.006432236,0.8674262937903404,0.6032475233078003,,-0.408571318089962,2737,0.06359375,,,-0.001996633382514119,,,,,,,,,,
2816000,7,282.37,26,1351,5.921680927276611,0.277720183134079,,,0.0001,0.2,0.006889952,0.7956223100423813,0.5235955715179443,,-0.38401713013648986,2742,0.051328125,,,-0.000965183055959642,,,,,,,,,,
2821120,8,284.48,30,1333,5.796403408050537,0.2200060486793518,,,0.0001,0.2,0.0067646443,0.8525201505422593,0.4905155897140503,,-0.404242302775383,2747,0.0492578125,,,-0.001617181533947587,,,,,,,,,,
2826240,9,279.23,34,1335,5.8984503746032715,0.35093244910240173,,,0.0001,0.2,0.00601211,0.7745365309715271,0.573787271976471,,-0.4108022403717041,2752,0.0570703125,,,-0.002273391159251332,,,,,,,,,,
2831360,10,271.55,38,1336,6.1245317459106445,0.26730239391326904,,,0.0001,0.2,0.0058844853,0.9113829010725021,0.39968353509902954,,-0.39204482674598695,2757,0.0513671875,,,-0.0015623114397749305,,,,,,,,,,
,,,,,,0.2591016888618469,,,0.0001,0.2,0.0051699895,0.7951954436302185,0.2914476990699768,,-0.3870669639110565,2762,0.0457421875,,,-0.0013469038903713227,,,1996800,268.63,6.236875118389726,0.87,3,2.4352907153435472,0,88.91463940206921
2836480,1,275.51,2,1959,6.047659873962402,,3,0.0001,,,,,,1996800,,,,440,11,,0.015,15,,,,,,,,
