rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/iterations,train/value_loss,train/learning_rate,train/loss,train/entropy_loss,train/n_updates,train/approx_kl,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
,,,950000,,,92.56925778388977,0.0003,39.76239776611328,-0.5413314746692777,2310,0.003153505,0.5442931056022644,0.2,-0.0028032667643856255,0.031005859375,40.16,38.2689080119133
25.956636390000003,643,50.84,950272,1475,232,,,,,,,,,,,,
33.732727280000006,644,45.31,954368,1480,233,84.62428827285767,0.0003,41.49967575073242,-0.5318902246654034,2320,0.0038414174,0.7279632091522217,0.2,-0.003179862184333615,0.0378662109375,,
22.019363679999998,645,57.23,958464,1485,234,102.3552351951599,0.0003,45.575653076171875,-0.557449410483241,2330,0.006588199,0.48398447036743164,0.2,-0.0065312608960084615,0.0762451171875,,
,,,960000,,,84.44935822486877,0.0003,35.63862991333008,-0.5706167880445718,2340,0.0060908454,0.6226469278335571,0.2,-0.003095488664985169,0.05263671875,48.44,30.245635200738906
22.786000029999997,644,54.56,962560,1492,235,,,,,,,,,,,,
27.118636390000002,645,52.28,966656,1497,236,102.14038734436035,0.0003,41.69826126098633,-0.5222748942673207,2350,0.0038748502,0.5612490177154541,0.2,-0.003494193300139159,0.042578125,,
,,,970000,,,100.22465589046479,0.0003,38.083316802978516,-0.5516370549798012,2360,0.0044356445,0.6108784675598145,0.2,-0.004530560896091629,0.0564208984375,42.86,36.108907979726794
28.909454569999998,645,49.79,970752,1504,237,,,,,,,,,,,,
27.89100003,645,50.64,974848,1509,238,107.23728713989257,0.0003,54.670257568359375,-0.5677900772541762,2370,0.00688494,0.6106551885604858,0.2,-0.005601390826632269,0.063232421875,,
27.25372729,646,49.16,978944,1514,239,118.2304274559021,0.0003,50.08759689331055,-0.5660077475011349,2380,0.0050511314,0.64393550157547,0.2,-0.004491121732280589,0.047265625,,
,,,980000,,,109.51584310531616,0.0003,49.58633804321289,-0.5388090441003441,2390,0.0048679253,0.660630464553833,0.2,-0.004236146182665834,0.0504150390625,43.04,35.21181707620621
39.72045455,646,38.16,983040,1520,240,,,,,,,,,,,,
30.34318185,646,47.72,987136,1526,241,96.29794671535493,0.0003,40.82524490356445,-0.528700414672494,2400,0.00645057,0.320218563079834,0.2,-0.005165594289428555,0.05625,,
,,,990000,,,90.3151909828186,0.0003,36.18301773071289,-0.5962270386517048,2410,0.0059825974,0.6033644676208496,0.2,-0.002872556267539039,0.0486572265625,43.4,34.893817071914675
39.310909099999996,646,38.32,991232,1533,242,,,,,,,,,,,,
38.55545455,647,39.66,995328,1537,243,72.43645243644714,0.0003,29.175479888916016,-0.5303028002381325,2420,0.0048188856,0.6345404386520386,0.2,-0.005022632894906565,0.0432861328125,,
35.886909100000004,647,42.31,999424,1542,244,75.88162136077881,0.0003,29.186864852905273,-0.5201880993321538,2430,0.005440752,0.4245442748069763,0.2,-0.004606422473443672,0.0496337890625,,
,,,1000000,,,55.512491178512576,0.0003,21.42717170715332,-0.5304726773872972,2440,0.0048501035,0.4779238700866699,0.2,-0.0040291932731634,0.052197265625,50.06,29.006544271707536
30.136636390000003,647,47.92,1003520,1550,245,,,,,,,,,,,,
28.361545489999997,647,49.71,1007616,1555,246,66.06763858795166,0.0003,30.06123924255371,-0.5554343160241842,2450,0.006773049,0.5857312679290771,0.2,-0.004540508738136851,0.0682373046875,,
,,,1010000,,,70.68308973312378,0.0003,32.414573669433594,-0.5500785898417234,2460,0.005964984,0.6994681358337402,0.2,-0.0031510911358054727,0.0500244140625,36.78,40.10290805220604
33.637363650000005,647,45.71,1011712,1561,247,,,,,,,,,,,,
35.92627274,648,41.67,1015808,1566,248,89.83916802406311,0.0003,36.782318115234375,-0.561706192791462,2470,0.004902687,0.6729975938796997,0.2,-0.003558996185893193,0.0482666015625,,
31.34109093,649,47.4,1019904,1571,249,67.18034555912018,0.0003,23.277284622192383,-0.5726050615310669,2480,0.005390457,0.5866556763648987,0.2,-0.0025829596052062698,0.0521240234375,,
,,,1020000,,,81.82950799465179,0.0003,35.7121696472168,-0.5870814133435488,2490,0.0077303573,0.567247748374939,0.2,-0.0029147307039238514,0.0777587890625,47.44,23.015089678764344
23.633818220000002,648,55.46,1024000,1578,250,,,,,,,,,,,,
33.27927275,649,45.66,1028096,1583,251,93.42626540660858,0.0003,39.360721588134766,-0.6382496166974306,2500,0.007089441,0.6845955848693848,0.2,-0.004618513834429905,0.0607666015625,,
,,,1030000,,,90.4042343378067,0.0003,40.64752197265625,-0.5982814986258745,2510,0.0059874267,0.6370419859886169,0.2,-0.005971372328349389,0.0771240234375,49.0,31.24381700515747
33.514181840000006,649,44.65,1032192,1590,252,,,,,,,,,,,,
34.156818200000004,649,45.14,1036288,1595,253,90.71500713825226,0.0003,50.22142028808594,-0.5873190056532621,2520,0.004952126,0.7321646809577942,0.2,-0.0018487846711650491,0.04267578125,,
,,,1040000,,,105.25873160362244,0.0003,38.38312911987305,-0.5890839826315641,2530,0.005659867,0.6620309352874756,0.2,-0.004620767666347092,0.0467529296875,42.44,35.511817083358764
37.08036365,649,41.25,1040384,1602,254,,,,,,,,,,,,
33.413727300000005,649,44.99,1044480,1607,255,87.98133001327514,0.0003,33.05003356933594,-0.5901516981422901,2540,0.0059091724,0.6844584345817566,0.2,-0.004472742203506641,0.06123046875,,
30.96318184,650,48.67,1048576,1612,256,108.70072836875916,0.0003,56.18452072143555,-0.5894094135612249,2550,0.0041234125,0.729579746723175,0.2,-0.00407421340350993,0.0463134765625,,
,,,1050000,,,97.22072899341583,0.0003,47.989723205566406,-0.5898317232728004,2560,0.0043700887,0.6998691558837891,0.2,-0.0034453493666660507,0.03623046875,48.84,29.915635204315187
28.795090939999994,649,50.37,1052672,1620,257,,,,,,,,,,,,
29.467909119999998,649,48.99,1056768,1626,258,131.87583560943602,0.0003,66.61627960205078,-0.6088479474186897,2570,0.005259287,0.6281814575195312,0.2,-0.0024654837427078745,0.0430908203125,,
,,,1060000,,,128.5856803894043,0.0003,61.39079284667969,-0.6181804247200489,2580,0.005098798,0.6823180913925171,0.2,-0.0036269920179620384,0.0645263671875,43.28,36.029817065000536
26.90454549,648,52.7,1060864,1634,259,,,,,,,,,,,,
32.79318184,649,46.27,1064960,1640,260,115.96256375312805,0.0003,48.59891128540039,-0.5958047915250063,2590,0.005191602,0.5292353630065918,0.2,-0.00456989930535201,0.0537841796875,,
31.650272750000003,649,48.59,1069056,1645,261,97.74121313095092,0.0003,41.00381088256836,-0.5907425783574581,2600,0.0037071663,0.5821553468704224,0.2,-0.00438098355953116,0.031298828125,,
,,,1070000,,,88.66884334087372,0.0003,42.03091812133789,-0.587512394413352,2610,0.005423559,0.611621618270874,0.2,-0.006065919101820328,0.0587158203125,45.78,32.58672614216805
19.89727276,648,57.39,1073152,1653,262,,,,,,,,,,,,
29.5328182,649,47.34,1077248,1659,263,95.41405260562897,0.0003,23.390798568725586,-0.55234797000885,2620,0.006053974,0.563059389591217,0.2,-0.0050871457016910425,0.0674560546875,,
,,,1080000,,,126.45784993171692,0.0003,59.823673248291016,-0.6113843616098166,2630,0.0062358063,0.651786208152771,0.2,-0.00665031319585978,0.07626953125,55.64,23.529453320503237
32.79727275,648,46.55,1081344,1666,264,,,,,,,,,,,,
32.64863638,649,46.53,1085440,1671,265,114.66636099815369,0.0003,51.33903121948242,-0.5814502973109483,2640,0.0053148307,0.6730060577392578,0.2,-0.004987116241682088,0.0466796875,,
24.939818219999996,649,54.44,1089536,1676,266,110.51606302261352,0.0003,52.21903991699219,-0.5740618757903576,2650,0.0057926,0.5476154685020447,0.2,-0.005069599174021278,0.0549560546875,,
,,,1090000,,,93.99332957267761,0.0003,34.28493881225586,-0.6073283825069666,2660,0.005077997,0.6570132374763489,0.2,-0.004281399403407704,0.0490234375,61.06,18.827271444797518
31.81990909999999,648,45.51,1093632,1686,267,,,,,,,,,,,,
27.162000029999994,648,52.92,1097728,1692,268,100.20241508483886,0.0003,43.54021453857422,-0.5659685660153627,2670,0.004665454,0.519529402256012,0.2,-0.003602057789976243,0.0393798828125,,
,,,1100000,,,94.62052044868469,0.0003,34.31459045410156,-0.622469925135374,2680,0.005637422,0.5562670230865479,0.2,-0.004341686981206294,0.049755859375,38.06,40.871998938322065
23.387727299999998,647,53.99,1101824,1702,269,,,,,,,,,,,,
24.971454570000002,646,52.62,1105920,1709,270,94.50607497692108,0.0003,37.71756362915039,-0.5599296867847443,2690,0.005286152,0.5742796659469604,0.2,-0.0033671212833723983,0.053271484375,,
,,,1110000,,,98.87854685783387,0.0003,52.471439361572266,-0.5920136190950871,2700,0.0076285815,0.5979688167572021,0.2,-0.00551882472645957,0.0760986328125,43.44,35.861817071437834
36.71436365,646,42.27,1110016,1718,271,,,,,,,,,,,,
37.118909099999996,646,42.06,1114112,1724,272,82.52439594268799,0.0003,27.860183715820312,-0.6024060025811195,2710,0.0048256014,0.6590412855148315,0.2,-0.0030316805437905713,0.0470458984375,,
28.003272739999996,646,49.55,1118208,1730,273,111.14505624771118,0.0003,42.8433723449707,-0.6095994293689728,2720,0.0050369347,0.44827282428741455,0.2,-0.0042046687958645634,0.049609375,,
,,,1120000,,,73.58689436912536,0.0003,24.65399932861328,-0.5938500307500363,2730,0.005954774,0.4882456660270691,0.2,-0.0036170808103634044,0.0511474609375,54.94,25.379453312158585
21.330545490000006,645,56.45,1122304,1739,274,,,,,,,,,,,,
28.299181840000003,645,48.92,1126400,1745,275,92.76416153907776,0.0003,54.2512092590332,-0.6652403634041548,2740,0.005142487,0.6582579612731934,0.2,-0.0034165419616329017,0.0631103515625,,
,,,1130000,,,92.51706871986389,0.0003,34.08531951904297,-0.6316632434725762,2750,0.0047864527,0.660746693611145,0.2,-0.0030881357175530865,0.0467041015625,48.14,32.71872610569
17.54190913,644,61.33,1130496,1753,276,,,,,,,,,,,,
31.4408182,644,49.31,1134592,1759,277,127.83849911689758,0.0003,44.07307815551758,-0.6688686527311802,2760,0.006284081,0.6332981586456299,0.2,-0.004547068687679711,0.0551513671875,,
31.531272750000003,645,48.77,1138688,1764,278,115.94560446739197,0.0003,60.61909866333008,-0.6423078622668982,2770,0.0054379674,0.49695730209350586,0.2,-0.005267885395733174,0.05517578125,,
,,,1140000,,,109.42787494659424,0.0003,38.50422668457031,-0.6655805300921201,2780,0.006987839,0.5960450172424316,0.2,-0.004476411604264286,0.0587646484375,44.8,35.52381704688072
34.919909100000005,644,45.74,1142784,1772,279,,,,,,,,,,,,
34.3378182,645,44.87,1146880,1777,280,88.02373824119567,0.0003,36.07719039916992,-0.6435702029615641,2790,0.0065297037,0.5084998607635498,0.2,-0.006740656778856646,0.0834228515625,,
,,,1150000,,,80.34850397109986,0.0003,34.7725830078125,-0.6349940620362758,2800,0.0075878445,0.589439868927002,0.2,-0.006990045699058101,0.07275390625,45.32,33.635453412532804
29.503090940000003,644,49.86,1150976,1785,281,,,,,,,,,,,,
29.341636390000005,644,50.17,1155072,1792,282,87.47407999038697,0.0003,32.802825927734375,-0.6652006797492505,2810,0.0056874636,0.6505387425422668,0.2,-0.006139610581158195,0.0698974609375,,
29.76036365,644,48.02,1159168,1798,283,92.09156084060669,0.0003,44.29096984863281,-0.6622625250369311,2820,0.0069023385,0.6278467178344727,0.2,-0.005701166723156348,0.0697265625,,
,,,1160000,,,97.07645707130432,0.0003,33.84518051147461,-0.6162101216614246,2830,0.004056394,0.5404036641120911,0.2,-0.004558647064550314,0.0477294921875,45.26,35.85199885249138
28.25309093,643,52.36,1163264,1807,284,,,,,,,,,,,,
29.16418184,643,52.1,1167360,1813,285,100.55285701751708,0.0003,46.7081298828125,-0.6387263011187315,2840,0.0069563035,0.5289366245269775,0.2,-0.0038763694814406336,0.054736328125,,
,,,1170000,,,98.02428107261657,0.0003,48.65348815917969,-0.6583052214235068,2850,0.006419925,0.5408140420913696,0.2,-0.00617032509908313,0.075830078125,40.32,39.233998911380766
32.45127273,643,45.34,1171456,1821,286,,,,,,,,,,,,
36.100181830000004,643,43.58,1175552,1827,287,70.18865101337433,0.0003,39.898536682128906,-0.6086417201906442,2860,0.004830879,0.3571811318397522,0.2,-0.0042074713688634805,0.061572265625,,
33.44763637999999,643,46.05,1179648,1833,288,52.229404878616336,0.0003,23.3955078125,-0.6520896054804325,2870,0.0050078905,0.4676908254623413,0.2,-0.0033878417380037718,0.0609375,,
,,,1180000,,,69.80297117233276,0.0003,30.25672149658203,-0.6213137067854404,2880,0.0057072947,0.6099236011505127,0.2,-0.0051359369899728335,0.0534423828125,49.14,29.799453381299973
30.55518184,642,48.69,1183744,1841,289,,,,,,,,,,,,
27.82872728,643,49.97,1187840,1846,290,71.3759616613388,0.0003,28.958589553833008,-0.6205380070954561,2890,0.0055906107,0.5730963945388794,0.2,-0.004993285513774026,0.05859375,,
,,,1190000,,,85.8460347890854,0.0003,33.521148681640625,-0.6119077581912279,2900,0.005002791,0.5343475341796875,0.2,-0.00450294168695109,0.05654296875,46.56,33.615817034244536
23.632909110000003,643,54.76,1191936,1853,291,,,,,,,,,,,,
25.915000030000005,643,54.86,1196032,1859,292,82.38889610767365,0.0003,35.6296501159668,-0.6544175446033478,2910,0.0060180444,0.5514815449714661,0.2,-0.005987614158220822,0.0502197265625,,
,,,1200000,,,92.27911379337311,0.0003,39.7754020690918,-0.6219418473541737,2920,0.004428995,0.6327815055847168,0.2,-0.0041123109505861065,0.0553466796875,41.58,37.83290799498558
29.810818200000003,642,47.63,1200128,1867,293,,,,,,,,,,,,
30.25718185,642,49.54,1204224,1873,294,88.04989669322967,0.0003,44.16979217529297,-0.6291340507566929,2930,0.0047485842,0.6798406839370728,0.2,-0.00460891486145556,0.0420166015625,,
29.83827275,642,51.28,1208320,1879,295,61.5679530620575,0.0003,24.731355667114258,-0.6275828678160906,2940,0.009025428,0.7523382902145386,0.2,-0.007257199758896604,0.070556640625,,
,,,1210000,,,116.68087749481201,0.0003,55.77470016479492,-0.6741472154855728,2950,0.0045110555,0.6187299489974976,0.2,-0.0030003200532519258,0.0364990234375,60.58,20.887453261613846
26.976636400000004,642,53.67,1212416,1888,296,,,,,,,,,,,,
19.792090930000004,642,56.97,1216512,1893,297,95.88198480606079,0.0003,38.19107437133789,-0.687838351354003,2960,0.007017619,0.7679354548454285,0.2,-0.002712798208813183,0.0575439453125,,
,,,1220000,,,116.03156437873841,0.0003,52.80564498901367,-0.5771250031888485,2970,0.00482589,0.733930230140686,0.2,-0.004481483680137899,0.0514892578125,49.28,30.656726100444793
24.961181850000003,641,54.68,1220608,1902,298,,,,,,,,,,,,
37.98845455000001,641,41.6,1224704,1907,299,130.4577389717102,0.0003,68.06038665771484,-0.6615483988076448,2980,0.0051542865,0.7143058776855469,0.2,-0.005160538190102671,0.0649169921875,,
30.063272740000002,642,47.65,1228800,1912,300,101.69908165931702,0.0003,52.47212600708008,-0.6136378847062588,2990,0.0054423604,0.42903345823287964,0.2,-0.005616744609142188,0.0415771484375,,
,,,1230000,,,78.00870625972748,0.0003,26.53020477294922,-0.5623757310211659,3000,0.0047438126,0.7062631845474243,0.2,-0.004284392224508338,0.046435546875,38.04,39.781817127466205
21.80727274,642,54.59,1232896,1919,301,,,,,,,,,,,,
30.60818185,642,49.02,1236992,1924,302,112.9932309627533,0.0003,54.80479049682617,-0.6179409723728895,3010,0.0051610908,0.6944640874862671,0.2,-0.006812240873114206,0.0578857421875,,
,,,1240000,,,101.4927233695984,0.0003,34.21095657348633,-0.6340860646218062,3020,0.006416195,0.6886032819747925,0.2,-0.0018974307724420215,0.03935546875,65.3,15.928362303972245
29.008636390000003,642,50.88,1241088,1932,303,,,,,,,,,,,,
25.09836365,642,50.53,1245184,1937,304,132.12046265602112,0.0003,84.40919494628906,-0.6320947624742985,3030,0.0045149988,0.6630896329879761,0.2,-0.006428326739114709,0.0580810546875,,
29.8858182,643,47.48,1249280,1942,305,139.59112396240235,0.0003,59.623268127441406,-0.5477243782952428,3040,0.0034190689,0.7813543081283569,0.2,-0.0033122374647064135,0.0291259765625,,
,,,1250000,,,111.42306804656982,0.0003,64.52607727050781,-0.568490045890212,3050,0.0038221788,0.7513828277587891,0.2,-0.003986397643166129,0.0378662109375,49.74,30.202544275522232
27.532272749999997,643,49.87,1253376,1949,306,,,,,,,,,,,,
26.47218183,643,51.86,1257472,1954,307,144.5356554031372,0.0003,70.74539184570312,-0.5969062052667141,3060,0.0055924496,0.7914366722106934,0.2,-0.004539933233172633,0.0500244140625,,
,,,1260000,,,107.85665607452393,0.0003,30.633331298828125,-0.625257135182619,3070,0.004552312,0.497200071811676,0.2,-0.00391831809974974,0.0450927734375,53.0,27.387635154724123
31.2767273,643,48.33,1261568,1961,308,,,,,,,,,,,,
27.631090949999997,643,51.95,1265664,1966,309,110.4331449508667,0.0003,56.15670394897461,-0.6161121618002653,3080,0.0051409565,0.6244012117385864,0.2,-0.0046152678813086824,0.0592529296875,,
21.7495455,644,57.51,1269760,1971,310,100.43387188911439,0.0003,38.82033920288086,-0.6373590640723705,3090,0.00457095,0.694485068321228,0.2,-0.0037330676714191213,0.03720703125,,
,,,1270000,,,115.7449116230011,0.0003,55.72705841064453,-0.6537726201117039,3100,0.004583661,0.7166985273361206,0.2,-0.004333571788447443,0.0522705078125,55.84,23.8694533097744
22.768363680000004,643,56.55,1273856,1979,311,,,,,,,,,,,,
27.737090939999998,644,52.93,1277952,1984,312,135.3950689315796,0.0003,55.80611801147461,-0.6194148045033216,3110,0.004379075,0.7257481813430786,0.2,-0.005409496763604693,0.0518310546875,,
,,,1280000,,,145.03167967796327,0.0003,43.45071792602539,-0.6478587932884693,3120,0.0052838884,0.6579917669296265,0.2,-0.005154163388942834,0.0511962890625,54.06,26.546544240713118
33.96627274,643,45.77,1282048,1991,313,,,,,,,,,,,,
35.65972728,644,43.82,1286144,1996,314,145.78764553070067,0.0003,60.269805908203125,-0.6345026910305023,3130,0.0048362287,0.5731116533279419,0.2,-0.004729238738946151,0.0323486328125,,
,,,1290000,,,78.96537566184998,0.0003,41.62913513183594,-0.6090531893074512,3140,0.0070367604,0.5899777412414551,0.2,-0.006686319623986492,0.0611083984375,38.14,40.01872621655464
31.40427274,644,48.76,1290240,2003,315,,,,,,,,,,,,
36.201818200000005,644,42.24,1294336,2008,316,70.83242914676666,0.0003,25.3052921295166,-0.6508899003267288,3150,0.0059639476,0.40791308879852295,0.2,-0.004862699512159452,0.080419921875,,
31.02409092,645,48.84,1298432,2013,317,70.26184160709381,0.0003,31.69184112548828,-0.6385344624519348,3160,0.0048295753,0.5877809524536133,0.2,-0.004600416909670457,0.05185546875,,
,,,1300000,,,75.36171491146088,0.0003,27.7412052154541,-0.6102566368877888,3170,0.006439869,0.6004818677902222,0.2,-0.005693151369632688,0.06318359375,43.54,34.951817070245745
34.69781820000001,644,43.92,1302528,2020,318,,,,,,,,,,,,
33.46127275,645,46.07,1306624,2025,319,84.97234644889832,0.0003,35.28750991821289,-0.5973360627889633,3180,0.0048709377,0.6687967777252197,0.2,-0.005757975578308106,0.0630126953125,,
,,,1310000,,,107.52529649734497,0.0003,54.6271858215332,-0.5999079804867506,3190,0.0037951127,0.6512771248817444,0.2,-0.004771383454499301,0.0517578125,39.84,39.337998917102816
28.574454569999993,645,50.69,1310720,2031,320,,,,,,,,,,,,
32.63618184,645,45.71,1314816,2036,321,86.92847044467926,0.0003,41.74836349487305,-0.6102979321032762,3200,0.0043854984,0.5885441899299622,0.2,-0.002342161386332009,0.0362060546875,,
31.388727279999994,646,44.71,1318912,2041,322,85.99752426147461,0.0003,38.147396087646484,-0.5927255224436522,3210,0.0041617677,0.6758682727813721,0.2,-0.005374029009544756,0.0405029296875,,
,,,1320000,,,86.37868700027465,0.0003,35.86117935180664,-0.5103220077231526,3220,0.0046824613,0.5948269367218018,0.2,-0.004694860635208897,0.054833984375,49.5,29.607635196447372
33.91354547,645,44.17,1323008,2048,323,,,,,,,,,,,,
30.918636390000003,646,47.58,1327104,2053,324,66.92198963165283,0.0003,30.89940643310547,-0.5468864874914289,3230,0.0049010306,0.5271828174591064,0.2,-0.004830424550164025,0.061083984375,,
,,,1330000,,,71.61856646537781,0.0003,28.603506088256836,-0.608026459440589,3240,0.007500469,0.6247302293777466,0.2,-0.006488311683642678,0.0772705078125,55.86,22.650180591344835
37.5869091,645,40.8,1331200,2060,325,,,,,,,,,,,,
32.07627275,646,46.87,1335296,2065,326,76.01869504451751,0.0003,32.263607025146484,-0.5600431300699711,3250,0.006378289,0.5692980885505676,0.2,-0.006739486676815431,0.072900390625,,
35.25127274,646,42.92,1339392,2070,327,83.9670732975006,0.0003,39.124961853027344,-0.5531177286058664,3260,0.0046618935,0.6415532827377319,0.2,-0.004473644532845355,0.0440185546875,,
,,,1340000,,,83.2491251707077,0.0003,38.335060119628906,-0.5577004142105579,3270,0.004782402,0.6124307513237,0.2,-0.005692077853018418,0.0569091796875,48.46,29.43727156996727
26.75990911,646,51.7,1343488,2077,328,,,,,,,,,,,,
33.69872729,647,44.09,1347584,2082,329,86.57404878139496,0.0003,37.26070785522461,-0.5959317464381456,3280,0.0050591836,0.652657151222229,0.2,-0.0034696032977080903,0.0552734375,,
,,,1350000,,,86.7304078578949,0.0003,37.3741569519043,-0.5525086335837841,3290,0.005217609,0.5676775574684143,0.2,-0.004353132566029672,0.0568603515625,51.2,27.154544274806977
33.58809092,646,44.71,1351680,2089,330,,,,,,,,,,,,
36.91636365,647,40.78,1355776,2094,331,82.0266604423523,0.0003,36.46585464477539,-0.5680402513593436,3300,0.005002806,0.6294906735420227,0.2,-0.004146026083617471,0.0548583984375,,
30.229272750000003,647,48.91,1359872,2099,332,76.22758188247681,0.0003,38.824520111083984,-0.5494153890758753,3310,0.0059791654,0.5834165811538696,0.2,-0.004918223190179561,0.0546142578125,,
,,,1360000,,,71.1145414352417,0.0003,32.21687316894531,-0.5853262279182673,3320,0.0064421445,0.5706400871276855,0.2,-0.0050953373829543125,0.069921875,44.3,33.65072615981102
24.603181850000002,647,54.29,1363968,2106,333,,,,,,,,,,,,
25.143181850000005,648,53.64,1368064,2111,334,81.28435974121093,0.0003,37.47443389892578,-0.5967907689511776,3330,0.0058264607,0.6035807728767395,0.2,-0.003678688785294071,0.0567626953125,,
,,,1370000,,,93.49406559467316,0.0003,37.77290344238281,-0.616728999838233,3340,0.0065778415,0.6124081611633301,0.2,-0.005166676812223159,0.053662109375,45.18,33.38363523960113
32.815272750000005,647,45.79,1372160,2117,335,,,,,,,,,,,,
26.101636399999997,648,53.42,1376256,2122,336,116.19102520942688,0.0003,50.84622573852539,-0.5886987801641226,3350,0.004590462,0.6464446187019348,0.2,-0.005691846529953182,0.050146484375,,
,,,1380000,,,104.84864075183869,0.0003,45.15290069580078,-0.6471071589738131,3360,0.0052982196,0.6443683505058289,0.2,-0.005687227770977188,0.0525390625,49.68,28.633635194301604
37.74536365,648,40.05,1380352,2129,337,,,,,,,,,,,,
36.53036364999999,648,42.2,1384448,2134,338,111.0486713886261,0.0003,47.9468994140625,-0.577528178319335,3370,0.0058124596,0.6183594465255737,0.2,-0.007429450590279885,0.0595703125,,
32.9607273,648,45.4,1388544,2139,339,103.78099207878113,0.0003,45.68244552612305,-0.5759563315659761,3380,0.007004248,0.6080682277679443,0.2,-0.004738021566299722,0.05595703125,,
,,,1390000,,,92.48005516529084,0.0003,31.61944580078125,-0.6044154908508063,3390,0.0052364515,0.7045507431030273,0.2,-0.0042359073740954045,0.053271484375,47.88,31.329635201692582
22.95172731000001,648,55.74,1392640,2147,340,,,,,,,,,,,,
38.1729091,648,40.13,1396736,2152,341,110.52507271766663,0.0003,57.67000198364258,-0.6238669689744711,3400,0.005410301,0.673895001411438,0.2,-0.0050794418159057384,0.05517578125,,
,,,1400000,,,90.22327275276184,0.0003,36.1190071105957,-0.5690599836409092,3410,0.0043475977,0.4546663761138916,0.2,-0.00437463796697557,0.042431640625,37.52,40.080908043384554
38.93745455,648,39.22,1400832,2158,342,,,,,,,,,,,,
36.76527274,649,40.99,1404928,2163,343,49.00692812204361,0.0003,20.05768585205078,-0.556935602426529,3420,0.0055132257,0.40382736921310425,0.2,-0.006890229137206915,0.05830078125,,
37.21936365,649,41.02,1409024,2168,344,57.547370839118955,0.0003,25.336143493652344,-0.5947932191193104,3430,0.009382968,0.46974360942840576,0.2,-0.006236312942928634,0.0877685546875,,
,,,1410000,,,53.39521050453186,0.0003,18.476221084594727,-0.5878387063741684,3440,0.006448278,0.5925657749176025,0.2,-0.006090986472554505,0.06318359375,45.46,33.48581704735756
31.53663639,649,46.87,1413120,2175,345,,,,,,,,,,,,
34.453909100000004,650,41.38,1417216,2180,346,58.12102718353272,0.0003,28.788135528564453,-0.634326022490859,3450,0.006632129,0.6256856918334961,0.2,-0.007588163934997283,0.0732421875,,
,,,1420000,,,56.11875857114792,0.0003,19.861190795898438,-0.546065279468894,3460,0.0058122035,0.5692568421363831,0.2,-0.006308089889353141,0.06044921875,53.82,16.602544161081315
29.452636390000006,649,49.8,1421312,2187,347,,,,,,,,,,,,
27.87345457,649,50.31,1425408,2193,348,52.83231406211853,0.0003,21.037738800048828,-0.6314723525196314,3470,0.0071323398,0.6404085159301758,0.2,-0.004522028179781046,0.0622314453125,,
40.53145455000001,650,37.19,1429504,2198,349,69.48460550308228,0.0003,20.682567596435547,-0.6537695616483689,3480,0.0067637004,0.6750668287277222,0.2,-0.005848377839720342,0.0673095703125,,
,,,1430000,,,61.70391142368317,0.0003,27.326814651489258,-0.5601904861629009,3490,0.006559072,0.5599358677864075,0.2,-0.008484805542684626,0.06884765625,39.9,38.29690801501274
36.9658182,649,40.81,1433600,2205,350,,,,,,,,,,,,
33.22827275,650,45.13,1437696,2211,351,69.03033692836762,0.0003,29.352170944213867,-0.5982553202658891,3500,0.0050261323,0.7014615535736084,0.2,-0.003007295588031411,0.0425537109375,,
,,,1440000,,,81.42757575511932,0.0003,29.702463150024414,-0.597936837375164,3510,0.0060760854,0.6933626532554626,0.2,-0.00533101119362982,0.06064453125,44.32,33.6747261595726
35.6918182,649,42.84,1441792,2218,352,,,,,,,,,,,,
31.286272739999994,650,45.69,1445888,2223,353,73.72877357006072,0.0003,36.251956939697266,-0.5914655696600676,3520,0.007753648,0.6424209475517273,0.2,-0.006274691187718418,0.061474609375,,
24.720000019999993,650,52.43,1449984,2228,354,68.60052728652954,0.0003,24.218767166137695,-0.5800994999706746,3530,0.0033599609,0.5594925880432129,0.2,-0.0034324429405387493,0.0495361328125,,
,,,1450000,,,63.841145277023315,0.0003,24.82425880432129,-0.6212428927421569,3540,0.0059749056,0.6064542531967163,0.2,-0.004709550202824176,0.0463623046875,47.36,32.1758170247078
35.030363650000005,650,43.8,1454080,2236,355,,,,,,,,,,,,
31.95972729,650,47.47,1458176,2241,356,78.63540072441101,0.0003,34.845130920410156,-0.6053319375962019,3550,0.0069456976,0.5898009538650513,0.2,-0.007975264193373733,0.0667236328125,,
,,,1460000,,,75.91959290504455,0.0003,30.23625373840332,-0.6520835805684329,3560,0.0062183896,0.6680177450180054,0.2,-0.005080505186924711,0.0484130859375,54.28,24.978180599212646
33.304272739999995,649,45.96,1462272,2249,357,,,,,,,,,,,,
29.69463639,650,49.46,1466368,2254,358,59.19263272285461,0.0003,27.475563049316406,-0.6227007064968347,3570,0.0055039627,0.4585505723953247,0.2,-0.0069302874806453476,0.06103515625,,
,,,1470000,,,61.85218505859375,0.0003,27.185646057128906,-0.6482046969234944,3580,0.005641794,0.6018859148025513,0.2,-0.005063444981715293,0.060009765625,47.66,31.277089750766756
35.11581820000001,649,43.76,1470464,2262,359,,,,,,,,,,,,
