time/fps,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_fraction,train/loss,train/n_updates,train/entropy_loss,train/approx_kl,train/learning_rate,train/clip_range,train/value_loss,train/policy_gradient_loss,train/explained_variance,eval/mean_reward,eval/mean_ep_length
,,,1060000,,,0.0768310546875,31.99690055847168,2580,-0.6437631029635668,0.0072850278,0.0003,0.2,97.29248647689819,-0.004814814630663022,0.5661900043487549,36.88290797829628,42.98
641,259,1654,1060864,52.99,25.09509093,,,,,,,,,,,,
641,260,1659,1064960,46.33,33.37327275,0.0746826171875,39.108577728271484,2590,-0.6165811847895384,0.008128247,0.0003,0.2,112.07142772674561,-0.0037257069736369884,0.7422279119491577,,
642,261,1664,1069056,43.81,36.428909100000006,0.0623046875,44.53896713256836,2600,-0.6553303010761737,0.0059160246,0.0003,0.2,121.58499059677123,-0.0005382028510211966,0.6988680958747864,,
,,,1070000,,,0.0628662109375,63.90473175048828,2610,-0.6427447650581598,0.006417332,0.0003,0.2,143.98914775848388,-0.0041355321183800696,0.5216755270957947,25.695635133981703,54.74
641,262,1672,1073152,55.93,25.064000039999996,,,,,,,,,,,,
642,263,1677,1077248,43.22,34.635,0.0781494140625,49.7807502746582,2620,-0.6775756113231182,0.0083299,0.0003,0.2,118.35480580329894,-0.005022336120600812,0.6540369987487793,,
,,,1080000,,,0.0468994140625,38.80589294433594,2630,-0.6045813728123903,0.006197732,0.0003,0.2,101.87528126239776,-0.0008783587269135751,0.3076954483985901,27.004907882213594,48.98
641,264,1685,1081344,51.49,29.33563639,,,,,,,,,,,,
641,265,1690,1085440,50.23,29.939000030000003,0.0818115234375,39.43143081665039,2640,-0.6376140713691711,0.008926939,0.0003,0.2,90.58614821434021,-0.003556308234692551,0.49943798780441284,,
642,266,1696,1089536,49.5,28.59981820000001,0.0908203125,34.54009246826172,2650,-0.6486988667398691,0.009050173,0.0003,0.2,89.1443106174469,-0.0030808147508651017,0.5978686213493347,,
,,,1090000,,,0.0406494140625,50.81724166870117,2660,-0.5865915160626173,0.0053173658,0.0003,0.2,112.19589967727661,-0.0008527237325324677,0.6115032434463501,27.708907907009124,51.1
641,267,1703,1093632,44.36,35.49736365,,,,,,,,,,,,
642,268,1709,1097728,42.12,37.3809091,0.066162109375,36.475399017333984,2670,-0.6061639104038476,0.0066672177,0.0003,0.2,82.8511194229126,-0.0017952403271920049,0.4880424737930298,,
,,,1100000,,,0.065625,30.438129425048828,2680,-0.6121149282902479,0.0062030656,0.0003,0.2,70.80736498832702,-0.0031882856477750466,0.48698949813842773,34.12781705021858,45.22
641,269,1716,1101824,47.33,29.94927274,,,,,,,,,,,,
642,270,1722,1105920,55.09,22.403545489999992,0.0568359375,32.631126403808594,2690,-0.5844963803887367,0.006155314,0.0003,0.2,65.4301824092865,-0.002459503570571542,0.7511968612670898,,
,,,1110000,,,0.0707763671875,30.791610717773438,2700,-0.6314127404242754,0.0056990837,0.0003,0.2,86.51777653694153,-0.0034373072790913283,0.6991794109344482,41.157998951673505,36.94
641,271,1729,1110016,49.43,28.31118184,,,,,,,,,,,,
642,272,1735,1114112,57.52,20.35490913,0.051611328125,50.777130126953125,2710,-0.586946927011013,0.005696982,0.0003,0.2,119.84129095077515,-0.0013262389707961119,0.7695600390434265,,
642,273,1740,1118208,41.09,37.46336365,0.0633056640625,51.95461654663086,2720,-0.6268148049712181,0.006593841,0.0003,0.2,101.10449028015137,-0.002407956213573925,0.6328490376472473,,
,,,1120000,,,0.0609130859375,33.4123420715332,2730,-0.581428823620081,0.0060502454,0.0003,0.2,93.14366908073426,-0.0014411939613637515,0.5648705363273621,36.26981709241867,41.68
641,274,1748,1122304,43.85,35.4538182,,,,,,,,,,,,
642,275,1753,1126400,43.37,35.82936365,0.0610107421875,30.2237606048584,2740,-0.5936846483498812,0.008061132,0.0003,0.2,78.9208842754364,-0.003447685480932705,0.5718593597412109,,
,,,1130000,,,0.045751953125,26.768335342407227,2750,-0.5896980870515108,0.0059570856,0.0003,0.2,71.39051790237427,-0.001591335101693403,0.49303126335144043,33.48181702852249,47.04
641,276,1761,1130496,51.71,28.481181850000002,,,,,,,,,,,,
642,277,1766,1134592,57.38,22.517454590000003,0.08291015625,37.73765182495117,2760,-0.6255959823727608,0.00814448,0.0003,0.2,78.45717120170593,-0.004385986729175784,0.5151799917221069,,
642,278,1772,1138688,53.46,24.37718184,0.074560546875,35.571407318115234,2770,-0.6450190555304289,0.0074528586,0.0003,0.2,80.16276307106018,-0.002934570577053819,0.6693246364593506,,
,,,1140000,,,0.0761474609375,39.61785888671875,2780,-0.5825598113238811,0.007822941,0.0003,0.2,98.97263374328614,-0.0032412055428721943,0.7393930554389954,24.062544202804567,56.54
641,279,1780,1142784,44.97,32.257272740000005,,,,,,,,,,,,
642,280,1785,1146880,49.84,30.646818199999995,0.0630126953125,27.139976501464844,2790,-0.5927251581102609,0.00680634,0.0003,0.2,89.68218159675598,-0.0024246255241450855,0.5572043657302856,,
,,,1150000,,,0.076171875,51.60161209106445,2800,-0.5708679769188165,0.00792624,0.0003,0.2,101.55127348899842,-0.0038745954698242713,0.5141944289207458,36.746907987594604,42.2
641,281,1793,1150976,45.48,33.60209092,,,,,,,,,,,,
642,282,1798,1155072,44.47,33.10536364,0.0568115234375,32.24626159667969,2810,-0.5790116138756275,0.0063225343,0.0003,0.2,75.49546318054199,-0.0029341892965021542,0.36008942127227783,,
642,283,1803,1159168,45.78,34.176363650000006,0.07568359375,29.636682510375977,2820,-0.5719712015241385,0.0071070166,0.0003,0.2,59.98266429901123,-0.00041062589443754407,0.7320246696472168,,
,,,1160000,,,0.118115234375,27.69471549987793,2830,-0.5853881321847438,0.0125334365,0.0003,0.2,54.13813059329986,-0.0030896143303834832,0.45577049255371094,25.948544251918793,53.12
642,284,1811,1163264,46.39,32.662181839999995,,,,,,,,,,,,
642,285,1817,1167360,43.15,35.74536365,0.088134765625,26.503082275390625,2840,-0.5888790875673294,0.010879979,0.0003,0.2,53.69497938156128,-0.003205310789053328,0.62531977891922,,
,,,1170000,,,0.0859375,34.85549545288086,2850,-0.5738872665911913,0.009308368,0.0003,0.2,83.52091069221497,-0.004723124958400149,0.5838025808334351,32.54672614216805,45.78
641,286,1824,1171456,44.58,31.87581819,,,,,,,,,,,,
641,287,1831,1175552,46.93,31.743636390000002,0.0607421875,26.325658798217773,2860,-0.5328125521540642,0.0055981884,0.0003,0.2,66.41092672348023,9.095777350012212e-05,0.7570805549621582,,
641,288,1838,1179648,45.82,30.755363649999996,0.0494140625,38.58098602294922,2870,-0.6022097788751125,0.005836415,0.0003,0.2,85.61931397914887,-0.0014919953784556129,0.6656474471092224,,
,,,1180000,,,0.0610595703125,43.956363677978516,2880,-0.5619961600750685,0.006916317,0.0003,0.2,104.7100592136383,-0.004316623863996938,0.821597695350647,37.57490799903869,41.24
641,289,1846,1183744,44.2,33.98727275,,,,,,,,,,,,
641,290,1853,1187840,45.4,33.0007273,0.050927734375,39.34520721435547,2890,-0.5860113482922316,0.005501571,0.0003,0.2,101.76706025600433,-0.0023587250274431427,0.6880083084106445,,
,,,1190000,,,0.0693603515625,45.9502067565918,2900,-0.5730307292193174,0.00616436,0.0003,0.2,102.46797962188721,-0.0031834759036428297,0.7360897064208984,25.93654425263405,53.06
640,291,1861,1191936,49.83,29.12554549,,,,,,,,,,,,
640,292,1868,1196032,52.11,22.538818189999997,0.06953125,58.70693588256836,2910,-0.5998768080025911,0.0072006066,0.0003,0.2,122.09708819389343,-0.002544327836949378,0.7175759077072144,,
,,,1200000,,,0.05224609375,41.69260025024414,2920,-0.5284188663586974,0.0067658555,0.0003,0.2,121.38562822341919,-0.0019102235790342092,0.7487163543701172,41.123998939991,37.92
639,293,1876,1200128,47.72,31.33818185,,,,,,,,,,,,
639,294,1883,1204224,41.84,37.764909100000004,0.0662841796875,60.76587677001953,2930,-0.6205522198230028,0.007959848,0.0003,0.2,129.67717471122742,-0.000978256028611213,0.7407077550888062,,
639,295,1889,1208320,50.13,25.726818190000003,0.0452392578125,41.623836517333984,2940,-0.5914677634835244,0.0050959606,0.0003,0.2,87.52160031795502,-0.004689753081765957,0.6244627237319946,,
,,,1210000,,,0.0540283203125,62.403141021728516,2950,-0.5444193638861179,0.005536578,0.0003,0.2,94.22926740646362,-0.003052500992635032,0.6103488206863403,37.08090797543526,43.22
638,296,1898,1212416,51.73,26.207727300000002,,,,,,,,,,,,
639,297,1903,1216512,46.37,33.21627275,0.0552978515625,61.58473587036133,2960,-0.6196238171309233,0.0064965785,0.0003,0.2,145.6795444011688,-0.002882703029899858,0.7092634439468384,,
,,,1220000,,,0.0455322265625,43.732330322265625,2970,-0.6268090095371008,0.0048158495,0.0003,0.2,134.64888286590576,-0.0016432981967227534,0.6733249425888062,19.934725997447966,55.86
638,298,1911,1220608,47.51,31.49963639,,,,,,,,,,,,
638,299,1917,1224704,50.58,25.191818200000004,0.0510498046875,47.811893463134766,2980,-0.6074005279690027,0.004746496,0.0003,0.2,100.03744843006135,-0.001977984607219696,0.6221470832824707,,
638,300,1923,1228800,47.28,30.0858182,0.0512939453125,50.38644790649414,2990,-0.5471566021442413,0.0057126256,0.0003,0.2,99.56369779109954,-0.001235530391568318,0.6893139481544495,,
,,,1230000,,,0.065087890625,32.98640441894531,3000,-0.5652485199272632,0.0059278933,0.0003,0.2,84.83942158222199,-0.0009132319304626435,0.648118257522583,30.56781697869301,51.22
638,301,1931,1232896,53.01,24.239090939999997,,,,,,,,,,,,
638,302,1936,1236992,47.52,32.96127274,0.0639892578125,33.639156341552734,3010,-0.5914129909127951,0.007150255,0.0003,0.2,76.92998368740082,-0.002498645345622208,0.8405214548110962,,
,,,1240000,,,0.0719482421875,39.80901336669922,3020,-0.60349424444139,0.007633047,0.0003,0.2,89.73503665924072,-0.00264454349380685,0.6069431304931641,36.612907977104186,43.08
638,303,1944,1241088,46.9,32.65227275,,,,,,,,,,,,
638,304,1949,1245184,53.05,27.302636399999997,0.0564208984375,40.172630310058594,3030,-0.5978822622448206,0.0053171143,0.0003,0.2,103.79811954498291,-0.0008208516243030317,0.5753054618835449,,
638,305,1955,1249280,54.47,25.66700004000001,0.065234375,35.06846237182617,3040,-0.6215661343187093,0.0067326226,0.0003,0.2,99.78726212978363,-0.004293349108775146,0.686194121837616,,
,,,1250000,,,0.0577392578125,45.18076705932617,3050,-0.6532627075910569,0.0068715196,0.0003,0.2,101.54966979026794,-0.0025029310061654543,0.6854041814804077,36.28890797495842,43.26
638,306,1962,1253376,48.08,32.25827275,,,,,,,,,,,,
639,307,1967,1257472,45.9,34.03727273999999,0.0599365234375,38.56658935546875,3060,-0.6233478430658579,0.0055925967,0.0003,0.2,88.67201750278473,-0.004165749857202172,0.6631234288215637,,
,,,1260000,,,0.0610595703125,46.52374267578125,3070,-0.6332011517137289,0.008185791,0.0003,0.2,99.24323036670685,-0.0025327325267426202,0.5749722719192505,18.27399868130684,63.24
638,308,1976,1261568,46.32,34.1878182,,,,,,,,,,,,
638,309,1981,1265664,47.29,33.78681819,0.0907470703125,43.374778747558594,3080,-0.6316845078021288,0.009500467,0.0003,0.2,94.67713675498962,-0.0023956155258929358,0.5712094902992249,,
638,310,1987,1269760,46.0,33.752272749999996,0.0882568359375,20.367267608642578,3090,-0.6343999858945608,0.008816874,0.0003,0.2,61.29813132286072,-0.002411405243037734,0.3815454840660095,,
,,,1270000,,,0.0657470703125,23.111576080322266,3100,-0.6323975116014481,0.007171765,0.0003,0.2,51.69946616888046,-0.004374747545807622,0.5854036808013916,35.84490795850754,44.64
638,311,1996,1273856,45.86,34.658909099999995,,,,,,,,,,,,
638,312,2002,1277952,48.66,31.975818200000003,0.0884521484375,31.637348175048828,3110,-0.651445259526372,0.011427559,0.0003,0.2,70.99230880737305,-0.00747200951736886,0.5571618676185608,,
,,,1280000,,,0.09033203125,47.42363357543945,3120,-0.6381618108600378,0.00782158,0.0003,0.2,87.50893883705139,-0.0062788116090814585,0.5526303648948669,32.979817032814026,46.68
637,313,2011,1282048,44.86,35.247363650000004,,,,,,,,,,,,
637,314,2017,1286144,49.4,31.272272750000003,0.0853759765625,28.379074096679688,3130,-0.6493265148252249,0.0083404975,0.0003,0.2,74.04296360015869,-0.006222436669486342,0.5778793096542358,,
,,,1290000,,,0.0835205078125,23.524168014526367,3140,-0.6488053973764181,0.007697001,0.0003,0.2,61.17791585922241,-0.0019556603459932377,0.6171373724937439,30.753816989660262,50.3
636,315,2026,1290240,46.34,34.38836365,,,,,,,,,,,,
637,316,2031,1294336,47.3,32.412636379999995,0.07158203125,30.474822998046875,3150,-0.6358992513269186,0.0074694166,0.0003,0.2,65.59915103912354,-0.006438076494669076,0.6121100187301636,,
637,317,2037,1298432,46.69,31.27281819,0.06943359375,41.041744232177734,3160,-0.664112601801753,0.0068779727,0.0003,0.2,84.0095116853714,-0.0060000345576554535,0.5755072832107544,,
,,,1300000,,,0.0526611328125,24.159963607788086,3170,-0.6213628105819226,0.007079373,0.0003,0.2,67.09442076683044,-0.002536313013115432,0.5507121086120605,40.849998924732205,39.2
636,318,2046,1302528,45.96,33.649636380000004,,,,,,,,,,,,
636,319,2051,1306624,47.91,32.23927275,0.0794921875,29.859615325927734,3180,-0.6465281955897808,0.008881974,0.0003,0.2,59.56629500389099,-0.006492697387875524,0.6099821329116821,,
,,,1310000,,,0.0773681640625,28.064699172973633,3190,-0.6469312962144613,0.0074390145,0.0003,0.2,74.34524178504944,-0.0022054002023651265,0.5045964121818542,17.225635052919387,59.48
635,320,2061,1310720,43.72,35.76436364999999,,,,,,,,,,,,
636,321,2066,1314816,45.57,34.57281819,0.078173828125,21.232044219970703,3200,-0.6067675556987524,0.0072594555,0.0003,0.2,57.66333386898041,-0.006852185087336693,0.6107835173606873,,
636,322,2073,1318912,46.26,33.86927274,0.0631103515625,26.622520446777344,3210,-0.6315234676003456,0.00728999,0.0003,0.2,67.79164717197418,-0.003052081522764638,0.5593283176422119,,
,,,1320000,,,0.0711669921875,37.69895935058594,3220,-0.6499500356614589,0.007642133,0.0003,0.2,87.30564348697662,-0.005041563959093764,0.6097196340560913,36.152907960414886,44.48
635,323,2080,1323008,57.57,23.362363659999993,,,,,,,,,,,,
635,324,2086,1327104,49.17,31.369727290000004,0.08291015625,36.3884391784668,3230,-0.6537831336259842,0.00869433,0.0003,0.2,84.73389854431153,-0.0053647873894078655,0.5651012659072876,,
,,,1330000,,,0.070849609375,29.32500648498535,3240,-0.6131940737366677,0.008309051,0.0003,0.2,75.9551036119461,-0.0020968564407667146,0.5702309608459473,28.389635165929793,52.06
635,325,2095,1331200,42.32,36.924363650000004,,,,,,,,,,,,
635,326,2101,1335296,45.23,34.88136365,0.0643310546875,34.29500961303711,3250,-0.6173799749463796,0.0072546257,0.0003,0.2,69.81662533283233,-0.005021666379616363,0.5888941287994385,,
635,327,2107,1339392,41.53,37.38636365,0.0926025390625,35.715240478515625,3260,-0.6236595202237367,0.010118565,0.0003,0.2,86.77342994213105,-0.0059618505649268625,0.6214134693145752,,
,,,1340000,,,0.0587890625,47.070472717285156,3270,-0.5885520976036787,0.007109257,0.0003,0.2,83.4782530784607,-0.0021658270175976212,0.6291511654853821,36.922907981872555,42.68
635,328,2114,1343488,46.54,32.70590911,,,,,,,,,,,,
635,329,2120,1347584,51.06,29.47618185,0.0563232421875,51.87583541870117,3280,-0.5993486452847719,0.005236557,0.0003,0.2,107.32156462669373,-0.00259802644723095,0.6362090110778809,,
,,,1350000,,,0.0567626953125,39.78963851928711,3290,-0.6592173863202333,0.0067454465,0.0003,0.2,122.15254044532776,-0.000866210853564553,0.6948918104171753,25.64854422092438,55.02
635,330,2127,1351680,45.08,34.19327275,,,,,,,,,,,,
635,331,2133,1355776,49.67,30.36318185,0.07490234375,29.842931747436523,3300,-0.6426658771932126,0.0080879945,0.0003,0.2,85.3463036775589,-0.0017404211204848253,0.6145606637001038,,
635,332,2138,1359872,44.32,35.84590909999999,0.062353515625,32.49974822998047,3310,-0.6632641810923815,0.006844063,0.0003,0.2,92.61482794284821,-0.0036094204922846986,0.5721880197525024,,
,,,1360000,,,0.07236328125,31.203075408935547,3320,-0.6404531586915254,0.0058263186,0.0003,0.2,72.4070006608963,-0.004362550597579684,0.5877046585083008,34.54581704854965,45.36
635,333,2145,1363968,45.96,34.00581820000001,,,,,,,,,,,,
636,334,2150,1368064,45.34,34.015272749999994,0.0520263671875,28.4144287109375,3330,-0.6409645296633244,0.0059598037,0.0003,0.2,74.72143082618713,-0.003980999550549313,0.5423630475997925,,
,,,1370000,,,0.074365234375,33.01622772216797,3340,-0.6669892366975546,0.007441025,0.0003,0.2,87.23133099079132,-0.0036827095638727768,0.6410560607910156,25.04945331811905,55.14
635,335,2158,1372160,56.32,24.895090939999996,,,,,,,,,,,,
636,336,2163,1376256,44.18,37.10445455,0.0811279296875,34.146602630615234,3350,-0.6720167119055986,0.007682109,0.0003,0.2,80.79273197650909,-0.003064449851808604,0.5871438980102539,,
,,,1380000,,,0.0846923828125,30.872119903564453,3360,-0.6589585520327091,0.008881273,0.0003,0.2,68.4740787267685,-0.0037513208779273556,0.3019280433654785,35.95290794730187,45.58
635,337,2170,1380352,46.62,34.48472728,,,,,,,,,,,,
636,338,2176,1384448,47.2,34.14036365,0.1125,17.96692657470703,3370,-0.6394149195402861,0.009607993,0.0003,0.2,47.676796519756316,-0.006605336079519475,0.34121328592300415,,
636,339,2181,1388544,42.39,37.42181819,0.0961181640625,19.80207633972168,3380,-0.6277947835624218,0.009576669,0.0003,0.2,49.90713620185852,-0.004529523733799579,0.42878013849258423,,
,,,1390000,,,0.1157958984375,17.109037399291992,3390,-0.6244886558502912,0.012976503,0.0003,0.2,38.99371926784515,-0.007654259796254337,0.378603994846344,27.215635130405428,54.34
636,340,2188,1392640,47.91,31.696181839999998,,,,,,,,,,,,
636,341,2194,1396736,48.62,29.64536365,0.119189453125,23.043071746826172,3400,-0.6433650445193052,0.011090886,0.0003,0.2,45.17989367246628,-0.004612989095039666,0.5491807460784912,,
,,,1400000,,,0.08056640625,23.676740646362305,3410,-0.6052679188549519,0.0067454437,0.0003,0.2,53.478876614570616,-0.003710684426187072,0.4701725244522095,22.28872603058815,53.08
636,342,2201,1400832,49.36,31.016181839999998,,,,,,,,,,,,
636,343,2206,1404928,50.74,29.385636390000005,0.0631103515625,39.90753936767578,3420,-0.6434659529477358,0.0070876954,0.0003,0.2,76.87784538269042,-0.0039166855058283545,0.6327422857284546,,
637,344,2211,1409024,51.46,28.62154547,0.072802734375,33.39982604980469,3430,-0.6799061540514231,0.009178712,0.0003,0.2,74.6890511751175,-0.0036241460009478034,0.6710901260375977,,
,,,1410000,,,0.0877685546875,32.22500228881836,3440,-0.7002022635191679,0.006995389,0.0003,0.2,82.64589211940765,-0.004006033272162313,0.674336314201355,32.95363519787789,47.98
636,345,2219,1413120,46.04,35.46645455,,,,,,,,,,,,
637,346,2224,1417216,46.2,33.7088182,0.0732666015625,38.80449676513672,3450,-0.6459144271910191,0.007556229,0.0003,0.2,86.66197555065155,-0.002053987742692698,0.37635189294815063,,
,,,1420000,,,0.063525390625,35.74065017700195,3460,-0.6747005648911,0.006654068,0.0003,0.2,73.75886089801789,-0.005927779819467105,0.651414155960083,30.776726096868515,49.58
636,347,2231,1421312,47.69,32.16527275,,,,,,,,,,,,
637,348,2236,1425408,50.05,30.140727299999998,0.0699951171875,29.660938262939453,3470,-0.6537008062005043,0.0074966033,0.0003,0.2,77.50206048488617,-0.0021731533328420483,0.6300616264343262,,
637,349,2241,1429504,43.25,35.830727290000006,0.057861328125,41.73080825805664,3480,-0.6540176279842853,0.0069588535,0.0003,0.2,96.90231387615204,-0.0036838345375144856,0.6287257075309753,,
,,,1430000,,,0.0586669921875,41.736053466796875,3490,-0.6374856427311897,0.0070190355,0.0003,0.2,90.87725319862366,-0.0026723431234131566,0.6117854118347168,27.483635149002076,53.48
637,350,2249,1433600,47.14,30.187818200000002,,,,,,,,,,,,
637,351,2254,1437696,43.31,36.39236365,0.06259765625,36.94196319580078,3500,-0.6281083345413208,0.0066076703,0.0003,0.2,79.16506311893463,-0.004236035716894548,0.6714299917221069,,
,,,1440000,,,0.04716796875,44.494693756103516,3510,-0.6343208909034729,0.0050416347,0.0003,0.2,88.77367165088654,-0.0035250513035862243,0.6838494539260864,36.71290797233581,43.48
637,352,2261,1441792,47.18,33.158272739999994,,,,,,,,,,,,
637,353,2267,1445888,42.28,37.6179091,0.068212890625,38.796653747558594,3520,-0.6605536926537752,0.008150416,0.0003,0.2,87.24667282104492,-0.0030875844560796393,0.6309163570404053,,
638,354,2272,1449984,47.4,33.127272749999996,0.0818359375,47.970848083496094,3530,-0.6329539909958839,0.009212054,0.0003,0.2,85.76096980571747,-0.004455753187357914,0.47276103496551514,,
,,,1450000,,,0.079931640625,25.59074592590332,3540,-0.6518355466425418,0.007021051,0.0003,0.2,82.0475790977478,-0.0020057129746419377,0.574363112449646,37.52399888157844,42.82
637,355,2279,1454080,48.98,31.9148182,,,,,,,,,,,,
638,356,2284,1458176,48.04,32.51527275,0.0728271484375,32.442710876464844,3550,-0.6495742402970791,0.008118137,0.0003,0.2,69.24016087055206,-0.004060776877304306,0.4478909373283386,,
,,,1460000,,,0.076171875,33.90580368041992,3560,-0.6434924956411123,0.009699487,0.0003,0.2,85.54598908424377,-0.005790271528530866,0.6274840831756592,33.77581703066826,46.86
638,357,2291,1462272,45.6,34.89036365,,,,,,,,,,,,
638,358,2296,1466368,44.0,36.21536365,0.0553466796875,26.907358169555664,3570,-0.6323988001793623,0.0071128854,0.0003,0.2,79.21298382282257,-0.00439821755317098,0.6346675157546997,,
,,,1470000,,,0.067919921875,35.8227653503418,3580,-0.6212560418993235,0.005666469,0.0003,0.2,77.23510839939118,-0.004308351661893539,0.5137139558792114,21.1387260055542,55.18
638,359,2304,1470464,42.22,37.277818190000005,,,,,,,,,,,,
638,360,2309,1474560,48.33,31.49581819,0.06552734375,23.052099227905273,3590,-0.6228735871613026,0.0071191513,0.0003,0.2,54.73128089904785,-0.004867706347431522,0.5554782152175903,,
638,361,2314,1478656,52.51,25.490909110000004,0.0661865234375,30.024974822998047,3600,-0.6120119243860245,0.0061990684,0.0003,0.2,62.59645793437958,-0.005281880777329206,0.5457101464271545,,
,,,1480000,,,0.07578125,31.3919620513916,3610,-0.5960463508963585,0.007669826,0.0003,0.2,71.58267171382904,-0.0003931669984012842,0.68152916431427,27.25090788960457,48.36
638,362,2321,1482752,48.03,31.97518184,,,,,,,,,,,,
638,363,2327,1486848,46.1,33.10263638000001,0.0749755859375,32.498287200927734,3620,-0.6192159723490477,0.007986734,0.0003,0.2,81.20837011337281,-0.00436554920161143,0.6536939144134521,,
,,,1490000,,,0.0607421875,43.322608947753906,3630,-0.6292939968407154,0.008353859,0.0003,0.2,93.78981091976166,-0.001127871751668863,0.6345111131668091,31.996726115942,47.98
638,364,2334,1490944,45.05,32.295181830000004,,,,,,,,,,,,
638,365,2339,1495040,46.33,32.78863638,0.0611328125,21.640737533569336,3640,-0.6131028790026903,0.0059989495,0.0003,0.2,64.1790587425232,-0.0018781339771521744,0.7805894017219543,,
639,366,2344,1499136,46.16,33.07963638,0.0965576171875,34.825809478759766,3650,-0.6486196212470532,0.010547411,0.0003,0.2,76.3232982635498,-0.004204489840049064,0.4944477677345276,,
,,,1500000,,,0.0589111328125,48.96293258666992,3660,-0.646789675205946,0.0061080204,0.0003,0.2,105.82172935009002,-0.0032568257665843703,0.6365563869476318,35.579635251760486,43.46
639,367,2352,1503232,43.99,35.79836365,,,,,,,,,,,,
