rollout/ep_len_mean,time/iterations,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/policy_gradient_loss,train/learning_rate,train/entropy_loss,train/explained_variance,train/loss,train/clip_range,train/value_loss,train/approx_kl,train/clip_fraction,train/n_updates,curriculum/preferred_eval_mode,train/stage_learning_rate,curriculum/max_steps,train/ent_coef,curriculum/obs_quantity,curriculum/grid_size,curriculum/stage_timesteps,curriculum/stage,eval/stage_timesteps,eval/std_reward,eval/deterministic,eval/full_coverage_rate,eval/mean_reward,eval/mean_ep_length,eval/std_ep_length,eval/stage,eval/promotion_full_coverage_rate,eval/coverage_promotion_passed,eval/quality_promotion_passed,eval/promotion_passed,eval/stochastic_full_coverage_rate,eval/diagnostic_full_coverage_rate,eval/stochastic_quality_passed,eval/deterministic_full_coverage_rate,eval/promotion_min_mean_reward,eval/deterministic_promotion_floor,eval/deterministic_quality_passed,eval/promotion_max_mean_length,eval/mode_gap
154.14,4,460800,306,5.674724578857422,33,-0.0004357970133423805,7e-05,-0.427198945581913,0.7972351908683777,0.28414881229400635,0.15,0.5100124273914843,0.0070149116,0.10375,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.16,5,463360,282,5.6120219230651855,45,-0.0021077810786664488,7e-05,-0.4540398195385933,0.7852897047996521,0.27934929728507996,0.15,0.6464060429856181,0.0048604417,0.0946875,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.7,6,465920,260,5.751901149749756,58,-0.00017931031063199044,7e-05,-0.4411816018819809,0.7034603357315063,0.41813981533050537,0.15,0.6678203345090151,0.0043875654,0.076953125,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.1,7,468480,251,6.088407516479492,71,-0.002075558276847005,7e-05,-0.4333116844296455,0.7097766399383545,0.20960456132888794,0.15,0.5200425016134977,0.0044220863,0.08453125,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.01,8,471040,243,5.862149238586426,84,-0.00226490109693259,7e-05,-0.4476015794277191,0.7790348529815674,0.04055272042751312,0.15,0.49365946650505066,0.0069248355,0.10921875,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.92,9,473600,239,6.041813373565674,96,-0.0015936614107340573,7e-05,-0.4214333683252335,0.832400918006897,0.06363910436630249,0.15,0.490676085781306,0.0059870733,0.10796875,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.77,10,476160,231,6.090444564819336,110,0.0002863886673003435,7e-05,-0.42460490852594374,0.7530024647712708,0.549685001373291,0.15,0.6389247633516788,0.0073401383,0.1046875,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.0005142280434289675,7e-05,-0.4070608773258295,0.8155296444892883,0.25653883814811707,0.15,0.47141356916909805,0.010577378,0.11929424157303371,805,,,,,,,,,153600,3.1479327111963133,0,0.93,6.287910562157631,139.53,69.92445280443745,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,153600,6.728642491325369,1,0.38,1.5503853885643184,232.95,111.76317595702083,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,153600,,,,,,,2,0.93,0,0,0,0.93,0.93,0,0.38,6.75,0.6719999999999999,0,115.2,0.55
145.92,1,478720,2146,6.155739784240723,1,,,,,,,,,,,1,7e-05,320,0.005690000000000001,8,8,153600,2,,,,,,,,,,,,,,,,,,,,,
148.52,2,481280,566,6.068655490875244,9,0.006104359995912422,7e-05,-0.3903630576350472,0.7851396799087524,0.6794797778129578,0.15,0.5877650059082291,0.007110966,0.096875,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.47,3,483840,329,5.895576000213623,23,-0.004589215042069554,7e-05,-0.42749503523111343,0.8328341245651245,0.07182290405035019,0.15,0.48292998157441613,0.009023749,0.118125,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.07,4,486400,364,6.0877275466918945,28,0.0036263459264055677,7e-05,-0.44507397789704173,0.7785258889198303,0.13895057141780853,0.15,0.623772058832018,0.0073485193,0.09272203947368421,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.32,5,488960,306,6.126600742340088,41,-0.0026668865932151673,7e-05,-0.39751786142587664,0.7406756281852722,0.24476662278175354,0.15,0.6318687024712563,0.0043776534,0.0665625,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.33,6,491520,270,6.117618560791016,56,-0.0022721678670495748,7e-05,-0.385029838681221,0.742042064666748,1.3976149559020996,0.15,0.7369738608598709,0.005433425,0.077109375,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.77,7,494080,254,6.118774890899658,70,-0.0022047336492687464,7e-05,-0.3842844018340111,0.8113695383071899,0.3836972415447235,0.15,0.4054118412360549,0.007298673,0.092578125,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.14,8,496640,274,6.2398457527160645,74,0.002095658564940095,7e-05,-0.39808941781520846,0.7810099124908447,0.06473501026630402,0.15,0.4307810802012682,0.00550666,0.09296875,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.3,9,499200,261,6.617476940155029,88,-0.0027870309446007013,7e-05,-0.3645378831028938,0.7059168815612793,0.10102007538080215,0.15,0.4792537373304367,0.0051248698,0.08703125,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.71,10,501760,244,6.7574143409729,104,-0.001778829237446189,7e-05,-0.35848761826753617,0.6953094005584717,0.2677938640117645,0.15,0.4579762840270996,0.0060791844,0.08546875,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.0028098925668746232,7e-05,-0.36473008632659915,0.8038872480392456,0.1360224187374115,0.15,0.39306368187069896,0.0051920833,0.0828125,846,,,,,,,,,179200,2.761486307283557,0,0.93,6.649179297089577,131.56,64.64678182245424,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,179200,6.832080066209828,1,0.63,3.8134608963131904,176.64,110.88737709946973,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,179200,,,,,,,2,0.93,0,0,0,0.93,0.93,0,0.63,6.75,0.6719999999999999,0,115.2,0.30000000000000004
126.38,1,504320,2210,6.853465557098389,1,,,,,,,,,,,1,7e-05,320,0.006,8,8,179200,2,,,,,,,,,,,,,,,,,,,,,
125.14,2,506880,325,6.986177444458008,15,-0.0019747228547930718,7e-05,-0.3505163910984993,0.8701269626617432,0.0969848558306694,0.15,0.3362451118603349,0.005808696,0.09984375,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.83,3,509440,268,6.930114269256592,28,0.000954241754815859,7e-05,-0.3552389963584788,0.8678593635559082,0.12074469029903412,0.15,0.4273266412756022,0.016683688,0.10496323529411765,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.89,4,512000,244,7.042805194854736,41,-0.0017046509151854975,7e-05,-0.3635554811493917,0.8888410925865173,0.10742120444774628,0.15,0.49079656109891157,0.009897891,0.09019886363636363,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.43,5,514560,227,6.8048272132873535,56,-0.00198772806674242,7e-05,-0.3861753398180008,0.8973340392112732,0.07050081342458725,0.15,0.38087953239679334,0.004989015,0.09359375,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.87,6,517120,243,6.85703182220459,63,0.0012890191103976506,7e-05,-0.3867838577582286,0.9048571586608887,0.03704164922237396,0.15,0.41670821241747874,0.012004721,0.10321514423076923,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.18,7,519680,234,6.714754104614258,76,-0.0005661514215171337,7e-05,-0.3831530202925205,0.8362653255462646,0.12508456408977509,0.15,0.4815359095484018,0.0045372164,0.095859375,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.94,8,522240,222,6.785732269287109,91,-0.0019215843547135591,7e-05,-0.3659975062310696,0.8644204139709473,0.2713945508003235,0.15,0.40587788477540016,0.0047549326,0.07984375,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.27,9,524800,219,6.442026138305664,105,0.0009411452058702707,7e-05,-0.36216754525899886,0.8733122944831848,0.05720158666372299,0.15,0.31716540798544884,0.010126273,0.12984375,884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.15,10,527360,231,6.658126354217529,110,0.0042610088589065,7e-05,-0.3646558414806019,0.9232361316680908,0.21064655482769012,0.15,0.31675450108719594,0.008925044,0.08143939393939394,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.000725616100244224,7e-05,-0.3499580954015255,0.6963967084884644,0.045727118849754333,0.15,0.3614387685060501,0.008032552,0.102265625,891,,,,,,,,,204800,2.238559056509035,0,0.95,6.967449955940246,124.82,56.207362507059514,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,204800,6.408586460907954,1,0.68,4.763532238071784,166.42,106.41749668170172,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,204800,,,,,,,2,0.95,0,0,0,0.95,0.95,0,0.68,6.75,0.6719999999999999,0,115.2,0.2699999999999999
130.23,1,529920,2133,6.669744491577148,1,,,,,,,,,,,1,7e-05,320,0.006,8,8,204800,2,,,,,,,,,,,,,,,,,,,,,
126.16,2,532480,816,6.856807231903076,6,0.0014034728120480265,7e-05,-0.38627330235072543,0.706180989742279,0.2417021244764328,0.15,0.4872343410338674,0.007692112,0.09196428571428572,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.41,3,535040,366,6.528376579284668,20,-0.000768487798050046,7e-05,-0.3799769973754883,0.8538866639137268,0.2426973134279251,0.15,0.27047302689403296,0.007277987,0.10234375,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.42,4,537600,413,6.948179244995117,24,0.002426501363515854,7e-05,-0.4304356331175024,0.8866302967071533,0.08432812988758087,0.15,0.37593468600376084,0.031526305,0.10653409090909091,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.42,5,540160,307,6.8862433433532715,41,-0.002697888230904937,7e-05,-0.3348667001724243,0.8319040536880493,0.2550147473812103,0.15,0.3640550408512354,0.005532942,0.0846875,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.56,6,542720,305,7.019058704376221,50,0.0020276657387352827,7e-05,-0.32582283464440126,0.8541444540023804,0.5041565299034119,0.15,0.40158385783433914,0.00800519,0.09745065789473684,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.39,7,545280,308,6.918092727661133,58,0.003101565122128801,7e-05,-0.37065710761445636,0.8833903670310974,0.38507893681526184,0.15,0.32647955655417543,0.016994117,0.09890292553191489,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.01,8,547840,279,7.093315601348877,73,-0.0012667574733495712,7e-05,-0.36534186005592345,0.8441894054412842,0.18847109377384186,0.15,0.4112706159800291,0.0044987793,0.09140625,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.15,9,550400,256,7.084712505340576,89,-0.0019042147044092417,7e-05,-0.36038471043109893,0.6681076288223267,0.1779167354106903,0.15,0.27229911666363477,0.007003434,0.09,921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.96,10,552960,244,6.884581089019775,104,0.00021996413357555866,7e-05,-0.34665137231349946,0.8759900331497192,0.10813532769680023,0.15,0.36835456162691116,0.010034128,0.095078125,926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.002224311945028603,7e-05,-0.3396647024154663,0.9260061979293823,0.07437392324209213,0.15,0.28684467934072017,0.0069319094,0.10015625,931,,,,,,,,,230400,3.1408122432349668,0,0.93,6.412214251719416,136.52,69.29191583438865,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,230400,6.111628977126797,1,0.56,3.9389337049331514,191.85,114.12627874420511,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,230400,,,,,,,2,0.93,0,0,0,0.93,0.93,0,0.56,6.75,0.6719999999999999,0,115.2,0.37
127.6,1,555520,1806,6.736655235290527,1,,,,,,,,,,,1,7e-05,320,0.006,8,8,230400,2,,,,,,,,,,,,,,,,,,,,,
126.29,2,558080,337,6.8659234046936035,15,-0.0016762904077768327,7e-05,-0.35630291789770124,0.9107069969177246,0.08395487815141678,0.15,0.43452433064579965,0.006096101,0.085390625,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.17,3,560640,247,6.799919605255127,31,-0.001619044430553913,7e-05,-0.39260310620069505,0.7676632404327393,0.09679049998521805,0.15,0.4025182705372572,0.0061794166,0.099765625,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.06,4,563200,222,7.0232462882995605,46,0.00028265162371098995,7e-05,-0.3695760768651962,0.8992140889167786,0.03482988476753235,0.15,0.4294502395391464,0.0084043,0.106328125,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.98,5,565760,206,6.9081130027771,61,-0.0014338827785104512,7e-05,-0.35912694439291953,0.8230044841766357,0.23425434529781342,0.15,0.40410021536052226,0.0051690983,0.09359375,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.32,6,568320,200,6.958590507507324,76,-0.0019438291667029262,7e-05,-0.39389888405799867,0.9027260541915894,0.1889915019273758,0.15,0.43630453798919916,0.005125435,0.083984375,956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.99,7,570880,192,6.682129383087158,93,-0.0014287156704813242,7e-05,-0.39994690686464307,0.8614861965179443,0.11675426363945007,0.15,0.4683972841128707,0.0071339854,0.10734375,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.8,8,573440,191,6.571943759918213,107,-0.001845187321305275,7e-05,-0.41892373949289324,0.8935829997062683,0.24058572947978973,0.15,0.4033938440680504,0.00516285,0.096171875,966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.82,9,576000,186,6.4120965003967285,123,-0.0017995150107890368,7e-05,-0.38751021295785903,0.9279115796089172,0.21402695775032043,0.15,0.37176616821438074,0.007088902,0.088828125,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.49,10,578560,191,6.4686102867126465,133,-0.0006220992787608078,7e-05,-0.3819497321333204,0.9003628492355347,0.21584901213645935,0.15,0.5462399960628578,0.010469487,0.07712053571428572,975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.002007631892338395,7e-05,-0.3820102471113205,0.9007366895675659,0.4358023405075073,0.15,0.5313705749437213,0.006837198,0.094453125,980,,,,,,,,,256000,2.349223279683901,0,0.94,6.955294862985611,126.92,59.587528896573644,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,256000,4.718194533933589,1,0.58,4.969934610724449,187.23,113.53835078950196,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,256000,,,,,,,2,0.94,0,0,0,0.94,0.94,0,0.58,6.75,0.6719999999999999,0,115.2,0.36
139.55,1,581120,1754,6.248408794403076,1,,,,,,,,,,,1,7e-05,320,0.006,8,8,256000,2,,,,,,,,,,,,,,,,,,,,,
136.43,2,583680,324,6.384524345397949,15,-0.0023177547845989466,7e-05,-0.3956180691719055,0.9112593531608582,0.31714126467704773,0.15,0.6472250594571233,0.0063577173,0.10578125,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.01,3,586240,263,6.338225841522217,29,-0.0006354865990579129,7e-05,-0.4447271564602852,0.9023035764694214,0.2303919643163681,0.15,0.529495917968452,0.0072173364,0.10640625,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.42,4,588800,229,6.599230766296387,44,-0.0015275784302502871,7e-05,-0.38105171591043474,0.8910031914710999,0.05197366327047348,0.15,0.34763570219278334,0.0077612745,0.098125,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.4,5,591360,216,6.798758506774902,59,-0.0005087484139949083,7e-05,-0.38027010172605513,0.7756242156028748,0.20693795382976532,0.15,0.4008769690990448,0.006330353,0.095390625,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.18,6,593920,210,6.600186824798584,72,-0.0024457160010933877,7e-05,-0.36808001935482026,0.8827996253967285,0.35490891337394714,0.15,0.3756145179271698,0.0102021005,0.114921875,1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.51,7,596480,229,6.757437229156494,78,0.003756805385152499,7e-05,-0.37873754849036534,0.9109126925468445,0.09283099323511124,0.15,0.5373094809552034,0.01333822,0.146875,1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.51,8,599040,228,6.673456192016602,89,0.000464556934311986,7e-05,-0.35811382830142974,0.9035034775733948,0.06676413863897324,0.15,0.48288124579936265,0.003758078,0.078203125,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.74,9,601600,217,6.347292423248291,105,0.0001895561395213008,7e-05,-0.3687393721938133,0.8991658091545105,0.202927827835083,0.15,0.5616341830790043,0.0064542443,0.095234375,1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.68,10,604160,211,6.436033248901367,120,-3.716341219842434e-05,7e-05,-0.38954912751913073,0.9098161458969116,0.5804005861282349,0.15,0.5011277244612574,0.007133937,0.0971875,1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.0006263161869719625,7e-05,-0.3296966552734375,0.8261681795120239,0.36874133348464966,0.15,0.522625078111887,0.006287402,0.09984375,1027,,,,,,,,,281600,3.1244218080296204,0,0.94,6.600036311745644,132.39,68.44178475171435,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,281600,4.911312797638308,1,0.68,5.415350969652645,167.28,105.75037399461053,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,281600,,,,,,,2,0.94,0,0,0,0.94,0.94,0,0.68,6.75,0.6719999999999999,0,115.2,0.2599999999999999
129.04,1,606720,1951,6.751014232635498,1,,,,,,,,,,,1,7e-05,320,0.006,8,8,281600,2,,,,,,,,,,,,,,,,,,,,,
116.58,2,609280,548,7.262197494506836,9,0.0019273279445632448,7e-05,-0.32154656412466515,0.846943736076355,0.7506370544433594,0.15,0.3727800905845075,0.014015166,0.0859375,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.37,3,611840,312,7.464319229125977,24,-0.0005009373463690281,7e-05,-0.3145555326342583,0.7558427453041077,0.2245425283908844,0.15,0.3185566581785679,0.007846862,0.1034375,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.23,4,614400,268,7.472756385803223,38,0.0008629051595926285,7e-05,-0.3450892353057861,0.8704240322113037,0.5948222279548645,0.15,0.35237393118441107,0.009111283,0.11578125,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.46,5,616960,269,6.995098114013672,47,-0.00045522202698277753,7e-05,-0.33924461880200346,0.8700941205024719,0.4692338705062866,0.15,0.5658539054049573,0.0065487456,0.08945862676056338,1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.29,6,619520,251,7.19290018081665,61,-0.00027117352001369,7e-05,-0.31724131911993025,0.9181036353111267,0.3377513587474823,0.15,0.633854443654418,0.0045948154,0.0740625,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.52,7,622080,234,6.897515773773193,76,-0.0011345184594392776,7e-05,-0.32819492012262347,0.9387753009796143,0.08043060451745987,0.15,0.36955457646399736,0.007705903,0.0953125,1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.69,8,624640,238,6.617054462432861,85,-0.0016974202684454016,7e-05,-0.32796357632488815,0.9254924654960632,0.07885400205850601,0.15,0.47183666720583634,0.010151769,0.08255912162162163,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.86,9,627200,253,6.70100212097168,91,0.0025108304896181628,7e-05,-0.342672219199519,0.9010443687438965,0.3278331756591797,0.15,0.7183924121481757,0.010487185,0.06023185483870968,1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.17,10,629760,243,7.0146803855896,105,-0.004700680477544666,7e-05,-0.3418255145847797,0.8776522278785706,0.5067139267921448,0.15,0.5827514401078224,0.0077200853,0.093515625,1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.0014402000233530998,7e-05,-0.3337272948026657,0.9098058938980103,0.37659886479377747,0.15,0.4539909290894866,0.0076701567,0.088359375,1070,,,,,,,,,307200,2.8686793992377875,0,0.92,6.739927471051924,131.33,66.97507820077556,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,307200,6.0196678334544425,1,0.66,4.940159334540367,166.81,110.62727466587975,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,307200,,,,,,,2,0.92,0,0,0,0.92,0.92,0,0.66,6.75,0.6719999999999999,0,115.2,0.26
132.43,1,632320,2183,6.8038716316223145,1,,,,,,,,,,,1,7e-05,320,0.006,8,8,307200,2,,,,,,,,,,,,,,,,,,,,,
132.87,2,634880,706,6.7119460105896,7,0.003927689015624985,7e-05,-0.3520176675050489,0.9283566474914551,0.14117801189422607,0.15,0.388428328258376,0.00967178,0.09223790322580645,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.68,3,637440,365,6.482384204864502,21,-0.000814811009913683,7e-05,-0.35148481011390686,0.924566388130188,0.23232713341712952,0.15,0.4340651560947299,0.0050108423,0.082109375,1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.11,4,640000,300,6.386131763458252,34,-0.001783872563391924,7e-05,-0.33966214284300805,0.8812196254730225,0.09662660211324692,0.15,0.7865459967032075,0.005859526,0.068984375,1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.38,5,642560,321,6.205195426940918,39,0.0017139797352931716,7e-05,-0.35333898663520813,0.9253129959106445,0.2393251210451126,0.15,0.577322185124186,0.012420079,0.07102272727272728,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.27,6,645120,281,6.239126205444336,54,-0.00035817231982946394,7e-05,-0.37535428404808047,0.7976401448249817,0.2759260833263397,0.15,0.785571425780654,0.0057013705,0.08390625,1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.44,7,647680,252,6.352170467376709,70,-0.0008754498790949583,7e-05,-0.36849019646644593,0.8696384429931641,0.41453084349632263,0.15,0.5498315858840942,0.005734917,0.093046875,1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.41,8,650240,257,6.697680473327637,79,-0.0010284426470482072,7e-05,-0.38996955128603206,0.8474067449569702,0.32673242688179016,0.15,0.5321899586638739,0.018966822,0.0768531976744186,1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.27,9,652800,241,6.936168670654297,95,-0.003878468768671155,7e-05,-0.3524593561887741,0.854475736618042,0.11001479625701904,0.15,0.3865512712299824,0.008036276,0.09421875,1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.15,10,655360,242,6.948657989501953,105,0.0012443989666329849,7e-05,-0.3736316722792548,0.9004287719726562,0.42767366766929626,0.15,0.43805111622488174,0.018497424,0.10842483108108109,1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.002841883851215243,7e-05,-0.37105877585709096,0.9198564291000366,0.058298900723457336,0.15,0.41182480975985525,0.0066545093,0.0923828125,1109,,,,,,,,,332800,3.162256604479964,0,0.91,6.1944070427119735,140.55,69.90527519436569,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,332800,6.471440499846461,1,0.58,4.13350400865078,184.65,115.57364535221687,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,332800,,,,,,,2,0.91,0,0,0,0.91,0.91,0,0.58,6.75,0.6719999999999999,0,115.2,0.33000000000000007
130.89,1,657920,1896,6.908218860626221,1,,,,,,,,,,,1,7e-05,320,0.006,8,8,332800,2,,,,,,,,,,,,,,,,,,,,,
136.02,2,660480,630,6.670694351196289,8,-0.0004057281754083104,7e-05,-0.4211566534307268,0.7956706285476685,0.11491735279560089,0.15,0.5611556284957462,0.0094612185,0.09444444444444444,1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.38,3,663040,504,6.581523895263672,15,0.0017201261891221459,7e-05,-0.4407210438088937,0.8801095485687256,0.4658580720424652,0.15,0.47076789916239004,0.01976188,0.11274857954545454,1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.28,4,665600,336,6.630897045135498,30,-0.002008630437776446,7e-05,-0.37361997961997984,0.8269367814064026,0.21511821448802948,0.15,0.4878439772874117,0.0060007833,0.08953125,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.88,5,668160,357,6.810997486114502,35,0.0015602493658661842,7e-05,-0.3792575718834996,0.8730372190475464,0.12714941799640656,0.15,0.5509263221756555,0.011807482,0.075927734375,1122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.57,6,670720,315,6.721505641937256,48,0.0003930068597560976,7e-05,-0.36567735381242705,0.9349648952484131,0.06356321275234222,0.15,0.3000845348507893,0.042189844,0.10413490853658537,1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.11,7,673280,311,6.796925067901611,57,0.0027024236197272936,7e-05,-0.3984534059961637,0.9271240830421448,0.5403428077697754,0.15,0.38124637951453527,0.009482069,0.108203125,1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.02,8,675840,285,6.575417995452881,71,-0.0007752710473291652,7e-05,-0.3855827447679854,0.8728771209716797,0.03839382529258728,0.15,0.47304064310971916,0.012115097,0.10188466494845361,1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.15,9,678400,297,6.4883952140808105,77,0.003208265732973814,7e-05,-0.39200618527829645,0.9027919769287109,0.6466827988624573,0.15,0.5622006759047509,0.013559863,0.101953125,1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.7,10,680960,317,6.505984306335449,80,0.004063194617629051,7e-05,-0.3343462308247884,0.8979578614234924,0.7637583613395691,0.15,0.6512151618798574,0.00482168,0.07916666666666666,1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.0029453415423631667,7e-05,-0.3216761130094528,0.8990694284439087,0.06583693623542786,0.15,0.38124151408672335,0.005821065,0.074140625,1143,,,,,,,,,358400,2.7344986484047262,0,0.9,6.76338517844677,132.7,70.80021186408977,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,358400,5.182621884598603,1,0.73,5.83756157701835,151.57,103.2988146108173,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,358400,,,,,,,2,0.9,0,0,0,0.9,0.9,0,0.73,6.75,0.6719999999999999,0,115.2,0.17000000000000004
137.86,1,683520,2189,6.379411697387695,1,,,,,,,,,,,1,7e-05,320,0.006,8,8,358400,2,,,,,,,,,,,,,,,,,,,,,
132.68,2,686080,587,6.509459972381592,8,0.0027434081488917042,7e-05,-0.33522650460864223,0.8964999318122864,0.2457830011844635,0.15,0.27756402104399924,0.022594763,0.10846656976744186,1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.06,3,688640,518,6.564863681793213,14,0.0022326616332108196,7e-05,-0.3804900095213291,0.8788468837738037,0.12639278173446655,0.15,0.5109266408307608,0.019427713,0.05232558139534884,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.96,4,691200,531,6.816592216491699,19,0.005550733106511254,7e-05,-0.37170237158575364,0.9317672848701477,0.12335047125816345,0.15,0.3441554019528051,0.013879459,0.12222782258064516,1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.85,5,693760,562,6.779526233673096,22,0.0022509190204896426,7e-05,-0.3140580214952168,0.899797797203064,0.10588730871677399,0.15,0.4719567651811399,0.0039419793,0.047286184210526314,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
