rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/n_updates,train/loss,train/learning_rate,train/explained_variance,train/entropy_loss,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/approx_kl,train/value_loss,curriculum/stage,train/ent_coef,curriculum/grid_size,curriculum/obs_quantity,curriculum/preferred_eval_mode,train/stage_learning_rate,curriculum/stage_timesteps,curriculum/max_steps,eval/stage_timesteps,eval/full_coverage_rate,eval/std_reward,eval/stage,eval/std_ep_length,eval/deterministic,eval/mean_ep_length,eval/mean_reward,eval/diagnostic_full_coverage_rate,eval/deterministic_quality_passed,eval/quality_promotion_passed,eval/promotion_max_mean_length,eval/promotion_min_mean_reward,eval/stochastic_quality_passed,eval/coverage_promotion_passed,eval/promotion_full_coverage_rate,eval/deterministic_promotion_floor,eval/mode_gap,eval/deterministic_full_coverage_rate,eval/stochastic_full_coverage_rate,eval/promotion_passed
8.722505569458008,294,3,143.93,253440,26,404,0.18901260197162628,7e-05,0.4422626495361328,-0.4921358600258827,0.15,0.12234375,-0.00522153552621603,0.008943983,0.43059313751757144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.630471229553223,284,4,146.47,256000,36,409,0.06980793923139572,7e-05,0.5467702150344849,-0.45691647279409714,0.15,0.14110725308641975,-0.001073384847216032,0.034854956,0.32451342579759196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.421667098999023,328,5,150.05,258560,38,411,0.10215494781732559,7e-05,0.592898964881897,-0.4515182748436928,0.15,0.09765625,0.005108470058379074,0.016703738,0.35422759875655174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.644828796386719,364,6,143.22,261120,42,413,0.33237406611442566,7e-05,0.6196697950363159,-0.4478325347105662,0.15,0.08258928571428571,0.001864134023586909,0.032335,0.3702248554854166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.576144218444824,342,7,146.25,263680,52,418,0.29957249760627747,7e-05,0.7061368227005005,-0.4734967556595802,0.15,0.110390625,-0.0012732998840510846,0.007108385,0.29698529485613107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.514874458312988,325,8,148.46,266240,62,423,0.07287934422492981,7e-05,0.7802016735076904,-0.42910963267087937,0.15,0.123046875,-2.4912599474191666e-05,0.009956524,0.39058237463235856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.549851417541504,301,9,144.9,268800,76,428,0.25409016013145447,7e-05,0.5385003089904785,-0.43701432794332506,0.15,0.1109375,-0.0006266872305423022,0.006753362,0.39135318614542486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.702088356018066,315,10,143.55,271360,81,430,0.1374584436416626,7e-05,0.5310019254684448,-0.45510393118157105,0.15,0.08938419117647059,0.003672111450749285,0.009457558,0.19644246644833507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,432,0.44264793395996094,7e-05,0.576066255569458,-0.4847083605825901,0.15,0.112890625,0.005161412106826901,0.008324457,0.3970194380730391,,,,,,,,,128000,0.95,2.3653009916183745,2,56.936507620330914,0,129.79,8.879803213477135,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,128000,0.73,5.763281947050273,2,100.6895605313679,1,155.82,6.582280809879303,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,128000,,,2,,,,,0.95,0,0,83.2,6.75,0,0,0.95,0.0,0.21999999999999997,0.73,0.95,0
8.755358695983887,2571,1,143.52,273920,0,,,,,,,,,,,2,0.005366666666666667,8,8,1,7e-05,128000,320,,,,,,,,,,,,,,,,,,,,,
8.858421325683594,1418,2,139.42,276480,3,433,0.16578887403011322,7e-05,0.5692107677459717,-0.45912965706416536,0.15,0.07366071428571429,0.0030639665201306343,0.0043827165,0.21964800623910768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.94678783416748,459,3,136.39,279040,16,438,0.09257951378822327,7e-05,0.5615582466125488,-0.43240289837121965,0.15,0.124140625,-0.0029839780647307633,0.008943955,0.22209646090865134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.883842468261719,464,4,140.25,281600,22,440,0.2691135108470917,7e-05,0.5302939414978027,-0.43854773205679815,0.15,0.14336993243243243,0.005910823096496028,0.015023474,0.2645482551809904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.858139991760254,486,5,138.05,284160,26,442,0.3506373465061188,7e-05,0.5189111232757568,-0.45522899819271906,0.15,0.09375,0.0014661010853680117,0.014820192,0.32728260329791475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.927727699279785,491,6,133.97,286720,31,444,0.07010295242071152,7e-05,0.5197350978851318,-0.4170927630888449,0.15,0.1266891891891892,0.0024149983215170936,0.01353408,0.27904114670850133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.791396141052246,412,7,140.5,289280,43,449,0.09612210094928741,7e-05,0.6022036075592041,-0.43891127496957777,0.15,0.128359375,-0.003857000218704343,0.008665812,0.3147537723183632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.583351135253906,367,8,146.65,291840,55,454,0.21615935862064362,7e-05,0.6603295803070068,-0.43988841861486433,0.15,0.122421875,0.001624315185472369,0.010618946,0.3191924276947975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.713741302490234,390,9,142.05,294400,58,455,0.26483750343322754,7e-05,0.565649688243866,-0.4496082768720739,0.15,0.0978860294117647,0.003622762338422677,0.006369951,0.3911186088533962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.808853149414062,393,10,138.6,296960,65,458,0.08541317284107208,7e-05,0.29529327154159546,-0.42815863295477263,0.15,0.10363520408163265,-0.0005306949344824771,0.011164912,0.29633379096583445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,460,0.08281942456960678,7e-05,0.3849645256996155,-0.41212839935276957,0.15,0.10768581081081081,0.003169854951871408,0.011958007,0.2786238292181814,,,,,,,,,153600,0.93,2.273055735064263,2,64.76832867999606,0,140.06,8.693434720039368,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,153600,0.63,5.442872446722541,2,107.45868927173831,1,180.99,5.877357357814908,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,153600,,,2,,,,,0.93,0,0,83.2,6.75,0,0,0.93,0.0,0.30000000000000004,0.63,0.93,0
8.823407173156738,2284,1,136.84,299520,1,,,,,,,,,,,2,0.005690000000000001,8,8,1,7e-05,153600,320,,,,,,,,,,,,,,,,,,,,,
8.87695598602295,1793,2,138.43,302080,2,461,0.09105872362852097,7e-05,0.4307671785354614,-0.448172132174174,0.15,0.05381944444444445,0.0037446669820282194,0.006306481,0.24974063204394448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.791714668273926,568,3,140.51,304640,13,466,0.13457441329956055,7e-05,0.3367493748664856,-0.43248978220834966,0.15,0.13976753048780488,0.001284484751522541,0.028627282,0.29603989817565535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.725615501403809,407,4,142.41,307200,25,471,0.22370614111423492,7e-05,0.3735799789428711,-0.43911093592643735,0.15,0.125546875,-0.002407247116789222,0.009083921,0.3779391057789326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.711270332336426,420,5,144.43,309760,30,474,0.09384063631296158,7e-05,0.5163121223449707,-0.4451892404329209,0.15,0.1052827380952381,0.0014742411052187283,0.020520398,0.2753175429645039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.773517608642578,348,6,142.74,312320,44,479,0.16024956107139587,7e-05,0.2875228524208069,-0.41704230695962907,0.15,0.142421875,-0.0010186783503741026,0.012135576,0.22983012922108173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.853615760803223,362,7,139.6,314880,49,481,0.4828573167324066,7e-05,0.3945714235305786,-0.4063584906490226,0.15,0.11060855263157894,0.0036133448838403352,0.012562325,0.26276323160058573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8333101272583,387,8,140.43,317440,52,483,0.09878823906183243,7e-05,0.42520254850387573,-0.39376879036426543,0.15,0.09765625,0.0012005322302381198,0.013727136,0.23968166907628377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.13235855102539,352,9,128.88,320000,65,488,0.06418067216873169,7e-05,0.5041966438293457,-0.3903149765729904,0.15,0.12296875,-0.002612547045573592,0.007987663,0.19690584428608418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.111763000488281,313,10,130.1,322560,81,493,0.041142530739307404,7e-05,0.6096228361129761,-0.3741238158941269,0.15,0.12921875,-0.0013672810653224587,0.009320235,0.20394386675208806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,495,0.37299197912216187,7e-05,0.5442014932632446,-0.36535595953464506,0.15,0.10989583333333333,0.006608221431573232,0.0103012305,0.22510138836999735,,,,,,,,,179200,0.9,2.28396633395649,2,69.72581946452834,0,130.49,8.737326390743256,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,179200,0.65,6.237731585094818,2,108.62500817031038,1,172.74,5.811476753689349,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,179200,,,2,,,,,0.9,0,0,83.2,6.75,0,0,0.9,0.0,0.25,0.65,0.9,0
9.080077171325684,2332,1,129.02,325120,1,,,,,,,,,,,2,0.006,8,8,1,7e-05,179200,320,,,,,,,,,,,,,,,,,,,,,
9.003684997558594,1136,2,131.33,327680,4,497,0.049406521022319794,7e-05,0.5673846006393433,-0.38189298287034035,0.15,0.09895833333333333,0.003791125724092126,0.019397324,0.24243589428563914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.115635871887207,859,3,127.62,330240,8,499,0.09611725062131882,7e-05,0.5906314849853516,-0.3727410743633906,0.15,0.09375,0.0019856722404559455,0.010894998,0.23692649602890015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.1093168258667,470,4,132.02,332800,21,504,0.21594972908496857,7e-05,0.5271197557449341,-0.4023836516972744,0.15,0.11860795454545454,-0.0003156395290385593,0.009603565,0.25422520062538106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.030384063720703,382,5,134.66,335360,33,509,0.06630714982748032,7e-05,0.5419524312019348,-0.40795551240444183,0.15,0.107109375,-0.002289518341422081,0.007236822,0.19297360241413117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.013713836669922,335,6,134.72,337920,45,514,0.04739655926823616,7e-05,0.535342812538147,-0.37128889560699463,0.15,0.105859375,0.0001481426041573286,0.007413751,0.20960150457918644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.755813598632812,354,7,141.53,340480,50,516,0.1974201500415802,7e-05,0.5417788028717041,-0.38849078118801117,0.15,0.09580592105263158,0.003249153519343389,0.007845794,0.23609934090391585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.766767501831055,334,8,140.47,343040,61,521,0.06501372158527374,7e-05,0.6301715970039368,-0.36591214983053105,0.15,0.11407930107526881,-0.0009144577948797134,0.015979487,0.23840169832911542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.562174797058105,324,9,143.8,345600,71,526,0.1817467212677002,7e-05,0.6878618001937866,-0.38615146815776824,0.15,0.106796875,0.0001233354862779379,0.006470063,0.33513749748468397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.559529304504395,311,10,140.71,348160,82,531,0.40326014161109924,7e-05,0.6375189423561096,-0.359031754056203,0.15,0.11009987113402062,-0.002399076275604287,0.01022055,0.29585580047719257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,536,0.17752273380756378,7e-05,0.5627821087837219,-0.35382456809282303,0.15,0.1128125,-0.0017449568770825862,0.009565724,0.22534972846508025,,,,,,,,,204800,0.97,1.4065269555905662,2,51.387059655131075,0,119.99,9.206252878904342,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,204800,0.71,6.109984459013259,2,103.54499311893356,1,158.88,6.3521904862392695,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,204800,,,2,,,,,0.97,0,0,83.2,6.75,0,1,0.97,0.0,0.26,0.71,0.97,1
,,,,,,,,,,,,,,,,,,,,,,,,204800,0.94,2.1601293675519706,2,59.97137317087212,0,125.12,8.9546881711483,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,204800,0.71,6.858315664972204,2,104.77855267181351,1,157.43,5.929894516379573,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,204800,,,2,,,,,0.94,0,0,83.2,6.75,0,0,0.94,0.0,0.22999999999999998,0.71,0.94,0
8.50472640991211,2483,1,138.73,350720,1,,,,,,,,,,,2,0.006,8,8,1,7e-05,204800,320,,,,,,,,,,,,,,,,,,,,,
8.749661445617676,708,2,133.76,353280,7,539,0.10157527774572372,7e-05,0.6038835644721985,-0.34116922683186,0.15,0.09288194444444445,0.0019076427444815636,0.020132566,0.20295646687348684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.994987487792969,486,3,125.95,355840,15,543,0.14675934612751007,7e-05,0.6377054452896118,-0.3378401338190272,0.15,0.10235507246376811,-0.001100855724265178,0.011192812,0.24036225957283075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.068243026733398,362,4,124.22,358400,28,548,0.05589887499809265,7e-05,0.729491651058197,-0.3614776360988617,0.15,0.1096875,0.0016003573033958674,0.008751934,0.2675719249993563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.105988502502441,316,5,125.15,360960,40,553,0.1310354769229889,7e-05,0.7526819705963135,-0.33426000863313676,0.15,0.102578125,-0.0023154134722426535,0.008607255,0.2647111129760742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.230317115783691,316,6,124.29,363520,48,557,0.05442162603139877,7e-05,0.6139816045761108,-0.33521102368831635,0.15,0.11292613636363637,0.0006342902920688643,0.014404651,0.2605280235522624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.138598442077637,299,7,122.64,366080,59,562,0.015138478949666023,7e-05,0.7014966011047363,-0.31509634867310526,0.15,0.1015625,-0.0009431587718427181,0.008545286,0.22020380869507789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.081287384033203,288,8,124.65,368640,71,567,0.19065812230110168,7e-05,0.7148932218551636,-0.3123198007599691,0.15,0.09146769662921349,-0.0013449206278565225,0.01404551,0.27218915923927606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.058693885803223,296,9,124.15,371200,77,570,0.12284160405397415,7e-05,0.7354176044464111,-0.3164314329624176,0.15,0.08211436170212766,0.0012905128458712964,0.01030619,0.31813159584999084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.060349464416504,308,10,124.62,373760,82,572,0.2057718187570572,7e-05,0.68319171667099,-0.31928910402690663,0.15,0.07352941176470588,0.002219901201041306,0.008320256,0.3264725659700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,574,0.1012229323387146,7e-05,0.650334894657135,-0.33009662810299134,0.15,0.07769097222222222,0.003957454037542145,0.01056676,0.29773526048908633,,,,,,,,,230400,0.95,1.666416070276732,2,55.96218276657908,0,120.79,9.12456283211708,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,230400,0.77,4.959712783889752,2,95.66707845439831,1,147.01,7.223172227889299,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,230400,,,2,,,,,0.95,0,0,83.2,6.75,0,0,0.95,0.0,0.17999999999999994,0.77,0.95,0
9.045598983764648,1967,1,126.27,376320,1,,,,,,,,,,,2,0.006,8,8,1,7e-05,230400,320,,,,,,,,,,,,,,,,,,,,,
9.060547828674316,1246,2,129.87,378880,4,575,0.25109991431236267,7e-05,0.7069778442382812,-0.3776656985282898,0.15,0.07632211538461539,0.006598801853565069,0.0063754884,0.19914566496243843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.216141700744629,445,3,124.81,381440,17,580,0.3729114830493927,7e-05,0.6260644197463989,-0.3378933534026146,0.15,0.117734375,-0.000982816182076931,0.008148529,0.3908625662326813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.227652549743652,340,4,126.97,384000,30,585,0.09070780873298645,7e-05,0.47927790880203247,-0.32832776352763177,0.15,0.080546875,-0.000848757578060031,0.0065872176,0.28036172050982716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.131732940673828,363,5,129.9,386560,35,587,0.058034852147102356,7e-05,0.7359633445739746,-0.36397554056766707,0.15,0.10176282051282051,0.0007619085984352308,0.010861504,0.2260065653767341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.032003402709961,369,6,131.09,389120,41,590,0.14613185822963715,7e-05,0.7393625974655151,-0.34042720682919025,0.15,0.091796875,7.903000472911767e-05,0.008564466,0.33213707099535633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.008991241455078,393,7,128.45,391680,45,592,0.12648876011371613,7e-05,0.7376236915588379,-0.4078416834274928,0.15,0.14010416666666667,0.007770730368793011,0.01567029,0.4883829360206922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.764616966247559,351,8,133.82,394240,58,597,0.0562099888920784,7e-05,0.7580255270004272,-0.34491206124424933,0.15,0.103515625,0.0012779849767684936,0.008928569,0.35063048183918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.692127227783203,382,9,134.65,396800,60,598,0.11408554762601852,7e-05,0.7055144906044006,-0.3578448419769605,0.15,0.078125,0.0046167926241954165,0.0077234157,0.29271446478863555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.508456230163574,366,10,137.55,399360,69,603,0.7273422479629517,7e-05,0.5615726709365845,-0.35148632734320884,0.15,0.10356104651162791,-0.0003215873473172271,0.016686028,0.48950537311476333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,607,0.09852030873298645,7e-05,0.7299644947052002,-0.32944474712250726,0.15,0.10354662698412699,0.0007474413732924159,0.022696251,0.3014871839966093,,,,,,,,,256000,0.96,1.622975839480192,2,60.84441141140244,0,128.76,9.058110629320145,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,256000,0.69,7.790555518794109,2,107.64373228386314,1,160.63,5.156342858076096,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,256000,,,2,,,,,0.96,0,0,83.2,6.75,0,1,0.96,0.0,0.27,0.69,0.96,1
,,,,,,,,,,,,,,,,,,,,,,,,256000,0.93,2.0522316378523953,2,65.06099522755551,0,126.63,8.89071085035801,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,256000,0.66,7.73314709883402,2,110.35687563536763,1,166.8,5.020620598383248,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,256000,,,2,,,,,0.93,0,0,83.2,6.75,0,0,0.93,0.0,0.27,0.66,0.93,0
8.563035011291504,2650,1,134.94,401920,0,,,,,,,,,,,2,0.006,8,8,1,7e-05,256000,320,,,,,,,,,,,,,,,,,,,,,
8.621326446533203,370,2,136.87,404480,13,612,0.07563034445047379,7e-05,0.5207670331001282,-0.3338207533955574,0.15,0.10375,-0.002607457647100091,0.009953617,0.31520859818905594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.785238265991211,357,3,132.61,407040,21,616,0.16322705149650574,7e-05,0.6552121639251709,-0.3038397285649005,0.15,0.10500919117647059,0.001690085621221977,0.011445515,0.2529482584556236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.885885238647461,294,4,129.29,409600,34,621,0.09922150522470474,7e-05,0.5673021078109741,-0.3309907212853432,0.15,0.1221875,-0.0009397407248616219,0.014637843,0.16399293713271618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.009033203125,275,5,125.61,412160,46,626,0.11126711964607239,7e-05,0.6773399710655212,-0.34339043736457825,0.15,0.11375,0.0011050383094698192,0.009860635,0.22362789303064345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.079933166503906,265,6,123.89,414720,57,631,0.25044184923171997,7e-05,0.710175633430481,-0.3509610085696964,0.15,0.1171875,0.00028393125918867824,0.010091268,0.1631915152154781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.022178649902344,284,7,121.15,417280,63,634,0.12652407586574554,7e-05,0.4628017544746399,-0.33717173265247813,0.15,0.09660823170731707,-0.0020842755713113923,0.11764162,0.21172179099990102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.02288818359375,312,8,122.65,419840,65,635,0.15911386907100677,7e-05,0.6893911957740784,-0.3532252641100633,0.15,0.08429276315789473,0.0014442813729769305,0.006193732,0.27942960826974167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.157366752624512,291,9,119.22,422400,78,640,0.0312334131449461,7e-05,0.4670335650444031,-0.3439331805706024,0.15,0.109453125,-0.002022568229585886,0.01070599,0.1823289391770959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.117972373962402,306,10,121.17,424960,83,642,0.14198938012123108,7e-05,0.5012282133102417,-0.37223029136657715,0.15,0.11529356060606061,0.0052909624734611225,0.011157414,0.2502950925492879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,646,0.31092411279678345,7e-05,0.6281375885009766,-0.3568135606708811,0.15,0.1122901119402985,0.0013668763159371134,0.02114005,0.2541343827189794,,,,,,,,,281600,0.94,1.8828514000453478,2,64.69378331802832,0,132.88,8.906681345105172,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,281600,0.71,7.289971210625517,2,104.55123146094455,1,157.6,5.480794854015112,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,281600,,,2,,,,,0.94,0,0,83.2,6.75,0,0,0.94,0.0,0.22999999999999998,0.71,0.94,0
8.868731498718262,2355,1,126.52,427520,1,,,,,,,,,,,2,0.006,8,8,1,7e-05,281600,320,,,,,,,,,,,,,,,,,,,,,
8.883606910705566,798,2,126.9,430080,6,648,0.06587330251932144,7e-05,0.7681009769439697,-0.3489577010273933,0.15,0.1033203125,0.0017256621271371842,0.007413006,0.2606655083596706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.866708755493164,412,3,127.34,432640,18,653,0.10078062117099762,7e-05,0.728207528591156,-0.34060259997844694,0.15,0.10734375,-0.003117446629330516,0.008569287,0.221955803334713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.849346160888672,327,4,129.33,435200,31,658,0.0318707711994648,7e-05,0.7575736045837402,-0.34157112866640094,0.15,0.097421875,-0.003880522167310119,0.006727674,0.1879520496726036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.041675567626953,289,5,124.26,437760,44,663,0.12468431144952774,7e-05,0.4956796169281006,-0.3509568050503731,0.15,0.1178125,-0.0013901676237583161,0.007885,0.1317619227617979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.37619400024414,253,6,116.77,440320,60,668,0.12842121720314026,7e-05,0.6193188428878784,-0.3348516656458378,0.15,0.09453125,-0.0017102848319336772,0.0102912765,0.13350498039275407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.488369941711426,247,7,111.16,442880,72,673,0.047320857644081116,7e-05,0.6053510904312134,-0.33855725958943367,0.15,0.093515625,-0.0019227730482816697,0.0054017925,0.18960865993052722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.357137680053711,242,8,114.8,445440,84,678,0.27532851696014404,7e-05,0.8327487707138062,-0.3688541589812799,0.15,0.12633167613636365,-0.0011639527934180064,0.01611285,0.1534759666643698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.346151351928711,240,9,115.29,448000,95,683,0.09530171006917953,7e-05,0.837523341178894,-0.355802354067564,0.15,0.120859375,-0.0019317600037902594,0.009398685,0.24243532739579676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.33961009979248,232,10,114.51,450560,110,688,0.3893488645553589,7e-05,0.7540906667709351,-0.3684982603788376,0.15,0.112734375,-0.0021237808279693125,0.011205187,0.31860133457928896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,689,0.23579347133636475,7e-05,0.546453595161438,-0.3669180509291197,0.15,0.0805921052631579,0.0061316523014714845,0.006977266,0.23191542884236888,,,,,,,,,307200,0.96,1.5005871489759908,2,52.87693164320334,0,121.51,9.151502454280854,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,307200,0.66,6.612668056737998,2,110.38037642624707,1,166.95,5.722413777709007,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,307200,,,2,,,,,0.96,0,0,83.2,6.75,0,1,0.96,0.0,0.29999999999999993,0.66,0.96,1
,,,,,,,,,,,,,,,,,,,,,,,,307200,0.94,2.022521557197224,2,58.53216124490878,0,126.19,8.943990479707718,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,307200,0.74,5.965653579765026,2,102.16931584384815,1,148.97,6.6524537146091465,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,307200,,,2,,,,,0.94,0,0,83.2,6.75,0,0,0.94,0.0,0.19999999999999996,0.74,0.94,0
9.312976837158203,2200,1,115.76,453120,1,,,,,,,,,,,2,0.006,8,8,1,7e-05,307200,320,,,,,,,,,,,,,,,,,,,,,
9.187795639038086,429,2,121.59,455680,11,694,0.10058822482824326,7e-05,0.7919677495956421,-0.31976780131459237,0.15,0.08828125,-0.0013518274202942847,0.007049135,0.25703278705477717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.193217277526855,319,3,120.76,458240,24,699,0.07281630486249924,7e-05,0.7963111996650696,-0.3485698202252388,0.15,0.111640625,-0.002275798907503486,0.008688134,0.30203680600970984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.064372062683105,286,4,122.95,460800,35,704,0.041238296777009964,7e-05,0.737066388130188,-0.3455643048792174,0.15,0.08720012626262626,-0.002767417467001713,0.009253796,0.31869825570270266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.980269432067871,276,5,125.36,463360,46,709,0.09497705847024918,7e-05,0.7857139706611633,-0.36774438787042424,0.15,0.13044241573033707,-0.0023829231792119113,0.011531918,0.3446093269445923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.955103874206543,260,6,129.0,465920,58,714,0.1274227350950241,7e-05,0.6794362664222717,-0.35186072424054143,0.15,0.0846875,-0.0029918291699141263,0.006341979,0.36521054316312074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.096565246582031,251,7,121.64,468480,71,719,0.057873763144016266,7e-05,0.7358130216598511,-0.34855941265821455,0.15,0.1003125,-0.005170425083488226,0.0070517384,0.27579629957675933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.120172500610352,243,8,120.52,471040,84,724,0.00624530203640461,7e-05,0.6147235631942749,-0.35167369961738587,0.15,0.130859375,-0.0001787512004375458,0.012243113,0.17667534347623587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.324699401855469,242,9,117.2,473600,94,729,0.13474249839782715,7e-05,0.7547880411148071,-0.3539599877866832,0.15,0.1171875,-0.0014155174034054983,0.010721552,0.1814317458139902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.135265350341797,257,10,120.85,476160,99,731,0.08017478883266449,7e-05,0.8096389174461365,-0.3500939342710707,0.15,0.08485243055555555,0.003866092534735799,0.007128194,0.3073527786052889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,736,0.0513923279941082,7e-05,0.8075053095817566,-0.3324942766129971,0.15,0.102109375,-0.0015716383513063193,0.0061112614,0.28113943599164487,,,,,,,,,332800,0.98,1.4248164992661427,2,46.52001289767662,0,114.78,9.295248546600341,,,,,,,,,,,,,
