time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,curriculum/preferred_eval_mode,curriculum/max_steps,train/value_loss,train/ent_coef,train/clip_range,curriculum/grid_size,train/explained_variance,train/stage_learning_rate,train/loss,curriculum/stage,train/n_updates,train/learning_rate,curriculum/obs_quantity,train/clip_fraction,curriculum/stage_timesteps,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,eval/full_coverage_rate,eval/deterministic,eval/std_ep_length,eval/stage,eval/mean_ep_length,eval/std_reward,eval/stage_timesteps,eval/mean_reward,eval/promotion_passed,eval/deterministic_promotion_floor,eval/promotion_min_mean_reward,eval/stochastic_full_coverage_rate,eval/deterministic_full_coverage_rate,eval/promotion_full_coverage_rate,eval/stochastic_quality_passed,eval/promotion_max_mean_length,eval/deterministic_quality_passed,eval/mode_gap,eval/coverage_promotion_passed,eval/diagnostic_full_coverage_rate,eval/quality_promotion_passed
,,,,,,,,,,,,,,,,,,,,,,,,0.19,1,111.84322733183265,3,385.95,3.296497291363936,2150400,1.204721882045269,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,2150400,,0,0.0,6.75,0.83,0.19,0.83,0,157.3,0,0.6399999999999999,0,0.83,0
4,2529280,1,1228,6.447697162628174,264.01,1,440,,0.015,,11,,0.0002,,3,,,15,,2150400,,,,,,,,,,,,,,,,,,,,,,,,
11,2534400,2,926,6.371194839477539,266.38,,,0.41794523268938066,,0.2,,0.39261341094970703,,0.1921691596508026,,2462,0.0002,,0.054453125,,-0.3464847382903099,-0.0009067537216469646,0.0059202663,,,,,,,,,,,,,,,,,,,,,
18,2539520,3,853,6.272912502288818,267.27,,,0.4051726718246937,,0.2,,0.36560148000717163,,0.1260240226984024,,2467,0.0002,,0.0656640625,,-0.35611497849226,-0.0010413061827421188,0.0054621473,,,,,,,,,,,,,,,,,,,,,
25,2544640,4,819,6.172863006591797,272.77,,,0.452226780205965,,0.2,,0.3323162794113159,,0.2093762904405594,,2472,0.0002,,0.0634765625,,-0.38066030859947203,0.00024392670951783657,0.0066277147,,,,,,,,,,,,,,,,,,,,,
32,2549760,5,789,6.020702362060547,277.59,,,0.6454091998934746,,0.2,,0.25592494010925293,,0.3397766351699829,,2477,0.0002,,0.0801953125,,-0.37789899080991746,-0.0005178665975108743,0.0061874744,,,,,,,,,,,,,,,,,,,,,
39,2554880,6,771,5.814157485961914,283.55,,,0.39397880643606187,,0.2,,0.24859482049942017,,0.1342233121395111,,2482,0.0002,,0.059921875,,-0.401681050658226,0.00016994214616715907,0.0054294416,,,,,,,,,,,,,,,,,,,,,
46,2560000,7,762,5.810239315032959,289.11,,,0.5177584257721901,,0.2,,0.25751417875289917,,0.3342854082584381,,2487,0.0002,,0.048359375,,-0.40274410337209704,-0.0017252715397626161,0.004456807,,,,,,,,,,,,,,,,,,,,,
54,2565120,8,755,5.964387893676758,282.26,,,0.5597306743264199,,0.2,,0.2504217028617859,,0.16669169068336487,,2492,0.0002,,0.0594921875,,-0.3935620892047882,-0.002908690026961267,0.0057241754,,,,,,,,,,,,,,,,,,,,,
61,2570240,9,751,6.053928852081299,277.59,,,0.6348473927378655,,0.2,,0.19126784801483154,,0.3232201337814331,,2497,0.0002,,0.0553515625,,-0.38686575293540953,-0.00022770013194531202,0.0050402842,,,,,,,,,,,,,,,,,,,,,
68,2575360,10,745,6.1416544914245605,273.31,,,0.5757984888553619,,0.2,,0.2016957402229309,,0.23450550436973572,,2502,0.0002,,0.0605078125,,-0.3807738348841667,-0.0016011872561648489,0.008968644,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.5271413451433182,,0.2,,0.2772595286369324,,0.2438357174396515,,2507,0.0002,,0.0576953125,,-0.40237746059894564,-0.0015959585597738624,0.0064645843,0.8,0,93.57030458430708,3,290.59,2.798382261405832,2201600,5.888105728328228,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,121.26269005757707,3,370.2,3.8151135068884354,2201600,1.3481123261898755,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,2201600,,0,0.0,6.75,0.8,0.25,0.8,0,157.3,0,0.55,0,0.8,0
4,2580480,1,1218,6.494506359100342,267.73,1,440,,0.015,,11,,0.0002,,3,,,15,,2201600,,,,,,,,,,,,,,,,,,,,,,,,
11,2585600,2,914,6.642087936401367,263.63,,,0.5648475283384323,,0.2,,0.34860312938690186,,0.2552676796913147,,2512,0.0002,,0.0571484375,,-0.4070140334963799,-0.0021372236078605056,0.005434054,,,,,,,,,,,,,,,,,,,,,
18,2590720,3,847,6.646768569946289,264.35,,,0.4321375632286072,,0.2,,0.38156211376190186,,0.13837853074073792,,2517,0.0002,,0.059375,,-0.36357530295848844,-0.0022128714667633176,0.0053047426,,,,,,,,,,,,,,,,,,,,,
24,2595840,4,822,6.491044521331787,271.72,,,0.5435796958208085,,0.2,,0.33379167318344116,,0.2821773588657379,,2522,0.0002,,0.06078125,,-0.38228671371936795,-0.00014776413328945637,0.0074916556,,,,,,,,,,,,,,,,,,,,,
31,2600960,5,805,6.630206108093262,266.27,,,0.4707701876759529,,0.2,,0.4531223773956299,,0.18450817465782166,,2527,0.0002,,0.072421875,,-0.3939072209596634,-0.0011454270593822002,0.0055743875,,,,,,,,,,,,,,,,,,,,,
38,2606080,6,799,6.677039623260498,262.38,,,0.5160289937257767,,0.2,,0.4339519739151001,,0.2237185388803482,,2532,0.0002,,0.0812109375,,-0.39907650768756864,-0.0021465642377734183,0.009239239,,,,,,,,,,,,,,,,,,,,,
45,2611200,7,789,6.560383319854736,262.47,,,0.47464111298322675,,0.2,,0.48800402879714966,,0.2752296030521393,,2537,0.0002,,0.0596484375,,-0.42005857825279236,-5.245030857622623e-05,0.008103783,,,,,,,,,,,,,,,,,,,,,
52,2616320,8,782,6.456815242767334,269.75,,,0.3816789510846138,,0.2,,0.47132158279418945,,0.15646062791347504,,2542,0.0002,,0.0655859375,,-0.38984455466270446,-0.00045672775711864234,0.0061519495,,,,,,,,,,,,,,,,,,,,,
59,2621440,9,777,6.501732349395752,270.84,,,0.4699372819066048,,0.2,,0.3985288143157959,,0.2538878321647644,,2547,0.0002,,0.075703125,,-0.40502734899520876,-0.0018930908758193255,0.008130553,,,,,,,,,,,,,,,,,,,,,
66,2626560,10,775,6.424612522125244,274.1,,,0.4187914371490479,,0.2,,0.4142562747001648,,0.19864025712013245,,2552,0.0002,,0.0631640625,,-0.3904070743918419,-0.0008219851343892515,0.00710274,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.49568803995847704,,0.2,,0.30373334884643555,,0.2602435052394867,,2557,0.0002,,0.062734375,,-0.3775843721628189,-0.0005293415021151304,0.006052771,0.84,0,94.3341401614495,3,269.3,2.519174535947019,2252800,6.261093369573355,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.17,1,103.82218260082956,3,393.12,3.2453329776086197,2252800,0.8890507321432233,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,2252800,,0,0.0,6.75,0.84,0.17,0.84,0,157.3,0,0.6699999999999999,0,0.84,0
4,2631680,1,1156,6.38975715637207,276.93,1,440,,0.015,,11,,0.0002,,3,,,15,,2252800,,,,,,,,,,,,,,,,,,,,,,,,
11,2636800,2,857,6.347696304321289,275.91,,,0.5383155450224877,,0.2,,0.3051174283027649,,0.2382054477930069,,2562,0.0002,,0.0607421875,,-0.40721825778484344,0.0005959253455512226,0.005705685,,,,,,,,,,,,,,,,,,,,,
19,2641920,3,786,6.562509059906006,268.37,,,0.5803882721066475,,0.2,,0.28843170404434204,,0.2633105516433716,,2567,0.0002,,0.077265625,,-0.41686198323965074,-0.0011152203194797039,0.009240945,,,,,,,,,,,,,,,,,,,,,
26,2647040,4,764,6.496539115905762,269.88,,,0.518796991109848,,0.2,,0.31271111965179443,,0.1829373985528946,,2572,0.0002,,0.069140625,,-0.42099332123994826,-0.0025418897648341954,0.006457879,,,,,,,,,,,,,,,,,,,,,
34,2652160,5,751,6.481915473937988,272.35,,,0.5444878748059273,,0.2,,0.302032470703125,,0.2457210123538971,,2577,0.0002,,0.054375,,-0.4004265332221985,-0.0014100330555811525,0.006231454,,,,,,,,,,,,,,,,,,,,,
41,2657280,6,741,6.339064121246338,271.12,,,0.4993288916349411,,0.2,,0.3500112295150757,,0.1404779702425003,,2582,0.0002,,0.04421875,,-0.3865742611885071,-0.0015293957432731986,0.004321494,,,,,,,,,,,,,,,,,,,,,
48,2662400,7,734,6.274590492248535,272.66,,,0.5884948614239692,,0.2,,0.316641628742218,,0.26843786239624023,,2587,0.0002,,0.0564453125,,-0.38706476479768753,-0.0011326629808172583,0.0053867684,,,,,,,,,,,,,,,,,,,,,
56,2667520,8,731,6.445863723754883,270.08,,,0.5298196619749069,,0.2,,0.4103080630302429,,0.3342418670654297,,2592,0.0002,,0.0525,,-0.3559248045086861,-0.0008863537246361374,0.00678389,,,,,,,,,,,,,,,,,,,,,
63,2672640,9,725,6.470243453979492,273.88,,,0.6164929926395416,,0.2,,0.23968768119812012,,0.3078213036060333,,2597,0.0002,,0.0528125,,-0.35387991786003115,-0.00014277311507612466,0.005517529,,,,,,,,,,,,,,,,,,,,,
70,2677760,10,721,6.289999485015869,276.77,,,0.52020043104887,,0.2,,0.2630574107170105,,0.25408968329429626,,2602,0.0002,,0.0587109375,,-0.35161609560251234,-0.0011304260045289993,0.0049279532,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.4445647546648979,,0.2,,0.3396061062812805,,0.22709399461746216,,2607,0.0002,,0.0640234375,,-0.3457248991727829,-0.002215251722373068,0.007024385,0.87,0,91.46828685396923,3,250.35,2.3851063938252843,2304000,6.542202128320932,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.3,1,125.0837043743109,3,358.63,3.8791708557141003,2304000,1.9385475432872772,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,2304000,,0,0.0,6.75,0.87,0.3,0.87,0,157.3,0,0.5700000000000001,0,0.87,0
4,2682880,1,1146,5.979354381561279,285.97,1,440,,0.015,,11,,0.0002,,3,,,15,,2304000,,,,,,,,,,,,,,,,,,,,,,,,
11,2688000,2,889,5.997578144073486,290.56,,,0.4609864404797554,,0.2,,0.11290621757507324,,0.18976335227489471,,2612,0.0002,,0.0570703125,,-0.31970781058073044,-0.0014724866207689047,0.010526642,,,,,,,,,,,,,,,,,,,,,
18,2693120,3,848,6.110412120819092,281.41,,,0.5822417277097702,,0.2,,0.17836564779281616,,0.24704521894454956,,2617,0.0002,,0.04921875,,-0.3499729707837105,-0.0008707982068881392,0.0046876045,,,,,,,,,,,,,,,,,,,,,
24,2698240,4,827,6.013466835021973,280.69,,,0.6361462360620499,,0.2,,0.2752797603607178,,0.34622764587402344,,2622,0.0002,,0.0590625,,-0.346086767911911,-0.0015328986756503581,0.0046661375,,,,,,,,,,,,,,,,,,,,,
31,2703360,5,817,5.946660041809082,282.42,,,0.5692841938138008,,0.2,,0.3137493133544922,,0.3050350546836853,,2627,0.0002,,0.0485546875,,-0.338235168159008,-0.0018869364773854613,0.004254233,,,,,,,,,,,,,,,,,,,,,
37,2708480,6,809,6.242892265319824,275.64,,,0.4781865304708481,,0.2,,0.22992324829101562,,0.2201608121395111,,2632,0.0002,,0.059609375,,-0.3679459831118584,0.0004979335656389594,0.0061361846,,,,,,,,,,,,,,,,,,,,,
44,2713600,7,802,6.171855926513672,279.12,,,0.44272103637456894,,0.2,,0.292635440826416,,0.1942075788974762,,2637,0.0002,,0.061875,,-0.40631419122219087,-0.00039419177919626237,0.0059156017,,,,,,,,,,,,,,,,,,,,,
51,2718720,8,796,5.978270053863525,291.57,,,0.386979019343853,,0.2,,0.21411895751953125,,0.26619312167167664,,2642,0.0002,,0.085234375,,-0.4433427610993385,-0.0015999265061691402,0.008581139,,,,,,,,,,,,,,,,,,,,,
58,2723840,9,788,5.823636531829834,299.6,,,0.42670378506183626,,0.2,,0.312461793422699,,0.15958639979362488,,2647,0.0002,,0.07296875,,-0.438384410738945,-0.0030361967673525215,0.007155699,,,,,,,,,,,,,,,,,,,,,
65,2728960,10,783,5.468630790710449,310.69,,,0.5784598559141159,,0.2,,0.25367432832717896,,0.1614135205745697,,2652,0.0002,,0.0610546875,,-0.4106253570318222,-0.002618708568625152,0.0051176073,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.4265111188590527,,0.2,,0.16757357120513916,,0.17944256961345673,,2657,0.0002,,0.0700390625,,-0.39785948365926743,-0.0010216007940471172,0.006485425,0.8,0,94.9991578910045,3,290.8,2.728670367044372,2355200,5.90539585262537,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.27,1,120.21681205222504,3,367.41,3.7399851983745345,2355200,1.7123355834186078,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,2355200,,0,0.0,6.75,0.8,0.27,0.8,0,157.3,0,0.53,0,0.8,0
5,2734080,1,966,5.377885818481445,314.62,1,440,,0.015,,11,,0.0002,,3,,,15,,2355200,,,,,,,,,,,,,,,,,,,,,,,,
13,2739200,2,787,5.5934319496154785,305.91,,,0.5892392215132713,,0.2,,0.2827305793762207,,0.21406862139701843,,2662,0.0002,,0.07546875,,-0.38867961764335635,-0.0034311635838821532,0.0075047715,,,,,,,,,,,,,,,,,,,,,
18,2744320,3,830,5.4626688957214355,308.92,,,0.6522912085056305,,0.2,,0.2519170045852661,,0.39169466495513916,,2665,0.0002,,0.08028017241379311,,-0.38573379814624786,-0.0021287091477806197,0.014726643,,,,,,,,,,,,,,,,,,,,,
25,2749440,4,806,5.616038799285889,301.72,,,0.4701644966006279,,0.2,,0.1299118995666504,,0.2125091254711151,,2670,0.0002,,0.0706640625,,-0.3844381248950958,-0.001962841609492898,0.0069726147,,,,,,,,,,,,,,,,,,,,,
32,2754560,5,793,5.595555305480957,299.69,,,0.5240097039937973,,0.2,,0.15932965278625488,,0.23118531703948975,,2675,0.0002,,0.059140625,,-0.36953418344259265,-0.0003446773858740926,0.00697437,,,,,,,,,,,,,,,,,,,,,
39,2759680,6,786,5.886406898498535,286.77,,,0.6919362184405327,,0.2,,0.2300916314125061,,0.27470099925994873,,2680,0.0002,,0.0587890625,,-0.3868578031659126,6.136499112471938e-05,0.0057899836,,,,,,,,,,,,,,,,,,,,,
46,2764800,7,778,5.9136481285095215,286.66,,,0.6196478870511055,,0.2,,0.27198219299316406,,0.321133017539978,,2685,0.0002,,0.0560546875,,-0.3911480423808098,-0.0029679415421560405,0.0065333815,,,,,,,,,,,,,,,,,,,,,
53,2769920,8,769,6.250856876373291,275.52,,,0.5896261271834373,,0.2,,0.31403350830078125,,0.34876126050949097,,2690,0.0002,,0.0565234375,,-0.3733074209094048,-0.0007470952579751611,0.003888379,,,,,,,,,,,,,,,,,,,,,
60,2775040,9,765,6.291208267211914,269.07,,,0.6297185480594635,,0.2,,0.39888572692871094,,0.38500434160232544,,2695,0.0002,,0.048671875,,-0.39768037647008897,-0.0017790743941441178,0.0046852985,,,,,,,,,,,,,,,,,,,,,
67,2780160,10,763,6.42452335357666,265.23,,,0.4744207814335823,,0.2,,0.4451618790626526,,0.1686578243970871,,2700,0.0002,,0.0565234375,,-0.39550029098987577,-0.000826542777940631,0.008379299,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.5701585540175438,,0.2,,0.4329686164855957,,0.2738676965236664,,2705,0.0002,,0.06875,,-0.3581020960211754,-0.001166363344527781,0.009269528,0.82,0,99.10129918421856,3,269.25,2.5765157871353987,2406400,6.197136271595955,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.18,1,109.40283542943483,3,388.86,3.3736814102835577,2406400,0.8770254572108388,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,2406400,,0,0.0,6.75,0.82,0.18,0.82,0,157.3,0,0.6399999999999999,0,0.82,0
6,2785280,1,794,6.4491047859191895,268.29,1,440,,0.015,,11,,0.0002,,3,,,15,,2406400,,,,,,,,,,,,,,,,,,,,,,,,
15,2790400,2,664,6.682166576385498,258.85,,,0.5083253079652786,,0.2,,0.43121910095214844,,0.277425080537796,,2710,0.0002,,0.055234375,,-0.3773180466890335,0.00011723179835826158,0.0053694323,,,,,,,,,,,,,,,,,,,,,
24,2795520,3,626,6.554776191711426,262.77,,,0.5709870767593384,,0.2,,0.4676100015640259,,0.31358230113983154,,2715,0.0002,,0.0559375,,-0.36996946662664415,-0.00017066427040845155,0.005853238,,,,,,,,,,,,,,,,,,,,,
32,2800640,4,629,6.401167392730713,269.87,,,0.4615304845571518,,0.2,,0.47568249702453613,,0.1914556324481964,,2720,0.0002,,0.0603125,,-0.3820814964175224,-0.0001449710363522172,0.005519857,,,,,,,,,,,,,,,,,,,,,
41,2805760,5,618,6.224857807159424,272.82,,,0.4261219021677971,,0.2,,0.4040457606315613,,0.223231703042984,,2725,0.0002,,0.0612109375,,-0.34701628237962723,-0.001321107028052211,0.0061020213,,,,,,,,,,,,,,,,,,,,,
49,2810880,6,623,6.251735210418701,269.67,,,0.5050008302927017,,0.2,,0.3035087585449219,,0.16572213172912598,,2730,0.0002,,0.050390625,,-0.3744532546401024,-0.0011887119244784116,0.0052140527,,,,,,,,,,,,,,,,,,,,,
57,2816000,7,621,5.961554527282715,279.12,,,0.5321710130572319,,0.2,,0.31945186853408813,,0.26122692227363586,,2735,0.0002,,0.057734375,,-0.389672734439373,-5.223455838859081e-05,0.0048410525,,,,,,,,,,,,,,,,,,,,,
66,2821120,8,614,6.047879695892334,280.87,,,0.5237037599086761,,0.2,,0.2910988926887512,,0.1926758587360382,,2740,0.0002,,0.0721484375,,-0.3880176842212677,-0.0012764057703316212,0.008268694,,,,,,,,,,,,,,,,,,,,,
75,2826240,9,612,6.064425468444824,281.89,,,0.5606520614027977,,0.2,,0.3141937851905823,,0.2109784632921219,,2745,0.0002,,0.0739453125,,-0.37189689457416536,-0.00033396451268345116,0.00903387,,,,,,,,,,,,,,,,,,,,,
84,2831360,10,608,6.337543964385986,274.8,,,0.4902613970637322,,0.2,,0.41768717765808105,,0.21133171021938324,,2750,0.0002,,0.058359375,,-0.3580121874809265,-0.000606461800634861,0.0071202233,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.5270242428779602,,0.2,,0.45108187198638916,,0.32904019951820374,,2755,0.0002,,0.0521875,,-0.3472892528772354,-0.001058239582926035,0.0039704335,0.82,0,99.31830445592595,3,269.88,2.592778524995585,2457600,6.1641014057397845,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,114.67424471083295,3,377.76,3.6355580109729906,2457600,1.2609747257828712,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,2457600,,0,0.0,6.75,0.82,0.23,0.82,0,157.3,0,0.59,0,0.82,0
6,2836480,1,823,6.312476634979248,276.71,1,440,,0.015,,11,,0.0002,,3,,,15,,2457600,,,,,,,,,,,,,,,,,,,,,,,,
14,2841600,2,684,6.389702320098877,274.08,,,0.5198197826743126,,0.2,,0.4547470211982727,,0.21961770951747894,,2760,0.0002,,0.0615234375,,-0.34763953000307085,-0.0006336358049884439,0.006873087,,,,,,,,,,,,,,,,,,,,,
23,2846720,3,645,6.288658618927002,272.89,,,0.5011724576354026,,0.2,,0.497924268245697,,0.265595406293869,,2765,0.0002,,0.073125,,-0.3214819058775902,-0.002558112044353038,0.009692548,,,,,,,,,,,,,,,,,,,,,
32,2851840,4,633,6.083951950073242,278.52,,,0.4638923826813698,,0.2,,0.30104130506515503,,0.2161220759153366,,2770,0.0002,,0.05296875,,-0.28374368354678153,-0.0008129036985337734,0.0072033205,,,,,,,,,,,,,,,,,,,,,
39,2856960,5,643,5.7442803382873535,288.33,,,0.42016284346580507,,0.2,,0.2668013572692871,,0.19278693199157715,,2775,0.0002,,0.060859375,,-0.2915749318897724,0.0004423439875245094,0.0069924495,,,,,,,,,,,,,,,,,,,,,
46,2862080,6,655,5.863396644592285,279.66,,,0.3747965879738331,,0.2,,0.29734307527542114,,0.22709991037845612,,2780,0.0002,,0.0592578125,,-0.2771909736096859,-0.0010170861566439272,0.004982185,,,,,,,,,,,,,,,,,,,,,
54,2867200,7,663,5.61269998550415,288.86,,,0.6013150814175606,,0.2,,0.2815866470336914,,0.22971205413341522,,2785,0.0002,,0.0535546875,,-0.2847962260246277,-0.00018225736916065215,0.007091253,,,,,,,,,,,,,,,,,,,,,
61,2872320,8,669,5.460480213165283,293.52,,,0.444477121680975,,0.2,,0.2615512013435364,,0.19765299558639526,,2790,0.0002,,0.0776171875,,-0.3102506926655769,-0.0031786508252844214,0.008540522,,,,,,,,,,,,,,,,,,,,,
68,2877440,9,671,5.807400703430176,280.66,,,0.4743238839507103,,0.2,,0.2561519742012024,,0.2849050760269165,,2795,0.0002,,0.05609375,,-0.3148700359463692,-0.0006897595291957259,0.0059529217,,,,,,,,,,,,,,,,,,,,,
76,2882560,10,672,6.249754428863525,267.39,,,0.6429518195986748,,0.2,,0.23776406049728394,,0.34479549527168274,,2800,0.0002,,0.0523828125,,-0.3277550047636032,0.0011340097151696681,0.005004075,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.5744448944926261,,0.2,,0.3370475172996521,,0.23108698427677155,,2805,0.0002,,0.0616015625,,-0.3442781108617783,-0.00218531874474138,0.0060158772,0.89,0,89.04755807993838,3,256.18,2.1273080507665307,2508800,6.623597094789147,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.2,1,111.77030509039508,3,384.33,3.517489632651234,2508800,0.9860080884024501,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,2508800,,0,0.0,6.75,0.89,0.2,0.89,0,157.3,0,0.69,0,0.89,0
5,2887680,1,1018,6.237795829772949,269.39,1,440,,0.015,,11,,0.0002,,3,,,15,,2508800,,,,,,,,,,,,,,,,,,,,,,,,
12,2892800,2,802,6.377716064453125,265.7,,,0.48688035413622854,,0.2,,0.34508657455444336,,0.1953498125076294,,2810,0.0002,,0.056328125,,-0.3600162255764008,-0.0007263926742598414,0.005894798,,,,,,,,,,,,,,,,,,,,,
20,2897920,3,760,6.461787223815918,265.75,,,0.5011255492269993,,0.2,,0.30871260166168213,,0.18603593111038208,,2815,0.0002,,0.059453125,,-0.3686018553376198,0.0001601486373692751,0.007896105,,,,,,,,,,,,,,,,,,,,,
27,2903040,4,746,6.263683319091797,277.19,,,0.5396771776676178,,0.2,,0.2690669894218445,,0.2939459979534149,,2820,0.0002,,0.0636328125,,-0.3631780597567558,-0.001286645825020969,0.006449242,,,,,,,,,,,,,,,,,,,,,
34,2908160,5,737,6.281155586242676,272.74,,,0.49007527500391007,,0.2,,0.2728627920150757,,0.20748311281204224,,2825,0.0002,,0.053984375,,-0.3167373511195183,-0.00032981107011437416,0.006880793,,,,,,,,,,,,,,,,,,,,,
42,2913280,6,730,6.1258673667907715,274.07,,,0.5193683981895447,,0.2,,0.39893972873687744,,0.25173747539520264,,2830,0.0002,,0.051015625,,-0.3304800659418106,-0.0017380029847845436,0.0054899408,,,,,,,,,,,,,,,,,,,,,
49,2918400,7,724,5.99281120300293,275.91,,,0.5645791324973106,,0.2,,0.4381006956100464,,0.24350234866142273,,2835,0.0002,,0.055078125,,-0.33079315334558484,-0.0012254355940967798,0.006859176,,,,,,,,,,,,,,,,,,,,,
56,2923520,8,721,6.012645244598389,272.79,,,0.4675929364562035,,0.2,,0.315848171710968,,0.22019925713539124,,2840,0.0002,,0.0549609375,,-0.3168757551908493,0.0015506526618264615,0.0062958645,,,,,,,,,,,,,,,,,,,,,
63,2928640,9,720,6.11104679107666,268.36,,,0.49999771773815155,,0.2,,0.37431812286376953,,0.2815066874027252,,2845,0.0002,,0.0662890625,,-0.3229475939273834,-0.0009997937502339482,0.00907206,,,,,,,,,,,,,,,,,,,,,
71,2933760,10,717,5.6379218101501465,283.13,,,0.49338720232248306,,0.2,,0.3266358971595764,,0.16615772247314453,,2850,0.0002,,0.0640625,,-0.3186056762933731,-0.0006097985105589033,0.008259251,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.39187825590372083,,0.2,,0.29157739877700806,,0.19615140557289124,,2855,0.0002,,0.0626953125,,-0.32485113680362704,0.00022184640169143678,0.0058641443,0.87,0,89.3141259823999,3,256.37,2.309909685651789,2560000,6.495722621083259,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.26,1,120.82138676575435,3,368.65,3.8099051101561954,2560000,1.496209000274539,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,2560000,,0,0.0,6.75,0.87,0.26,0.87,0,157.3,0,0.61,0,0.87,0
4,2938880,1,1089,5.769201278686523,279.89,1,440,,0.015,,11,,0.0002,,3,,,15,,2560000,,,,,,,,,,,,,,,,,,,,,,,,
12,2944000,2,835,5.7865753173828125,282.46,,,0.578387017250061,,0.2,,0.24443602561950684,,0.2395629584789276,,2860,0.0002,,0.0535546875,,-0.3139374253153801,-0.0013878766354173421,0.0040631243,,,,,,,,,,,,,,,,,,,,,
20,2949120,3,753,5.795544624328613,282.22,,,0.6720155391097069,,0.2,,0.15224075317382812,,0.35856518149375916,,2865,0.0002,,0.0672265625,,-0.31692103505134583,-0.0018782796338200568,0.008894825,,,,,,,,,,,,,,,,,,,,,
27,2954240,4,742,5.786738395690918,283.45,,,0.4759564021229744,,0.2,,0.3445776104927063,,0.29173725843429565,,2870,0.0002,,0.0525,,-0.318498917222023,-0.0007296427059918642,0.003940751,,,,,,,,,,,,,,,,,,,,,
34,2959360,5,732,5.9894914627075195,276.98,,,0.5984573593735695,,0.2,,0.22181588411331177,,0.21881942451000214,,2875,0.0002,,0.05875,,-0.3313357746601105,-0.0013259005732834338,0.005234642,,,,,,,,,,,,,,,,,,,,,
42,2964480,6,726,6.092254161834717,277.15,,,0.5358494499325752,,0.2,,0.2674862742424011,,0.2698412835597992,,2880,0.0002,,0.0646484375,,-0.3085408654808998,-0.0006729631731286645,0.0076083043,,,,,,,,,,,,,,,,,,,,,
49,2969600,7,721,6.3076372146606445,270.05,,,0.5503941172361374,,0.2,,0.274985134601593,,0.31435954570770264,,2885,0.0002,,0.0733984375,,-0.3389373943209648,-0.0015670907078310847,0.008313598,,,,,,,,,,,,,,,,,,,,,
57,2974720,8,718,6.388811111450195,269.17,,,0.5372795769572258,,0.2,,0.31553328037261963,,0.27446961402893066,,2890,0.0002,,0.0532421875,,-0.3234636077284813,-0.00034464305266737936,0.0049969247,,,,,,,,,,,,,,,,,,,,,
64,2979840,9,715,6.307347297668457,273.29,,,0.4956073424220085,,0.2,,0.33211231231689453,,0.18916113674640656,,2895,0.0002,,0.0462109375,,-0.337746259868145,-0.0003098595282062888,0.0047079655,,,,,,,,,,,,,,,,,,,,,
71,2984960,10,714,6.251597881317139,275.91,,,0.3874517475068569,,0.2,,0.3739800453186035,,0.10952812433242798,,2900,0.0002,,0.074375,,-0.3585596841573715,-0.0010434432839974762,0.006332436,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.4322926689684391,,0.2,,0.3168126344680786,,0.2178678810596466,,2905,0.0002,,0.0948828125,,-0.35870422184467315,-0.0027329798555001616,0.009110828,0.87,0,85.27250436101896,3,267.6,2.2504876387213897,2611200,6.472045444399118,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.14,1,97.53869539828796,3,400.77,2.987003507326126,2611200,0.6756384326145053,,,,,,,,,,,,,
