time/time_elapsed,time/iterations,curriculum/grid_size,curriculum/stage,rollout/ep_rew_mean,time/total_timesteps,curriculum/obs_quantity,curriculum/stage_timesteps,train/ent_coef,rollout/ep_len_mean,time/fps,curriculum/max_steps,train/n_updates,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/loss,train/explained_variance,train/approx_kl,train/clip_range,train/entropy_loss,train/clip_fraction,eval/stage,eval/full_coverage_rate,eval/mean_reward,eval/mean_ep_length,eval/deterministic,eval/std_ep_length,eval/std_reward,eval/stage_timesteps
,,,,,,,,,,,,850,0.0001,0.08122752968221902,-0.003913098685443401,0.018945882096886635,0.8065266609191895,0.0049171643,0.2,-0.1073677759617567,0.033203125,1,0.99,7.568857834339142,27.07,1,17.76471502726683,1.059586638602206,870400
,,,,,,,,,,,,,,,,,,,,,,1,0.99,7.546874833106995,27.78,1,19.073845967711915,1.0860333639355892,870400
,,,,,,,,,,,,,,,,,,,,,,1,1.0,7.648738508224487,26.18,1,8.53625210499315,0.2285500420703079,870400
3,1,8,2,7.330869674682617,875520,8,0,0.008,56.24,1422,320,,,,,,,,,,,,,,,,,,
8,2,,,6.38730525970459,880640,,,,106.06,1189,,855,0.0001,2.2959001660346985,-0.002967058753129095,1.1087678670883179,0.3049325942993164,0.0066028656,0.2,-0.5374872663617134,0.07046875,,,,,,,,
14,3,,,5.893123626708984,885760,,,,138.4,1083,,860,0.0001,0.7312477844953537,-0.005786191485822201,0.4267706274986267,0.5306720733642578,0.010431191,0.2,-0.5356710129976272,0.089921875,,,,,,,,
19,4,,,6.316807270050049,890880,,,,131.56,1058,,865,0.0001,0.523226931989193,-0.003856787849217653,0.18914850056171417,0.7226465940475464,0.008304433,0.2,-0.5698821297287942,0.0801953125,,,,,,,,
23,5,,,6.060482978820801,896000,,,,143.46,1070,,870,0.0001,0.8295401161909104,-0.004246345809660852,0.3576372563838959,0.6221953630447388,0.00756862,0.2,-0.4984807360172272,0.0709375,,,,,,,,
28,6,,,6.705816745758057,901120,,,,122.2,1063,,875,0.0001,0.6158028811216354,-0.0018560758046805858,0.20489385724067688,0.7425945401191711,0.008763342,0.2,-0.5434743893146515,0.0739453125,,,,,,,,
33,7,,,7.055322647094727,906240,,,,112.42,1063,,880,0.0001,0.7990554702281952,-0.002205034871585667,0.35569286346435547,0.6715794205665588,0.004066377,0.2,-0.35694555670022965,0.0415234375,,,,,,,,
38,8,,,7.113631725311279,911360,,,,112.62,1058,,885,0.0001,0.7550561511516571,-0.004370555062778294,0.39132294058799744,0.6691755056381226,0.006892074,0.2,-0.4400619485974312,0.0725390625,,,,,,,,
43,9,,,7.093059539794922,916480,,,,117.79,1057,,890,0.0001,0.7693854027986526,-0.00232658882625401,0.3119076192378998,0.5905231237411499,0.005931084,0.2,-0.3993007197976112,0.04109375,,,,,,,,
48,10,,,7.060489654541016,921600,,,,115.76,1057,,895,0.0001,0.6754902628064156,-0.0015095689008012413,0.3298299312591553,0.6530326008796692,0.0053090723,0.2,-0.4911161309480667,0.0607421875,,,,,,,,
2,1,8,2,6.986443519592285,926720,8,51200,0.004416,108.54,1729,320,900,0.0001,0.6600481244921684,-0.004388327077031136,0.2847743034362793,0.5790847539901733,0.008276405,0.2,-0.40018379002809523,0.0653515625,,,,,,,,
8,2,,,6.796535491943359,931840,,,,114.29,1269,,905,0.0001,0.4931825777888298,-0.003534163092263043,0.2236461043357849,0.706731915473938,0.008577057,0.2,-0.40342597633600236,0.075703125,,,,,,,,
12,3,,,6.661243438720703,936960,,,,116.39,1186,,910,0.0001,0.4800326335430145,-0.002476937570609152,0.24492186307907104,0.7966142892837524,0.0056203674,0.2,-0.46058157861232757,0.0725390625,,,,,,,,
17,4,,,6.885342597961426,942080,,,,112.52,1147,,915,0.0001,0.49606448262929914,-0.002955738636665046,0.1986418515443802,0.7976226210594177,0.006696648,0.2,-0.4195625588297844,0.0712890625,,,,,,,,
22,5,,,7.2281413078308105,947200,,,,103.79,1115,,920,0.0001,0.6679359543323516,-0.0034549931110814214,0.36976078152656555,0.6926311254501343,0.0058766906,0.2,-0.4316648864746094,0.0591015625,,,,,,,,
27,6,,,7.2191972732543945,952320,,,,104.42,1120,,925,0.0001,0.4779161757230759,-0.0021183622255921365,0.20346805453300476,0.7246540188789368,0.0045679277,0.2,-0.32800699174404147,0.053984375,,,,,,,,
31,7,,,7.2323689460754395,957440,,,,108.82,1144,,930,0.0001,0.5727128538489342,-0.002997760116122663,0.25070327520370483,0.5896739959716797,0.007008775,0.2,-0.3711234864592552,0.0687109375,,,,,,,,
35,8,,,7.1504902839660645,962560,,,,106.0,1162,,935,0.0001,0.5190225240588188,-0.004719936875626445,0.21356835961341858,0.6023443937301636,0.0067067505,0.2,-0.3849579706788063,0.07390625,,,,,,,,
39,9,,,7.392941951751709,967680,,,,99.69,1174,,940,0.0001,0.433260016143322,-0.002711176807060838,0.23232021927833557,0.6200926303863525,0.004400602,0.2,-0.2798877200484276,0.0575,,,,,,,,
43,10,,,7.066302299499512,972800,,,,112.64,1182,,945,0.0001,0.4139547848701477,-0.0036590213514864443,0.16592705249786377,0.6333702802658081,0.005733639,0.2,-0.3157092013955116,0.060078125,,,,,,,,
,,,,,,,,,,,,950,0.0001,0.40642841041088107,-0.0022507122438400985,0.1692785918712616,0.7577913999557495,0.005730556,0.2,-0.38868742555379865,0.063671875,2,0.72,5.123516338467598,146.4,1,110.53614793360586,4.256855980556127,102400
4,1,8,2,7.076420783996582,977920,8,102400,0.001,111.86,1202,320,,,,,,,,,,,,,,,,,,
9,2,,,7.235881328582764,983040,,,,106.43,1078,,955,0.0001,0.495557202398777,-0.0030559114553034305,0.17604485154151917,0.6814392805099487,0.0073990664,0.2,-0.29517515406012534,0.06265625,,,,,,,,
14,3,,,7.457728862762451,988160,,,,94.14,1026,,960,0.0001,0.5103002950549126,-0.0029062262177467347,0.16880470514297485,0.7005467414855957,0.0045646173,0.2,-0.3198875516653061,0.0501171875,,,,,,,,
19,4,,,7.397131443023682,993280,,,,92.99,1040,,965,0.0001,0.37253402993083,-0.0003237817715853453,0.20926475524902344,0.44354432821273804,0.0045257783,0.2,-0.1709219866991043,0.043046875,,,,,,,,
24,5,,,7.075247764587402,998400,,,,105.55,1031,,970,0.0001,0.334270411580801,-0.0016567983850836754,0.15748195350170135,0.7191476821899414,0.007302367,0.2,-0.2740604630112648,0.0669140625,,,,,,,,
29,6,,,7.330053329467773,1003520,,,,100.8,1041,,975,0.0001,0.35856694117188453,-0.0016341880662366747,0.16661693155765533,0.7616747617721558,0.005056967,0.2,-0.27258103132247924,0.05359375,,,,,,,,
34,7,,,7.390933990478516,1008640,,,,95.61,1041,,980,0.0001,0.3367906975746155,-0.002663515070453286,0.16992954909801483,0.7610840797424316,0.0044465456,0.2,-0.2576216943562031,0.04328125,,,,,,,,
39,8,,,6.99928092956543,1013760,,,,104.81,1043,,985,0.0001,0.3121307545900345,-0.003876139335334301,0.16259704530239105,0.8372617363929749,0.0062645087,0.2,-0.2967491325736046,0.05921875,,,,,,,,
43,9,,,6.700038433074951,1018880,,,,118.92,1048,,990,0.0001,0.38096348613500597,-0.004019430656917393,0.20802491903305054,0.8506085872650146,0.005305669,0.2,-0.3120847526192665,0.0421875,,,,,,,,
48,10,,,6.741157054901123,1024000,,,,118.78,1053,,995,0.0001,0.5024013617634773,-0.005530687160789967,0.2525622546672821,0.8320304155349731,0.006872465,0.2,-0.3542085459828377,0.0699609375,,,,,,,,
,,,,,,,,,,,,1000,0.0001,0.5216012319922447,-0.002475836109369993,0.2761232554912567,0.8450238704681396,0.0047666905,0.2,-0.3672160702943802,0.0712890625,2,0.85,6.293574837446212,121.64,1,90.16346488461942,3.2938366121948883,153600
3,1,8,2,7.044549465179443,1029120,8,153600,0.001,103.9,1301,320,,,,,,,,,,,,,,,,,,
8,2,,,7.265982151031494,1034240,,,,99.73,1184,,1005,0.0001,0.5750795882940293,-0.000819297549314797,0.24147851765155792,0.7809575796127319,0.008601856,0.2,-0.26269401490688327,0.0587109375,,,,,,,,
12,3,,,7.452089786529541,1039360,,,,94.45,1212,,1010,0.0001,0.6025149473547935,-0.0017009861906990408,0.3217824399471283,0.7783502340316772,0.005770522,0.2,-0.2612900777161121,0.0519140625,,,,,,,,
18,4,,,7.3401780128479,1044480,,,,94.24,1130,,1015,0.0001,0.5401435551047326,-0.0011746684135869145,0.22370634973049164,0.5944401025772095,0.006323787,0.2,-0.18520293563604354,0.049296875,,,,,,,,
22,5,,,7.346005916595459,1049600,,,,97.58,1118,,1020,0.0001,0.4161658412218094,-0.002368484465405345,0.13837690651416779,0.75834059715271,0.0050340765,0.2,-0.24361835911870003,0.050625,,,,,,,,
27,6,,,7.501497268676758,1054720,,,,95.42,1103,,1025,0.0001,0.4296563750505447,-0.002777075790800154,0.17637072503566742,0.6478148698806763,0.0067567034,0.2,-0.17927141055464746,0.05390625,,,,,,,,
32,7,,,7.231467247009277,1059840,,,,104.31,1096,,1030,0.0001,0.44545895606279373,-0.0011161533184349537,0.216110497713089,0.5646349191665649,0.008327914,0.2,-0.20657150864601134,0.0591796875,,,,,,,,
37,8,,,7.342828750610352,1064960,,,,99.87,1091,,1035,0.0001,0.3508527557551861,-0.0003127615759149194,0.1868608593940735,0.7007803320884705,0.007620125,0.2,-0.24422947838902473,0.066171875,,,,,,,,
42,9,,,7.60527229309082,1070080,,,,92.25,1084,,1040,0.0001,0.33289709031581877,-0.0032951320987194776,0.15370763838291168,0.5212293863296509,0.0063063065,0.2,-0.1656170043349266,0.049609375,,,,,,,,
47,10,,,7.128531455993652,1075200,,,,107.21,1079,,1045,0.0001,0.31387957945466044,-0.0031301789917051793,0.13736559450626373,0.6868611574172974,0.006236086,0.2,-0.22880828320980073,0.049921875,,,,,,,,
,,,,,,,,,,,,1050,0.0001,0.33440795838832854,-0.0026065800501964987,0.15094837546348572,0.7346500158309937,0.0057553994,0.2,-0.24391234368085862,0.053671875,2,0.72,5.16014148235321,151.36,1,109.52328702152798,4.058849515373122,204800
4,1,8,2,7.267151355743408,1080320,8,204800,0.001,100.93,1147,320,,,,,,,,,,,,,,,,,,
9,2,,,7.351348400115967,1085440,,,,99.33,1095,,1055,0.0001,0.33610203236341474,-0.004355339258909225,0.20099861919879913,0.6431077718734741,0.006778608,0.2,-0.16966624781489373,0.0552734375,,,,,,,,
14,3,,,7.392055034637451,1090560,,,,96.1,1093,,1060,0.0001,0.33229929238557815,-0.0021233538212254645,0.14823207259178162,0.7655718326568604,0.00516167,0.2,-0.2192227703332901,0.0518359375,,,,,,,,
18,4,,,7.513660907745361,1095680,,,,87.73,1092,,1065,0.0001,0.299681698679924,-0.0017694500368088484,0.15699829161167145,0.5897692441940308,0.0055420343,0.2,-0.17215164452791215,0.0422265625,,,,,,,,
23,5,,,7.1420087814331055,1100800,,,,99.76,1080,,1070,0.0001,0.19360232546925546,-0.004812191179953515,0.10770723968744278,0.7890594005584717,0.005414681,0.2,-0.18878712713718415,0.0433203125,,,,,,,,
28,6,,,7.171594142913818,1105920,,,,99.93,1075,,1075,0.0001,0.3277233876287937,-0.006363429641351104,0.09833206981420517,0.8245872855186462,0.008469228,0.2,-0.28768294349312784,0.0735546875,,,,,,,,
33,7,,,7.5661420822143555,1111040,,,,90.56,1072,,1080,0.0001,0.30519524216651917,-0.003854315672069788,0.1547902226448059,0.8129405975341797,0.0039474224,0.2,-0.19668208077549934,0.0523828125,,,,,,,,
38,8,,,7.708108901977539,1116160,,,,83.94,1069,,1085,0.0001,0.38228895962238313,-0.0038573452876880764,0.21490707993507385,0.5738421082496643,0.00670682,0.2,-0.18608368024230004,0.050234375,,,,,,,,
42,9,,,7.664543628692627,1121280,,,,83.12,1072,,1090,0.0001,0.3040844804048538,-0.0011529459757730364,0.1424555778503418,0.5238887071609497,0.004548713,0.2,-0.15230917274951936,0.04328125,,,,,,,,
47,10,,,7.337033271789551,1126400,,,,95.1,1072,,1095,0.0001,0.2376275607943535,-0.0028066098410636188,0.1312199980020523,0.5011819005012512,0.007887809,0.2,-0.16811320781707764,0.0551953125,,,,,,,,
,,,,,,,,,,,,1100,0.0001,0.23965334370732308,-0.001226771203801036,0.10494566708803177,0.6412867307662964,0.0066879876,0.2,-0.23083790332078935,0.056171875,2,0.81,5.985344772934914,127.02,1,98.23563304626282,3.616667239224997,256000
3,1,8,2,7.199491024017334,1131520,8,256000,0.001,101.57,1317,320,,,,,,,,,,,,,,,,,,
8,2,,,7.326519966125488,1136640,,,,96.9,1163,,1105,0.0001,0.22521131470799446,-0.0013147063367068767,0.09053727984428406,0.6853924989700317,0.006547929,0.2,-0.24399387925863267,0.050546875,,,,,,,,
13,3,,,7.465167999267578,1141760,,,,98.32,1137,,1110,0.0001,0.25029109746217726,-0.0004201635299250484,0.12333088368177414,0.7099180221557617,0.006692496,0.2,-0.19579226896166801,0.0387890625,,,,,,,,
18,4,,,7.536108493804932,1146880,,,,96.26,1123,,1115,0.0001,0.2808700382709503,-0.002639158307574689,0.10797210037708282,0.6806548237800598,0.0060955165,0.2,-0.21691394865512847,0.0441796875,,,,,,,,
22,5,,,7.508911609649658,1152000,,,,95.09,1115,,1120,0.0001,0.3055329436063767,-0.000981612652540207,0.18957236409187317,0.6766330003738403,0.0031761907,0.2,-0.1909870360791683,0.034453125,,,,,,,,
27,6,,,7.428814888000488,1157120,,,,93.19,1109,,1125,0.0001,0.28069383203983306,-0.0018557000299915672,0.1156672015786171,0.699515163898468,0.0073677218,0.2,-0.18089865982532502,0.0511328125,,,,,,,,
32,7,,,7.467973709106445,1162240,,,,89.57,1098,,1130,0.0001,0.3079329659044743,-0.0020459253946319223,0.16658204793930054,0.6907482147216797,0.0042333226,0.2,-0.19593922287225723,0.0555078125,,,,,,,,
37,8,,,7.5127787590026855,1167360,,,,89.67,1095,,1135,0.0001,0.2461563178896904,-0.001161035941913724,0.10520853102207184,0.7037209272384644,0.0047658207,0.2,-0.1790189853310585,0.043046875,,,,,,,,
42,9,,,7.6291375160217285,1172480,,,,89.72,1084,,1140,0.0001,0.2541136313974857,-0.0027873403881676496,0.12434735894203186,0.7404648065567017,0.004889951,0.2,-0.17344925597310065,0.0458203125,,,,,,,,
48,10,,,7.466716289520264,1177600,,,,94.39,1065,,1145,0.0001,0.2841144450008869,-0.0025278161698952316,0.13543829321861267,0.7189666032791138,0.0057075103,0.2,-0.16622111320495606,0.0373828125,,,,,,,,
,,,,,,,,,,,,1150,0.0001,0.29124571159482004,-0.002312654396519065,0.12748277187347412,0.7150696516036987,0.0037547399,0.2,-0.1968294559419155,0.04390625,2,0.71,5.02099046766758,149.09,1,111.24514326477357,4.316637194319497,307200
4,1,8,2,7.527252674102783,1182720,8,307200,0.001,89.7,1115,320,,,,,,,,,,,,,,,,,,
9,2,,,7.5611090660095215,1187840,,,,91.3,1038,,1155,0.0001,0.2525753186643124,0.00026377175934612753,0.10991604626178741,0.7675219178199768,0.0056612953,0.2,-0.1692139569669962,0.042578125,,,,,,,,
14,3,,,7.5390825271606445,1192960,,,,92.55,1030,,1160,0.0001,0.33900617524981497,-0.0014557254780083895,0.14084745943546295,0.7473442554473877,0.003657374,0.2,-0.1887853091955185,0.0394921875,,,,,,,,
19,4,,,7.70156717300415,1198080,,,,85.45,1032,,1165,0.0001,0.3057039225101471,-0.0025245186919346453,0.18136225640773773,0.6699060201644897,0.009134522,0.2,-0.15726169660687447,0.051953125,,,,,,,,
24,5,,,7.530045032501221,1203200,,,,94.53,1043,,1170,0.0001,0.2537880367040634,-0.0013920764671638609,0.12559081614017487,0.5269627571105957,0.004153594,0.2,-0.12761891566216946,0.033828125,,,,,,,,
29,6,,,7.563145160675049,1208320,,,,90.71,1048,,1175,0.0001,0.29247146368026733,-0.0005087305465713143,0.13912683725357056,0.7121040225028992,0.0054148636,0.2,-0.19393773153424262,0.038984375,,,,,,,,
34,7,,,7.432508945465088,1213440,,,,93.2,1045,,1180,0.0001,0.21411456048488617,-0.002725310274399817,0.10767607390880585,0.715973973274231,0.009176248,0.2,-0.1383453594893217,0.044609375,,,,,,,,
39,8,,,7.274728298187256,1218560,,,,97.93,1045,,1185,0.0001,0.3062016448378563,-0.001726828315295279,0.18093754351139069,0.7608157396316528,0.006244176,0.2,-0.18028947740793227,0.05265625,,,,,,,,
44,9,,,7.448594570159912,1223680,,,,92.3,1045,,1190,0.0001,0.21529683232307434,-0.0014937550341710447,0.08949273079633713,0.8093153834342957,0.0032864395,0.2,-0.14828080944716931,0.037578125,,,,,,,,
48,10,,,7.4411115646362305,1228800,,,,91.4,1048,,1195,0.0001,0.306941948980093,-0.0011131311859935522,0.13778214156627655,0.6523496508598328,0.0037889082,0.2,-0.13807370588183404,0.0389453125,,,,,,,,
,,,,,,,,,,,,1200,0.0001,0.20207192093133927,-0.002162639880552888,0.07278764247894287,0.6839354038238525,0.0052770823,0.2,-0.12077029943466186,0.032265625,2,0.79,5.821463208794594,128.0,1,100.73122653874518,3.8644500182832022,358400
3,1,8,2,7.518896102905273,1233920,8,358400,0.001,90.39,1512,320,,,,,,,,,,,,,,,,,,
7,2,,,7.191384792327881,1239040,,,,98.74,1353,,1205,0.0001,0.18828535594046117,-0.004735753554850817,0.11157450824975967,0.8070719838142395,0.0074412217,0.2,-0.13999549433588981,0.0484765625,,,,,,,,
12,3,,,7.062017440795898,1244160,,,,104.37,1194,,1210,0.0001,0.20215036444365977,-0.0020060797547921537,0.09868490695953369,0.8990727066993713,0.0057336455,0.2,-0.2595709912478924,0.0440625,,,,,,,,
18,4,,,7.4463887214660645,1249280,,,,94.09,1116,,1215,0.0001,0.3656139825284481,-0.0016462434735149145,0.16725853085517883,0.6732035875320435,0.0031196882,0.2,-0.1400744041800499,0.0387109375,,,,,,,,
23,5,,,7.294750213623047,1254400,,,,97.81,1102,,1220,0.0001,0.2933353078365326,-0.0022406357573345305,0.1075221598148346,0.7952101826667786,0.005353315,0.2,-0.15241419337689877,0.033203125,,,,,,,,
28,6,,,7.182434558868408,1259520,,,,102.86,1063,,1225,0.0001,0.353564665466547,-0.0019014124013483524,0.1930495649576187,0.8243633508682251,0.005284822,0.2,-0.17401502683758735,0.0371484375,,,,,,,,
33,7,,,7.363823413848877,1264640,,,,94.82,1062,,1230,0.0001,0.354933415055275,1.2132627889513969e-05,0.18718326091766357,0.8122724890708923,0.0054207696,0.2,-0.17233055338263512,0.04234375,,,,,,,,
38,8,,,7.589956760406494,1269760,,,,86.9,1063,,1235,0.0001,0.2612461496889591,-0.004237142996862531,0.09890581667423248,0.608189582824707,0.005292039,0.2,-0.1227192260324955,0.0428515625,,,,,,,,
43,9,,,7.4383931159973145,1274880,,,,93.01,1056,,1240,0.0001,0.22282848328351976,-0.0015328431222587824,0.0754053071141243,0.579613208770752,0.0042827222,0.2,-0.11105481296777725,0.0323046875,,,,,,,,
48,10,,,7.259127616882324,1280000,,,,98.07,1050,,1245,0.0001,0.24458977580070496,-0.0016172049287706614,0.11836335808038712,0.7782672643661499,0.00833038,0.2,-0.17224066689610482,0.048828125,,,,,,,,
,,,,,,,,,,,,1250,0.0001,0.26990093648433683,-0.0035809927200898526,0.11040016263723373,0.73009192943573,0.006676732,0.2,-0.15330851577222349,0.0439453125,2,0.75,5.389701627492904,138.06,1,106.55672855338607,4.205713137530719,409600
4,1,8,2,7.431618690490723,1285120,8,409600,0.001,92.87,1090,320,,,,,,,,,,,,,,,,,,
9,2,,,7.4022979736328125,1290240,,,,94.68,1092,,1255,0.0001,0.26660063475370405,-0.0031205280078575016,0.11167041957378387,0.7939702272415161,0.0072542964,0.2,-0.17003066807985306,0.055390625,,,,,,,,
14,3,,,7.62916374206543,1295360,,,,85.59,1052,,1260,0.0001,0.2719421458244324,-0.004662294127047062,0.11328769475221634,0.8420293927192688,0.0063922936,0.2,-0.17923185750842094,0.0486328125,,,,,,,,
19,4,,,7.6318678855896,1300480,,,,85.3,1053,,1265,0.0001,0.2673685425519943,-0.0027058336278423666,0.08676397055387497,0.6098049879074097,0.004518103,0.2,-0.11354826256632805,0.0402734375,,,,,,,,
24,5,,,7.576364517211914,1305600,,,,89.31,1065,,1270,0.0001,0.2469165825843811,-0.0004793607862666249,0.09092476963996887,0.8101673722267151,0.00781393,0.2,-0.17385274633765221,0.0471875,,,,,,,,
28,6,,,7.46627950668335,1310720,,,,93.35,1071,,1275,0.0001,0.29876102432608603,-0.0025428413692861794,0.1057111844420433,0.7446812391281128,0.006518004,0.2,-0.15265718467533587,0.04453125,,,,,,,,
33,7,,,7.173687934875488,1315840,,,,102.74,1075,,1280,0.0001,0.3758448994159698,-0.004177444525994361,0.14534975588321686,0.7741843461990356,0.00459836,0.2,-0.2190420773625374,0.053125,,,,,,,,
39,8,,,7.267523765563965,1320960,,,,101.26,1050,,1285,0.0001,0.389051670730114,-0.004510268359445036,0.18152444064617157,0.7211037278175354,0.004791925,0.2,-0.20541003614664077,0.040625,,,,,,,,
44,9,,,7.44676399230957,1326080,,,,95.53,1036,,1290,0.0001,0.42046537697315217,-0.0025346830347552896,0.21514970064163208,0.6614240407943726,0.0047233216,0.2,-0.1947278745472431,0.0471484375,,,,,,,,
49,10,,,7.589059352874756,1331200,,,,88.46,1033,,1295,0.0001,0.301415127068758,-0.0008510167943313717,0.13724875450134277,0.7222050428390503,0.0060696574,0.2,-0.16646169751882553,0.04921875,,,,,,,,
,,,,,,,,,,,,1300,0.0001,0.32858926102519037,-0.0006127670966088772,0.19985239207744598,0.6933001279830933,0.003600939,0.2,-0.16838180869817734,0.0434765625,2,0.76,5.694799107313156,134.41,1,105.39507531189491,3.7736610896012555,460800
4,1,8,2,7.295175075531006,1336320,8,460800,0.001,100.38,1273,320,,,,,,,,,,,,,,,,,,
8,2,,,7.204366683959961,1341440,,,,103.97,1158,,1305,0.0001,0.41935557454824446,-0.0037099530221894384,0.19294044375419617,0.7057710886001587,0.008442646,0.2,-0.263991466909647,0.065,,,,,,,,
14,3,,,7.638652801513672,1346560,,,,90.26,1071,,1310,0.0001,0.37172028064727786,-0.0021159118763171138,0.15321479737758636,0.5374776124954224,0.0035029594,0.2,-0.159237672239542,0.0279296875,,,,,,,,
19,4,,,7.595160484313965,1351680,,,,88.69,1053,,1315,0.0001,0.2415211172401905,-0.003387273610569537,0.11156267672777176,0.5764297246932983,0.0051102377,0.2,-0.1471277301758528,0.041953125,,,,,,,,
24,5,,,7.562579154968262,1356800,,,,91.23,1063,,1320,0.0001,0.21829994201660155,-0.003941942164674401,0.06628569960594177,0.6754993200302124,0.0044411425,0.2,-0.15138555623590946,0.0439453125,,,,,,,,
29,6,,,7.423598766326904,1361920,,,,97.73,1043,,1325,0.0001,0.2860551685094833,-0.003722452414222062,0.11587853729724884,0.6570719480514526,0.00360126,0.2,-0.1551035537570715,0.0353125,,,,,,,,
34,7,,,7.506598949432373,1367040,,,,91.65,1053,,1330,0.0001,0.2652970238029957,-0.0049476442392915486,0.11129103600978851,0.7594698667526245,0.00566998,0.2,-0.18771546795964242,0.05484375,,,,,,,,
39,8,,,7.482755184173584,1372160,,,,93.85,1035,,1335,0.0001,0.25954701587557794,-0.0037934312084689737,0.10804411768913269,0.7056629657745361,0.004132486,0.2,-0.168127461373806,0.0459375,,,,,,,,
45,9,,,6.934614181518555,1377280,,,,109.95,1017,,1340,0.0001,0.2988885429501533,-0.0025022972747683527,0.14583128690719604,0.8109617233276367,0.0038670315,0.2,-0.19516620993614198,0.037734375,,,,,,,,
51,10,,,6.994986534118652,1382400,,,,105.05,1003,,1345,0.0001,0.3312571915984154,-0.0024531245650723575,0.13188815116882324,0.8491576313972473,0.0036083579,0.2,-0.20886811047792433,0.0451953125,,,,,,,,
,,,,,,,,,,,,1350,0.0001,0.3024766033887863,-0.0033896705764345824,0.1613384187221527,0.830642580986023,0.0034033738,0.2,-0.13911067508161068,0.0289453125,2,0.8,5.901559041142463,126.86,1,99.45109551935563,3.7788718569470117,512000
4,1,8,2,7.523637294769287,1387520,8,512000,0.001,89.88,1205,320,,,,,,,,,,,,,,,,,,
8,2,,,7.705163478851318,1392640,,,,84.63,1155,,1355,0.0001,0.41345286190509795,-0.00349006844451651,0.1731095016002655,0.7416718602180481,0.0042177783,0.2,-0.140035205706954,0.0353515625,,,,,,,,
14,3,,,7.565826892852783,1397760,,,,85.05,1051,,1360,0.0001,0.3009052187204361,-0.002036877190694213,0.14379747211933136,0.3935341238975525,0.0051945625,0.2,-0.10515462592244149,0.030390625,,,,,,,,
19,4,,,7.114987850189209,1402880,,,,97.53,1071,,1365,0.0001,0.21535897821187974,-0.0016863850224763154,0.08764198422431946,0.6289533376693726,0.00487505,0.2,-0.1790878492593765,0.0419921875,,,,,,,,
24,5,,,7.504795074462891,1408000,,,,90.16,1053,,1370,0.0001,0.19879333049058914,-0.003118257592432201,0.07128062099218369,0.7495261430740356,0.004411615,0.2,-0.1442669206112623,0.0362890625,,,,,,,,
30,6,,,7.557580947875977,1413120,,,,91.81,1019,,1375,0.0001,0.24700182288885117,-0.0027561428444460036,0.11372106522321701,0.637582004070282,0.004329128,0.2,-0.12064674749970436,0.0378515625,,,,,,,,
35,7,,,7.2877373695373535,1418240,,,,98.01,1003,,1380,0.0001,0.2843353462219238,-0.004583595427684486,0.1279607117176056,0.695746660232544,0.004461733,0.2,-0.17224775344133378,0.04546875,,,,,,,,
40,8,,,7.329725742340088,1423360,,,,93.99,1007,,1385,0.0001,0.2429333458840847,-0.0012199323484674096,0.13176846504211426,0.7342438697814941,0.005269459,0.2,-0.16620310485363007,0.044765625,,,,,,,,
45,9,,,7.493907928466797,1428480,,,,87.9,1014,,1390,0.0001,0.27656234323978424,-0.004111425722949207,0.1277933418750763,0.7760993242263794,0.0041813315,0.2,-0.1546778278052807,0.039140625,,,,,,,,
51,10,,,7.552305221557617,1433600,,,,86.98,999,,1395,0.0001,0.22053321868181228,-0.0005054310522973537,0.10642682760953903,0.7105386257171631,0.0039491067,0.2,-0.10650924153625965,0.0306640625,,,,,,,,
,,,,,,,,,,,,1400,0.0001,0.25782908469438554,-0.0032779183750972153,0.12368055433034897,0.8116413354873657,0.0036130566,0.2,-0.15878597170114517,0.0340234375,2,0.82,6.040020071268081,128.79,1,95.36302165934131,3.4629455568499314,563200
4,1,8,2,7.35995626449585,1438720,8,563200,0.001,93.41,1086,320,,,,,,,,,,,,,,,,,,
9,2,,,7.370906829833984,1443840,,,,93.29,1118,,1405,0.0001,0.2678993330895901,-0.0012115360028110444,0.14941807091236115,0.8515296578407288,0.00394759,0.2,-0.16401213839650153,0.0360546875,,,,,,,,
14,3,,,7.296264171600342,1448960,,,,95.53,1074,,1410,0.0001,0.26122726783156397,-0.003492369679734111,0.13005302846431732,0.8614603877067566,0.0053787623,0.2,-0.1907089790701866,0.034765625,,,,,,,,
19,4,,,7.410966396331787,1454080,,,,94.55,1064,,1415,0.0001,0.26709641218185426,-0.004463786520063877,0.11422833800315857,0.8823360204696655,0.006205435,0.2,-0.1947554461658001,0.0444140625,,,,,,,,
24,5,,,7.436358451843262,1459200,,,,96.1,1032,,1420,0.0001,0.28670497849583626,-0.002135588985402137,0.1110575720667839,0.4942750930786133,0.0038803772,0.2,-0.1380428771674633,0.039609375,,,,,,,,
30,6,,,7.416467666625977,1464320,,,,98.12,1013,,1425,0.0001,0.2713436518609524,-0.003224631231278181,0.12981176376342773,0.7378697991371155,0.0055007166,0.2,-0.21617877677083017,0.0416015625,,,,,,,,
34,7,,,7.263452053070068,1469440,,,,100.46,1027,,1430,0.0001,0.3054076793789864,-0.0027030706452205776,0.11823534220457077,0.5857088565826416,0.0036224737,0.2,-0.15139315836131573,0.032265625,,,,,,,,
