cbp/utility_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,cbp/target_count,rollout/ep_rew_mean,cbp/total_replacements,cbp/last_replacements,time/fps,cbp/rollout_replacements,time/time_elapsed,train/approx_kl,train/clip_fraction,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/learning_rate,train/clip_range,train/loss,curriculum/preferred_eval_mode,curriculum/stage,curriculum/obs_quantity,train/stage_learning_rate,curriculum/grid_size,train/ent_coef,curriculum/max_steps,curriculum/stage_timesteps,plasticity/weight_max_abs,plasticity/effective_rank_99_mean,plasticity/weight_rms,plasticity/total_weight_units,plasticity/effective_rank_99_normalized_mean,plasticity/low_weight_units,plasticity/weight_abs_mean,plasticity/low_weight_unit_ratio,eval/deterministic,eval/std_reward,eval/std_ep_length,eval/mean_reward,eval/stage,eval/stage_timesteps,eval/full_coverage_rate,eval/mean_ep_length,eval/promotion_full_coverage_rate,eval/diagnostic_full_coverage_rate,eval/stochastic_quality_passed,eval/mode_gap,eval/coverage_promotion_passed,eval/promotion_passed,eval/quality_promotion_passed,eval/promotion_max_mean_length,eval/deterministic_full_coverage_rate,eval/deterministic_quality_passed,eval/deterministic_promotion_floor,eval/stochastic_full_coverage_rate,eval/promotion_min_mean_reward
1.087317240734895,282.94,5294080,3,6,4.815077781677246,1584,6,213,6,72,0.0011093993,0.0625244140625,0.8066552403935929,-0.4793944013305008,-0.0004580330292810686,8251,0.14125210046768188,3e-05,0.08,0.04611141234636307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.087317240734895,287.33,5299200,4,6,4.716178894042969,1584,0,199,0,102,0.0014542444,0.0861083984375,0.7783100024767918,-0.4532450832426548,0.0007513359858421608,8259,0.10034990310668945,3e-05,0.08,2.3052377700805664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.087317240734895,289.65,5304320,5,6,4.62771463394165,1584,0,186,0,137,0.0010195605,0.074853515625,0.6139788552245591,-0.4575945740565658,-0.00038095511554274707,8267,0.1934758424758911,3e-05,0.08,0.7272369265556335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.087317240734895,,,,6,,1584,0,,,,0.00096133386,0.0842041015625,0.9198555662791478,-0.49957704367116096,-2.9165399610064924e-05,8275,0.1131213903427124,3e-05,0.08,2.387010335922241,,,,,,,,,0.7461869120597839,36.666666666666664,0.00766840374770183,1925,0.5211588541666666,96,0.0019182907785849671,0.04987012987012987,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0711687897709266,90.08976134944525,5.000716712847352,4,1612800,0.85,271.93,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.3213859345924943,127.46293578919324,4.10124833881855,4,1612800,0.5,313.8,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1612800,,,0.85,0.85,0,0.35,0,0,0,217.8,0.5,0,0.0,0.85,6.0
1.087317240734895,291.44,5309440,1,6,4.540186405181885,1584,0,1455,0,3,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,1612800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1034578482309978,290.4,5314560,2,6,4.513839244842529,1590,6,242,6,42,0.0009110952,0.071630859375,0.9631961929320824,-0.44928186312317847,-0.00037101709458511325,8283,0.2980470061302185,3e-05,0.08,0.1308603286743164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1034578482309978,288.71,5319680,3,6,4.546221733093262,1590,0,195,0,78,0.0014430529,0.0800048828125,0.9474127597015467,-0.4732931800652295,-0.0002610664538224228,8291,0.3457961678504944,3e-05,0.08,0.08373656868934631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1034578482309978,272.97,5324800,4,6,4.892782688140869,1590,0,179,0,113,0.001189105,0.07041015625,0.8598868146058521,-0.4643356460146606,-0.0010797601324156858,8299,0.39326101541519165,3e-05,0.08,0.03876660391688347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1034578482309978,276.88,5329920,5,6,4.793310165405273,1590,0,174,0,146,0.0010752697,0.064404296875,0.9716563255467918,-0.46495854258537295,-0.0006853183935163542,8307,0.4196426272392273,3e-05,0.08,0.19405335187911987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1034578482309978,,,,6,,1590,0,,,,0.0013375543,0.0708251953125,0.9304019703355152,-0.4472248464822769,-0.0002926868837676011,8315,0.5164992809295654,3e-05,0.08,0.002933124080300331,,,,,,,,,0.7470187544822693,36.5,0.00769448821509976,1925,0.5205078125,98,0.0019363564337020781,0.05090909090909091,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.2267651573985434,92.41096471739704,5.178423427939415,4,1638400,0.84,263.56,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.0176073789335742,127.81150808906058,4.036158944219351,4,1638400,0.47,320.72,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1638400,,,0.84,0.84,0,0.37,0,0,0,217.8,0.47,0,0.0,0.84,6.0
1.1404837345083554,268.06,5335040,1,6,4.99605655670166,1596,6,1495,6,3,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,1638400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1404837345083554,269.9,5340160,2,6,4.969925403594971,1596,0,266,0,38,0.0009802055,0.052099609375,1.2648851850361098,-0.44478750685229895,-0.0005311676097335294,8323,0.3483145833015442,3e-05,0.08,0.07648412138223648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1404837345083554,265.09,5345280,3,6,5.111654281616211,1596,0,204,0,74,0.0015019836,0.0714111328125,1.1709646968869492,-0.4393965878523886,-0.0007095925655448809,8331,0.2191830277442932,3e-05,0.08,0.2582751214504242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1404837345083554,275.44,5350400,4,6,4.817355155944824,1596,0,181,0,112,0.002094172,0.087451171875,0.9693287720816443,-0.44855729648843407,0.0005421428941190243,8339,0.19981545209884644,3e-05,0.08,0.6289722323417664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1134897097945213,270.93,5355520,5,6,4.913692474365234,1602,6,179,6,142,0.000874228,0.074462890625,0.7591742081625853,-0.42462886152789,-6.538677553180605e-05,8347,-0.06662189960479736,3e-05,0.08,0.05375172942876816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1134897097945213,,,,6,,1602,6,,,,0.000960057,0.06015625,1.0345248653495218,-0.4617457401007414,0.0002316091806278564,8355,0.21143889427185059,3e-05,0.08,0.3335206210613251,,,,,,,,,0.7458916306495667,36.333333333333336,0.007663281134514167,1925,0.5198567708333334,230,0.0018936407030226278,0.11948051948051948,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.228827271698762,86.95448464570416,5.034605553150177,4,1664000,0.87,266.24,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.9895311285814645,129.63671702106623,4.257093627750874,4,1664000,0.5,312.04,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1664000,,,0.87,0.87,0,0.37,0,0,0,217.8,0.5,0,0.0,0.87,6.0
1.1134897097945213,270.5,5360640,1,6,4.889224529266357,1602,0,1494,0,3,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,1664000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1134897097945213,267.65,5365760,2,6,4.928287982940674,1602,0,269,0,38,0.0007097196,0.050244140625,0.888457772450056,-0.4559843215160072,-0.0006761122698662802,8363,0.2514249086380005,3e-05,0.08,0.04536505043506622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1462003563841183,268.71,5370880,3,6,4.879117012023926,1608,6,212,6,72,0.0011785151,0.068798828125,0.9228348388103769,-0.4704660026356578,0.00043554259318625557,8371,0.3649774193763733,3e-05,0.08,0.09689062833786011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1462003563841183,270.07,5376000,4,6,4.887803554534912,1608,0,192,0,106,0.0010930196,0.0807861328125,0.7685113722342066,-0.45295365517958996,0.0005740009786677547,8379,0.425226092338562,3e-05,0.08,0.23241044580936432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1462003563841183,270.08,5381120,5,6,4.9870076179504395,1608,0,188,0,135,0.0011985048,0.08173828125,0.7818308710528072,-0.43014275073073804,0.00013893113064114004,8387,0.3825416564941406,3e-05,0.08,0.8773036599159241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1462003563841183,,,,6,,1608,0,,,,0.0010199158,0.0673095703125,0.9596436946245376,-0.4387553366832435,6.9246292696334425e-06,8395,0.48330938816070557,3e-05,0.08,0.44358423352241516,,,,,,,,,0.7463815212249756,36.333333333333336,0.007723286046594663,1925,0.5198567708333334,226,0.0019518950221429833,0.1174025974025974,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.1072584114087745,87.15843275323392,5.254374942034483,4,1689600,0.9,258.74,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.1728526435484157,132.19178340577753,4.33787322461605,4,1689600,0.51,306.18,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1689600,,,0.9,0.9,0,0.39,0,0,0,217.8,0.51,0,0.0,0.9,6.0
1.1462003563841183,267.18,5386240,1,6,5.108704566955566,1608,0,1490,0,3,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,1689600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1825215791662533,272.99,5391360,2,6,4.9801435470581055,1614,6,264,6,38,0.0016364197,0.0778076171875,1.0460654233698734,-0.4524362971074879,0.0002215630083810538,8403,0.39529192447662354,3e-05,0.08,0.8189995288848877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1825215791662533,275.85,5396480,3,6,4.92639684677124,1614,0,218,0,70,0.0009863522,0.0675048828125,1.0069373337028082,-0.42931300988420845,-0.00036204634088790046,8411,0.29635733366012573,3e-05,0.08,0.19343316555023193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1825215791662533,273.89,5401600,4,6,4.917417526245117,1614,0,199,0,102,0.0011045333,0.0611328125,1.1746417288319209,-0.4607413881458342,-0.00034334769734414297,8419,0.25844037532806396,3e-05,0.08,0.046623438596725464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1825215791662533,271.88,5406720,5,6,4.962164402008057,1614,0,188,0,136,0.0010647454,0.0598388671875,1.2057350579765624,-0.4370100571773946,-0.00032247735653072595,8427,0.37756597995758057,3e-05,0.08,0.024924680590629578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1825215791662533,,,,6,,1614,0,,,,0.0010237133,0.0816650390625,1.461562739830697,-0.4424764532595873,0.00043554652656894175,8435,0.32954561710357666,3e-05,0.08,0.06024499982595444,,,,,,,,,0.7459877729415894,36.333333333333336,0.007661159683228121,1925,0.5198567708333334,101,0.0019195609242029202,0.05246753246753247,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.8367605873125603,78.37718800773602,5.251800640821457,4,1715200,0.91,258.58,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.356895471681359,129.90576392139036,4.304760555401445,4,1715200,0.52,305.65,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1715200,,,0.91,0.91,0,0.39,0,0,0,217.8,0.52,0,0.0,0.91,6.0
1.1158843661348026,268.46,5411840,1,6,5.038707256317139,1620,6,1517,6,3,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,1715200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1158843661348026,273.11,5416960,2,6,4.908509731292725,1620,0,249,0,41,0.0014765284,0.0801025390625,1.1669871669553686,-0.44190972107462584,0.0009309253247920424,8443,0.17179125547409058,3e-05,0.08,0.10731633007526398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1158843661348026,275.61,5422080,3,6,4.867726802825928,1620,0,204,0,74,0.0011650238,0.0769287109375,0.6212770251469919,-0.44051270838826895,-6.391420756699518e-05,8451,0.12886297702789307,3e-05,0.08,0.39165645837783813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1158843661348026,273.44,5427200,4,6,4.965038299560547,1620,0,189,0,108,0.00082157255,0.0667236328125,0.8285195573946111,-0.43010800778865815,-0.00010958119382848963,8459,0.2639574408531189,3e-05,0.08,0.8096418380737305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1737471198042233,262.38,5432320,5,6,5.200489044189453,1626,6,177,6,144,0.0010125169,0.0562744140625,0.8760737408345449,-0.4304105146788061,-0.00042639398452593014,8467,0.2912672162055969,3e-05,0.08,0.19672319293022156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1737471198042233,,,,6,,1626,6,,,,0.0010105248,0.062060546875,1.0109339386952343,-0.4386897275224328,-0.0006530029000714421,8475,0.3050820231437683,3e-05,0.08,1.3067899942398071,,,,,,,,,0.7435863018035889,36.166666666666664,0.007686437510320867,1925,0.5192057291666666,232,0.0019216664279215266,0.12051948051948053,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.9433813195988208,76.42452158829653,5.245392835959792,4,1740800,0.94,256.55,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.0399424119078184,127.7841758591415,4.384426774978638,4,1740800,0.53,306.62,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1740800,,,0.94,0.94,0,0.4099999999999999,1,0,0,217.8,0.53,0,0.0,0.94,6.0
1.1737471198042233,273.14,5437440,1,6,4.923593521118164,1626,0,1448,0,3,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,1740800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1737471198042233,275.57,5442560,2,6,4.8635735511779785,1626,0,250,0,40,0.0015919475,0.0673095703125,1.2728661785426083,-0.4538680411875248,-0.0002560724242357537,8483,0.27432864904403687,3e-05,0.08,0.4520344138145447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1737471198042233,272.17,5447680,3,6,4.9195756912231445,1626,0,213,0,71,0.00075819984,0.0536865234375,0.9542035422753543,-0.435318699805066,-0.00013147649297025056,8491,0.24708813428878784,3e-05,0.08,0.2131047546863556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1232922027508419,265.67,5452800,4,6,5.0054612159729,1632,6,194,6,105,0.0009370072,0.06220703125,1.1620819715317339,-0.4492210680618882,-0.00045492667122744025,8499,0.10572600364685059,3e-05,0.08,0.058259740471839905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1232922027508419,272.41,5457920,5,6,4.8352885246276855,1632,0,174,0,146,0.0011064678,0.0673095703125,1.0793742197041865,-0.4642961132340133,-1.3087237311992794e-05,8507,0.16924560070037842,3e-05,0.08,0.054566897451877594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1232922027508419,,,,6,,1632,0,,,,0.0009972304,0.07373046875,0.9468982620135649,-0.45768115650862456,0.00012379687832435592,8515,0.2103196382522583,3e-05,0.08,0.0724341943860054,,,,,,,,,0.7429037094116211,36.083333333333336,0.007638448147688013,1925,0.5188802083333334,232,0.0018925881204618466,0.12051948051948053,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.9202094256016848,86.89791424424409,5.127560742795468,4,1766400,0.85,267.45,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.616990404704974,133.07691422632251,4.296623425185681,4,1766400,0.52,302.57,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1766400,,,0.85,0.85,0,0.32999999999999996,0,0,0,217.8,0.52,0,0.0,0.85,6.0
1.1232922027508419,270.91,5463040,1,6,4.862116813659668,1632,0,1467,0,3,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,1766400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1232922027508419,267.52,5468160,2,6,4.986538887023926,1632,0,254,0,40,0.0027618923,0.0876953125,1.1376246799132788,-0.4668137948960066,0.0002419240918243304,8523,0.20170027017593384,3e-05,0.08,0.0677332654595375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1065263748168945,259.42,5473280,3,6,5.1864213943481445,1638,6,207,6,74,0.0007895714,0.062353515625,1.1043559607962379,-0.4722265822812915,-9.244155226042494e-05,8531,0.12479853630065918,3e-05,0.08,0.6030009984970093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1065263748168945,264.97,5478400,4,6,5.079663276672363,1638,0,185,0,110,0.0012259079,0.0639892578125,0.922049163657357,-0.46140758879482746,-0.0005759744235547259,8539,0.12260890007019043,3e-05,0.08,0.37534070014953613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1065263748168945,268.05,5483520,5,6,5.05781364440918,1638,0,176,0,144,0.0007867055,0.05947265625,0.9035237637610407,-0.4395530835725367,-0.00045765806280542167,8547,0.21669727563858032,3e-05,0.08,0.43061554431915283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1065263748168945,,,,6,,1638,0,,,,0.0008507272,0.0606201171875,0.7832977281330387,-0.46501347683370114,5.8183261717204e-05,8555,0.22673636674880981,3e-05,0.08,0.19434189796447754,,,,,,,,,0.742132306098938,36.0,0.007640395139990603,1925,0.5185546875,234,0.0018840735972769317,0.12155844155844156,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0825522223356456,90.66490555887653,4.961334763169289,4,1792000,0.84,272.93,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.107585643057096,130.57305388172554,4.29457587659359,4,1792000,0.51,307.76,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1792000,,,0.84,0.84,0,0.32999999999999996,0,0,0,217.8,0.51,0,0.0,0.84,6.0
1.1065263748168945,263.67,5488640,1,6,5.121264457702637,1638,0,1426,0,3,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,1792000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.108463282386462,262.17,5493760,2,6,5.107789039611816,1644,6,263,6,38,0.0010178445,0.06962890625,1.1220654949138407,-0.46602335199713707,1.5217615873552858e-05,8563,0.2661624550819397,3e-05,0.08,1.5436558723449707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.108463282386462,270.73,5498880,3,6,4.916276454925537,1644,0,212,0,72,0.0010842195,0.0647705078125,1.1701244498894083,-0.45351850911974906,-8.698541641933843e-05,8571,0.3176543116569519,3e-05,0.08,0.3687748610973358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.108463282386462,270.27,5504000,4,6,4.891332626342773,1644,0,187,0,109,0.00162758,0.0678955078125,1.1378226735570933,-0.4596525081433356,-0.0005805107386549935,8579,0.1818690299987793,3e-05,0.08,0.018909640610218048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.108463282386462,266.48,5509120,5,6,4.9788923263549805,1644,0,179,0,142,0.0015908905,0.08603515625,1.099356028377224,-0.4369254079647362,-1.4624781033489854e-05,8587,0.21677392721176147,3e-05,0.08,0.08460607379674911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.108463282386462,,,,6,,1644,0,,,,0.00097380654,0.072607421875,0.8712577623082325,-0.4438227930106223,0.0009508842456853017,8595,0.06625008583068848,3e-05,0.08,0.08312679827213287,,,,,,,,,0.7404924631118774,35.916666666666664,0.007645473363641418,1925,0.5176866319444445,233,0.0018860716751401276,0.12103896103896104,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.218745967199023,90.3743741333792,5.1039790672063825,4,1817600,0.87,263.55,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.438438415050985,128.1643238190722,3.9856496811658144,4,1817600,0.48,317.81,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1817600,,,0.87,0.87,0,0.39,0,0,0,217.8,0.48,0,0.0,0.87,6.0
1.1475132256746292,268.89,5514240,1,6,4.931056976318359,1650,6,1454,6,3,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,1817600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1475132256746292,269.03,5519360,2,6,4.94901704788208,1650,0,302,0,33,0.0013758717,0.0677001953125,0.8511248768947552,-0.43710760176181795,-0.00015701132797403262,8603,0.18145751953125,3e-05,0.08,0.053249675780534744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1475132256746292,264.07,5524480,3,6,5.069161891937256,1650,0,212,0,72,0.001655204,0.0664794921875,1.1983219732850556,-0.4354784809052944,0.0005205837107496337,8611,0.22622573375701904,3e-05,0.08,0.8274523019790649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1475132256746292,264.19,5529600,4,6,5.094152927398682,1650,0,186,0,109,0.0012031805,0.0784423828125,0.9383150714231305,-0.4336554788984358,-0.00030242701759561894,8619,0.2028328776359558,3e-05,0.08,0.665590763092041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1909100835522015,260.55,5534720,5,6,5.1742072105407715,1656,6,177,6,144,0.0011734108,0.0589111328125,0.8633714062074432,-0.40013336059637367,0.0001969002012629062,8627,0.19655615091323853,3e-05,0.08,0.07099347561597824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1909100835522015,,,,6,,1656,6,,,,0.0010289832,0.0645263671875,0.9316080270742532,-0.4324996775947511,3.543571219779551e-05,8635,0.3010866045951843,3e-05,0.08,0.1144990399479866,,,,,,,,,0.7377336025238037,35.833333333333336,0.007645149285609638,1925,0.5173611111111112,103,0.0018789262250925147,0.05350649350649351,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.053974782989316,85.47819838999884,5.073280947040766,4,1843200,0.89,265.76,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.3440874700535215,127.13772492851993,3.7767997840046883,4,1843200,0.44,328.83,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1843200,,,0.89,0.89,0,0.45,0,0,0,217.8,0.44,0,0.0,0.89,6.0
1.1909100835522015,251.34,5539840,1,6,5.390113353729248,1656,0,1511,0,3,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,1843200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1909100835522015,254.25,5544960,2,6,5.366023063659668,1656,0,250,0,40,0.0013038317,0.0618896484375,1.0324549370619933,-0.4186358420643955,-2.173588436562568e-05,8643,0.2912904620170593,3e-05,0.08,0.4534035325050354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1909100835522015,260.94,5550080,3,6,5.167304515838623,1656,0,202,0,75,0.0011572508,0.069482421875,0.7920220599815366,-0.4371008292771876,-2.947488101199269e-05,8651,0.4158923625946045,3e-05,0.08,0.9186081290245056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2165822312235832,263.89,5555200,4,6,5.097909450531006,1662,6,185,6,110,0.0006503028,0.0550537109375,1.1556849891145249,-0.4381004486232996,0.0003188578964909539,8659,0.45715880393981934,3e-05,0.08,0.7891603708267212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2165822312235832,272.74,5560320,5,6,4.931755542755127,1662,0,179,0,142,0.001132111,0.0677001953125,1.1519848941941746,-0.4295381560921669,0.00030287501285783944,8667,0.4520033597946167,3e-05,0.08,1.2506794929504395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2165822312235832,,,,6,,1662,0,,,,0.0011976074,0.06044921875,1.1949066697154194,-0.4221488577313721,-2.1815982472617178e-05,8675,0.38621950149536133,3e-05,0.08,0.4298650920391083,,,,,,,,,0.7374988198280334,35.666666666666664,0.007628698489499976,1925,0.5167100694444445,233,0.0018684407278704235,0.12103896103896104,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0772951653713014,87.7946074653791,5.239817600399256,4,1868800,0.89,259.63,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.1639507828412854,130.92462564391772,4.266387668401003,4,1868800,0.51,307.68,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1868800,,,0.89,0.89,0,0.38,0,0,0,217.8,0.51,0,0.0,0.89,6.0
1.2165822312235832,278.61,5565440,1,6,4.81023645401001,1662,0,1545,0,3,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,1868800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2165822312235832,271.54,5570560,2,6,4.917170524597168,1662,0,249,0,41,0.0016113285,0.073193359375,1.5036318438505987,-0.4346618917770684,-0.00011673037661239505,8683,0.16598272323608398,3e-05,0.08,0.8589595556259155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1360283220807712,280.77,5575680,3,6,4.698547840118408,1668,6,198,6,77,0.001168956,0.072216796875,0.8077763905195752,-0.4248472330160439,-0.0003498612000839785,8691,0.08793187141418457,3e-05,0.08,0.22462166845798492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1360283220807712,280.25,5580800,4,6,4.694189071655273,1668,0,187,0,109,0.00092527905,0.069189453125,0.9056376434571576,-0.4552624740637839,0.0001028115424560383,8699,0.2086876630783081,3e-05,0.08,0.12563061714172363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1360283220807712,275.29,5585920,5,6,4.770882606506348,1668,0,178,0,143,0.0013007554,0.0698486328125,0.9598467466537841,-0.4310326408594847,0.00028240912943147125,8707,0.22252297401428223,3e-05,0.08,0.2663089632987976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
