time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/entropy_loss,train/explained_variance,train/approx_kl,train/clip_fraction,train/loss,train/clip_range,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/value_loss
9,1070,43,1735680,-0.5414348326623439,0.22626513242721558,0.011508165,0.10484375,0.018606694415211678,0.2,3341,0.0001,-0.006472070429008454,0.1498277481086552
10,1061,48,1740800,-0.5164306071400643,0.3178747296333313,0.011048496,0.111484375,0.041586603969335556,0.2,3351,0.0001,-0.007802743560168892,0.210857940800488
1,2073,2,1745920,-0.5564426490664482,0.40427982807159424,0.013676745,0.11826171875,0.016247598454356194,0.2,3361,0.0001,-0.01004920547362417,0.1272164230234921
2,1334,7,1751040,-0.5383374212682247,0.4575198292732239,0.010365851,0.09328125,0.01155470684170723,0.2,3371,0.0001,-0.012313957810401916,0.11490148276090623
3,1189,12,1756160,-0.5013561409711838,0.4255407452583313,0.011833669,0.10595703125,0.025202004238963127,0.2,3381,0.0001,-0.008103405975271016,0.172334850076586
4,1136,18,1761280,-0.5603676551580429,0.3831864595413208,0.012756149,0.11609375,-0.0035101547837257385,0.2,3391,0.0001,-0.011549740354530514,0.1648674119450152
5,1113,23,1766400,-0.42931559681892395,0.3668716549873352,0.010345807,0.09375,0.014668446034193039,0.2,3401,0.0001,-0.00800549479899928,0.17119614839553832
6,1094,28,1771520,-0.4308152948319912,0.2911560535430908,0.011747828,0.10171875,0.05338975787162781,0.2,3411,0.0001,-0.01027281632879749,0.19155034502968193
7,1081,33,1776640,-0.5265239076316357,0.4047929644584656,0.010462408,0.10103515625,-0.004714049398899078,0.2,3421,0.0001,-0.012101426178123802,0.11133209746330977
8,1068,38,1781760,-0.46021878972649577,0.40429502725601196,0.012835877,0.097578125,0.021820656955242157,0.2,3431,0.0001,-0.006849803981604055,0.16466752136126162
9,1055,43,1786880,-0.43695875614881513,0.46845245361328125,0.014129971,0.10611328125,0.02404446341097355,0.2,3441,0.0001,-0.01212206957861781,0.15773332566022874
10,1045,48,1792000,-0.5026680821180344,0.30658185482025146,0.015009569,0.13064453125,-0.000456199049949646,0.2,3451,0.0001,-0.012554940851405263,0.1335739198513329
1,2184,2,1797120,-0.509056889116764,0.5991632342338562,0.012732202,0.10482421875,0.029460597783327103,0.2,3461,0.0001,-0.007400132466573268,0.14218402145430445
2,1345,7,1802240,-0.5301957835257053,0.3799859285354614,0.012026148,0.10078125,0.005681238137185574,0.2,3471,0.0001,-0.011086568711325526,0.11054543681442737
3,1225,12,1807360,-0.509951788187027,0.44493967294692993,0.012475806,0.11412109375,0.002885114401578903,0.2,3481,0.0001,-0.010092372973449528,0.1314538735896349
4,1174,17,1812480,-0.5663770388066769,0.437125563621521,0.013064365,0.12796875,-0.004450369626283646,0.2,3491,0.0001,-0.01186009868280962,0.1149572847224772
5,1143,22,1817600,-0.48691513285040855,0.3302472233772278,0.009674504,0.0927734375,0.014705661684274673,0.2,3501,0.0001,-0.011002400901634245,0.13531227868050336
6,1115,27,1822720,-0.529157363474369,0.2876887321472168,0.010584862,0.107421875,0.01741350069642067,0.2,3511,0.0001,-0.009825311850290746,0.14409198245033622
7,1098,32,1827840,-0.48920545756816863,0.37846875190734863,0.013154899,0.1173046875,0.009947441518306732,0.2,3521,0.0001,-0.008612366830930114,0.09969907382503151
8,1084,37,1832960,-0.5747478806972504,0.2435377836227417,0.014270127,0.14177734375,-0.007440779358148575,0.2,3531,0.0001,-0.011082587072160095,0.11559534832835197
9,1073,42,1838080,-0.4793622559309006,0.31414175033569336,0.015138258,0.13962890625,-0.010535724461078644,0.2,3541,0.0001,-0.01209113197401166,0.1167300758883357
10,1062,48,1843200,-0.519166634529829,0.3528619408607483,0.012539411,0.13029296875,-0.005893666297197342,0.2,3551,0.0001,-0.013152391947805882,0.11326438833028078
1,2045,2,1848320,-0.514510173946619,0.2455965280532837,0.014596137,0.131015625,-0.0027091260999441147,0.2,3561,0.0001,-0.011563111247960478,0.1297221422381699
2,1387,7,1853440,-0.3507065676020447,0.5760185122489929,0.021798935,0.0933801775147929,-0.00034308992326259613,0.2,3570,0.0001,-0.007603451548992882,0.1379766268931197
3,1243,12,1858560,-0.5263373829424381,0.5189785957336426,0.013102789,0.11904296875,-0.001420833170413971,0.2,3580,0.0001,-0.010693210628814995,0.110064947726205
4,1171,17,1863680,-0.5117499803006649,0.5459316968917847,0.013034673,0.1272265625,0.020092148333787918,0.2,3590,0.0001,-0.011396457916125655,0.13568890372291206
5,1132,22,1868800,-0.5019071599841118,0.5339051485061646,0.01210192,0.12048828125,0.031750936061143875,0.2,3600,0.0001,-0.009930501978378742,0.1662989795021713
6,1112,27,1873920,-0.59097941249609,0.5344090461730957,0.011299678,0.114140625,0.0013286042958498001,0.2,3610,0.0001,-0.009918351040687412,0.13477344874292613
7,1095,32,1879040,-0.605002957880497,0.5408061742782593,0.010255,0.11322265625,-0.02588213048875332,0.2,3620,0.0001,-0.011894301008433104,0.1286972437798977
8,1081,37,1884160,-0.5526557347178459,0.46678048372268677,0.011233725,0.1094921875,0.008721301332116127,0.2,3630,0.0001,-0.010866399470251054,0.15412011550739407
9,1073,42,1889280,-0.5691731944680214,0.34593039751052856,0.014095547,0.11830078125,0.02177162654697895,0.2,3640,0.0001,-0.01063426525099203,0.17587925057858228
10,1058,48,1894400,-0.5471902059018612,0.34997761249542236,0.011849639,0.10978515625,0.013716056942939758,0.2,3650,0.0001,-0.011022544719744475,0.15847309339791538
1,2022,2,1899520,-0.5549785062670708,0.48706895112991333,0.015700508,0.140546875,-0.007089182734489441,0.2,3660,0.0001,-0.01220695830648765,0.1141525724157691
2,1275,8,1904640,-0.5524689161777496,0.4969550371170044,0.011297053,0.1133203125,-0.016316059976816177,0.2,3670,0.0001,-0.014508795600850135,0.12226036534644663
3,1173,13,1909760,-0.5365512043237686,0.4159877896308899,0.0110720415,0.1197265625,0.0034929942339658737,0.2,3680,0.0001,-0.012546348288888112,0.12465842608362436
4,1111,18,1914880,-0.6046458008885384,0.5898551940917969,0.0120314825,0.1441015625,0.008360400795936584,0.2,3690,0.0001,-0.011840846892446279,0.12753287611529232
5,1086,23,1920000,-0.5289200839400291,0.5287867188453674,0.014382514,0.12458984375,0.006276337429881096,0.2,3700,0.0001,-0.009830477302893997,0.14408420249819756
6,1075,28,1925120,-0.47378757879137995,0.5320427417755127,0.012597342,0.1346484375,0.0015217065811157227,0.2,3710,0.0001,-0.012779501620680095,0.1498554821871221
7,1061,33,1930240,-0.5262297232449055,0.6382607817649841,0.013796823,0.1178125,0.00035559386014938354,0.2,3720,0.0001,-0.012290581706911325,0.1289770265109837
8,1053,38,1935360,-0.5426703554391861,0.6068195104598999,0.011931886,0.129375,0.008518729358911514,0.2,3730,0.0001,-0.00996435728855431,0.11610066093504429
9,1050,43,1940480,-0.48320056006312373,0.4904550313949585,0.012695506,0.12837890625,-0.0007972158491611481,0.2,3740,0.0001,-0.01311276571592316,0.12416859509423375
10,1043,49,1945600,-0.4872345222532749,0.4208911657333374,0.014453272,0.124140625,-8.473359048366547e-05,0.2,3750,0.0001,-0.013183128603268415,0.12641911778599024
1,2158,2,1950720,-0.49109648436307907,0.3624569773674011,0.014654038,0.12365234375,-0.009802233427762985,0.2,3760,0.0001,-0.012966599592473357,0.11857545498758554
2,1352,7,1955840,-0.5271122181415557,0.2918795347213745,0.01555675,0.1272265625,-0.012876780703663826,0.2,3770,0.0001,-0.010830810558982194,0.11428643072023988
3,1174,13,1960960,-0.4941281670331955,0.2942829132080078,0.010609681,0.10189453125,0.013721667230129242,0.2,3780,0.0001,-0.010803545804228633,0.14481341077014803
4,1121,18,1966080,-0.4548844240605831,0.42141813039779663,0.010448593,0.10017578125,-0.0030082501471042633,0.2,3790,0.0001,-0.011998855464626104,0.13755403531715274
5,1098,23,1971200,-0.5680624669790268,0.48054635524749756,0.013360905,0.1134765625,0.009089058265089989,0.2,3800,0.0001,-0.011003429519478232,0.09421393000520766
6,1083,28,1976320,-0.5091769357025623,0.5374010801315308,0.012222575,0.10455078125,-0.003223143517971039,0.2,3810,0.0001,-0.01206062109209597,0.12076103158295154
7,1071,33,1981440,-0.5574974925816059,0.2884390950202942,0.0110304225,0.113984375,0.016288870945572853,0.2,3820,0.0001,-0.013588299448601902,0.1786090149730444
8,1058,38,1986560,-0.4705783143639565,0.519189715385437,0.014976805,0.11802734375,0.004128871485590935,0.2,3830,0.0001,-0.01083564299158752,0.10626771368086338
9,1044,44,1991680,-0.5876251873373985,0.4337242841720581,0.01148133,0.1096875,0.026685770601034164,0.2,3840,0.0001,-0.012181727862916887,0.13835646398365498
10,1036,49,1996800,-0.4788026936352253,0.3883301615715027,0.01059713,0.10892578125,0.00042880699038505554,0.2,3850,0.0001,-0.012547717280685902,0.13994224477559328
1,2189,2,2001920,-0.4966550363600254,0.3378046751022339,0.010753134,0.11033203125,0.0051787178963422775,0.2,3860,0.0001,-0.01136930746724829,0.11832856418564916
2,1335,7,2007040,-0.5058631846308708,0.6231069564819336,0.011699639,0.11994140625,-0.0051791369915008545,0.2,3870,0.0001,-0.010795136569067837,0.07869454429484904
3,1181,13,2012160,-0.5486780495941639,0.5024412870407104,0.011731431,0.120546875,-0.0009628646075725555,0.2,3880,0.0001,-0.011946187906432896,0.1166924891807139
4,1112,18,2017280,-0.5382543598115445,0.4682618975639343,0.011576276,0.09990234375,0.021028384566307068,0.2,3890,0.0001,-0.010151922532822938,0.1220704623311758
5,1086,23,2022400,-0.48573408409953117,0.3445591926574707,0.010634089,0.120859375,0.001796065829694271,0.2,3900,0.0001,-0.012713266687933355,0.10016449223272503
6,1074,28,2027520,-0.5349623349308967,0.5953741073608398,0.012686253,0.1075,0.007060796022415161,0.2,3910,0.0001,-0.01202777381055057,0.09517533069476486
7,1062,33,2032640,-0.4482336895167828,0.5167260766029358,0.0127337845,0.09681640625,-0.007834745571017265,0.2,3920,0.0001,-0.011515728738158941,0.12737314332276584
8,1007,40,2037760,-0.5868385799229145,0.45647960901260376,0.012523274,0.120078125,0.016153935343027115,0.2,3930,0.0001,-0.011629139583092182,0.13217095555737615
9,978,47,2042880,-0.5709863767027855,0.5955917835235596,0.011835785,0.11212890625,-0.003777662292122841,0.2,3940,0.0001,-0.014533709688112139,0.10431294571608304
10,954,53,2048000,-0.556327993273735,0.469371497631073,0.01221574,0.122734375,0.006606165319681168,0.2,3950,0.0001,-0.01533864982193336,0.11691954016685485
