rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,train/explained_variance,train/n_updates,train/clip_range,train/approx_kl,train/value_loss,train/learning_rate,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/loss,curriculum/preferred_eval_mode,curriculum/stage_timesteps,curriculum/max_steps,train/ent_coef,curriculum/stage,curriculum/grid_size,curriculum/obs_quantity,train/stage_learning_rate,eval/std_ep_length,eval/std_reward,eval/mean_reward,eval/mean_ep_length,eval/full_coverage_rate,eval/stage_timesteps,eval/deterministic,eval/stage,eval/deterministic_promotion_floor,eval/stochastic_full_coverage_rate,eval/promotion_passed,eval/coverage_promotion_passed,eval/promotion_min_mean_reward,eval/diagnostic_full_coverage_rate,eval/mode_gap,eval/promotion_max_mean_length,eval/quality_promotion_passed,eval/deterministic_full_coverage_rate,eval/deterministic_quality_passed,eval/stochastic_quality_passed,eval/promotion_full_coverage_rate
6.243484020233154,6,465920,290,52,149.73,0.4331986904144287,586,0.15,0.0077402815,0.3502825581282377,7e-05,-0.49743448823690417,0.108984375,-0.0037090937327593563,0.09930013865232468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.219480037689209,7,468480,268,66,154.3,0.3898288607597351,591,0.15,0.009714323,0.4082937904819846,7e-05,-0.46589103966951373,0.138984375,-0.004896862553432584,0.3466055989265442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.033931255340576,8,471040,274,74,164.18,0.43504756689071655,594,0.15,0.012594587,0.4330540053822376,7e-05,-0.470513469643063,0.1255787037037037,0.0013536233454942703,0.07957029342651367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.974900722503662,9,473600,255,90,164.86,0.7357481718063354,599,0.15,0.009961293,0.6244188921153545,7e-05,-0.5271215951442718,0.155234375,3.3422126434743405e-05,0.2059089094400406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.125765800476074,10,476160,272,93,158.78,0.8174945712089539,600,0.15,0.004449797,0.480720217525959,7e-05,-0.4932646706700325,0.07421875,0.0027134726755321027,0.2881147265434265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.087375640869141,11,478720,261,107,158.16,0.313464879989624,605,0.15,0.0075565353,0.4963372388482094,7e-05,-0.44653964579105376,0.1134375,7.90176447480917e-05,0.2887531816959381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.915673732757568,12,481280,271,113,162.74,0.5196266770362854,607,0.15,0.010987858,0.5363819203339517,7e-05,-0.492136562243104,0.11376953125,0.0016788238426670432,0.4885840117931366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.965225696563721,13,483840,267,124,158.26,0.44892561435699463,612,0.15,0.030611478,0.4138192193651641,7e-05,-0.4856133552981012,0.12017746913580248,-0.001470108263562491,0.3163450062274933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0157246589660645,14,486400,276,129,153.92,0.5979485511779785,614,0.15,0.007456653,0.4026686692610383,7e-05,-0.4614810697734356,0.11953125,0.0039335007313638926,0.1822800189256668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.137254238128662,15,488960,283,135,151.43,0.7184566259384155,616,0.15,0.009006703,0.5867105513005644,7e-05,-0.45737004843918055,0.11064189189189189,0.0006480881239514094,0.22063779830932617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.158937931060791,16,491520,290,140,149.2,0.7716546058654785,618,0.15,0.009086968,0.38551290792723497,7e-05,-0.4324029922485352,0.0921875,0.0012296933059891065,0.19160644710063934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.181095123291016,17,494080,299,145,147.16,0.6762457489967346,620,0.15,0.015669892,0.4186810297822511,7e-05,-0.41836606131659615,0.1333912037037037,0.005684609904333397,0.3117240369319916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.292332172393799,18,496640,297,155,142.37,0.6068950891494751,624,0.15,0.15574333,0.31461773962984163,7e-05,-0.3881244652213589,0.13608870967741934,-0.0009364389754351109,0.3494265377521515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.685067176818848,19,499200,302,160,131.08,0.6631554365158081,626,0.15,0.014715444,0.2435588038736774,7e-05,-0.3785938236021226,0.10005040322580645,0.0034615973070744547,0.3673856854438782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.843695640563965,20,501760,309,165,126.99,0.5822904109954834,628,0.15,0.013586561,0.24343624402736797,7e-05,-0.3843228179832985,0.109375,0.0043309635065239055,0.060665566474199295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.7966175675392151,633,0.15,0.010313118,0.27396169111132623,7e-05,-0.39499265521764754,0.130078125,-0.0023369748797267675,0.2978869378566742,,,,,,,,,78.86143797826666,3.1393802137908295,6.146791177690029,148.44,0.87,256000,0,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,111.11554166722134,5.363483623563804,4.110931212157011,172.58,0.64,256000,1,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256000,,2,0.0,0.87,0,0,6.75,0.87,0.22999999999999998,83.2,0,0.64,0,0,0.87
6.695883750915527,1,504320,2049,1,131.87,,,,,,,,,,,1,256000,320,0.004733333333333333,2,8,8,7e-05,,,,,,,,,,,,,,,,,,,,,
6.47498893737793,2,506880,354,14,137.21,0.8089930415153503,638,0.15,0.009623385,0.3476091705262661,7e-05,-0.39178857162594793,0.12265625,0.0033833104791119693,0.09406747668981552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.806998252868652,3,509440,389,19,128.97,0.8255349397659302,640,0.15,0.008816707,0.2539079507752772,7e-05,-0.4187592989014041,0.10131048387096774,0.0033121829131437888,0.3766576051712036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.710157871246338,4,512000,376,27,132.28,0.648861825466156,643,0.15,0.017539384,0.39094312404367054,7e-05,-0.3728770562870936,0.11239346590909091,0.0020649776243689385,0.4196873605251312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.7591657638549805,5,514560,320,39,132.04,0.7555810809135437,648,0.15,0.02033495,0.43235990825821374,7e-05,-0.4039182527976878,0.13455882352941176,0.00042979344725608827,0.17778220772743225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.7370829582214355,6,517120,301,50,131.46,0.6486575603485107,652,0.15,0.011677463,0.29336893325671554,7e-05,-0.3959125827997923,0.11318359375,0.0010200733959209174,0.24637570977210999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0219550132751465,7,519680,272,65,124.51,0.7247833013534546,657,0.15,0.013080271,0.20413510981947183,7e-05,-0.4047855576872826,0.134296875,0.000978269623592496,0.037556007504463196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.054728984832764,8,522240,262,77,125.48,0.706626296043396,661,0.15,0.011195887,0.18557513696731817,7e-05,-0.3965701444048277,0.12037852112676056,0.0010325333864336283,0.020610513165593147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.887487888336182,9,524800,267,86,128.44,0.5598201155662537,664,0.15,0.017346334,0.19373533527056377,7e-05,-0.4049040231439802,0.11440972222222222,0.0017101934490104517,0.01780747063457966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.896430015563965,10,527360,279,91,124.93,0.7568449378013611,666,0.15,0.013199891,0.2927816091821744,7e-05,-0.39759873484189695,0.09224759615384616,0.0013200485219176,0.14312948286533356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.58702278137207,11,529920,289,97,131.24,0.7570680379867554,668,0.15,0.009278597,0.26966445073485373,7e-05,-0.427300454889025,0.13236607142857143,0.003975179086306266,0.5140268206596375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5382080078125,12,532480,303,101,135.14,0.8489165306091309,670,0.15,0.01676026,0.29433164998356787,7e-05,-0.3774982126695769,0.11969866071428571,0.0038612152649355786,0.06895839422941208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.539776802062988,13,535040,288,115,134.51,0.7763556241989136,675,0.15,0.01465917,0.515970538002114,7e-05,-0.3433628077077311,0.10601380813953488,-0.000520392071975525,0.11673566699028015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.637170314788818,14,537600,276,129,132.48,0.7230257987976074,680,0.15,0.006951405,0.5250462680310011,7e-05,-0.3429958599805832,0.0796875,-0.0009917061310261489,0.07476387917995453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.449007987976074,15,540160,259,148,138.7,0.538379430770874,685,0.15,0.0064122425,0.4322356551885605,7e-05,-0.3664648735523224,0.096640625,-0.002570695336908102,0.1189504936337471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.697061061859131,16,542720,264,154,137.18,0.7378761768341064,688,0.15,0.010684439,0.4463200959498468,7e-05,-0.3913340069677519,0.07710597826086957,0.0009721018697904503,0.042939551174640656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.916850566864014,17,545280,255,170,127.81,0.6494611501693726,693,0.15,0.010921106,0.42463410783559086,7e-05,-0.3562753835320473,0.106484375,-0.002008347539231181,0.08557077497243881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.848297119140625,18,547840,247,186,130.02,0.691874623298645,698,0.15,0.007334708,0.3398822407051921,7e-05,-0.34424294233322145,0.1184375,-0.0017808388546109199,0.516331672668457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.580302715301514,19,550400,253,191,133.98,0.8545035123825073,700,0.15,0.012575783,0.37189645951406824,7e-05,-0.38822783736719024,0.11675347222222222,0.004456914754377471,0.7120713591575623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.530341148376465,20,552960,247,207,135.89,0.809410572052002,705,0.15,0.009232838,0.3230560594983399,7e-05,-0.36130135029554367,0.09984375,-0.00014005120377987622,0.12696236371994019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.7756918668746948,708,0.15,0.011195135,0.48493448217157964,7e-05,-0.3815822855189995,0.0982349537037037,0.0024040482282914498,0.13186269998550415,,,,,,,,,59.13425065053247,1.6415108014460922,7.185154970884323,120.98,0.97,307200,0,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,100.78766740033227,4.351693048840944,5.400941367149353,147.19,0.75,307200,1,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307200,,2,0.0,0.97,1,1,6.75,0.97,0.21999999999999997,83.2,0,0.75,0,0,0.97
,,,,,,,,,,,,,,,,,,,,,,,,68.44935280921214,2.067915678529127,6.857750071063638,132.19,0.93,307200,0,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,101.86063567443509,4.601633437309005,5.208258354440331,149.47,0.74,307200,1,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307200,,2,0.0,0.93,0,0,6.75,0.93,0.19000000000000006,83.2,0,0.74,0,0,0.93
6.823709487915039,1,555520,1869,1,126.47,,,,,,,,,,,1,307200,320,0.0055,2,8,8,7e-05,,,,,,,,,,,,,,,,,,,,,
6.817522048950195,2,558080,331,15,126.95,0.15562593936920166,712,0.15,0.009424272,0.29852150621104845,7e-05,-0.3368510041810289,0.0992879746835443,-0.0011543115435899058,0.11109694838523865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.932300567626953,3,560640,257,29,125.8,0.7323206663131714,717,0.15,0.007150517,0.2777058448642492,7e-05,-0.32106490164995194,0.1,-0.0011621952569112182,0.006148615851998329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0147175788879395,4,563200,296,34,122.34,0.7803195714950562,719,0.15,0.02251254,0.34829799685141316,7e-05,-0.38391775216745294,0.1375679347826087,0.00796566190926925,0.3685702979564667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.033761501312256,5,565760,296,43,122.53,0.7756966352462769,722,0.15,0.011672094,0.23675773596322094,7e-05,-0.3485109356266481,0.12109375,0.004622312900782736,0.11884349584579468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.941005706787109,6,568320,272,56,124.12,0.7576900720596313,727,0.15,0.0064134495,0.5445567198842763,7e-05,-0.335567407310009,0.105234375,-0.0025217061769217254,0.026159705594182014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.05654239654541,7,570880,298,59,120.17,0.6737877130508423,728,0.15,0.006683591,0.6244337450712919,7e-05,-0.33646677881479264,0.10078125,0.0033335905987769364,0.6546485424041748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.143948554992676,8,573440,265,77,116.37,0.8316425085067749,733,0.15,0.0062709153,0.18932493742555379,7e-05,-0.3110129991173744,0.095390625,-0.0015366428345441818,0.05582023411989212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.177626132965088,9,576000,251,91,112.96,0.7602306604385376,738,0.15,0.0057861595,0.4359034747257829,7e-05,-0.3181494189798832,0.0896875,-0.001625821350608021,0.9141272306442261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.324140548706055,10,578560,240,106,109.77,0.8253557682037354,743,0.15,0.0074069565,0.36686528094112875,7e-05,-0.3056937539577484,0.097109375,-0.00039060487411916254,0.025311365723609924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.307821273803711,11,581120,250,112,111.15,0.8059419393539429,745,0.15,0.010601053,0.4146246748665969,7e-05,-0.2981438898678982,0.08120265151515152,0.002233335691871065,0.6630610227584839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.31667947769165,12,583680,254,120,110.8,0.8137015700340271,748,0.15,0.010630939,0.20395791322431145,7e-05,-0.3151491243465274,0.09099264705882353,0.0014438582036425086,0.11053083837032318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.3023681640625,13,586240,267,124,112.13,0.5039004683494568,750,0.15,0.020233331,0.24555497701195153,7e-05,-0.3001703599637205,0.08416193181818182,0.00416808748956431,0.32784712314605713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.332658767700195,14,588800,262,136,109.85,0.7942721247673035,755,0.15,0.012145303,0.3605446586980648,7e-05,-0.3121623860806534,0.11026095360824742,0.0018031846770306223,0.47115516662597656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.3133745193481445,15,591360,271,141,110.03,0.8544066548347473,757,0.15,0.01163741,0.2834413093115602,7e-05,-0.3219964563846588,0.10892857142857143,0.0039260412167225565,0.4435518980026245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.106082916259766,16,593920,281,145,116.61,0.6832239627838135,759,0.15,0.046532676,0.46179545735535416,7e-05,-0.3183539302452751,0.09442934782608696,0.005283061981849049,0.4914705753326416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.856698989868164,17,596480,274,158,123.06,0.7971248626708984,764,0.15,0.007855528,0.611308450549841,7e-05,-0.30683654025197027,0.091015625,0.0017838855320587753,0.09773789346218109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.784872531890869,18,599040,283,162,123.85,0.8614248037338257,766,0.15,0.020180024,0.4495347538454966,7e-05,-0.34197167307138443,0.07670454545454546,0.006348465696315874,0.053972918540239334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.906764030456543,19,601600,276,175,120.04,0.7973677515983582,771,0.15,0.006623613,0.4213386564515531,7e-05,-0.31878584280610084,0.09953125,-0.0008525664359331131,0.7414707541465759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.758734226226807,20,604160,269,190,124.61,0.6927788853645325,776,0.15,0.009262597,0.42612246569246054,7e-05,-0.2839040748775005,0.094609375,0.0010694997059181332,0.12618610262870789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.8380031585693359,778,0.15,0.009143025,0.4931681483156151,7e-05,-0.27752210862106746,0.06510416666666667,0.0009345163384245501,0.13262057304382324,,,,,,,,,59.70947244784532,1.6603428099136537,7.222361346781254,115.67,0.96,358400,0,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,97.66159685362511,3.9265089544896763,5.764086891338229,137.45,0.78,358400,1,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358400,,2,0.0,0.96,1,1,6.75,0.96,0.17999999999999994,83.2,0,0.78,0,0,0.96
,,,,,,,,,,,,,,,,,,,,,,,,36.50255333534901,0.5176898332205316,7.622319931983948,100.94,1.0,358400,0,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,95.82696645516856,4.316610577024501,5.692347740083933,135.55,0.79,358400,1,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358400,,2,0.0,1.0,1,1,6.75,1.0,0.20999999999999996,83.2,0,0.79,0,0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,66.48691299797277,1.9770382988429764,7.020657231360674,123.48,0.94,358400,0,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,90.4444862885516,4.201564483974015,5.951338678076863,129.07,0.82,358400,1,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358400,,2,0.0,0.94,0,0,6.75,0.94,0.12,83.2,0,0.82,0,0,0.94
6.741384506225586,1,606720,2320,1,125.39,,,,,,,,,,,1,358400,320,0.006,2,8,8,7e-05,,,,,,,,,,,,,,,,,,,,,
6.9768500328063965,2,609280,351,14,119.01,0.782977283000946,783,0.15,0.009193105,0.4027684273079355,7e-05,-0.309398556167775,0.09724069148936171,0.0001360577570789672,0.2721009850502014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.015450477600098,3,611840,257,29,120.39,0.7036961317062378,788,0.15,0.007606608,0.35456771763041617,7e-05,-0.323451769053936,0.10625,-0.0017182531254366041,0.28855231404304504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.82591438293457,4,614400,240,42,127.14,0.8044189214706421,793,0.15,0.007994844,0.35394860003143547,7e-05,-0.293382822573185,0.079296875,-0.0017553647002205254,0.08359939604997635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.8251519203186035,5,616960,232,55,130.59,0.805679440498352,798,0.15,0.0051482366,0.3752590082958341,7e-05,-0.3050121034681797,0.08234375,-0.0011007843725383281,0.08941550552845001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.815817832946777,6,619520,244,62,127.08,0.7538472414016724,802,0.15,0.009485734,0.5238601616160437,7e-05,-0.3193334471998793,0.08203125,0.0002676904286173257,0.4582882523536682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.537333965301514,7,622080,246,72,133.22,0.818486213684082,806,0.15,0.02785261,0.45754099306133056,7e-05,-0.35683293285824,0.10044642857142858,0.002069324343687012,0.11627039313316345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5573577880859375,8,624640,264,77,132.4,0.900559663772583,808,0.15,0.009294477,0.38834680593572557,7e-05,-0.2959384326823056,0.081787109375,0.002798070607241243,0.10681155323982239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.719278335571289,9,627200,283,81,128.56,0.5811553597450256,810,0.15,0.015790457,0.4032659877836704,7e-05,-0.3325339090824127,0.085625,0.004113533236086368,0.47986799478530884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.577983856201172,10,629760,281,90,127.33,0.8620008230209351,814,0.15,0.012502369,0.3140258517508444,7e-05,-0.3002272536487956,0.1049547697368421,0.001943275920654598,0.13956016302108765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.799360275268555,11,632320,269,104,124.74,0.9421576261520386,819,0.15,0.009198878,0.14684836668893694,7e-05,-0.29085624769330026,0.098515625,-0.0022992382664233446,0.02498202584683895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.039536952972412,12,634880,259,118,118.93,0.7868850231170654,824,0.15,0.007551597,0.5706834411248565,7e-05,-0.3194312880933285,0.09984375,-0.001457759141921997,0.2032797932624817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.987934589385986,13,637440,273,121,118.33,0.6544433832168579,825,0.15,0.004545742,0.6064929648449546,7e-05,-0.30799119723470586,0.0703125,0.006016168008117299,0.8169642686843872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.057272434234619,14,640000,265,135,116.95,0.872665524482727,830,0.15,0.0057505826,0.3921985395811498,7e-05,-0.26932438760995864,0.078125,-0.002121167806908488,0.041938357055187225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.166658878326416,15,642560,264,145,116.41,0.8428987264633179,835,0.15,0.02731318,0.5847127627944801,7e-05,-0.26399208205502206,0.08279344512195122,-0.0010512662574467136,0.545213520526886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.182019233703613,16,645120,256,159,115.6,0.8745686411857605,840,0.15,0.005770062,0.43265813782811163,7e-05,-0.2912576755881309,0.101015625,0.001070204647257924,0.018486320972442627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.120501518249512,17,647680,248,174,116.85,0.8205462098121643,845,0.15,0.0072289826,0.3595217852666974,7e-05,-0.3008911293745041,0.095078125,-0.00211056562140584,0.1186598613858223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.003030776977539,18,650240,253,181,121.99,0.8756421208381653,848,0.15,0.015305659,0.6119063268105189,7e-05,-0.3166942000389099,0.10225694444444444,0.0008834355407290989,1.2212574481964111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.817257881164551,19,652800,252,192,126.78,0.860325276851654,852,0.15,0.008718849,0.4847703469651086,7e-05,-0.27949137792184753,0.07508116883116883,0.0024377371353859253,0.2364617884159088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.776308059692383,20,655360,260,196,125.11,0.844831109046936,854,0.15,0.009506934,0.500953647809533,7e-05,-0.3129177981844315,0.056790865384615384,0.0035445823763998654,0.40835657715797424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.866590142250061,859,0.15,0.010074754,0.3167970736454032,7e-05,-0.2870922439864704,0.09215561224489796,-0.00017536664856787848,0.13261696696281433,,,,,,,,,67.19269603163725,2.2111506354921695,6.908679523617029,125.04,0.93,409600,0,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,110.88482493109684,4.977979546689985,4.547619110569358,162.66,0.67,409600,1,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409600,,2,0.0,0.93,0,0,6.75,0.93,0.26,83.2,0,0.67,0,0,0.93
6.511316299438477,1,657920,2265,1,132.74,,,,,,,,,,,1,409600,320,0.006,2,8,8,7e-05,,,,,,,,,,,,,,,,,,,,,
6.419557571411133,2,660480,433,11,136.39,0.8706151247024536,864,0.15,0.054233506,0.5626172121257785,7e-05,-0.29342186487751243,0.10185185185185185,0.00486177539475906,0.9326838850975037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.641380786895752,3,663040,370,20,130.68,0.8559409379959106,868,0.15,0.014803678,0.5563257571422693,7e-05,-0.3445329262000142,0.10594223484848485,0.00020781707611273635,0.3305117189884186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.820702075958252,4,665600,282,36,126.44,0.7133462429046631,873,0.15,0.007930201,0.34811831708997487,7e-05,-0.32456825792789457,0.103515625,0.001461736587807536,0.11219268292188644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.841482162475586,5,668160,278,46,130.19,0.8444548845291138,877,0.15,0.02307599,0.4533499901092822,7e-05,-0.331664243292424,0.10584677419354839,-0.0005697723357908187,-0.020386774092912674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.094449996948242,6,670720,279,54,121.38,0.6575763821601868,880,0.15,0.011681392,0.4577284257113934,7e-05,-0.32258581042289736,0.0775,0.0009000853821635246,0.2202357053756714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.1415910720825195,7,673280,257,69,121.17,0.8215218186378479,885,0.15,0.010797565,0.47429498229175804,7e-05,-0.31784379288554193,0.101328125,0.0008159492863342166,0.01596352644264698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.9160380363464355,8,675840,271,75,125.41,0.7811154127120972,887,0.15,0.012488083,0.3587835421030586,7e-05,-0.33335180057061686,0.09945101351351351,0.005143087231428237,0.26351550221443176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.953157424926758,9,678400,287,80,126.12,0.7707331776618958,889,0.15,0.0146072665,0.44131979649817504,7e-05,-0.3551031411797912,0.07667824074074074,-2.4579448142537365e-05,0.5848612189292908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.848394870758057,10,680960,308,82,125.17,0.6954818964004517,890,0.15,0.0047403127,0.5540601826672044,7e-05,-0.3499499900000436,0.06305803571428571,0.0029793630487152506,0.5525403618812561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.885342597961426,11,683520,312,90,124.02,0.89020174741745,893,0.15,0.010838845,0.17104057712005635,7e-05,-0.33987295978209553,0.09221813725490197,0.0012465376114728405,0.10292109847068787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.204339027404785,12,686080,290,105,115.1,0.7917304635047913,898,0.15,0.009142074,0.22101142211817204,7e-05,-0.32757249146699907,0.11125,-0.002294684275984764,0.003452092409133911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.221764087677002,13,688640,296,112,114.36,0.6400828957557678,900,0.15,0.010806494,0.37639284059405326,7e-05,-0.33029493888219197,0.08072916666666667,0.0030166794235507647,0.22598786652088165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.17996883392334,14,691200,290,123,113.99,0.7925115823745728,905,0.15,0.04033072,0.37180315307628964,7e-05,-0.2825267210050865,0.08188657407407407,-0.0014030779424456903,0.3197837173938751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.254115581512451,15,693760,271,141,112.7,0.6812809705734253,910,0.15,0.0126578,0.41972669962831216,7e-05,-0.3128028101090229,0.09722222222222222,0.001392848300512391,0.17374694347381592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.357487678527832,16,696320,275,148,108.44,0.5171406269073486,912,0.15,0.018130053,0.36476874235086143,7e-05,-0.3163515948690474,0.07861328125,0.001485846340074204,0.4680730998516083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.351348400115967,17,698880,287,151,109.31,0.5657880306243896,913,0.15,0.0055678543,0.1802656619499127,7e-05,-0.29530707001686096,0.0720486111111111,0.005773542448878288,0.26910093426704407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.521918296813965,18,701440,289,159,104.06,0.70029217004776,916,0.15,0.019012902,0.2808731992475011,7e-05,-0.2946833754805001,0.08132102272727272,0.00017006132243709132,0.3092936873435974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.538073539733887,19,704000,288,168,103.14,0.7773527503013611,919,0.15,0.011731728,0.1832767965471638,7e-05,-0.27156687767377924,0.08440290178571429,0.0021235353113817318,0.06264417618513107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.042090892791748,20,706560,294,173,113.92,0.7673426270484924,921,0.15,0.011969477,0.3397936520702911,7e-05,-0.2880548234238769,0.10890151515151515,0.005554950457404961,0.42935696244239807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.9138737320899963,922,0.15,0.005814849,0.4611800080165267,7e-05,-0.29908905923366547,0.10546875,0.006949295677865545,0.6303122043609619,,,,,,,,,66.15670487562089,2.5789556014951827,6.924032003879547,114.52,0.92,460800,0,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,85.50555537507489,3.0965967785059636,6.539572384506464,118.8,0.85,460800,1,2,,,,,,,,,,,,,
