time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/n_updates,train/approx_kl,train/clip_fraction,train/clip_range,train/learning_rate,train/loss,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/value_loss
2,11479040,7,1318,22410,0.095211744,0.33986328125,0.2,0.0003,-0.024948127567768097,0.5950220823287964,-0.5645436361432076,-0.03161173312459141,0.13606635535135866
3,11484160,12,1193,22420,0.081481874,0.32369140625,0.2,0.0003,-0.025110647082328796,0.48885631561279297,-0.5618632519245148,-0.03426297376863659,0.14062079915776848
4,11489280,17,1144,22430,0.09371096,0.3305859375,0.2,0.0003,-0.04748081788420677,0.7231478691101074,-0.545478150844574,-0.035335945165716115,0.11174286343157291
5,11494400,22,1117,22440,0.09217398,0.33685546875,0.2,0.0003,-0.029851095750927925,0.5093510150909424,-0.5629506087303162,-0.03659028695896268,0.11168054211884737
6,11499520,27,1098,22450,0.081993274,0.336171875,0.2,0.0003,-0.03649483248591423,0.6445221900939941,-0.5848951455950737,-0.03653506885981187,0.12522407576441766
7,11504640,33,1085,22460,0.082153894,0.327109375,0.2,0.0003,-0.028362635523080826,0.6384643316268921,-0.5725155174732208,-0.03250170343089849,0.12254169262945652
8,11509760,38,1074,22470,0.08665536,0.3108203125,0.2,0.0003,-0.03379271551966667,0.6425790190696716,-0.5288304731249809,-0.03300250488333404,0.14148559771478175
9,11514880,43,1068,22480,0.08149646,0.33103515625,0.2,0.0003,-0.02133571356534958,0.6487758755683899,-0.5810429820418358,-0.032850982705131176,0.14091049378737808
10,11520000,48,1062,22490,0.1022435,0.33232421875,0.2,0.0003,-0.03251749277114868,0.6137126088142395,-0.5237597964704037,-0.03236374236410484,0.11100266721099615
1,11525120,2,2054,22500,0.093493514,0.336640625,0.2,0.0003,-0.03062516637146473,0.7158952951431274,-0.5379669842123985,-0.031648565330542625,0.10539281165227293
2,11530240,7,1314,22510,0.1018494,0.3470703125,0.2,0.0003,-0.04054458439350128,0.6466104984283447,-0.5685074722766876,-0.0333224705606699,0.10166366118937731
3,11535360,12,1183,22520,0.09454781,0.33935546875,0.2,0.0003,-0.035837121307849884,0.5612189769744873,-0.5363928240537643,-0.031473007260356095,0.12759461127221583
4,11540480,18,1126,22530,0.075956866,0.3091015625,0.2,0.0003,-0.034699950367212296,0.6515313982963562,-0.5468239045143127,-0.03331999422516674,0.12338197762146592
5,11545600,23,1090,22540,0.08829118,0.336875,0.2,0.0003,-0.013728268444538116,0.6016846895217896,-0.580035118162632,-0.0366326155886054,0.13179490027949214
6,11550720,28,1071,22550,0.09230117,0.33376953125,0.2,0.0003,-0.037991490215063095,0.6123735904693604,-0.5556637904047966,-0.03407394530717284,0.1257757630944252
7,11555840,34,1049,22560,0.07969652,0.3314453125,0.2,0.0003,-0.018663354218006134,0.6223618984222412,-0.584847374856472,-0.03479429678991437,0.15907260643318297
8,11560960,39,1041,22570,0.088021524,0.325390625,0.2,0.0003,-0.025160789489746094,0.5591347217559814,-0.5721346387267112,-0.03255989095196128,0.15762737184762954
9,11566080,44,1037,22580,0.08456697,0.30845703125,0.2,0.0003,-0.011915508657693863,0.38724255561828613,-0.5068482089042664,-0.026451455540955068,0.16675444316118956
10,11571200,49,1033,22590,0.10198711,0.32728515625,0.2,0.0003,-0.0483383871614933,0.5048978328704834,-0.5482706306874752,-0.033662796122953295,0.10331337049603462
1,11576320,2,2126,22600,0.09402949,0.32955078125,0.2,0.0003,-0.02759838104248047,0.4252929091453552,-0.5869292533397674,-0.029627118459902704,0.14338356863707305
2,11581440,7,1309,22610,0.09662299,0.33314453125,0.2,0.0003,-0.05390973016619682,0.48536694049835205,-0.5612349700927735,-0.03395456107333303,0.10165034980513156
3,11586560,12,1182,22620,0.10198833,0.356015625,0.2,0.0003,-0.04181504249572754,0.5141417980194092,-0.5702645432949066,-0.030191082244273276,0.10469315556809305
4,11591680,18,1128,22630,0.09055538,0.34615234375,0.2,0.0003,-0.04029545933008194,0.4557485580444336,-0.5867378199100495,-0.029420044030994175,0.12247251071035863
5,11596800,23,1092,22640,0.09178032,0.33103515625,0.2,0.0003,-0.03479374200105667,0.5643190145492554,-0.568084197640419,-0.03343899644911289,0.10989543778821825
6,11601920,28,1073,22650,0.07110899,0.3278515625,0.2,0.0003,-0.03876826539635658,0.4798651933670044,-0.5848201656341553,-0.031031352165155113,0.10743423337116838
7,11607040,33,1060,22660,0.08374573,0.331796875,0.2,0.0003,-0.034527864307165146,0.661564290523529,-0.5914320263266564,-0.036812063739635054,0.10196774415671825
8,11612160,39,1048,22670,0.08016436,0.32740234375,0.2,0.0003,-0.039499446749687195,0.5759499073028564,-0.5609745950996876,-0.0270467444579117,0.1363824924454093
9,11617280,44,1040,22680,0.09889281,0.34146484375,0.2,0.0003,-0.03738512471318245,0.6746366620063782,-0.5346444304287433,-0.034567949860356745,0.114239162504673
10,11622400,49,1030,22690,0.08246697,0.32525390625,0.2,0.0003,-0.0371549129486084,0.5458285808563232,-0.5527086289227009,-0.032756073391065,0.14230239072814585
1,11627520,2,2053,22700,0.08432685,0.3127734375,0.2,0.0003,-0.04602512717247009,0.5414820313453674,-0.5462543314695358,-0.03218598505482077,0.18388465080410243
2,11632640,8,1267,22710,0.07314191,0.30875,0.2,0.0003,-0.04243491217494011,0.5530654191970825,-0.5447957997024059,-0.0331989271659404,0.13293215727433563
3,11637760,13,1157,22720,0.07630052,0.305,0.2,0.0003,-0.008267998695373535,0.5964901447296143,-0.5410238575935363,-0.032597546479664744,0.1484106391854584
4,11642880,18,1117,22730,0.07754068,0.3106640625,0.2,0.0003,-0.02432381547987461,0.4748051166534424,-0.5567517314851284,-0.03344961047172546,0.14390510270372034
5,11648000,23,1089,22740,0.08758382,0.31041015625,0.2,0.0003,-0.056005287915468216,0.5653390884399414,-0.4837121456861496,-0.0334013604093343,0.10444804320111871
6,11653120,28,1069,22750,0.08040942,0.320859375,0.2,0.0003,-0.018848169595003128,0.4685456156730652,-0.5729050074517726,-0.033387230089865626,0.1309613209962845
7,11658240,33,1056,22760,0.07555299,0.31099609375,0.2,0.0003,-0.04606569558382034,0.48087626695632935,-0.6058604982495308,-0.03450855624396354,0.14193473637104034
8,11663360,39,1043,22770,0.09576242,0.33384765625,0.2,0.0003,-0.023068372160196304,0.47740620374679565,-0.5655135336518288,-0.03681313970126212,0.14001092173159121
9,11668480,44,1031,22780,0.07900685,0.32990234375,0.2,0.0003,-0.028347499668598175,0.34920310974121094,-0.5929223012924194,-0.03473023422062397,0.15158662479370832
10,11673600,50,1018,22790,0.087326124,0.32380859375,0.2,0.0003,-0.026074260473251343,0.55738365650177,-0.5878525340557098,-0.03149824614170939,0.13148195885121822
1,11678720,2,2092,22800,0.08747922,0.31990234375,0.2,0.0003,-0.038717977702617645,0.39760637283325195,-0.5653458273410797,-0.03146165039623156,0.10926929958164693
2,11683840,7,1284,22810,0.09264449,0.338984375,0.2,0.0003,-0.03182592988014221,0.4599018096923828,-0.5687548035383224,-0.033052759096026424,0.123870352730155
3,11688960,12,1181,22820,0.091322854,0.3316015625,0.2,0.0003,-0.05241045355796814,0.5545933246612549,-0.5634173101186752,-0.03684923985973001,0.11497912582010031
4,11694080,18,1136,22830,0.08382718,0.32732421875,0.2,0.0003,-0.032388217747211456,0.5863668918609619,-0.5824541488289833,-0.027756933686323464,0.12132786178961397
5,11699200,23,1110,22840,0.099178836,0.33955078125,0.2,0.0003,-0.04986108839511871,0.504923939704895,-0.590907601416111,-0.0350349649367854,0.11826335908845068
6,11704320,28,1093,22850,0.08022715,0.334609375,0.2,0.0003,-0.05927830934524536,0.6925702095031738,-0.5920053386688232,-0.03560331018641591,0.08311884264461696
7,11709440,33,1078,22860,0.07818652,0.32658203125,0.2,0.0003,-0.01612747833132744,0.6056438684463501,-0.5985069048404693,-0.03330464466707781,0.12791197542101146
8,11714560,38,1072,22870,0.079710215,0.316875,0.2,0.0003,-0.03680146485567093,0.6178531646728516,-0.5840483298897743,-0.03419137618504465,0.13810859948396684
9,11719680,43,1064,22880,0.082390405,0.32357421875,0.2,0.0003,-0.046367283910512924,0.563254714012146,-0.5701840800046921,-0.032930905390530826,0.13145902946591378
10,11724800,48,1056,22890,0.09192969,0.34119140625,0.2,0.0003,-0.05290959030389786,0.5676520466804504,-0.5950747805833817,-0.03565830430481583,0.12520494481548666
1,11729920,2,2105,22900,0.08017861,0.31646484375,0.2,0.0003,-0.026908952742815018,0.4673084616661072,-0.5854031366109848,-0.027871847450733185,0.1469466920569539
2,11735040,7,1329,22910,0.106837526,0.330703125,0.2,0.0003,-0.03072468191385269,0.49129605293273926,-0.5336811724305153,-0.02993029010016471,0.11268466968089343
3,11740160,12,1195,22920,0.077928565,0.347421875,0.2,0.0003,-0.02188904583454132,0.520168662071228,-0.6206646034121513,-0.030029789928812535,0.11143889589235187
4,11745280,17,1138,22930,0.08800663,0.3388671875,0.2,0.0003,-0.04017551243305206,0.501189112663269,-0.5672846087813377,-0.032344054928980764,0.10041627498343587
5,11750400,23,1107,22940,0.07970679,0.32580078125,0.2,0.0003,-0.041694656014442444,0.49955981969833374,-0.5777139747142792,-0.03391088115051389,0.08340047603473068
6,11755520,28,1089,22950,0.08542987,0.32478515625,0.2,0.0003,-0.0428595095872879,0.6178020238876343,-0.5954579278826714,-0.03242331447079778,0.10704854456707835
7,11760640,33,1078,22960,0.0779454,0.317265625,0.2,0.0003,-0.044815801084041595,0.5956001877784729,-0.5709858447313308,-0.0330567023367621,0.13127731535583734
8,11765760,38,1071,22970,0.100254774,0.3234765625,0.2,0.0003,-0.05326169729232788,0.5760670900344849,-0.5382418769598007,-0.03141765450593084,0.10484713895246386
9,11770880,43,1064,22980,0.082273096,0.3276953125,0.2,0.0003,-0.031795620918273926,0.4969235062599182,-0.5550339736044407,-0.035853448889683934,0.12288974273949861
10,11776000,48,1056,22990,0.09132114,0.3354296875,0.2,0.0003,-0.016975076869130135,0.5513062477111816,-0.5597994074225425,-0.03102977480040863,0.11380317691713572
1,11781120,2,1733,23000,0.10072259,0.3209765625,0.2,0.0003,-0.04089962691068649,0.5857554078102112,-0.49328113108873367,-0.035358524015173316,0.12266021978110075
2,11786240,8,1154,23010,0.07336888,0.2873046875,0.2,0.0003,-0.04306551069021225,0.5050113201141357,-0.4981871744990349,-0.035247623468749226,0.1365313256904483
3,11791360,14,1032,23020,0.08136932,0.298359375,0.2,0.0003,-0.04687807336449623,0.47965967655181885,-0.5258408848941326,-0.032271363390609625,0.12655441511422397
4,11796480,20,991,23030,0.09495678,0.32115234375,0.2,0.0003,-0.033168986439704895,0.6657736301422119,-0.5423461058735848,-0.03490985360229388,0.10525529569014908
5,11801600,26,968,23040,0.08124515,0.3045703125,0.2,0.0003,-0.04741086810827255,0.5471597909927368,-0.5103749340772629,-0.039404061697423456,0.11548824485391379
6,11806720,32,952,23050,0.09202744,0.32189453125,0.2,0.0003,-0.029131628572940826,0.44436389207839966,-0.5464377143979072,-0.031138305841013788,0.13581526264548302
7,11811840,38,935,23060,0.093350686,0.3090234375,0.2,0.0003,-0.04515392333269119,0.5879412889480591,-0.4929467450082302,-0.032983388451393696,0.09796077005565167
8,11816960,44,924,23070,0.08648313,0.3066015625,0.2,0.0003,-0.04595082998275757,0.6375045776367188,-0.5090275640785694,-0.03401881838217378,0.09476892413571476
9,11822080,50,917,23080,0.08926134,0.32146484375,0.2,0.0003,-0.043132632970809937,0.5333687663078308,-0.5217272013425827,-0.0334163748822175,0.08597779196687043
10,11827200,56,910,23090,0.109296754,0.30416015625,0.2,0.0003,-0.037605661898851395,0.6486220359802246,-0.5061551116406917,-0.034935421019326895,0.08675075524486602
1,11832320,2,2112,23100,0.08252762,0.2974609375,0.2,0.0003,-0.0424245223402977,0.5168023705482483,-0.5212728698551655,-0.03211988319177181,0.09946621352806688
2,11837440,7,1326,23110,0.09082515,0.31427734375,0.2,0.0003,-0.03435170650482178,0.5541024208068848,-0.5402690941095352,-0.032036773341242226,0.12245335018262267
3,11842560,12,1208,23120,0.08298387,0.308203125,0.2,0.0003,-0.05460721254348755,0.5970500707626343,-0.5604485683143139,-0.03436802893877029,0.10536928890272974
4,11847680,17,1154,23130,0.09345668,0.31041015625,0.2,0.0003,-0.04911840334534645,0.5155802965164185,-0.510853207707405,-0.03225423352792859,0.11123099541291595
5,11852800,22,1122,23140,0.08435927,0.3236328125,0.2,0.0003,-0.040838927030563354,0.5474774837493896,-0.5708240014314652,-0.033303888547234234,0.11023582324385643
6,11857920,27,1098,23150,0.083363816,0.32619140625,0.2,0.0003,-0.031695351004600525,0.34155136346817017,-0.5509958484768868,-0.0359930394240655,0.09351168856024743
7,11863040,33,1085,23160,0.08680712,0.306015625,0.2,0.0003,-0.03391310200095177,0.4304705262184143,-0.5367722637951374,-0.032404116489924494,0.10755483055487275
8,11868160,38,1073,23170,0.07957305,0.30947265625,0.2,0.0003,-0.04307669401168823,0.4627491235733032,-0.5295894084870816,-0.03342863786965609,0.09823017913848162
9,11873280,43,1064,23180,0.09690119,0.3108203125,0.2,0.0003,-0.0479891300201416,0.5270568132400513,-0.48955576613545415,-0.03219230687245726,0.102208395563066
10,11878400,48,1057,23190,0.076702274,0.32244140625,0.2,0.0003,-0.03544881194829941,0.5875858664512634,-0.5333481065928936,-0.03627449678257108,0.08952285515144467
1,11883520,2,2077,23200,0.08517577,0.319921875,0.2,0.0003,-0.04194670170545578,0.6416072845458984,-0.5565266180038452,-0.0328637715568766,0.0953471607156098
2,11888640,7,1317,23210,0.0915845,0.31041015625,0.2,0.0003,-0.03728890046477318,0.5888078212738037,-0.5002631625533104,-0.03636553962249309,0.08454372092150152
3,11893760,12,1187,23220,0.09406625,0.29376953125,0.2,0.0003,-0.03810681030154228,0.6677271127700806,-0.4793710641562939,-0.03180047666188329,0.08798933736048639
4,11898880,18,1133,23230,0.100809276,0.3134375,0.2,0.0003,-0.03321712464094162,0.6962647438049316,-0.48321289733052253,-0.03205648736096919,0.07276130483485758
5,11904000,23,1100,23240,0.08636911,0.3041015625,0.2,0.0003,-0.05129372701048851,0.6593923568725586,-0.5110483008623123,-0.03580042201094329,0.08036216906271874
6,11909120,28,1080,23250,0.08606933,0.30115234375,0.2,0.0003,-0.05895422399044037,0.690596342086792,-0.5228690026700497,-0.034002388366498056,0.09491143527440726
7,11914240,33,1071,23260,0.09089873,0.31404296875,0.2,0.0003,-0.04840533435344696,0.6776700019836426,-0.5213521024584771,-0.03143774564377964,0.09226309698075057
8,11919360,38,1062,23270,0.08997716,0.28494140625,0.2,0.0003,-0.04548756778240204,0.6949717998504639,-0.5079608334600926,-0.032423601602204144,0.10326948531903327
9,11924480,43,1057,23280,0.074427135,0.29982421875,0.2,0.0003,-0.04121527448296547,0.6530321836471558,-0.5258090062439442,-0.03490909081418067,0.1048997847829014
10,11929600,48,1054,23290,0.08503409,0.30076171875,0.2,0.0003,-0.014580044895410538,0.6863535642623901,-0.5586079198122025,-0.030478214349132032,0.10580250442959369
1,11934720,2,2134,23300,0.099004135,0.31359375,0.2,0.0003,-0.03550548478960991,0.42396390438079834,-0.5060355879366398,-0.033178966225823385,0.10888389600440859
2,11939840,7,1343,23310,0.08348058,0.29732421875,0.2,0.0003,-0.041538286954164505,0.5599641799926758,-0.48458285108208654,-0.03320331233320758,0.1069184727780521
3,11944960,12,1217,23320,0.084532194,0.2992578125,0.2,0.0003,-0.03330652415752411,0.4564758539199829,-0.5292271547019481,-0.03337738097645342,0.09973693305626512
4,11950080,17,1144,23330,0.09288712,0.30919921875,0.2,0.0003,-0.03639834374189377,0.5824344158172607,-0.5248386484384536,-0.0331505904532969,0.08104725847952068
5,11955200,23,1106,23340,0.084339745,0.3220703125,0.2,0.0003,-0.03440786898136139,0.5718566179275513,-0.5535002593696118,-0.03447784645250067,0.09872355358675122
6,11960320,28,1083,23350,0.07273948,0.30291015625,0.2,0.0003,-0.058530911803245544,0.6242064237594604,-0.5645248708128929,-0.03548188667744398,0.10075037594884634
7,11965440,33,1066,23360,0.10138766,0.320390625,0.2,0.0003,-0.04809756204485893,0.503229022026062,-0.6031457504630089,-0.03396579680033028,0.12778983475640415
8,11970560,38,1052,23370,0.08389791,0.31390625,0.2,0.0003,-0.04136165976524353,0.6187663078308105,-0.5887378922104836,-0.03141546735540032,0.10895722113549709
9,11975680,44,1044,23380,0.095892936,0.31626953125,0.2,0.0003,-0.045097675174474716,0.5495083332061768,-0.5545510411262512,-0.0324121854477562,0.09755627708509565
10,11980800,49,1041,23390,0.107425965,0.3097265625,0.2,0.0003,-0.05016767978668213,0.5339653491973877,-0.497873949110508,-0.03832872413564473,0.09998247215524315
1,11985920,2,2113,23400,0.08257221,0.31349609375,0.2,0.0003,-0.046037327498197556,0.5514252185821533,-0.568457440584898,-0.03767666555242613,0.12506994334980845
2,11991040,7,1332,23410,0.07896688,0.3101171875,0.2,0.0003,-0.03217214345932007,0.3791065216064453,-0.5513756386935711,-0.033790685888379815,0.11137462573125959
3,11996160,12,1189,23420,0.079538584,0.31310546875,0.2,0.0003,-0.024583034217357635,0.4710180163383484,-0.5805160489678383,-0.034425105843693016,0.11339276729151607
4,12001280,18,1136,23430,0.087224066,0.30875,0.2,0.0003,-0.04367082566022873,0.45056742429733276,-0.5532861009240151,-0.03495523367542774,0.12887143375352025
5,12006400,23,1107,23440,0.08513207,0.31591796875,0.2,0.0003,-0.0529358871281147,0.38046205043792725,-0.5606875932216644,-0.03182282587746158,0.13873661322519182
6,12011520,28,1085,23450,0.07750758,0.31607421875,0.2,0.0003,-0.041699282824993134,0.5202503204345703,-0.5717729470133781,-0.03441455322317779,0.12130977235734462
7,12016640,33,1073,23460,0.089424275,0.29365234375,0.2,0.0003,-0.03652206063270569,0.5473955869674683,-0.48754657730460166,-0.03128121125046164,0.1207602639310062
8,12021760,38,1063,23470,0.087224685,0.31576171875,0.2,0.0003,-0.04705311357975006,0.5339334011077881,-0.5273414696753025,-0.031845119373174385,0.11676062809303403
9,12026880,43,1059,23480,0.08434832,0.31041015625,0.2,0.0003,-0.017756957560777664,0.6545979976654053,-0.5101912640035152,-0.03148923518368974,0.10103134766221046
10,12032000,48,1051,23490,0.08382164,0.27478515625,0.2,0.0003,-0.052666373550891876,0.6192158460617065,-0.47844552010297775,-0.03349809633102268,0.12761890737339854
1,12037120,2,2138,23500,0.08627202,0.3044140625,0.2,0.0003,-0.042973361909389496,0.6361948251724243,-0.5064812754094601,-0.03610026024281979,0.11462470360100269
2,12042240,7,1311,23510,0.07519382,0.279140625,0.2,0.0003,-0.03329825401306152,0.6634432077407837,-0.488830426633358,-0.032152637718245385,0.10995183655992151
3,12047360,12,1183,23520,0.085051686,0.3007421875,0.2,0.0003,-0.039171118289232254,0.6188343167304993,-0.5150165931880474,-0.031967458645813164,0.120068628937006
4,12052480,18,1130,23530,0.09836152,0.2839453125,0.2,0.0003,-0.02535565197467804,0.685382604598999,-0.45654319003224375,-0.030080715492367745,0.10556691525503993
5,12057600,23,1098,23540,0.08875088,0.283046875,0.2,0.0003,-0.03280939161777496,0.5637000799179077,-0.46987635374069214,-0.031205742838792502,0.107426120582968
6,12062720,28,1076,23550,0.090275906,0.29302734375,0.2,0.0003,-0.04130173474550247,0.5924273729324341,-0.5030879020690918,-0.0350541920773685,0.10267812924459577
7,12067840,33,1061,23560,0.079619855,0.28826171875,0.2,0.0003,-0.042405106127262115,0.5853080749511719,-0.47440773218870164,-0.028786997562274336,0.11976447628811002
8,12072960,38,1050,23570,0.08507891,0.30158203125,0.2,0.0003,-0.05015026777982712,0.6735900640487671,-0.5138923594355583,-0.03595696737524122,0.11978411063551903
9,12078080,44,1039,23580,0.08117072,0.2809375,0.2,0.0003,-0.03242884576320648,0.6782763004302979,-0.4786004035174847,-0.028022633120417594,0.11715140536427499
10,12083200,49,1033,23590,0.08403823,0.2969921875,0.2,0.0003,-0.029142092913389206,0.6937341690063477,-0.5126025143265724,-0.030530252628959715,0.11851631605997681
1,12088320,2,2125,23600,0.08066625,0.2695703125,0.2,0.0003,-0.03351224958896637,0.6283366680145264,-0.4663003145158291,-0.031003283192403613,0.11082049619406462
2,12093440,7,1302,23610,0.097364396,0.30685546875,0.2,0.0003,-0.04465874657034874,0.7234649658203125,-0.5302877582609653,-0.03399125932715833,0.11234674913808704
3,12098560,13,1177,23620,0.07783395,0.2777734375,0.2,0.0003,-0.026920052245259285,0.6701383590698242,-0.4849991126358509,-0.031537711564451454,0.11631465323269367
4,12103680,18,1123,23630,0.08134284,0.281484375,0.2,0.0003,-0.024403633549809456,0.6468807458877563,-0.5044099670648575,-0.03096299109281972,0.12723513912409545
5,12108800,23,1096,23640,0.11021377,0.301953125,0.2,0.0003,-0.04340245574712753,0.5896807909011841,-0.47419909432530405,-0.03382543277926743,0.11060696218162774
6,12113920,28,1083,23650,0.09034141,0.28236328125,0.2,0.0003,-0.029291663318872452,0.5363413095474243,-0.464665966629982,-0.0341906182654202,0.12480704762041568
7,12119040,33,1071,23660,0.09103104,0.2776953125,0.2,0.0003,-0.03826518356800079,0.6688100695610046,-0.429222262352705,-0.03319486780790612,0.10035830659791828
8,12124160,38,1061,23670,0.089909635,0.28166015625,0.2,0.0003,-0.03597418591380119,0.741280198097229,-0.4545740911364555,-0.03462653359398246,0.09155913325026631
9,12129280,43,1053,23680,0.072853655,0.2711328125,0.2,0.0003,-0.0242682583630085,0.6974130868911743,-0.4939955320954323,-0.03399410763289779,0.11518085720017553
10,12134400,48,1047,23690,0.08025515,0.28873046875,0.2,0.0003,-0.012586589902639389,0.7822067141532898,-0.535047557502985,-0.03512181247002445,0.1297154306061566
1,12139520,2,2012,23700,0.074393176,0.30255859375,0.2,0.0003,-0.042636532336473465,0.7998947501182556,-0.5164330610632897,-0.03424536037258804,0.11725253166630864
2,12144640,8,1238,23710,0.08615481,0.290390625,0.2,0.0003,-0.025312628597021103,0.7415871620178223,-0.5007357448339462,-0.03053970554843545,0.14881420996040107
3,12149760,13,1132,23720,0.07677697,0.28517578125,0.2,0.0003,-0.04232116788625717,0.7159939408302307,-0.5196100555360317,-0.030821528115775435,0.149497095271945
4,12154880,18,1081,23730,0.08917364,0.30953125,0.2,0.0003,-0.024636216461658478,0.6608557105064392,-0.5215338735282421,-0.028793020430020987,0.17323096124455334
5,12160000,24,1046,23740,0.08978431,0.28859375,0.2,0.0003,-0.03812047466635704,0.634742259979248,-0.5031639908254146,-0.030418974924832583,0.1544348287768662
6,12165120,30,1023,23750,0.079239495,0.29384765625,0.2,0.0003,-0.03401336446404457,0.646620512008667,-0.5107112218439579,-0.03571065230993554,0.1382845113053918
7,12170240,35,1001,23760,0.09857031,0.298828125,0.2,0.0003,-0.04919543117284775,0.5412495136260986,-0.5050237230956555,-0.032221979696769265,0.13457263950258494
8,12175360,41,984,23770,0.09093382,0.31689453125,0.2,0.0003,-0.038174670189619064,0.6727842092514038,-0.5600545452535153,-0.03373076303396374,0.13217296749353408
9,12180480,47,966,23780,0.08603899,0.31443359375,0.2,0.0003,-0.0447886623442173,0.5413800477981567,-0.5332207278907299,-0.030436677422840147,0.14418238557875157
10,12185600,53,952,23790,0.0708566,0.31029296875,0.2,0.0003,-0.03525545448064804,0.7261215448379517,-0.5808014979958535,-0.032728715990670024,0.12679056296125055
1,12190720,2,2096,23800,0.081580535,0.30853515625,0.2,0.0003,-0.003923304378986359,0.5596824884414673,-0.5810379973053932,-0.032556226258166135,0.1606394237279892
2,12195840,7,1307,23810,0.09421491,0.31185546875,0.2,0.0003,-0.03780362382531166,0.4132084846496582,-0.5197997064888478,-0.03570148205384612,0.14277770591899752
3,12200960,12,1186,23820,0.08505611,0.29953125,0.2,0.0003,-0.03918236866593361,0.5219014883041382,-0.5395067778229713,-0.03432295620907098,0.12616727696731686
4,12206080,18,1129,23830,0.089871295,0.3109375,0.2,0.0003,-0.05364193394780159,0.5791873931884766,-0.5339640398323536,-0.0402455499349162,0.11754400948062539
5,12211200,23,1099,23840,0.09853889,0.31392578125,0.2,0.0003,-0.04817132651805878,0.5822346806526184,-0.5114510703086853,-0.03221621881239116,0.10900455357506872
