time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/loss,train/explained_variance,train/n_updates,train/approx_kl,train/value_loss,train/clip_fraction,train/entropy_loss
1113,4,1710080,18,0.2,0.0001,-0.008013317708391697,0.05597410723567009,0.5309010148048401,3267,0.011875204,0.22173185471445322,0.08892578125,-0.41997164234519
1073,5,1715200,23,0.2,0.0001,-0.008651585062034428,0.05102810263633728,0.5451834201812744,3277,0.010141639,0.19274134542793037,0.0815625,-0.4414080683887005
1061,6,1720320,28,0.2,0.0001,-0.008085896698758007,0.06315863877534866,0.4500829577445984,3287,0.010513543,0.23018540252000094,0.08326171875,-0.35235638841986655
1066,7,1725440,33,0.2,0.0001,-0.009558622162851893,0.029125461354851723,0.5518808364868164,3296,0.016374625,0.1832746389960305,0.08861481741573034,-0.370878886305884
1063,8,1730560,38,0.2,0.0001,-0.00976969522656873,0.06860686093568802,0.29898518323898315,3306,0.0091403555,0.22728599186986684,0.08056640625,-0.34567941054701806
1061,9,1735680,43,0.2,0.0001,-0.00746766492491588,0.0948510617017746,0.29838287830352783,3316,0.010931486,0.265308216586709,0.0763671875,-0.28427488781511784
1058,10,1740800,48,0.2,0.0001,-0.00656718973768875,0.035238057374954224,0.41135674715042114,3326,0.010962071,0.1948032222315669,0.07703125,-0.25448824241757395
2168,1,1745920,2,0.2,0.0001,-0.009296727664768696,0.07458320260047913,0.3615124821662903,3336,0.011150702,0.19436545494943858,0.08642578125,-0.2743656425178051
1284,2,1751040,7,0.2,0.0001,-0.003796715174103156,0.07046904414892197,0.37669044733047485,3346,0.012224136,0.17146106209605932,0.093671875,-0.2890853124856949
1161,3,1756160,13,0.2,0.0001,-0.005937639139592648,0.05006670579314232,0.5121839046478271,3356,0.011329537,0.16308307379484177,0.08560546875,-0.3055710756033659
1101,4,1761280,18,0.2,0.0001,-0.00828975413693115,0.08527873456478119,0.532628059387207,3366,0.010884715,0.19420716360211374,0.0754296875,-0.2199703674763441
1058,5,1766400,24,0.2,0.0001,-0.009957770956680179,0.04069777578115463,0.5360273122787476,3376,0.011778371,0.19843842413276433,0.08064453125,-0.35812754154205323
1029,6,1771520,29,0.2,0.0001,-0.009550879816524685,0.04788200184702873,0.5631154775619507,3386,0.012663333,0.1547306927666068,0.09888671875,-0.3503191597759724
1013,7,1776640,35,0.2,0.0001,-0.009621918422635645,0.04291551932692528,0.36808282136917114,3396,0.010678246,0.1452284524217248,0.08892578125,-0.3904227776825428
995,8,1781760,41,0.2,0.0001,-0.009034902153071017,0.054808251559734344,0.34755927324295044,3406,0.011979354,0.1682699763774872,0.101640625,-0.4589066468179226
984,9,1786880,46,0.2,0.0001,-0.01024530895287171,0.01879756525158882,0.3512117266654968,3416,0.015071258,0.14795851968228818,0.1183984375,-0.5025287166237831
981,10,1792000,52,0.2,0.0001,-0.009952432598220184,0.044470302760601044,0.4564318060874939,3426,0.0120424675,0.17253756515681742,0.09529296875,-0.40597289249300955
2034,1,1797120,2,0.2,0.0001,-0.008039619668852537,0.04960703104734421,0.4448411464691162,3436,0.007485757,0.19660916369408368,0.08044921875,-0.33258759155869483
1314,2,1802240,7,0.2,0.0001,-0.009081276783253997,0.03396403044462204,0.3968091607093811,3446,0.011379717,0.17398947931826114,0.09615234375,-0.358948667794466
1176,3,1807360,13,0.2,0.0001,-0.008999593956395983,0.062409304082393646,0.404441773891449,3456,0.008375382,0.23561358492821455,0.08021484375,-0.31431845292448995
1135,4,1812480,18,0.2,0.0001,-0.010355276709061957,0.026947738602757454,0.35872775316238403,3466,0.02779424,0.19216494318298113,0.10278057795698925,-0.3779316860181029
1108,5,1817600,23,0.2,0.0001,-0.008111437088809908,0.04688197001814842,0.322312593460083,3476,0.010730394,0.18283427067101002,0.0826171875,-0.3536728133261204
1083,6,1822720,28,0.2,0.0001,-0.009261111081577837,0.004017697647213936,0.4370807409286499,3486,0.01317991,0.12867484191432596,0.09556640625,-0.4319107735157013
1065,7,1827840,33,0.2,0.0001,-0.008072565621696413,0.024068493396043777,0.2773544192314148,3496,0.011389935,0.13467379244044422,0.0873828125,-0.3497140209376812
1056,8,1832960,38,0.2,0.0001,-0.009070414495654404,0.011289240792393684,0.5429919362068176,3506,0.011043357,0.11554449083283544,0.075546875,-0.3015293571352959
1049,9,1838080,43,0.2,0.0001,-0.00890661081764847,0.017783496528863907,0.5385441780090332,3516,0.0112168575,0.14343151792883874,0.08861328125,-0.38643187180161476
1044,10,1843200,49,0.2,0.0001,-0.009484462826512753,0.029938016086816788,0.4895665645599365,3526,0.012421725,0.1621625719219446,0.08310546875,-0.3331288476288319
2162,1,1848320,2,0.2,0.0001,-0.007969408517237753,0.014316156506538391,0.5765858888626099,3536,0.0093434965,0.11933519387617707,0.0889453125,-0.40737762182950976
1367,2,1853440,7,0.2,0.0001,-0.010271450753789395,0.032638609409332275,0.6871894598007202,3546,0.009069271,0.13544679392129183,0.0685546875,-0.3897139658033848
1241,3,1858560,12,0.2,0.0001,-0.007545101658906788,0.03477533161640167,0.6000279188156128,3556,0.009071391,0.15688661377876997,0.06826171875,-0.40437246128916743
1180,4,1863680,17,0.2,0.0001,-0.011831085411831737,0.028954466804862022,0.603693962097168,3566,0.01073592,0.16911368865519763,0.08837890625,-0.33865237429738043
1153,5,1868800,22,0.2,0.0001,-0.008994557964615523,0.07042305171489716,0.5785741806030273,3576,0.010283309,0.20420658200979233,0.0791796875,-0.3822333224117756
1090,6,1873920,28,0.2,0.0001,-0.013323539029806852,0.035676032304763794,0.7873213291168213,3586,0.0095019825,0.13315721921622753,0.1003515625,-0.3371424296498299
1029,7,1879040,34,0.2,0.0001,-0.00929477727971971,0.06970100104808807,0.3735049366950989,3596,0.011081017,0.21957428466528653,0.071015625,-0.31271223559975625
946,8,1884160,43,0.2,0.0001,-0.008369795535691083,0.04674815759062767,0.5815508365631104,3606,0.008264554,0.1847219515964389,0.08060546875,-0.37624477967619896
931,9,1889280,49,0.2,0.0001,-0.011113460690248758,0.020970236510038376,0.4299667477607727,3616,0.010311688,0.12176387444138527,0.0978515625,-0.4423060438036919
922,10,1894400,55,0.2,0.0001,-0.009354499783366919,0.0311855711042881,0.39055830240249634,3626,0.012108257,0.11695649996399879,0.09705078125,-0.29401792131364346
2169,1,1899520,2,0.2,0.0001,-0.011928876149468123,0.020409492775797844,0.3038941025733948,3636,0.008322044,0.13254145005717874,0.081796875,-0.3575111150741577
1344,2,1904640,7,0.2,0.0001,-0.008045812083873899,0.03285984694957733,0.3845216631889343,3646,0.008269721,0.14455414842814207,0.0755859375,-0.3495919744670391
1188,3,1909760,12,0.2,0.0001,-0.01009154926519841,0.03446048125624657,0.44521796703338623,3656,0.010916831,0.14532197132706642,0.093359375,-0.36226668864488604
1133,4,1914880,18,0.2,0.0001,-0.011022175902035088,0.021678779274225235,0.46985816955566406,3666,0.011750581,0.1397209495306015,0.071328125,-0.34484235242009165
1102,5,1920000,23,0.2,0.0001,-0.011328397344332188,0.03328046202659607,0.40015649795532227,3676,0.008778232,0.1344385718367994,0.09572265625,-0.4809710025787354
1080,6,1925120,28,0.2,0.0001,-0.009579116210807115,0.02132236585021019,0.43631112575531006,3686,0.009861095,0.13309278773143887,0.088203125,-0.4553183126449585
1068,7,1930240,33,0.2,0.0001,-0.009547299428377301,0.029308123514056206,0.43934983015060425,3696,0.009502536,0.14626280907541514,0.08568359375,-0.4387176069617271
1039,8,1935360,39,0.2,0.0001,-0.008864227279555053,0.03779810667037964,0.30227452516555786,3706,0.009794941,0.14298356745392085,0.08443359375,-0.4073809705674648
1003,9,1940480,45,0.2,0.0001,-0.013240157912950962,0.01603652350604534,0.3869597315788269,3716,0.009299735,0.1425632032379508,0.08673828125,-0.30911471739411356
999,10,1945600,51,0.2,0.0001,-0.00695962204879738,0.05476459860801697,0.4276832342147827,3724,0.013570059,0.14552349327622274,0.08683696546052631,-0.35015403538158063
2169,1,1950720,2,0.2,0.0001,-0.009044328818563372,0.021461743861436844,0.4541863203048706,3734,0.008880804,0.1453428879752755,0.0712890625,-0.3256253550946713
1345,2,1955840,7,0.2,0.0001,-0.009399210717529059,0.018099868670105934,0.36693936586380005,3744,0.010751032,0.15437908694148064,0.095859375,-0.342220341861248
1200,3,1960960,12,0.2,0.0001,-0.009828197928145528,0.016484946012496948,0.5408340096473694,3754,0.010710819,0.14161834048107266,0.09189453125,-0.3489047300815582
1125,4,1966080,18,0.2,0.0001,-0.007905386835336686,0.030382802709937096,0.38929080963134766,3764,0.007629437,0.1259749454818666,0.06564453125,-0.3141518038511276
1102,5,1971200,23,0.2,0.0001,-0.007909050884190947,0.010041633620858192,0.44096899032592773,3774,0.010984143,0.11764986993744969,0.09330078125,-0.38367399960756304
1070,6,1976320,28,0.2,0.0001,-0.010258583200629801,0.014647578820586205,0.3484026789665222,3784,0.009012535,0.11324948966503143,0.08345703125,-0.4219887731969357
1027,7,1981440,34,0.2,0.0001,-0.009175437702797353,0.006811095401644707,0.35655951499938965,3794,0.010573878,0.11964535914361477,0.0893359375,-0.3970284822583199
994,8,1986560,41,0.2,0.0001,-0.009620397281832994,0.030982566997408867,0.253667950630188,3804,0.009601016,0.15333229511976243,0.085859375,-0.357353204190731
975,9,1991680,47,0.2,0.0001,-0.008598529896698893,0.01195945218205452,0.2645609378814697,3814,0.009464187,0.1306458395346999,0.08947265625,-0.414065533131361
961,10,1996800,53,0.2,0.0001,-0.00686296696192585,0.034686315804719925,0.30606281757354736,3824,0.011451119,0.14465487748384476,0.073984375,-0.33682500571012497
1579,1,2001920,3,0.2,0.0001,-0.010264785373583435,0.014381499961018562,0.2946740984916687,3834,0.009695562,0.13727207439020275,0.0831640625,-0.454521901756525
1049,2,2007040,9,0.2,0.0001,-0.009735921192914247,0.011692749336361885,0.1726258397102356,3844,0.01021201,0.1420231682062149,0.0940234375,-0.36272362649440765
953,3,2012160,16,0.2,0.0001,-0.009971996364183723,0.021645186468958855,0.41775667667388916,3854,0.008818528,0.14040162621065974,0.068671875,-0.2844964239746332
917,4,2017280,22,0.2,0.0001,-0.010024447510950267,0.02432922273874283,0.5873956084251404,3864,0.011412136,0.12409129127860069,0.0814453125,-0.32606220960617066
898,5,2022400,28,0.2,0.0001,-0.011212416016496718,0.027417683973908424,0.5061773061752319,3874,0.011335842,0.14553342487663032,0.0841796875,-0.3812260644137859
885,6,2027520,34,0.2,0.0001,-0.007933580568060278,0.014650806784629822,0.3560197353363037,3884,0.009358471,0.1266224204748869,0.0795703125,-0.3451937434077263
884,7,2032640,40,0.2,0.0001,-0.00701500281055798,0.02715255133807659,0.2856270670890808,3893,0.019793393,0.13948493446418625,0.08476796407185629,-0.4501933676753929
875,8,2037760,46,0.2,0.0001,-0.010851150534581393,0.01930178515613079,0.3215230703353882,3903,0.010227832,0.12127126144245266,0.092734375,-0.3939749138057232
863,9,2042880,53,0.2,0.0001,-0.013877831497229636,0.02606983855366707,0.3165019154548645,3913,0.010926297,0.13417818900197745,0.09025390625,-0.3884203214943409
856,10,2048000,59,0.2,0.0001,-0.008673412913922221,0.01025219727307558,0.4466007947921753,3923,0.010462802,0.08565844688564539,0.08978515625,-0.5450266852974892
1625,1,2053120,3,0.2,0.0001,-0.008136160615831613,0.03589596226811409,0.5518405437469482,3933,0.008956273,0.12748075287789107,0.07669921875,-0.3802565748989582
1167,2,2058240,8,0.2,0.0001,-0.009514794086571783,0.0359373465180397,0.49385279417037964,3943,0.010406478,0.11780711790546775,0.0784375,-0.3793263724446297
1054,3,2063360,14,0.2,0.0001,-0.007425672048702836,0.024788115173578262,0.677295446395874,3953,0.0079482095,0.13233220010995864,0.06666015625,-0.35446862012147906
1051,4,2068480,19,0.2,0.0001,-0.008251620340942336,0.011873995885252953,0.3802056908607483,3961,0.016757019,0.1582248839455963,0.0933567533557047,-0.4408130675754291
1005,5,2073600,25,0.2,0.0001,-0.011088526076637208,0.004619193263351917,0.6628812551498413,3971,0.010986029,0.0898719795141369,0.09833984375,-0.5508104583621025
987,6,2078720,31,0.2,0.0001,-0.008662368580698966,0.03269843012094498,0.4118494987487793,3981,0.0070454865,0.16112825714051723,0.07830078125,-0.3509048308432102
977,7,2083840,36,0.2,0.0001,-0.014009684424381703,0.0541837178170681,0.5999306440353394,3991,0.010382064,0.1680663827061653,0.1251171875,-0.5263494522869587
981,8,2088960,41,0.2,0.0001,-0.009389082987327128,0.06149359047412872,0.4518221616744995,4001,0.011583147,0.20626851033419372,0.09244140625,-0.35270736902952193
974,9,2094080,47,0.2,0.0001,-0.01074327749432996,0.007774541154503822,0.28130829334259033,4011,0.011648231,0.14956449698656799,0.10767578125,-0.478930404484272
972,10,2099200,52,0.2,0.0001,-0.008404973186552525,0.04236110672354698,0.3674395680427551,4021,0.009234119,0.1716278276219964,0.086875,-0.4068848720192909
2130,1,2104320,2,0.2,0.0001,-0.010932594425976277,0.016955344006419182,0.5402995347976685,4031,0.013121158,0.18272667285054922,0.12146484375,-0.4072180067002773
1192,2,2109440,8,0.2,0.0001,-0.010672064390964806,0.06304261833429337,0.19771403074264526,4041,0.009197185,0.1913591954484582,0.07673828125,-0.3689566902816296
1071,3,2114560,14,0.2,0.0001,-0.008947699186392129,0.014322707429528236,0.33951759338378906,4051,0.012279169,0.15145568870007992,0.08564453125,-0.3914496773481369
1047,4,2119680,19,0.2,0.0001,-0.009409301158739255,0.04860991984605789,0.543554425239563,4061,0.008387167,0.16575611613690852,0.0778125,-0.36903056368231774
1038,5,2124800,24,0.2,0.0001,-0.013508464826736599,0.012905048206448555,0.4534735083580017,4071,0.012007106,0.1511538515985012,0.10818359375,-0.3753328639268875
1031,6,2129920,29,0.2,0.0001,-0.008918670588172972,0.01521449163556099,0.6235193610191345,4081,0.010859246,0.12022611279040575,0.1095703125,-0.4217571547627449
1025,7,2135040,34,0.2,0.0001,-0.011163860221859067,0.026583362370729446,0.49062854051589966,4091,0.011445397,0.14225702080875635,0.0883984375,-0.3445237861573696
1018,8,2140160,40,0.2,0.0001,-0.010897734849713743,0.018461234867572784,0.24324387311935425,4101,0.0094394665,0.1758173056319356,0.0930859375,-0.33482346206903457
1004,9,2145280,45,0.2,0.0001,-0.010339647277723997,0.014329912140965462,0.37323153018951416,4111,0.0114540765,0.16480103000998497,0.08234375,-0.3399936245381832
999,10,2150400,51,0.2,0.0001,-0.01184424947015941,0.02569061890244484,0.346735417842865,4121,0.0106662605,0.1513872655108571,0.093984375,-0.41166959404945375
1983,1,2155520,2,0.2,0.0001,-0.010586820843163878,0.02093888632953167,0.5112813711166382,4131,0.0096831415,0.10627892965450883,0.09474609375,-0.4042025204002857
1243,2,2160640,8,0.2,0.0001,-0.009460313790477813,0.017393365502357483,0.5385583639144897,4141,0.0100535955,0.1299909634515643,0.0882421875,-0.33075882092118264
1025,3,2165760,14,0.2,0.0001,-0.010052870702929794,0.01761758141219616,0.5359358787536621,4151,0.00912028,0.13462637742981315,0.07591796875,-0.3296367219090462
974,4,2170880,21,0.2,0.0001,-0.00905889504821971,0.017647113651037216,0.4696963429450989,4161,0.012961959,0.14028698595240713,0.11919921875,-0.4085724171996117
945,5,2176000,27,0.2,0.0001,-0.010303588672541083,0.015217250213027,0.5483716726303101,4171,0.009831449,0.11534108201041818,0.0886328125,-0.36335750922560694
955,6,2181120,32,0.2,0.0001,-0.008050280110910534,0.007553442381322384,0.4748513102531433,4181,0.010245932,0.10623457495123148,0.09794921875,-0.3687587714195251
967,7,2186240,37,0.2,0.0001,-0.008586917264619843,0.019653763622045517,0.4436056613922119,4191,0.009275949,0.1438911628909409,0.08955078125,-0.3713151003420353
972,8,2191360,42,0.2,0.0001,-0.01143408088479191,0.030283141881227493,0.4769020080566406,4201,0.010686845,0.13571917770430444,0.0862109375,-0.38298962339758874
963,9,2196480,47,0.2,0.0001,-0.011309730419889093,0.004455996677279472,0.5232068300247192,4211,0.010945249,0.11110203033313155,0.09865234375,-0.3471436086297035
956,10,2201600,53,0.2,0.0001,-0.010947290654294194,0.016277475282549858,0.482387900352478,4221,0.011334164,0.14220240395516157,0.08533203125,-0.3549244414269924
2032,1,2206720,2,0.2,0.0001,-0.00850427539087832,0.03116319514811039,0.38238948583602905,4231,0.009596314,0.1387368210963905,0.0814453125,-0.40500667527318
1304,2,2211840,7,0.2,0.0001,-0.01239103039028123,0.002530217170715332,0.5495802164077759,4241,0.011363164,0.10206114385277033,0.0803125,-0.3477588672935963
1158,3,2216960,13,0.2,0.0001,-0.011000900769140572,0.012620879337191582,0.4644973874092102,4251,0.013444157,0.09630941089242696,0.0915625,-0.34741918981075287
1108,4,2222080,18,0.2,0.0001,-0.011315985063556582,-0.00174703449010849,0.48526209592819214,4261,0.010587633,0.09838568530976773,0.0943359375,-0.45233087107539177
1076,5,2227200,23,0.2,0.0001,-0.010761694558896124,0.020916851237416267,0.48751235008239746,4271,0.011365513,0.11056989531964063,0.08748046875,-0.3270438739657402
1051,6,2232320,29,0.2,0.0001,-0.011924559026956558,0.013326220214366913,0.5700036287307739,4281,0.011214642,0.10023415757343174,0.09068359375,-0.4434236213564873
1043,7,2237440,34,0.2,0.0001,-0.010310310970526189,-0.004963081330060959,0.5244208574295044,4291,0.010072259,0.09922228367999196,0.09662109375,-0.3727120053768158
1035,8,2242560,39,0.2,0.0001,-0.010851826057769359,0.015344874933362007,0.5769318342208862,4301,0.010403911,0.1113475094549358,0.086953125,-0.41999631732702253
1027,9,2247680,44,0.2,0.0001,-0.011858931300230325,0.01807924546301365,0.2783896327018738,4311,0.011028226,0.12481834264472128,0.089375,-0.48376354470849037
1024,10,2252800,49,0.2,0.0001,-0.01310587529093027,0.018578730523586273,0.4519120454788208,4321,0.012302959,0.09760770864784718,0.100703125,-0.47833464995026587
2108,1,2257920,2,0.2,0.0001,-0.011819539370480924,0.017555097118020058,0.36903858184814453,4331,0.012215608,0.11903907250612974,0.09744140625,-0.4746702508628368
1313,2,2263040,7,0.2,0.0001,-0.011624441279564053,0.0057179369032382965,0.3156048059463501,4341,0.011409281,0.12139130223542452,0.105234375,-0.5010366892814636
1158,3,2268160,13,0.2,0.0001,-0.012189680233132095,0.013415725901722908,0.35313349962234497,4351,0.0086714635,0.1161066933348775,0.086171875,-0.4607792441546917
1104,4,2273280,18,0.2,0.0001,-0.011506030224263669,-0.0037649571895599365,0.4560151696205139,4361,0.012704511,0.09328734084963798,0.11712890625,-0.5815381643176079
1064,5,2278400,24,0.2,0.0001,-0.013638848967384548,-0.004842221736907959,0.5052681565284729,4371,0.010071407,0.09394111177884042,0.1053515625,-0.5335148161649704
1031,6,2283520,29,0.2,0.0001,-0.012196055154781789,0.0009261965751647949,0.663576602935791,4381,0.011775719,0.09789259392768145,0.11669921875,-0.5417768725752831
1008,7,2288640,35,0.2,0.0001,-0.010510329636745155,0.027676349505782127,0.47205984592437744,4391,0.011528562,0.15013565195724368,0.10318359375,-0.49739344537258146
1053,8,2293760,38,0.2,0.0001,-0.0030326746014315027,0.07876738905906677,0.662511944770813,4394,0.020570317,0.22296346516110177,0.06268168604651163,-0.4532163870889087
1030,9,2298880,44,0.2,0.0001,-0.011365719415480272,0.009410830214619637,0.5939981937408447,4404,0.010765793,0.12057133285328746,0.10935546875,-0.4919458170235157
1018,10,2304000,50,0.2,0.0001,-0.008505593941081316,0.022360727190971375,0.5930207967758179,4414,0.012838418,0.16748096568509938,0.0998828125,-0.43522435054183006
2273,1,2309120,2,0.2,0.0001,-0.012274862688500435,0.024949267506599426,0.6576068997383118,4424,0.011014478,0.15735940154641867,0.0996484375,-0.48601086854934694
1377,2,2314240,7,0.2,0.0001,-0.008710633642040192,0.031923502683639526,0.2768304944038391,4434,0.011008697,0.159613028857857,0.0870703125,-0.3335837671160698
1170,3,2319360,13,0.2,0.0001,-0.01149598884396255,0.03099428117275238,0.44267410039901733,4444,0.010325683,0.1438028791733086,0.090703125,-0.4019421444833279
1118,4,2324480,18,0.2,0.0001,-0.010209357995772734,0.01871371828019619,0.49345892667770386,4454,0.007888285,0.14971854735165835,0.09576171875,-0.41029957845807075
1092,5,2329600,23,0.2,0.0001,-0.00983230236917734,0.020195424556732178,0.6063506603240967,4464,0.010410363,0.14224141430109738,0.0935546875,-0.47561607405543327
1058,6,2334720,29,0.2,0.0001,-0.01517376929987222,0.023874685168266296,0.5177207589149475,4474,0.010222284,0.15381862103939056,0.10734375,-0.48287583455443384
1031,7,2339840,34,0.2,0.0001,-0.010131021985328016,0.022455090656876564,0.5534733533859253,4484,0.012431359,0.1586497200234812,0.11497528698979592,-0.4815614944209858
1016,8,2344960,40,0.2,0.0001,-0.011507275426993147,0.013679241761565208,0.6830154657363892,4494,0.010176945,0.11417817749083042,0.105859375,-0.48526317775249483
995,9,2350080,46,0.2,0.0001,-0.011451031346805394,0.018339866772294044,0.6345720291137695,4504,0.010455186,0.14306635981425642,0.10509765625,-0.5217931771278381
