cbp/utility_mean,time/time_elapsed,time/total_timesteps,cbp/target_count,cbp/rollout_replacements,time/iterations,cbp/total_replacements,rollout/ep_rew_mean,rollout/ep_len_mean,cbp/last_replacements,time/fps,train/n_updates,train/learning_rate,train/explained_variance,train/clip_range,train/loss,train/approx_kl,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/clip_fraction,curriculum/grid_size,curriculum/stage,curriculum/preferred_eval_mode,curriculum/max_steps,curriculum/obs_quantity,train/ent_coef,curriculum/stage_timesteps,train/stage_learning_rate,plasticity/weight_max_abs,plasticity/weight_rms,plasticity/effective_rank_99_mean,plasticity/low_weight_units,plasticity/low_weight_unit_ratio,plasticity/effective_rank_99_normalized_mean,plasticity/total_weight_units,plasticity/weight_abs_mean,eval/mean_ep_length,eval/stage_timesteps,eval/deterministic,eval/std_reward,eval/mean_reward,eval/std_ep_length,eval/stage,eval/full_coverage_rate,eval/promotion_full_coverage_rate,eval/promotion_max_mean_length,eval/quality_promotion_passed,eval/deterministic_quality_passed,eval/mode_gap,eval/stochastic_full_coverage_rate,eval/deterministic_promotion_floor,eval/promotion_min_mean_reward,eval/coverage_promotion_passed,eval/diagnostic_full_coverage_rate,eval/stochastic_quality_passed,eval/deterministic_full_coverage_rate,eval/promotion_passed
0.351351963977019,183,558080,6,0,5,162,2.1048085689544678,84.44,0,139,864,7e-05,0.4805806875228882,0.08,0.48141247034072876,0.0017933573,-0.9536871340125799,2.892183476896025,-0.001631713799724821,0.143505859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.351351963977019,,,6,,,162,,,0,,872,7e-05,0.6949954628944397,0.08,0.37331682443618774,0.0018429052,-0.9456108424812555,1.9578210323001257,-0.00143864274432417,0.1310302734375,,,,,,,,,1.0097535848617554,0.014289651683498357,84.5,94,0.04883116883116883,0.7202690972222222,1925,0.004648371655686855,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.72,537600,0,3.5284716278595263,2.3608819039165976,64.38712293618966,1,0.77,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.54,537600,1,4.298805498250643,3.937564349099994,75.67237540873155,1,0.7,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537600,,,,,1,,0.77,45.0,0,0,0.07000000000000006,0.77,0.0,6.0,0,0.77,0,0.7,0
0.351351963977019,3,563200,6,0,1,162,1.8531129360198975,93.5,0,1653,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,537600,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4107390915354093,43,568320,6,6,2,168,2.374541997909546,91.15,6,233,880,7e-05,0.6036813259124756,0.08,0.034513115882873535,0.0014054538,-0.9465902844443917,2.1362842069705947,-0.0006284926799708046,0.1366455078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4107390915354093,84,573440,6,0,3,168,2.360889434814453,90.16,0,182,888,7e-05,0.5620226263999939,0.08,0.6561286449432373,0.0017870006,-0.9422270897775888,1.8833324580569752,-0.00012666307302424684,0.1565185546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4107390915354093,125,578560,6,0,4,168,2.2207131385803223,96.08,0,162,896,7e-05,0.5936437845230103,0.08,1.0031136274337769,0.0021554758,-0.9256866961717606,1.8128092163649854,0.0008151632049703039,0.17021484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4107390915354093,167,583680,6,0,5,168,1.7734745740890503,101.44,0,152,904,7e-05,0.6964536905288696,0.08,0.11827239394187927,0.0018378247,-0.9160630110651254,1.6730701269814745,-0.0002994502865476534,0.125048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4107390915354093,,,6,,,168,,,0,,912,7e-05,0.5540636777877808,0.08,1.2450107336044312,0.0021863459,-0.9131731614470482,2.6594402104383335,-0.0003888719860697165,0.146923828125,,,,,,,,,1.0085786581039429,0.014059949495115161,81.83333333333333,87,0.0451948051948052,0.7098524305555555,1925,0.004587612437488561,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.31,563200,0,3.46146004866128,2.0358558172546326,55.85994897956854,1,0.84,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.36,563200,1,4.762098532066166,3.7188109969347716,71.66247553636421,1,0.74,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563200,,,,,1,,0.84,45.0,0,0,0.09999999999999998,0.84,0.0,6.0,0,0.84,0,0.74,0
0.4059662198026975,3,588800,6,6,1,174,1.1476324796676636,96.07,6,1501,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,563200,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4059662198026975,45,593920,6,0,2,174,1.358515739440918,91.3,0,227,920,7e-05,0.5991021394729614,0.08,0.11963635683059692,0.0015355652,-0.9389670617878437,2.6410478996229356,-0.0008412580558797344,0.088916015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4059662198026975,88,599040,6,0,3,174,1.4653202295303345,89.76,0,172,928,7e-05,0.6953778266906738,0.08,1.4032669067382812,0.0030006324,-0.9335781505331398,1.995071227592416,0.00013413294363999738,0.13125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4059662198026975,132,604160,6,0,4,174,1.962958812713623,87.71,0,154,936,7e-05,0.5027116537094116,0.08,0.42633068561553955,0.0022952144,-0.9238121856004,3.0461621086578816,-2.2713257931172847e-05,0.1544677734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4125070447723071,176,609280,6,6,5,180,1.9354217052459717,95.38,6,144,944,7e-05,0.6104410886764526,0.08,1.247312307357788,0.0015497876,-0.9171701844781637,2.085509385098703,-0.0006705889332806692,0.1398681640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4125070447723071,,,6,,,180,,,6,,952,7e-05,0.7672486305236816,0.08,0.1328856348991394,0.0014931813,-0.9062685746699571,1.9554700614884495,-0.00124381073837867,0.102099609375,,,,,,,,,1.0046347379684448,0.013798152861171387,78.66666666666667,102,0.052987012987012985,0.6974826388888888,1925,0.004495617696215656,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.03,588800,0,4.371396517991682,1.6060644435882567,60.43532989899203,1,0.81,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.39,588800,1,3.9760922695398824,4.394601287096739,71.50201325836916,1,0.75,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588800,,,,,1,,0.81,45.0,0,0,0.06000000000000005,0.81,0.0,6.0,0,0.81,0,0.75,0
0.4125070447723071,4,614400,6,0,1,180,2.571743965148926,84.78,0,1101,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,588800,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4125070447723071,48,619520,6,0,2,180,2.6496737003326416,84.11,0,212,960,7e-05,0.5953625440597534,0.08,1.782183051109314,0.001846676,-0.9178141692653299,2.3938545257551596,-0.0016869687446160243,0.1331787109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4125070447723071,92,624640,6,0,3,180,2.815690279006958,79.82,0,166,968,7e-05,0.7684528827667236,0.08,0.42600926756858826,0.0021285415,-0.9107047978788614,2.0361076687579045,-0.0002857421015505679,0.1098388671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4507157119611899,141,629760,6,6,4,186,2.2424228191375732,88.59,6,144,976,7e-05,0.5980141162872314,0.08,0.13031235337257385,0.0016746375,-0.8949420491233468,2.1416341275908053,0.002328690158901736,0.1938232421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4507157119611899,182,634880,6,0,5,186,2.093360424041748,98.26,0,139,984,7e-05,0.7167117595672607,0.08,0.05766131728887558,0.0018776644,-0.8808577543124556,1.8943566624890082,-0.0009112108295084908,0.138916015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4507157119611899,,,6,,,186,,,0,,992,7e-05,0.7713625431060791,0.08,0.08035959303379059,0.0014519095,-0.882901051454246,1.1079300420358777,-0.0014857536094496026,0.1217041015625,,,,,,,,,1.0047205686569214,0.013521599947667863,75.25,105,0.05454545454545454,0.6787109375,1925,0.004405795493153645,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.69,614400,0,3.889448619654645,2.354045126438141,61.07940651316122,1,0.81,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.24,614400,1,4.1102555303227755,4.279438199326396,74.19165990864472,1,0.72,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614400,,,,,1,,0.81,45.0,0,0,0.09000000000000008,0.81,0.0,6.0,0,0.81,0,0.72,0
0.4507157119611899,2,640000,6,0,1,186,2.365277051925659,85.13,0,1836,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,614400,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4507157119611899,46,645120,6,0,2,186,2.436500310897827,87.09,0,222,1000,7e-05,0.4615047574043274,0.08,0.24382492899894714,0.0018449083,-0.9010427569970488,3.3676292651798576,-0.0015456805907888339,0.12734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.525631807744503,88,650240,6,6,3,192,1.5513486862182617,99.05,6,173,1008,7e-05,0.821124792098999,0.08,0.8341345191001892,0.0028579598,-0.8649437082931399,1.7055163148557768,0.0007061584678012877,0.1452880859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.525631807744503,131,655360,6,0,4,192,2.2062363624572754,81.4,0,155,1016,7e-05,0.5705063343048096,0.08,7.4246344566345215,0.0015447743,-0.8534615727141499,4.951845574763138,0.000547000824008137,0.1610107421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.525631807744503,172,660480,6,0,5,192,2.835268259048462,77.65,0,148,1024,7e-05,0.6986210942268372,0.08,0.6528417468070984,0.0019242559,-0.8753026211634278,2.3867013884708284,-0.0005559031735174358,0.16875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.525631807744503,,,6,,,192,,,0,,1032,7e-05,0.6475511193275452,0.08,0.47754693031311035,0.0021892383,-0.8247901877388358,2.082668101170566,-0.0014294972919742578,0.1139892578125,,,,,,,,,0.9999962449073792,0.0132648999812745,72.25,105,0.05454545454545454,0.6669921875,1925,0.004323970817428445,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.77,640000,0,4.849579485711448,3.191202147156,63.450272655048536,1,0.83,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.87,640000,1,3.038317514596593,5.0620871570706365,75.64967349566025,1,0.72,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000,,,,,1,,0.83,45.0,0,0,0.10999999999999999,0.83,0.0,6.0,0,0.83,0,0.72,0
0.525631807744503,2,665600,6,0,1,192,2.9986603260040283,93.05,0,1866,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,640000,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5374570575853189,43,670720,6,6,2,198,2.8927507400512695,102.09,6,236,1040,7e-05,0.7597845792770386,0.08,0.2183142453432083,0.0011553811,-0.8202811535447836,1.3771887311828324,-0.0017390770997735671,0.0926513671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5374570575853189,83,675840,6,0,3,198,2.1815598011016846,101.66,0,184,1048,7e-05,0.7505576610565186,0.08,0.5502355098724365,0.0013321653,-0.7935258818790316,1.893211182556115,-0.0009107266218052245,0.1111083984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5374570575853189,132,680960,6,0,4,198,2.209214210510254,93.98,0,154,1056,7e-05,0.6306858062744141,0.08,1.6814991235733032,0.001562135,-0.8185402277857066,2.4716153792396653,-0.0010725052226916887,0.1000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5263361198206743,174,686080,6,6,5,204,2.7784619331359863,92.79,6,147,1064,7e-05,0.624833881855011,0.08,0.7862381935119629,0.0015951857,-0.8135228905826807,2.855651422950905,0.0003031497486517765,0.1212890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5263361198206743,,,6,,,204,,,6,,1072,7e-05,0.6512040495872498,0.08,3.9331676959991455,0.0024424172,-0.8119779555127025,2.7438459644792603,-0.00025001617323141547,0.1403564453125,,,,,,,,,0.996614396572113,0.012980846894841603,69.83333333333333,112,0.05818181818181818,0.6565755208333334,1925,0.004201316604391183,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.44,665600,0,2.972938376132766,3.5015725015848873,67.38684144549289,1,0.76,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.01,665600,1,3.246271351543857,4.811077955476939,77.90641757904159,1,0.69,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665600,,,,,1,,0.76,45.0,0,0,0.07000000000000006,0.76,0.0,6.0,0,0.76,0,0.69,0
0.5263361198206743,2,691200,6,0,1,204,3.4287424087524414,83.89,0,1789,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,665600,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5263361198206743,44,696320,6,0,2,204,3.063502311706543,85.97,0,232,1080,7e-05,0.632401704788208,0.08,0.05849583446979523,0.0019336942,-0.8026817563921214,2.702200910949614,-0.0007068778912071138,0.13359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5263361198206743,87,701440,6,0,3,204,2.8267691135406494,91.09,0,175,1088,7e-05,0.6244239807128906,0.08,1.4270484447479248,0.0017503481,-0.8452331781387329,3.7201886366121473,0.00046170312707545237,0.13955078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5905650183558464,126,706560,6,6,4,210,2.8382363319396973,92.44,6,161,1096,7e-05,0.8724926710128784,0.08,0.2546651065349579,0.001410608,-0.788309732452035,1.401546230900567,-0.0006929115217644722,0.1050537109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5905650183558464,167,711680,6,0,5,210,2.770369529724121,86.36,0,152,1104,7e-05,0.6603317260742188,0.08,1.8087215423583984,0.0019312708,-0.8038345351815224,3.3793373253778554,5.973592051304877e-05,0.1282470703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5905650183558464,,,6,,,210,,,0,,1112,7e-05,0.7224514484405518,0.08,0.21194298565387726,0.0010555543,-0.7762993477284909,2.5675038466288242,-0.00041550022724550216,0.11650390625,,,,,,,,,0.9928853511810303,0.012759699460509394,67.41666666666667,113,0.0587012987012987,0.6471354166666666,1925,0.004123666020407865,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.81,691200,0,4.7649843280073485,3.055532269179821,67.24547494069769,1,0.79,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.8,691200,1,3.1923971515424454,4.979009728427045,79.18737273075803,1,0.68,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691200,,,,,1,,0.79,45.0,0,0,0.10999999999999999,0.79,0.0,6.0,0,0.79,0,0.68,0
0.5905650183558464,3,716800,6,0,1,210,2.9459481239318848,90.21,0,1680,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,691200,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5905650183558464,43,721920,6,0,2,210,3.4967410564422607,84.29,0,235,1120,7e-05,0.8065201640129089,0.08,1.0128804445266724,0.0025680389,-0.7745998427271843,1.9709885924996342,-9.995414293371141e-05,0.1337158203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6803367796043555,85,727040,6,6,3,216,3.3445191383361816,87.85,6,178,1128,7e-05,0.8289221525192261,0.08,0.6577954292297363,0.0017254148,-0.7744129989296198,1.4016869086946826,-0.0009808750706724822,0.1275390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6803367796043555,129,732160,6,0,4,216,3.1184799671173096,93.28,0,158,1136,7e-05,0.8335710763931274,0.08,0.09962032735347748,0.002410864,-0.7720753710716963,1.490033739170758,0.0006506875550257973,0.14306640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6803367796043555,169,737280,6,0,5,216,3.5941100120544434,90.22,0,150,1144,7e-05,0.8007386326789856,0.08,0.013929307460784912,0.0020856718,-0.7531945895403623,2.15563563479227,0.00040081674087559803,0.1643310546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6803367796043555,,,6,,,216,,,0,,1152,7e-05,0.817934513092041,0.08,0.024583768099546432,0.002582898,-0.764519403129816,1.6202234757773113,0.0007571295092930086,0.133056640625,,,,,,,,,0.9902066588401794,0.012559310741949832,65.66666666666667,57,0.02961038961038961,0.6402994791666666,1925,0.00406104065831395,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.04,716800,0,3.9121649102279097,3.2885968085345665,76.56081504268356,1,0.66,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.3,716800,1,3.290074144659653,4.900845241881907,79.88911064719646,1,0.67,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716800,,,,,1,,0.66,45.0,0,0,-0.010000000000000009,0.66,0.0,6.0,0,0.67,0,0.67,0
0.6803367796043555,2,742400,6,0,1,216,2.9454476833343506,90.7,0,1886,,,,,,,,,,,5,1,0,200,3,0.0010000000000000009,716800,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8493897840380669,45,747520,6,6,2,222,3.1355605125427246,87.0,6,224,1160,7e-05,0.5635404586791992,0.08,0.4085756838321686,0.0013610295,-0.7705638876184822,5.709949872188735,0.0004612612392520532,0.1148193359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8493897840380669,89,752640,6,0,3,222,3.273339033126831,94.31,0,171,1168,7e-05,0.8089167475700378,0.08,0.20765967667102814,0.0031935456,-0.7453589258715511,1.8022398943663576,0.0012307130673434585,0.15283203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8493897840380669,129,757760,6,0,4,222,2.835062026977539,99.64,0,157,1176,7e-05,0.8353293538093567,0.08,0.05389247462153435,0.0019735633,-0.7442390240728856,1.61505066997197,0.00042306620453018694,0.1436767578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8493897840380669,173,762880,6,0,5,222,2.542999505996704,100.44,0,147,1184,7e-05,0.7834268808364868,0.08,0.13013117015361786,0.0019202273,-0.7695228403434158,3.423013419820927,0.00045135928521631283,0.1501220703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8493897840380669,,,6,,,222,,,0,,1192,7e-05,0.766497790813446,0.08,0.8675922751426697,0.0012997249,-0.7555563623085618,3.0226515050511806,-5.448847950901836e-05,0.1283203125,,,,,,,,,0.9908063411712646,0.012389308131136834,63.666666666666664,58,0.03012987012987013,0.6319444444444445,1925,0.00400874854296431,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.68,742400,0,3.8945056417981236,3.029048812203109,73.76989629923578,1,0.69,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.31,742400,1,4.943854543792599,4.137223968019826,80.2524385922322,1,0.66,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742400,,,,,1,,0.69,45.0,0,0,0.029999999999999916,0.69,0.0,6.0,0,0.69,0,0.66,0
0.776618001361688,2,768000,6,6,1,228,3.4569878578186035,82.09,6,1828,,,,,,,,,,,5,1,0,200,3,0.0010000000000000009,742400,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.776618001361688,43,773120,6,0,2,228,3.1805787086486816,95.25,0,236,1200,7e-05,0.7379456758499146,0.08,0.07466341555118561,0.0011884768,-0.721400810033083,3.208738853759132,-0.0009619622986065223,0.096435546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.776618001361688,85,778240,6,0,3,228,2.908980131149292,90.47,0,180,1208,7e-05,0.8768594264984131,0.08,0.14979912340641022,0.0015759047,-0.7199466345831752,1.761063071846729,-0.0006876505707623437,0.122265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.776618001361688,127,783360,6,0,4,228,3.053701162338257,85.76,0,160,1216,7e-05,0.7793391942977905,0.08,6.855727195739746,0.0035067603,-0.7225130384787917,4.393506196822273,0.001516648067627102,0.1827392578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7140758906801542,168,788480,6,6,5,234,3.392815351486206,86.01,6,152,1224,7e-05,0.8603484630584717,0.08,1.803515076637268,0.0026692052,-0.7281594494357705,2.626976980175823,0.0023892989731393753,0.1528564453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7140758906801542,,,6,,,234,,,6,,1232,7e-05,0.7713051438331604,0.08,0.5087130665779114,0.002164572,-0.73790995310992,3.4602630722452887,0.001183687141747214,0.149169921875,,,,,,,,,0.9897741675376892,0.012180543082436001,61.5,64,0.03324675324675325,0.6234809027777778,1925,0.003898170397568582,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.51,768000,0,4.522215249498424,2.750196770336479,77.3929576899604,1,0.64,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.78,768000,1,5.601633564404585,3.9334804280102253,80.64608855983036,1,0.66,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768000,,,,,1,,0.64,45.0,0,0,-0.020000000000000018,0.64,0.0,6.0,0,0.66,0,0.66,0
0.7140758906801542,2,793600,6,0,1,234,3.3338446617126465,98.21,0,1836,,,,,,,,,,,5,1,0,200,3,0.0010000000000000009,768000,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7140758906801542,43,798720,6,0,2,234,3.3926427364349365,101.96,0,233,1240,7e-05,0.9291239380836487,0.08,0.25571563839912415,0.0009917095,-0.683124677836895,0.9238533727475442,4.981120582669973e-07,0.1318115234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7140758906801542,84,803840,6,0,3,234,3.3463571071624756,90.75,0,181,1248,7e-05,0.8916587829589844,0.08,1.474308967590332,0.0015564,-0.6814103273674845,1.6079911993758287,-0.001100292349292431,0.1023193359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.879431314766407,126,808960,6,6,4,240,3.5651209354400635,80.43,6,161,1256,7e-05,0.7778804302215576,0.08,0.38115277886390686,0.0022251445,-0.6705596502870321,3.409623425011523,0.0008931908261729405,0.1405029296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.879431314766407,167,814080,6,0,5,240,4.1100687980651855,77.04,0,153,1264,7e-05,0.6121268272399902,0.08,0.3645634651184082,0.0020426642,-0.6601322485134006,4.863193339190912,-0.00013235347287263722,0.140380859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.879431314766407,,,6,,,240,,,0,,1272,7e-05,0.9226647615432739,0.08,0.1087910607457161,0.0017838404,-0.6625615570694208,0.9227085414051543,0.0009703990799607709,0.16572265625,,,,,,,,,0.9854736328125,0.01203898185982815,59.333333333333336,64,0.03324675324675325,0.6101345486111112,1925,0.0038848659017401105,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.9,793600,0,4.397017433414105,3.554466849416494,67.52414383018862,1,0.79,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.08,793600,1,4.22844425841545,4.338063190132379,81.75373752924082,1,0.64,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793600,,,,,1,,0.79,45.0,0,0,0.15000000000000002,0.79,0.0,6.0,0,0.79,0,0.64,0
0.879431314766407,2,819200,6,0,1,240,3.937593936920166,86.63,0,1813,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,793600,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.879431314766407,42,824320,6,0,2,240,3.264493465423584,100.84,0,239,1280,7e-05,0.8684206604957581,0.08,0.08383411169052124,0.0025725504,-0.6344875970855355,2.0973601133329796,0.0014387154253199697,0.1391357421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9823896115024885,81,829440,6,6,3,246,3.4457573890686035,100.96,6,189,1288,7e-05,0.8170982599258423,0.08,0.09333205223083496,0.0023264198,-0.6573916310444474,2.8418100034235976,0.0005809009366203099,0.1389404296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9823896115024885,121,834560,6,0,4,246,3.336012840270996,94.44,0,168,1296,7e-05,0.9639207720756531,0.08,0.1617276817560196,0.002401068,-0.631325164437294,0.5537674746650737,-3.6096831900067626e-05,0.1345703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9823896115024885,163,839680,6,0,5,246,3.516235589981079,87.36,0,156,1304,7e-05,0.625727653503418,0.08,6.413223743438721,0.003916248,-0.637160717509687,6.747830378531944,0.0014181439692038111,0.1367919921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9823896115024885,,,6,,,246,,,0,,1312,7e-05,0.8561447858810425,0.08,0.19114083051681519,0.0019000352,-0.6150986190885306,2.028121042257408,0.0010261795861879364,0.1164794921875,,,,,,,,,0.9814971089363098,0.011881151635297014,57.583333333333336,71,0.036883116883116886,0.6032986111111112,1925,0.0038436699834117232,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.01,819200,0,4.213963653198512,3.3740134742856025,76.92704270930997,1,0.67,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.45,819200,1,4.8746991347688216,4.093297266364098,83.45302570907778,1,0.62,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819200,,,,,1,,0.67,45.0,0,0,0.050000000000000044,0.67,0.0,6.0,0,0.67,0,0.62,0
