time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/n_updates,train/clip_range,train/clip_fraction,curriculum/stage_timesteps,train/approx_kl,curriculum/obs_quantity,curriculum/grid_size,train/entropy_loss,train/value_loss,curriculum/stage,curriculum/max_steps,train/policy_gradient_loss,train/ent_coef,train/loss,train/learning_rate,eval/mean_ep_length,eval/std_reward,eval/full_coverage_rate,eval/mean_reward,eval/deterministic,eval/stage,eval/stage_timesteps,eval/std_ep_length
1505,10,266.93,1003520,5.486807823181152,3,0.49839574098587036,975,0.2,0.0495703125,,0.0043701655,,,-0.21887848272919655,0.8303136757016182,,,-0.0013623322919011115,,0.449614554643631,0.0001,,,,,,,,
1472,13,261.64,1008640,5.640826225280762,4,0.44194257259368896,980,0.2,0.05,,0.0060772253,,,-0.21991586491465567,0.7119436782598495,,,-0.0017024694057181477,,0.4831344485282898,0.0001,,,,,,,,
1382,18,255.98,1013760,5.689406871795654,5,0.5045690536499023,985,0.2,0.05171875,,0.0048687723,,,-0.22463955208659173,0.6876075959205628,,,-6.448267959058285e-05,,0.2086649090051651,0.0001,,,,,,,,
1383,22,251.06,1018880,5.747686386108398,6,0.6403281688690186,990,0.2,0.043984375,,0.0051621497,,,-0.21325263679027556,0.5532711166143417,,,-0.0014515831461176275,,0.20162439346313477,0.0001,,,,,,,,
1381,25,261.86,1024000,5.490070343017578,7,0.7004776000976562,995,0.2,0.0468359375,,0.004719841,,,-0.21190542310476304,0.6465366640686989,,,-0.0013565072463825345,,0.32737162709236145,0.0001,,,,,,,,
1376,29,272.08,1029120,5.226668834686279,8,0.6312580108642578,1000,0.2,0.0393359375,,0.005499545,,,-0.21938259974122049,0.8679079666733742,,,-0.001673894226551056,,0.45744332671165466,0.0001,,,,,,,,
1374,33,285.06,1034240,4.943415641784668,9,0.7541027069091797,1005,0.2,0.0573046875,,0.006469912,,,-0.2592175753414631,0.6000616461038589,,,-0.0024618128454312682,,0.32141730189323425,0.0001,,,,,,,,
1375,37,289.73,1039360,4.906553745269775,10,0.6437579393386841,1010,0.2,0.0587890625,,0.006828657,,,-0.2240564262866974,0.7974350264668465,,,-0.0010110230930149555,,0.41984468698501587,0.0001,,,,,,,,
,,,,,,0.5201339721679688,1015,0.2,0.0373828125,,0.0055763214,,,-0.2052813810110092,1.0019401490688324,,,-0.001395558868534863,,0.5743001103401184,0.0001,249.19,3.0993626334562343,0.8,5.854215522259474,0,3,512000,110.36038193119849
1965,2,292.91,1044480,4.895444869995117,1,,,,,512000,,15,11,,,3,440,,0.002,,,,,,,,,,
1568,6,276.54,1049600,5.340667724609375,2,0.5115437507629395,1020,0.2,0.0392578125,,0.0044012284,,,-0.20442397266626358,1.0495426112413406,,,6.834311410784721e-05,,0.4039391875267029,0.0001,,,,,,,,
1508,10,286.72,1054720,5.2267937660217285,3,0.46424221992492676,1025,0.2,0.0428515625,,0.0054629333,,,-0.22435228750109673,1.0210651940107345,,,-0.0007944037299603224,,0.3601891100406647,0.0001,,,,,,,,
1483,13,279.31,1059840,5.397883892059326,4,0.4788167476654053,1030,0.2,0.0608984375,,0.0069965795,,,-0.25364991068840026,1.093716796040535,,,-0.0021405166969634595,,0.4223325252532959,0.0001,,,,,,,,
1467,17,281.81,1064960,5.480157375335693,5,0.5205315351486206,1035,0.2,0.0448046875,,0.005003355,,,-0.236470305621624,0.8860448068380355,,,-0.001689052418805659,,0.3472680151462555,0.0001,,,,,,,,
1439,21,271.85,1070080,5.820321559906006,6,0.3845638036727905,1040,0.2,0.0403125,,0.004110394,,,-0.2587960223853588,1.0640955692529679,,,-0.002670695367269218,,0.6005181074142456,0.0001,,,,,,,,
1420,25,278.49,1075200,5.764825344085693,7,0.29656171798706055,1045,0.2,0.05953125,,0.007541705,,,-0.24710291966795922,1.1233983516693116,,,-0.0015456723887473346,,0.4782343804836273,0.0001,,,,,,,,
1414,28,281.65,1080320,5.689254283905029,8,0.41998130083084106,1050,0.2,0.04875,,0.004823109,,,-0.2401666021347046,0.9398948514461517,,,-0.002619825289584696,,0.5089040994644165,0.0001,,,,,,,,
1409,32,262.8,1085440,6.217278003692627,9,0.3043580651283264,1055,0.2,0.063046875,,0.008358732,,,-0.24892377257347106,0.9805030852556229,,,-0.0022002816293388607,,0.4563119411468506,0.0001,,,,,,,,
1405,36,264.52,1090560,6.1578049659729,10,0.31145012378692627,1060,0.2,0.0453515625,,0.0036689532,,,-0.25507434517145156,0.8752358657121658,,,-0.0012532099662348629,,0.3256511688232422,0.0001,,,,,,,,
,,,,,,0.4865049719810486,1065,0.2,0.0685546875,,0.0067626545,,,-0.23877115190029144,0.7093848270177842,,,-0.001862777187488973,,0.2222362458705902,0.0001,243.67,2.5025745584412977,0.88,6.374708773642778,0,3,563200,95.50571239459973
1907,2,263.26,1095680,6.040989398956299,1,,,,,563200,,15,11,,,3,440,,0.002,,,,,,,,,,
1259,8,253.45,1100800,6.103113174438477,2,0.5537459850311279,1070,0.2,0.04578125,,0.006745835,,,-0.23355415761470794,0.7052707907557487,,,-0.0027851359103806318,,0.3819211721420288,0.0001,,,,,,,,
1143,13,260.82,1105920,5.984043598175049,3,0.3172045350074768,1075,0.2,0.044453125,,0.005473568,,,-0.22943692401051521,0.703945817053318,,,-0.0013247046107426287,,0.31846901774406433,0.0001,,,,,,,,
1107,18,266.72,1111040,5.863943576812744,4,0.2868506908416748,1080,0.2,0.0623828125,,0.008223093,,,-0.2338900500535965,0.5038328930735588,,,-0.002473379713483155,,0.21195396780967712,0.0001,,,,,,,,
1145,22,266.37,1116160,5.871597766876221,5,0.46131932735443115,1085,0.2,0.056484375,,0.006326272,,,-0.25281967133283617,0.6048927983641624,,,-0.000651536153163761,,0.24226708710193634,0.0001,,,,,,,,
1171,26,263.44,1121280,6.025119781494141,6,0.32692670822143555,1090,0.2,0.0528515625,,0.0057526864,,,-0.24549541980028153,0.561559556722641,,,-0.0015165490796789527,,0.34581151604652405,0.0001,,,,,,,,
1191,30,267.84,1126400,5.972091197967529,7,0.3738325834274292,1095,0.2,0.0433203125,,0.004043651,,,-0.2533468295633793,0.6140562686324119,,,-0.0008882922027260065,,0.3766482472419739,0.0001,,,,,,,,
1203,34,257.7,1131520,6.1515302658081055,8,0.398651123046875,1100,0.2,0.066171875,,0.007159941,,,-0.28323114171624186,0.5673926398158073,,,-0.0022874075965955854,,0.2155992090702057,0.0001,,,,,,,,
1204,38,257.28,1136640,6.049355506896973,9,0.5154284238815308,1105,0.2,0.0536328125,,0.0062678903,,,-0.267188880443573,0.5516109126806259,,,-0.0006835318589583039,,0.2775966227054596,0.0001,,,,,,,,
1217,42,255.59,1141760,6.103306770324707,10,0.5659023523330688,1110,0.2,0.0487890625,,0.008974321,,,-0.2578160011768341,0.5530201923847199,,,-0.0015174232609570027,,0.20097005367279053,0.0001,,,,,,,,
,,,,,,0.6110789179801941,1115,0.2,0.053046875,,0.0052450886,,,-0.2802924336493015,0.5724687331914902,,,-0.0008650356158614159,,0.2835695743560791,0.0001,261.79,2.6546510838143953,0.84,6.0831559045612815,0,3,614400,97.89957047913948
2065,2,255.22,1146880,6.056632041931152,1,,,,,614400,,15,11,,,3,440,,0.002,,,,,,,,,,
1523,6,259.84,1152000,5.919149398803711,2,0.5346580743789673,1120,0.2,0.0569140625,,0.004825408,,,-0.2670278602838516,0.7728368198871612,,,-0.0016957347141578793,,0.18984681367874146,0.0001,,,,,,,,
1458,10,256.93,1157120,6.0648956298828125,3,0.663593053817749,1125,0.2,0.049375,,0.0056766365,,,-0.29993092447519304,0.7053318479657174,,,-0.002240265947766602,,0.3539299964904785,0.0001,,,,,,,,
1445,14,257.36,1162240,6.007326602935791,4,0.5751184225082397,1130,0.2,0.0473046875,,0.0034784502,,,-0.2767143040895462,0.7341643443703652,,,-0.0007721718493849039,,0.4071634113788605,0.0001,,,,,,,,
1427,17,261.18,1167360,5.931219577789307,5,0.7016450762748718,1135,0.2,0.055078125,,0.005031263,,,-0.29862016946077347,0.49439866989851,,,-0.001062312009744346,,0.2535123825073242,0.0001,,,,,,,,
1418,21,267.6,1172480,5.674291610717773,6,0.6732685565948486,1140,0.2,0.0627734375,,0.007938975,,,-0.25350545763969423,0.6692393645644188,,,-0.004194638128392398,,0.2508409321308136,0.0001,,,,,,,,
1418,25,262.04,1177600,5.716341495513916,7,0.7525501251220703,1145,0.2,0.0592578125,,0.009077645,,,-0.2803415462374687,0.5610763445496559,,,-0.0005945131555199623,,0.29284510016441345,0.0001,,,,,,,,
1412,28,264.16,1182720,5.641857147216797,8,0.8110965490341187,1150,0.2,0.0482421875,,0.005591148,,,-0.29882703959941864,0.6545815709233284,,,-0.0012245324463583528,,0.38247746229171753,0.0001,,,,,,,,
1412,32,265.58,1187840,5.737539768218994,9,0.701811671257019,1155,0.2,0.0556640625,,0.0055891112,,,-0.2769067181646824,0.8297987300157547,,,-0.0003770656697452068,,0.2956208884716034,0.0001,,,,,,,,
1414,36,261.94,1192960,5.790729522705078,10,0.6371193528175354,1160,0.2,0.0650390625,,0.005318647,,,-0.29485877364873886,0.9484082573652267,,,-0.0018857162119820714,,0.45264559984207153,0.0001,,,,,,,,
,,,,,,0.7482525706291199,1165,0.2,0.054453125,,0.0066368966,,,-0.2771252150833607,0.6907949015498162,,,-0.0032162898126989604,,0.20595583319664001,0.0001,239.22,2.6362695596118484,0.88,6.377124429345131,0,3,665600,95.20709847485114
1071,4,258.96,1198080,6.007158279418945,1,,,,,665600,,15,11,,,3,440,,0.002,,,,,,,,,,
960,10,265.93,1203200,5.897942543029785,2,0.702539324760437,1170,0.2,0.0427734375,,0.003123658,,,-0.270467359572649,0.9362985706329345,,,-0.0009635918634012342,,0.3920834958553314,0.0001,,,,,,,,
944,16,263.48,1208320,6.0772318840026855,3,0.690659761428833,1175,0.2,0.0522265625,,0.0071557397,,,-0.27109077855944635,0.9078594753146172,,,-0.0019504961976781487,,0.5368701815605164,0.0001,,,,,,,,
956,21,250.46,1213440,6.328428268432617,4,0.515056312084198,1180,0.2,0.0401171875,,0.004786577,,,-0.24364163503050804,1.1661157071590424,,,-0.0015233011543750762,,0.45630547404289246,0.0001,,,,,,,,
979,26,249.64,1218560,6.5128326416015625,5,0.30492734909057617,1185,0.2,0.0649609375,,0.010765022,,,-0.2769854262471199,0.9374110889434815,,,-0.0035714244144037367,,0.4132770299911499,0.0001,,,,,,,,
997,30,250.86,1223680,6.572121620178223,6,0.3201369047164917,1190,0.2,0.0528515625,,0.006245559,,,-0.2994642388820648,0.7712628367543221,,,-0.0022479187953285875,,0.27130642533302307,0.0001,,,,,,,,
1022,35,255.32,1228800,6.493905544281006,7,0.4093671441078186,1195,0.2,0.0583203125,,0.0059798583,,,-0.3199488463997841,0.6901779225468636,,,0.0004462147178128362,,0.4273415803909302,0.0001,,,,,,,,
1050,38,244.1,1233920,6.680864334106445,8,0.3939524292945862,1200,0.2,0.0535546875,,0.0064654476,,,-0.2901101188361645,0.6900849470496178,,,-0.0010877558682113886,,0.31174781918525696,0.0001,,,,,,,,
1068,43,265.49,1239040,6.204616546630859,9,0.2768011689186096,1205,0.2,0.05515625,,0.0048737605,,,-0.286920689791441,0.7696824976801873,,,-0.0012422270234674216,,0.4519695043563843,0.0001,,,,,,,,
1083,47,274.21,1244160,5.994259834289551,10,0.5737714767456055,1210,0.2,0.074765625,,0.009505887,,,-0.32734485775232314,0.575760580599308,,,-0.001247859848663211,,0.2821529507637024,0.0001,,,,,,,,
,,,,,,0.5111504793167114,1215,0.2,0.0574609375,,0.0059164143,,,-0.30839224815368654,0.6679300710558891,,,-0.0011029328801669181,,0.2805950343608856,0.0001,251.77,2.3627165057913597,0.87,6.355499235764146,0,3,716800,95.15070730162756
1184,4,267.32,1249280,6.0925116539001465,1,,,,,716800,,15,11,,,3,440,,0.002,,,,,,,,,,
1095,9,258.66,1254400,6.315321445465088,2,0.3250237703323364,1220,0.2,0.0662109375,,0.0077047227,,,-0.31232146203517913,0.857131170630455,,,0.0003217200469225645,,0.49943751096725464,0.0001,,,,,,,,
1041,14,270.7,1259520,6.121748447418213,3,0.37853753566741943,1225,0.2,0.0601953125,,0.005545232,,,-0.3094549918174744,0.8043038773536683,,,-0.0020664240419864654,,0.22975336015224457,0.0001,,,,,,,,
1062,19,265.56,1264640,6.265172004699707,4,0.4051280617713928,1230,0.2,0.072421875,,0.004924536,,,-0.3034623154997826,0.7852762645483017,,,-0.0009450525091961026,,0.3133313059806824,0.0001,,,,,,,,
1047,24,258.51,1269760,6.4683709144592285,5,0.3403826355934143,1235,0.2,0.04828125,,0.003975144,,,-0.3001352518796921,0.7885669502615928,,,-0.0017364358343183995,,0.34196242690086365,0.0001,,,,,,,,
1031,29,251.09,1274880,6.524337291717529,6,0.36598819494247437,1240,0.2,0.0480859375,,0.0047518457,,,-0.3037744969129562,0.7254668873548508,,,-0.002642254177480936,,0.2953062355518341,0.0001,,,,,,,,
1020,35,251.74,1280000,6.449377536773682,7,0.5186347365379333,1245,0.2,0.0401171875,,0.0041312897,,,-0.28544291138648986,0.6616105344891549,,,-0.0008333547925576568,,0.27464571595191956,0.0001,,,,,,,,
1010,40,246.59,1285120,6.4225077629089355,8,0.550895631313324,1250,0.2,0.052421875,,0.006622442,,,-0.2864417225122452,0.6291967475414276,,,-0.00019397397991269827,,0.2898932993412018,0.0001,,,,,,,,
1006,45,242.94,1290240,6.385480880737305,9,0.6311951875686646,1255,0.2,0.050234375,,0.0045574447,,,-0.30598811984062196,0.6934903559088706,,,-0.0018470743112266063,,0.3421819508075714,0.0001,,,,,,,,
1004,50,236.9,1295360,6.490847110748291,10,0.5948871970176697,1260,0.2,0.0512109375,,0.005255907,,,-0.2886417531967163,0.6409239673614502,,,-0.0017602168559096754,,0.26357561349868774,0.0001,,,,,,,,
,,,,,,0.6037434339523315,1265,0.2,0.043671875,,0.004056068,,,-0.2928721258044243,0.6666371899843216,,,-0.0010113528277724982,,0.39801353216171265,0.0001,256.18,2.5488624422039736,0.84,6.185527436360717,0,3,768000,94.49067467216011
1242,4,246.71,1300480,6.2074875831604,1,,,,,768000,,15,11,,,3,440,,0.002,,,,,,,,,,
1103,9,243.48,1305600,6.405116558074951,2,0.6973088979721069,1270,0.2,0.0380859375,,0.0035582255,,,-0.29064657241106034,0.6499813309311867,,,-0.0013596014655195177,,0.28729942440986633,0.0001,,,,,,,,
1070,14,255.89,1310720,6.1125874519348145,3,0.5815317630767822,1275,0.2,0.055390625,,0.004193273,,,-0.28589198291301726,0.6605726224184036,,,-0.0022510622767731546,,0.22650083899497986,0.0001,,,,,,,,
1055,19,257.34,1315840,6.1098551750183105,4,0.7997907400131226,1280,0.2,0.050390625,,0.004719355,,,-0.3253424671292305,0.4482996445894241,,,-0.0018145343055948615,,0.19289666414260864,0.0001,,,,,,,,
1050,24,273.05,1320960,5.702346324920654,5,0.7136331796646118,1285,0.2,0.06015625,,0.0055722734,,,-0.29293738037347794,0.666003300845623,,,-0.0017449795687571167,,0.36128848791122437,0.0001,,,,,,,,
1040,29,282.49,1326080,5.459320545196533,6,0.76279616355896,1290,0.2,0.050546875,,0.006387744,,,-0.3177293139696121,0.5819245120882988,,,2.0735077559947967e-05,,0.2840644419193268,0.0001,,,,,,,,
1026,34,290.7,1331200,5.447572708129883,7,0.6272861957550049,1295,0.2,0.0776171875,,0.007326941,,,-0.32856741100549697,0.831542642712593,,,-0.002849969370290637,,0.4291597902774811,0.0001,,,,,,,,
1019,40,291.8,1336320,5.468872547149658,8,0.5447260737419128,1300,0.2,0.0651953125,,0.006382551,,,-0.333654305934906,0.8563973778486251,,,-0.0004532015789300203,,0.4063408076763153,0.0001,,,,,,,,
1009,45,294.93,1341440,5.448517322540283,9,0.3874688744544983,1305,0.2,0.054453125,,0.00673268,,,-0.30074825286865237,0.9178060239553452,,,-0.001924112462438643,,0.49004361033439636,0.0001,,,,,,,,
1005,50,294.21,1346560,5.505553722381592,10,0.3931277394294739,1310,0.2,0.0794140625,,0.0072845323,,,-0.3364315655827522,0.6033704763650894,,,-0.003428469789214432,,0.23714865744113922,0.0001,,,,,,,,
,,,,,,0.3833540678024292,1315,0.2,0.059921875,,0.0062656603,,,-0.29576149374246596,0.7958833688497543,,,-0.002381706619635224,,0.4856972396373749,0.0001,273.54,2.8235719255992824,0.8,5.799388363510371,0,3,819200,103.5579470634678
1405,3,287.25,1351680,5.753599643707275,1,,,,,819200,,15,11,,,3,440,,0.002,,,,,,,,,,
1154,8,288.71,1356800,5.68068790435791,2,0.4080125689506531,1320,0.2,0.0530078125,,0.005679208,,,-0.3031545227766037,0.7133617022633553,,,0.0001408143015578389,,0.2897920310497284,0.0001,,,,,,,,
1076,14,279.51,1361920,5.778192043304443,3,0.42088937759399414,1325,0.2,0.0556640625,,0.005600513,,,-0.2722708903253078,0.617327975332737,,,-0.002270569647662342,,0.29235902428627014,0.0001,,,,,,,,
1029,19,267.05,1367040,6.026628017425537,4,0.36513859033584595,1330,0.2,0.0369921875,,0.0042905686,,,-0.2502070027589798,0.7987042558193207,,,-0.0019453701330348848,,0.2602648437023163,0.0001,,,,,,,,
1011,25,260.31,1372160,6.155473709106445,5,0.4589780569076538,1335,0.2,0.04625,,0.0039302963,,,-0.2426503923535347,0.7232852339744568,,,-0.0004618124198168516,,0.3507550060749054,0.0001,,,,,,,,
1004,30,269.74,1377280,5.954070568084717,6,0.5158873200416565,1340,0.2,0.0505859375,,0.0066925297,,,-0.22526172488927843,0.6926635509729385,,,-0.0011067744717001915,,0.28082597255706787,0.0001,,,,,,,,
1005,35,260.55,1382400,6.179876804351807,7,0.5415796041488647,1345,0.2,0.051015625,,0.00602482,,,-0.2368460114300251,0.5642641296982766,,,-0.0015944680804386734,,0.31970253586769104,0.0001,,,,,,,,
1001,40,260.94,1387520,6.132061004638672,8,0.3956366181373596,1350,0.2,0.0416015625,,0.0037933316,,,-0.21780262157320976,0.869954583644867,,,-0.0004461829084903002,,0.3636305332183838,0.0001,,,,,,,,
1003,45,259.22,1392640,6.140692710876465,9,0.45368677377700806,1355,0.2,0.0440625,,0.0045060655,,,-0.2084221601486206,0.7465645930171013,,,-0.00257201365660876,,0.4111248850822449,0.0001,,,,,,,,
1004,50,262.94,1397760,6.0527663230896,10,0.3627752661705017,1360,0.2,0.0382421875,,0.0029057222,,,-0.21153692856431008,0.7897311329841614,,,-0.0005004748795181513,,0.42527827620506287,0.0001,,,,,,,,
,,,,,,0.4291883111000061,1365,0.2,0.0302734375,,0.0029542549,,,-0.19173102006316184,0.5239253351092339,,,0.00013998773880302906,,0.2146005630493164,0.0001,257.17,2.618476463958605,0.85,6.122639359235763,0,3,870400,102.74590551452647
1107,4,260.8,1402880,6.085930347442627,1,,,,,870400,,15,11,,,3,440,,0.002,,,,,,,,,,
1043,9,266.69,1408000,5.815857410430908,2,0.3447225093841553,1370,0.2,0.0417578125,,0.005537641,,,-0.2080199497938156,0.7148213991522789,,,-0.0006971351848915219,,0.42923203110694885,0.0001,,,,,,,,
1020,15,255.78,1413120,6.147136211395264,3,0.5309385061264038,1375,0.2,0.04828125,,0.0058607194,,,-0.2270723405480385,0.7558409380912781,,,-0.0023178045311942697,,0.3480006158351898,0.0001,,,,,,,,
1018,20,260.76,1418240,5.944968223571777,4,0.33239156007766724,1380,0.2,0.040546875,,0.004131959,,,-0.19859668672084807,0.6801795732975006,,,-0.0017021984653547407,,0.3004019558429718,0.0001,,,,,,,,
1016,25,246.59,1423360,6.292705535888672,5,0.390849232673645,1385,0.2,0.036171875,,0.0038115985,,,-0.20951202511787415,0.6809427127242088,,,-0.0009603210305795073,,0.3415455222129822,0.0001,,,,,,,,
1001,30,249.75,1428480,6.199624061584473,6,0.4984138011932373,1390,0.2,0.0341796875,,0.004196487,,,-0.19917509600520134,0.6127967086434364,,,0.00011017621960490942,,0.2845669090747833,0.0001,,,,,,,,
996,35,235.63,1433600,6.476956367492676,7,0.5242362022399902,1395,0.2,0.0519921875,,0.0051583275,,,-0.2081651557981968,0.7043415722250939,,,-0.0011371585400775075,,0.3765215277671814,0.0001,,,,,,,,
983,41,250.56,1438720,6.144381046295166,8,0.5509421229362488,1400,0.2,0.0480078125,,0.006634618,,,-0.19840289250016213,0.5955422335863113,,,-0.002980387159623206,,0.24780046939849854,0.0001,,,,,,,,
980,46,245.37,1443840,6.342332363128662,9,0.5502565503120422,1405,0.2,0.0375390625,,0.0038724735,,,-0.1998031507432461,0.6505942726135254,,,-0.0011779651883989572,,0.3847939968109131,0.0001,,,,,,,,
983,52,233.45,1448960,6.4699788093566895,10,0.521300196647644,1410,0.2,0.044609375,,0.0047527263,,,-0.23146016240119935,0.6157018050551415,,,-0.002893842216581106,,0.25589683651924133,0.0001,,,,,,,,
,,,,,,0.5141209959983826,1415,0.2,0.053359375,,0.007563161,,,-0.2132433208823204,0.5836199352145195,,,-0.0021796625107526777,,0.2244482934474945,0.0001,248.92,2.77856142020755,0.82,6.049727862477303,0,3,921600,106.25880481164843
1223,4,228.5,1454080,6.609918594360352,1,,,,,921600,,15,11,,,3,440,,0.002,,,,,,,,,,
1099,9,229.29,1459200,6.6101460456848145,2,0.45685601234436035,1420,0.2,0.0407421875,,0.006781132,,,-0.220037729293108,0.5456265094876289,,,-0.001167346932925284,,0.17550893127918243,0.0001,,,,,,,,
1054,14,235.32,1464320,6.414779186248779,3,0.6105242967605591,1425,0.2,0.05234375,,0.006029599,,,-0.21337453693151473,0.6018027105927467,,,-0.00021054227370768787,,0.22437667846679688,0.0001,,,,,,,,
1039,19,242.26,1469440,6.256554126739502,4,0.576486349105835,1430,0.2,0.05484375,,0.0061587906,,,-0.22179837346076967,0.5101387998461724,,,0.0010693126590922476,,0.25957947969436646,0.0001,,,,,,,,
1031,24,256.5,1474560,5.987137317657471,5,0.5064539909362793,1435,0.2,0.0398046875,,0.0038896457,,,-0.22956644043326377,0.507341237962246,,,-0.00048783190548419954,,0.21022766828536987,0.0001,,,,,,,,
1028,29,254.68,1479680,6.072091102600098,6,0.542003870010376,1440,0.2,0.040234375,,0.004294222,,,-0.21629973530769347,0.5437961348891258,,,-0.0014654634706676006,,0.1915718913078308,0.0001,,,,,,,,
1025,34,256.48,1484800,6.060364246368408,7,0.3529120087623596,1445,0.2,0.047421875,,0.006714712,,,-0.2041221269965172,0.6432036119699478,,,-0.0008166072051972151,,0.25370901823043823,0.0001,,,,,,,,
1023,40,253.89,1489920,6.231203079223633,8,0.3394894599914551,1450,0.2,0.0459765625,,0.0066202716,,,-0.20289128348231317,0.5160588842630386,,,-0.002137578115798533,,0.22212792932987213,0.0001,,,,,,,,
1022,45,255.14,1495040,6.2732744216918945,9,0.42653095722198486,1455,0.2,0.051875,,0.00672096,,,-0.21465082421898843,0.500549164712429,,,-0.001838737134821713,,0.25277644395828247,0.0001,,,,,,,,
1022,50,252.7,1500160,6.244989395141602,10,0.3106802701950073,1460,0.2,0.0599609375,,0.0070126182,,,-0.21863293662667274,0.5861070922017098,,,-0.0017202398646622896,,0.29970836639404297,0.0001,,,,,,,,
,,,,,,0.3802199959754944,1465,0.2,0.04734375,,0.0037140015,,,-0.22709424197673797,0.5547170633077622,,,-0.0004927213350310922,,0.24707873165607452,0.0001,255.66,2.9034974492060437,0.81,5.910457555875182,0,3,972800,108.32517897515794
1285,3,259.2,1505280,6.042994499206543,1,,,,,972800,,15,11,,,3,440,,0.002,,,,,,,,,,
1143,8,260.91,1510400,6.0210418701171875,2,0.3485931158065796,1470,0.2,0.0555078125,,0.0058140755,,,-0.2104134191572666,0.6230941277742386,,,-0.0014488839032128454,,0.23593975603580475,0.0001,,,,,,,,
1109,13,270.78,1515520,5.689182281494141,3,0.36768072843551636,1475,0.2,0.050625,,0.005823354,,,-0.21631520450115205,0.6097063785791397,,,-0.0010286987968720497,,0.27195432782173157,0.0001,,,,,,,,
1084,18,271.79,1520640,5.780953884124756,4,0.522405743598938,1480,0.2,0.0460546875,,0.0066443766,,,-0.23180652871727944,0.42827902138233187,,,-0.0011355910962447524,,0.15889431536197662,0.0001,,,,,,,,
1086,23,261.88,1525760,6.074079990386963,5,0.39984822273254395,1485,0.2,0.0573046875,,0.00573775,,,-0.25803318321704866,0.7000067955255509,,,-0.0002668694639578462,,0.218610018491745,0.0001,,,,,,,,
1122,27,256.33,1530880,6.214299201965332,6,0.32828372716903687,1490,0.2,0.044921875,,0.0036240588,,,-0.23242596611380578,0.8283186835050583,,,-0.0015057621453888714,,0.35818004608154297,0.0001,,,,,,,,
1121,31,250.87,1536000,6.217179775238037,7,0.34787577390670776,1495,0.2,0.0406640625,,0.0045632143,,,-0.22209461897611618,0.7029146426916122,,,-0.001054336680099368,,0.2972153127193451,0.0001,,,,,,,,
1102,37,235.54,1541120,6.694389820098877,8,0.45338696241378784,1500,0.2,0.046953125,,0.004028905,,,-0.22085635229945183,0.6052625793218612,,,-0.0006402853410691023,,0.21797803044319153,0.0001,,,,,,,,
1087,42,233.91,1546240,6.607831954956055,9,0.33000290393829346,1505,0.2,0.048984375,,0.0059413575,,,-0.21115852862596513,0.8083781164884567,,,-0.001686099637299776,,0.36879202723503113,0.0001,,,,,,,,
1074,47,240.33,1551360,6.550489902496338,10,0.4253466725349426,1510,0.2,0.05046875,,0.005844949,,,-0.23519304081797598,0.634122661948204,,,-0.0024433387257158756,,0.26713860034942627,0.0001,,,,,,,,
,,,,,,0.4794507622718811,1515,0.2,0.0373828125,,0.0038179178,,,-0.2267219014465809,0.6104661610722542,,,-0.0021787247946485878,,0.30120381712913513,0.0001,268.71,3.1978576665484932,0.79,5.613053282350302,0,3,1024000,109.44526440189178
1935,2,246.05,1556480,6.348862171173096,1,,,,,1024000,,15,11,,,3,440,,0.002,,,,,,,,,,
1509,6,245.78,1561600,6.3107805252075195,2,0.5289783477783203,1520,0.2,0.0357421875,,0.0037752197,,,-0.23308418184518814,0.4929302227497101,,,-0.0016516814241185785,,0.3109567165374756,0.0001,,,,,,,,
1447,10,254.13,1566720,6.060105800628662,3,0.5751287937164307,1525,0.2,0.0387109375,,0.0036592868,,,-0.20631976932287216,0.539824649989605,,,-0.0008714967127889394,,0.22146907448768616,0.0001,,,,,,,,
1303,15,253.46,1571840,6.121302604675293,4,0.5712755918502808,1530,0.2,0.04140625,,0.00496175,,,-0.22592956379055976,0.5504293009638787,,,-0.001054451228119433,,0.30730101466178894,0.0001,,,,,,,,
1231,20,255.01,1576960,6.012408256530762,5,0.42359405755996704,1535,0.2,0.047109375,,0.008833688,,,-0.22038826316595078,0.6771991500258445,,,-0.0008612588420510292,,0.2349230945110321,0.0001,,,,,,,,
1175,26,246.39,1582080,6.2939910888671875,6,0.41710996627807617,1540,0.2,0.0473046875,,0.0072043473,,,-0.22625466108322143,0.6827491477131844,,,-0.0006698556849732995,,0.33553606271743774,0.0001,,,,,,,,
1125,31,251.51,1587200,6.199718475341797,7,0.4457626938819885,1545,0.2,0.03625,,0.0033929902,,,-0.23027290940284728,0.758863918185234,,,-0.0004625536873936653,,0.41051429510116577,0.0001,,,,,,,,
1088,37,245.6,1592320,6.344905376434326,8,0.5932369232177734,1550,0.2,0.0521875,,0.008229358,,,-0.21605925127863884,0.5054113519191742,,,-0.0006991785857826472,,0.20499898493289948,0.0001,,,,,,,,
1077,42,249.35,1597440,6.145959377288818,9,0.4890742301940918,1555,0.2,0.0428515625,,0.0070331744,,,-0.2023088300228119,0.6427751010656357,,,-0.0013121134601533414,,0.29686668515205383,0.0001,,,,,,,,
1070,47,261.05,1602560,5.81399393081665,10,0.5729084014892578,1560,0.2,0.0433984375,,0.005405857,,,-0.21229253739118575,0.5568585583567619,,,-0.0014616582170128823,,0.3748820722103119,0.0001,,,,,,,,
