time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/explained_variance,train/clip_fraction,train/entropy_loss,train/clip_range,train/approx_kl,train/n_updates,train/value_loss,train/policy_gradient_loss,train/loss,train/learning_rate
1704960,13,1162,3,0.6314690113067627,0.10158203125,-0.40728381410241127,0.2,0.013843885,3252,0.15101927250623703,-0.009428149389568716,0.023805536329746246,0.0001
1710080,18,1090,4,0.5154107809066772,0.10220703125,-0.3782250401377678,0.2,0.011923339,3262,0.1704489716514945,-0.007507197137456388,0.0330507829785347,0.0001
1715200,23,1073,5,0.5322592258453369,0.082734375,-0.29247892536222936,0.2,0.01130896,3272,0.15004777271300554,-0.008513757868204266,0.02402334474027157,0.0001
1720320,28,1066,6,0.4623931050300598,0.09955078125,-0.32818358451128005,0.2,0.012934956,3282,0.1347584319114685,-0.008598826352972537,0.004351265728473663,0.0001
1725440,34,1051,7,0.4609753489494324,0.10099609375,-0.36214540526270866,0.2,0.012653505,3292,0.12675720443949104,-0.00879209621809423,0.01830724999308586,0.0001
1730560,39,1044,8,0.4050370454788208,0.06994140625,-0.24998137958347796,0.2,0.0102495905,3302,0.1499572119861841,-0.008411137065850198,0.024288613349199295,0.0001
1735680,44,1036,9,0.5166624188423157,0.08498046875,-0.3032887513190508,0.2,0.009657197,3312,0.16650098405778407,-0.004317643025424331,0.04896731674671173,0.0001
1740800,49,1027,10,0.6317602396011353,0.09181640625,-0.3124738463759422,0.2,0.010302794,3322,0.14108757108449935,-0.009376980050001293,0.052706435322761536,0.0001
1745920,2,2016,1,0.4681759476661682,0.085078125,-0.24264840804040433,0.2,0.009731362,3332,0.12296832812950015,-0.008358620023354888,0.02589959092438221,0.0001
1751040,7,1295,2,0.5728585720062256,0.11171875,-0.37058450683951377,0.2,0.012976992,3342,0.10655587848275899,-0.008332352588186041,0.01718367263674736,0.0001
1756160,11,1377,3,0.3939366936683655,0.08653846153846154,-0.28193298876285555,0.2,0.032811217,3346,0.14956621791307742,0.002565730893268035,0.04775886610150337,0.0001
1761280,16,1258,4,0.5154234170913696,0.10615234375,-0.38631745398044587,0.2,0.013295467,3356,0.12084193589165806,-0.009869995369808749,0.021074410527944565,0.0001
1766400,21,1198,5,0.5816679000854492,0.0890625,-0.3188378356397152,0.2,0.013303593,3366,0.1399901670590043,-0.007752085200045258,0.02812659926712513,0.0001
1771520,26,1168,6,0.5499265193939209,0.0680078125,-0.2723635295778513,0.2,0.0076156585,3376,0.11266807958483696,-0.007695778624620289,0.02362314984202385,0.0001
1776640,31,1135,7,0.3185023069381714,0.0875390625,-0.2734146335721016,0.2,0.013309032,3386,0.11081292292103172,-0.009613778772763908,0.026381965726614,0.0001
1781760,36,1115,8,0.5728320479393005,0.10197265625,-0.33973156616091726,0.2,0.009592211,3396,0.08865335568785668,-0.009564835124183445,0.012399787083268166,0.0001
1786880,42,1089,9,0.5386711359024048,0.104609375,-0.33374141991138456,0.2,0.014077905,3406,0.11224372178316117,-0.009816956853028387,0.023587830364704132,0.0001
1792000,47,1071,10,0.4274810552597046,0.10466796875,-0.37838236168026923,0.2,0.014020814,3416,0.1006372769922018,-0.011064261845313013,0.021391097456216812,0.0001
1797120,2,2224,1,0.30153512954711914,0.08654296875,-0.3019454249739647,0.2,0.0126255825,3426,0.11246461719274521,-0.007336878564674407,0.012034198269248009,0.0001
1802240,7,1341,2,0.37726229429244995,0.0978515625,-0.3442854356765747,0.2,0.015075028,3436,0.11644878866150975,-0.009133431368973106,0.012149590998888016,0.0001
1807360,12,1194,3,0.6017532348632812,0.0930859375,-0.31329545855522156,0.2,0.010540677,3446,0.11755509864538909,-0.008616679087281228,0.04276503995060921,0.0001
1812480,17,1142,4,0.5544694662094116,0.0910546875,-0.3080882900953293,0.2,0.011811991,3456,0.11239223958924413,-0.010229519607964904,0.02917158603668213,0.0001
1817600,22,1116,5,0.5683964490890503,0.10123046875,-0.35429557278752327,0.2,0.012706587,3466,0.1240587710030377,-0.010650030476972461,0.025968283414840698,0.0001
1822720,28,1094,6,0.5407733917236328,0.09900390625,-0.4109312212467194,0.2,0.0096881,3476,0.13273079304024576,-0.007547219875268638,0.04138095676898956,0.0001
1827840,32,1090,7,0.5602999925613403,0.09896484375,-0.4054390051960945,0.2,0.01033582,3486,0.14273485586047172,-0.009057507093530148,0.039658114314079285,0.0001
1832960,37,1085,8,0.547299861907959,0.1001171875,-0.36837090268731115,0.2,0.0129637765,3496,0.11292478863149881,-0.011155542575288564,0.008394509553909302,0.0001
1838080,42,1080,9,0.7251490354537964,0.11591796875,-0.4377674585580826,0.2,0.012900278,3506,0.1166670815832913,-0.01180293582379818,0.020537927746772766,0.0001
1843200,47,1077,10,0.656974196434021,0.0905859375,-0.4266969038546085,0.2,0.009628677,3516,0.1471398795209825,-0.00964747449848801,0.023349057883024216,0.0001
1848320,2,2154,1,0.5648045539855957,0.1001171875,-0.4202354528009892,0.2,0.011755304,3526,0.12969836650416255,-0.009994140509516001,0.03443213924765587,0.0001
1853440,8,1274,2,0.624121367931366,0.113671875,-0.4882312580943108,0.2,0.012241932,3536,0.13945155499503017,-0.011142476638779044,0.011879166588187218,0.0001
1858560,13,1153,3,0.4701550006866455,0.08197265625,-0.3806780609488487,0.2,0.008012323,3546,0.10939799448475242,-0.010635820326860994,0.021708251908421516,0.0001
1863680,18,1108,4,0.6391640901565552,0.10234375,-0.40937319591641425,0.2,0.013075131,3556,0.12026662740856409,-0.01273755109636113,0.020775698125362396,0.0001
1868800,23,1086,5,0.49949777126312256,0.101796875,-0.4217743347585201,0.2,0.013254238,3566,0.18366110533475877,-0.009681560494937003,0.034920793026685715,0.0001
1873920,28,1070,6,0.5504878759384155,0.0916796875,-0.3980465896427631,0.2,0.010813195,3576,0.15451987143605947,-0.009705424238927663,0.03646581619977951,0.0001
1879040,33,1062,7,0.5657130479812622,0.08958984375,-0.47265917256474493,0.2,0.008471873,3586,0.13517895601689817,-0.008358345727901905,0.041291743516922,0.0001
1884160,39,1048,8,0.6214748620986938,0.1053125,-0.45348172694444655,0.2,0.010516951,3596,0.09621561948210001,-0.009753128176089376,-0.0013417769223451614,0.0001
1889280,44,1039,9,0.5439488887786865,0.09931640625,-0.5312607273459434,0.2,0.012638295,3606,0.19433003157377243,-0.009110174062661826,0.06661063432693481,0.0001
1894400,49,1034,10,0.6682366132736206,0.1084765625,-0.4855123031139374,0.2,0.014507489,3616,0.11302523339167238,-0.009289762100670486,0.02943718060851097,0.0001
1899520,2,2133,1,0.49620264768600464,0.097578125,-0.4836093205213547,0.2,0.010907009,3626,0.18607530452311039,-0.007484473685035482,0.02600887417793274,0.0001
1904640,7,1308,2,0.694722056388855,0.11037109375,-0.5073851339519024,0.2,0.011627255,3636,0.11824460642412304,-0.009353705632966012,0.008924392983317375,0.0001
1909760,13,1163,3,0.6898828148841858,0.09583984375,-0.46467379689216615,0.2,0.011513565,3646,0.1405684425495565,-0.009492632083129138,0.024491650983691216,0.0001
1914880,18,1099,4,0.6226401925086975,0.0827734375,-0.4392513835430145,0.2,0.008741291,3656,0.21308544777333738,-0.007235284838825465,0.04024706780910492,0.0001
1920000,23,1074,5,0.57872074842453,0.1020703125,-0.5303358809649944,0.2,0.0100957025,3666,0.12465318024158478,-0.010496632186695934,0.012925660237669945,0.0001
1925120,29,1051,6,0.6095664501190186,0.095546875,-0.4189612036943436,0.2,0.009889439,3676,0.2186623090878129,-0.010850667697377503,0.048527792096138,0.0001
1930240,34,1037,7,0.4800562858581543,0.088046875,-0.4491980481147766,0.2,0.009668112,3686,0.21772741328924894,-0.00973688555881381,0.047351885586977005,0.0001
1935360,39,1030,8,0.5044984817504883,0.101640625,-0.45300790533423424,0.2,0.010258494,3696,0.1471357138082385,-0.011554501438513397,0.03046605736017227,0.0001
1940480,44,1026,9,0.5829824209213257,0.08486328125,-0.42342373475432393,0.2,0.009794104,3706,0.12543766433373094,-0.010272586068604142,0.019561832770705223,0.0001
1945600,50,1022,10,0.6787588596343994,0.10017578125,-0.4293178068101406,0.2,0.010058056,3716,0.15889872502535582,-0.009677767681423574,0.016079725697636604,0.0001
1950720,2,2128,1,0.7364793419837952,0.1176171875,-0.5120424178242683,0.2,0.014680785,3726,0.13967511873692273,-0.01138053702423349,0.016605213284492493,0.0001
1955840,7,1371,2,0.6432887315750122,0.07662109375,-0.4102144095301628,0.2,0.009304742,3736,0.178585691973567,-0.009935010245535524,0.029858075082302094,0.0001
1960960,12,1240,3,0.6158461570739746,0.10564453125,-0.426134729385376,0.2,0.010064514,3746,0.16536046452820302,-0.010877383577171712,0.049525998532772064,0.0001
1966080,17,1182,4,0.5370625257492065,0.09123046875,-0.44960534378886224,0.2,0.012410708,3756,0.13440264262259005,-0.011913465398829431,0.00403611920773983,0.0001
1971200,22,1153,5,0.47888344526290894,0.09529296875,-0.38045229196548463,0.2,0.010341902,3766,0.1670040775090456,-0.009403442901093512,0.019819917157292366,0.0001
1976320,27,1134,6,0.48420482873916626,0.0859765625,-0.40013827845454214,0.2,0.008785121,3776,0.18577014707028866,-0.007853640012908726,0.013342540711164474,0.0001
1981440,32,1100,7,0.46153712272644043,0.09783203125,-0.4397297565639019,0.2,0.00954924,3786,0.16593520548194646,-0.010531967740971595,0.03479381650686264,0.0001
1986560,37,1084,8,0.5604019165039062,0.09640625,-0.3546591484546661,0.2,0.011538758,3796,0.1649835342168808,-0.010579185613896697,0.016797201707959175,0.0001
1991680,42,1074,9,0.6065397262573242,0.0932421875,-0.4175421668589115,0.2,0.011269827,3806,0.15748213291168212,-0.010966653807554395,0.016644934192299843,0.0001
1996800,48,1061,10,0.5363128185272217,0.10033203125,-0.4587062518298626,0.2,0.0099686785,3816,0.15808299094438552,-0.010016460246406496,0.019708797335624695,0.0001
2001920,2,2196,1,0.47970038652420044,0.086875,-0.45864091798663137,0.2,0.0088058645,3826,0.1654821242392063,-0.00844919000985101,0.061204299330711365,0.0001
2007040,7,1367,2,0.3391658067703247,0.10400390625,-0.47756460890173913,0.2,0.010862259,3836,0.16281476810574533,-0.00982547272928059,0.030088897794485092,0.0001
2012160,12,1217,3,0.3445740342140198,0.0944921875,-0.4306381131708622,0.2,0.009314137,3846,0.15018643721938132,-0.008005206587258727,0.011550502851605415,0.0001
2017280,17,1156,4,0.28295010328292847,0.1141796875,-0.455515705794096,0.2,0.012378374,3856,0.14228346887975932,-0.012343291777651757,0.014851368963718414,0.0001
2022400,22,1131,5,0.3824741840362549,0.12640625,-0.5413887929916382,0.2,0.011937524,3866,0.1119050757214427,-0.007376353519503027,0.02153194509446621,0.0001
2027520,27,1114,6,0.16363763809204102,0.1096484375,-0.44885979548096655,0.2,0.014908567,3876,0.12554758839309216,-0.013346922434866428,0.0007000546902418137,0.0001
2032640,32,1101,7,0.3920136094093323,0.11046875,-0.3818184745311737,0.2,0.012613435,3886,0.12574808871373533,-0.00936123875202611,0.003968808799982071,0.0001
2037760,37,1095,8,0.4356459975242615,0.09947265625,-0.42956919223070145,0.2,0.00877502,3896,0.12278405535966158,-0.008906955299898982,0.013606397435069084,0.0001
2042880,42,1072,9,0.5757662057876587,0.09193359375,-0.37688039913773536,0.2,0.012499439,3906,0.11803718097507954,-0.011822879766114056,0.008945915848016739,0.0001
2048000,48,1060,10,0.6038928031921387,0.0825,-0.3866019977629185,0.2,0.012656756,3916,0.13677434680983425,-0.010449148581828922,0.021332230418920517,0.0001
2053120,2,1901,1,0.443706750869751,0.0901171875,-0.3979927431046963,0.2,0.008907857,3926,0.1339295281469822,-0.011866585968527943,0.02885129302740097,0.0001
2058240,7,1290,2,0.6775133609771729,0.1079296875,-0.445687255859375,0.2,0.013280271,3936,0.11153554145246744,-0.011602386930026114,0.02997121587395668,0.0001
2063360,13,1156,3,0.5641894340515137,0.086953125,-0.37129385441541674,0.2,0.00976491,3946,0.12353670351207256,-0.01070464116288349,0.012993086129426956,0.0001
2068480,18,1091,4,0.509139358997345,0.104140625,-0.45437623783946035,0.2,0.011338854,3956,0.13075453463941814,-0.009635514246765524,0.027708690613508224,0.0001
2073600,23,1068,5,0.4991905093193054,0.099375,-0.44403485670685766,0.2,0.011329038,3966,0.12197783943265676,-0.011694675548933447,0.00026616640388965607,0.0001
2078720,28,1072,6,0.5048542022705078,0.0856845773381295,-0.395863281093913,0.2,0.011496917,3973,0.18821269930373852,-0.007048595167374868,0.03231760114431381,0.0001
2083840,34,1047,7,0.41940468549728394,0.09849609375,-0.38876247242093087,0.2,0.01200465,3983,0.14515943137928844,-0.011517214449122548,0.022276176139712334,0.0001
2088960,39,1043,8,0.6564365029335022,0.08994140625,-0.4577602165937424,0.2,0.0096458895,3993,0.10419681699946523,-0.010549525287933648,0.00582943856716156,0.0001
2094080,44,1043,9,0.49892765283584595,0.08375,-0.39653545126318934,0.2,0.008917626,4003,0.143203088324517,-0.008456014215480536,0.02295028604567051,0.0001
2099200,49,1044,10,0.4684451222419739,0.08337890625,-0.3614788503944874,0.2,0.008939673,4013,0.1774833829700947,-0.010154455367010087,0.03367004543542862,0.0001
2104320,2,2148,1,0.36626648902893066,0.0949609375,-0.36929518580436704,0.2,0.01148917,4023,0.12336593989282846,-0.009323341883718967,0.03321286290884018,0.0001
2109440,6,1657,2,0.4696415066719055,0.06522902397260275,-0.3510916971997039,0.2,0.010579158,4027,0.24926011958350874,-0.004145981731173927,0.08323661983013153,0.0001
2114560,11,1349,3,0.33970654010772705,0.08322265625,-0.3029635056853294,0.2,0.00934671,4037,0.14024110339581966,-0.010121427825652063,0.013433430343866348,0.0001
2119680,16,1250,4,0.5176452398300171,0.07482421875,-0.3510073494911194,0.2,0.008269026,4047,0.1270750917866826,-0.009738066478166729,0.007876114919781685,0.0001
2124800,21,1173,5,0.36294931173324585,0.08203125,-0.37347190141677855,0.2,0.009980349,4057,0.1336092291586101,-0.008807967971079052,0.03601270169019699,0.0001
2129920,27,1132,6,0.46381473541259766,0.08064453125,-0.36366896256804465,0.2,0.008051274,4067,0.1287052220106125,-0.009662241712212562,0.00814739428460598,0.0001
2135040,32,1108,7,0.6423532962799072,0.0934765625,-0.36377824753522875,0.2,0.012416427,4077,0.09179500995203853,-0.009928415964823216,0.017045453190803528,0.0001
2140160,37,1091,8,0.46836942434310913,0.07298828125,-0.31736383892595765,0.2,0.008420652,4087,0.11506934059783816,-0.010120504673104734,0.014810329303145409,0.0001
2145280,42,1077,9,0.4940980076789856,0.10244140625,-0.364768907725811,0.2,0.012038985,4097,0.12097849519923329,-0.010983260250650346,0.015037421137094498,0.0001
2150400,47,1068,10,0.32797592878341675,0.085078125,-0.37937630504369735,0.2,0.010438271,4107,0.10395726528018713,-0.00859784077387303,0.01346709206700325,0.0001
2155520,2,2084,1,0.6345359086990356,0.061197916666666664,-0.34585430737464656,0.2,0.01309585,4112,0.10968312424837902,-0.005080033924871235,0.017743881791830063,0.0001
2160640,8,1267,2,0.4138738512992859,0.08875,-0.3457340149581432,0.2,0.010991295,4122,0.11178590493276715,-0.010025261053815484,0.015440667048096657,0.0001
2165760,13,1164,3,0.3695051074028015,0.0740234375,-0.2569933108985424,0.2,0.0110915685,4132,0.10658116487786173,-0.007476928750984371,0.0036465823650360107,0.0001
2170880,18,1101,4,0.5352444648742676,0.09068359375,-0.3332102553546429,0.2,0.0106949825,4142,0.09443938067182898,-0.010967258755117655,0.012475376017391682,0.0001
2176000,23,1067,5,0.5081676244735718,0.075703125,-0.3828896537423134,0.2,0.008168763,4152,0.1155607035383582,-0.009999141313601285,0.01278951857239008,0.0001
2181120,29,1057,6,0.35052788257598877,0.08904296875,-0.38033792465925215,0.2,0.010137735,4162,0.12468459960073233,-0.011717291015665978,0.01679237186908722,0.0001
2186240,34,1045,7,0.48119205236434937,0.08673828125,-0.34830914676189423,0.2,0.010411727,4172,0.0937844691798091,-0.012022000250872224,0.002081179991364479,0.0001
2191360,39,1038,8,0.6810052394866943,0.083828125,-0.4400850047171116,0.2,0.008831884,4182,0.12378228390589356,-0.010497865732759237,0.02387244626879692,0.0001
2196480,44,1037,9,0.5338307619094849,0.07703125,-0.3087432887405157,0.2,0.008113812,4192,0.11515512067824601,-0.009113247576169669,0.01303696446120739,0.0001
2201600,49,1025,10,0.5721445083618164,0.08833984375,-0.4437524229288101,0.2,0.010576687,4202,0.11162921098992229,-0.012457038224674762,0.008091265335679054,0.0001
2206720,2,2202,1,0.4865983724594116,0.09958984375,-0.4903820145130158,0.2,0.010234288,4212,0.09315520430915057,-0.014434655748773366,-0.0015845298767089844,0.0001
2211840,7,1349,2,0.4793246388435364,0.08853515625,-0.3433505630493164,0.2,0.010236407,4222,0.11480167917907239,-0.01151304153725505,0.013912450522184372,0.0001
2216960,12,1195,3,0.5562835931777954,0.0690625,-0.33741520300507544,0.2,0.007159504,4232,0.12689916703850032,-0.007838286387268453,0.014830464497208595,0.0001
2222080,18,1135,4,0.33976292610168457,0.0833984375,-0.39704423666000366,0.2,0.0096100345,4242,0.12311944831162691,-0.012314761111047118,0.011174408718943596,0.0001
2227200,23,1111,5,0.41939985752105713,0.0973046875,-0.490284683406353,0.2,0.009403149,4252,0.10002320693805813,-0.010379252138081939,0.008125938475131989,0.0001
2232320,28,1090,6,0.3010305166244507,0.07103515625,-0.36297922194004056,0.2,0.00824987,4262,0.12578050011768938,-0.00817394488491118,0.04127376526594162,0.0001
2237440,33,1079,7,0.5066468715667725,0.08255859375,-0.3778429901599884,0.2,0.010050096,4272,0.14583988357335329,-0.010504617698024958,0.023723823949694633,0.0001
2242560,38,1072,8,0.4916221499443054,0.0973828125,-0.3907223425805569,0.2,0.010749551,4282,0.12039175469428301,-0.010364718514028936,-0.001110713928937912,0.0001
2247680,43,1061,9,0.36209017038345337,0.108671875,-0.42188829839229586,0.2,0.010533201,4292,0.13513056440278887,-0.011517016058787704,0.005544658750295639,0.0001
2252800,48,1054,10,0.46727728843688965,0.0823046875,-0.3877373930811882,0.2,0.008461098,4302,0.13610182661563158,-0.008881240529008209,0.0040023718029260635,0.0001
2257920,2,2111,1,0.23089414834976196,0.0974609375,-0.41346347868442535,0.2,0.009865625,4312,0.15266128573566676,-0.00927359089953825,0.02155322954058647,0.0001
2263040,7,1309,2,0.43163400888442993,0.10138671875,-0.38825440749526025,0.2,0.013832517,4322,0.10560453677549958,-0.013777881271671504,0.023432400077581406,0.0001
2268160,13,1180,3,0.4559181332588196,0.1040625,-0.4510813254117966,0.2,0.012171062,4332,0.1303670740686357,-0.009375425740145146,0.012921585701406002,0.0001
2273280,18,1123,4,0.4848032593727112,0.0955078125,-0.4167149467766285,0.2,0.011391478,4342,0.1264127022214234,-0.010411850034724921,0.0070980265736579895,0.0001
2278400,23,1091,5,0.5239818096160889,0.07541015625,-0.37828957259655,0.2,0.008676419,4352,0.1358088617771864,-0.009619623450562357,0.014195095747709274,0.0001
2283520,28,1075,6,0.567711353302002,0.08744140625,-0.37271723434329035,0.2,0.009544464,4362,0.1438430923037231,-0.01108169665094465,0.004244647920131683,0.0001
2288640,33,1062,7,0.5678173303604126,0.096328125,-0.36650544956326486,0.2,0.012296116,4372,0.12229027468711137,-0.009283970382530243,0.03216918557882309,0.0001
2293760,39,1049,8,0.4495927691459656,0.08376953125,-0.34124132931232454,0.2,0.010961011,4382,0.18514273442327978,-0.010682823834940791,0.03323465958237648,0.0001
2298880,44,1046,9,0.6011062264442444,0.1026953125,-0.3715544806420803,0.2,0.012701681,4392,0.14842053221538662,-0.010284739618655295,0.028962086886167526,0.0001
2304000,49,1044,10,0.5325914621353149,0.0901953125,-0.3812509569525719,0.2,0.011422908,4402,0.16399454306811095,-0.009923548074439167,0.041914161294698715,0.0001
2309120,2,2231,1,0.6073629856109619,0.07439453125,-0.3325923238694668,0.2,0.008803684,4412,0.09829955460503698,-0.008890517083927988,0.005193282850086689,0.0001
2314240,7,1384,2,0.5961917042732239,0.09263671875,-0.41449263513088225,0.2,0.012082295,4422,0.11411676704883575,-0.011574586001224817,0.01719922572374344,0.0001
2319360,12,1258,3,0.45896828174591064,0.0803515625,-0.3154736505448818,0.2,0.008587824,4432,0.1281818529777229,-0.011786473272368312,0.016705136746168137,0.0001
2324480,16,1206,4,0.46655917167663574,0.08521484375,-0.41237099140882494,0.2,0.009194226,4442,0.12084015099331737,-0.011813488088082523,0.0062090735882520676,0.0001
2329600,21,1174,5,0.547145664691925,0.07662109375,-0.31429711610078814,0.2,0.007868508,4452,0.12007884498685599,-0.011191085923928767,0.0064363256096839905,0.0001
2334720,26,1152,6,0.640525221824646,0.09115234375,-0.32807587206363675,0.2,0.009838896,4462,0.09621180651709438,-0.010578375968616455,-0.0035062655806541443,0.0001
2339840,31,1134,7,0.5218270421028137,0.09552734375,-0.398998835682869,0.2,0.009910637,4472,0.1003347828425467,-0.011804653133731335,-0.0012232698500156403,0.0001
2344960,36,1124,8,0.38904762268066406,0.082421875,-0.33422461673617365,0.2,0.010939254,4482,0.1253239190019667,-0.009286185004748404,0.01950373500585556,0.0001
2350080,41,1117,9,0.6056020855903625,0.08890625,-0.45454747349023816,0.2,0.009179875,4492,0.09056574898771942,-0.013147833538241685,0.002704273909330368,0.0001
2355200,46,1112,10,0.4847884774208069,0.08634765625,-0.45845320910215376,0.2,0.0102040265,4502,0.1062216705083847,-0.012309034876525403,0.014117151498794556,0.0001
2360320,2,2269,1,0.5156746506690979,0.0897265625,-0.46722077697515485,0.2,0.009463346,4512,0.11018123503774405,-0.013063509503845126,0.0017133504152297974,0.0001
2365440,7,1378,2,0.5173311233520508,0.08740234375,-0.3809918178617954,0.2,0.009084331,4522,0.1277664924785495,-0.011786443317541853,0.011132987216114998,0.0001
2370560,12,1224,3,0.5509780645370483,0.07892578125,-0.3015320447087288,0.2,0.008433034,4532,0.10719812424853443,-0.010918012887705117,0.007952872663736343,0.0001
2375680,17,1165,4,0.5351787805557251,0.07068359375,-0.3110315304994583,0.2,0.0076598413,4542,0.13409090997651218,-0.012558117427397519,0.02246900647878647,0.0001
2380800,22,1138,5,0.4282323122024536,0.079921875,-0.4010864895582199,0.2,0.009348838,4552,0.1514747005328536,-0.010372071503661573,0.01810424216091633,0.0001
2385920,27,1115,6,0.6402040719985962,0.07919921875,-0.391666369587183,0.2,0.010066563,4562,0.11398085435852408,-0.012598307479638606,0.012274937704205513,0.0001
2391040,32,1099,7,0.568724513053894,0.0824609375,-0.37038482904434206,0.2,0.0094777495,4572,0.12733098102733492,-0.012720814647618681,0.0028609465807676315,0.0001
2396160,37,1089,8,0.5375475287437439,0.07677734375,-0.3746909414231777,0.2,0.009108758,4582,0.10897411465644836,-0.011735771149396897,0.012585343793034554,0.0001
2401280,42,1075,9,0.49229562282562256,0.08611328125,-0.411042402535677,0.2,0.007997288,4592,0.10539261352270841,-0.007754421851132065,0.010618570260703564,0.0001
2406400,47,1067,10,0.48798668384552,0.09470703125,-0.3995738710463047,0.2,0.010998676,4602,0.10267421031370759,-0.01422625478822738,0.014719768427312374,0.0001
2411520,2,2134,1,0.36935776472091675,0.08916015625,-0.3768491017818451,0.2,0.009333943,4612,0.11510993547737598,-0.011286481167189777,-0.001300206407904625,0.0001
2416640,7,1313,2,0.590196430683136,0.08869140625,-0.34583705604076387,0.2,0.008911174,4622,0.1052823700942099,-0.012633157775271684,-0.007537204772233963,0.0001
2421760,12,1182,3,0.4202929139137268,0.09544921875,-0.47242255657911303,0.2,0.009779328,4632,0.11281781297177076,-0.0118594512459822,0.00827779620885849,0.0001
2426880,18,1132,4,0.47270792722702026,0.08814453125,-0.4093188093602657,0.2,0.010388309,4642,0.10802745634689927,-0.011767765320837498,0.0021294672042131424,0.0001
2432000,23,1104,5,0.4769969582557678,0.0782421875,-0.3663042248785496,0.2,0.007965394,4652,0.11992719426751136,-0.010386767296586186,0.010848907753825188,0.0001
2437120,28,1067,6,0.602888822555542,0.08126953125,-0.35965887472033503,0.2,0.008534668,4662,0.09959525350481271,-0.010260797862429172,0.03806385397911072,0.0001
2442240,34,1045,7,0.5209360122680664,0.1012109375,-0.37805372938513754,0.2,0.010853299,4672,0.11990785861387848,-0.012635422337334603,0.0028620604425668716,0.0001
2447360,39,1035,8,0.4941176176071167,0.0902734375,-0.35608810260891915,0.2,0.008746889,4682,0.10114487890154124,-0.013242579298093915,-0.008720705285668373,0.0001
2452480,45,1020,9,0.5288816690444946,0.08724609375,-0.32203608222305774,0.2,0.009598885,4692,0.11743379805237054,-0.010684714885428548,0.010824969038367271,0.0001
2457600,50,1014,10,0.46111273765563965,0.09552734375,-0.3963424414396286,0.2,0.00987667,4702,0.11546163456514477,-0.014019324830733239,0.004750695079565048,0.0001
2462720,2,2181,1,0.5432378053665161,0.0774609375,-0.3465213577449322,0.2,0.008231071,4712,0.11797901012003421,-0.010715301556047052,0.0050313714891672134,0.0001
2467840,7,1373,2,0.5644314289093018,0.07650390625,-0.3852121412754059,0.2,0.008518533,4722,0.11333159720525146,-0.009312062633689493,0.0018885843455791473,0.0001
2472960,12,1235,3,0.41174083948135376,0.07908203125,-0.34054486706852916,0.2,0.009117487,4732,0.12683443350717424,-0.010601226335857063,-0.002365991473197937,0.0001
2478080,17,1173,4,0.3658903241157532,0.0801171875,-0.3461988247931004,0.2,0.008407875,4742,0.12381243718788028,-0.010212403871119023,0.026004280894994736,0.0001
2483200,22,1140,5,0.534214198589325,0.07189453125,-0.3084482803940773,0.2,0.009701548,4752,0.10032528221607208,-0.009310494912788271,0.0063388291746377945,0.0001
2488320,27,1117,6,0.46919602155685425,0.07578125,-0.3477596677839756,0.2,0.0094466405,4762,0.10567943321540951,-0.010362005035858601,0.00010790117084980011,0.0001
2493440,32,1101,7,0.43819206953048706,0.08943359375,-0.34872785925865174,0.2,0.008864171,4772,0.0916802486218512,-0.012153000782709568,-0.0009352713823318481,0.0001
2498560,37,1091,8,0.5086517333984375,0.0863671875,-0.3174897167086601,0.2,0.007840263,4782,0.14175263091921805,-0.012338101339992136,0.02928907424211502,0.0001
2503680,42,1080,9,0.5338034629821777,0.0821875,-0.40197682976722715,0.2,0.011120851,4792,0.10539300803095103,-0.012153181286994368,0.008500493131577969,0.0001
2508800,47,1066,10,0.5517935752868652,0.079609375,-0.35762611523270604,0.2,0.009225266,4802,0.1101538753695786,-0.009749529378022998,0.007532946765422821,0.0001
2513920,2,2160,1,0.5344602465629578,0.073984375,-0.3238285847008228,0.2,0.008256784,4812,0.1032142862305045,-0.011068144210148602,0.00766630657017231,0.0001
2519040,8,1237,2,0.5655457973480225,0.10125,-0.3151027049124241,0.2,0.013107032,4822,0.11080855924636125,-0.013012723661959172,0.016874250024557114,0.0001
2524160,13,1144,3,0.6001821756362915,0.097578125,-0.3887864831089973,0.2,0.011010158,4832,0.09418249312788247,-0.013089552402962,0.0061943139880895615,0.0001
2529280,18,1109,4,0.5882256031036377,0.1096484375,-0.3835289295017719,0.2,0.013806927,4842,0.10661663694307208,-0.01474795282818377,-0.007696943357586861,0.0001
2534400,23,1077,5,0.46834295988082886,0.10318359375,-0.38231624513864515,0.2,0.013033877,4852,0.09428867569193244,-0.0127463796059601,-0.0003428123891353607,0.0001
2539520,28,1062,6,0.41692131757736206,0.09244140625,-0.386269608438015,0.2,0.009557895,4862,0.09330933609977364,-0.010809211328160017,0.0004977714270353317,0.0001
2544640,34,1046,7,0.4638071060180664,0.11244140625,-0.44367243722081184,0.2,0.011274656,4872,0.10466266222298146,-0.012713684639893473,0.01355857215821743,0.0001
2549760,39,1028,8,0.605835497379303,0.10701171875,-0.48222078710794447,0.2,0.012103894,4882,0.1027119144052267,-0.01103121419204399,0.013279472477734089,0.0001
2554880,45,1019,9,0.6231955289840698,0.08875,-0.4783692134916782,0.2,0.010208326,4892,0.10514283866621554,-0.010284011666662991,-0.007929462939500809,0.0001
