time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,train/ent_coef,train/loss,curriculum/grid_size,train/entropy_loss,curriculum/preferred_eval_mode,curriculum/stage_timesteps,train/n_updates,curriculum/obs_quantity,curriculum/stage,train/approx_kl,train/learning_rate,train/stage_learning_rate,train/policy_gradient_loss,curriculum/max_steps,train/value_loss,train/explained_variance,train/clip_fraction,train/clip_range,eval/mean_reward,eval/std_reward,eval/deterministic,eval/stage,eval/std_ep_length,eval/full_coverage_rate,eval/mean_ep_length,eval/stage_timesteps,eval/promotion_full_coverage_rate,eval/stochastic_full_coverage_rate,eval/mode_gap,eval/deterministic_full_coverage_rate,eval/diagnostic_full_coverage_rate
29,1474560,26.91,7,1208,7.642221450805664,,0.00905671902000904,,-0.10331442058086396,,,1435,,,0.0047887545,0.0001,,-0.0034580665733665228,,0.031602198258042336,0.8379180431365967,0.034609375,0.2,,,,,,,,,,,,,
34,1479680,27.44,8,1204,7.621273040771484,,0.005872488021850586,,-0.08992896668612957,,,1440,,,0.0045009786,0.0001,,-0.002160653085447848,,0.02260324401780963,0.7372008562088013,0.028671875,0.2,,,,,,,,,,,,,
37,1484800,26.64,9,1214,7.642636775970459,,-0.0034856311976909637,,-0.11619891241192817,,,1445,,,0.0056471163,0.0001,,-0.006114753833971917,,0.0275310224480927,0.7794618606567383,0.0405859375,0.2,,,,,,,,,,,,,
41,1489920,27.79,10,1223,7.619539737701416,,0.004773858468979597,,-0.09202917102724313,,,1450,,,0.0060221776,0.0001,,-0.0035076299495995045,,0.021969548212364316,0.748366117477417,0.034453125,0.2,,,,,,,,,,,,,
,,,,,,,-0.00048819649964571,,-0.11947919145226478,,,1455,,,0.003659473,0.0001,,-0.001571941189467907,,0.03512265333905816,0.7650178670883179,0.03125,0.2,7.610016903877258,0.3530668080512798,0,1,12.68215675664041,1.0,28.23,1484800,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.558016903400421,1.0747803442200878,1,1,18.286440331568087,0.99,27.19,1484800,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1484800,0.99,1.0,0.010000000000000009,0.99,1.0
,,,,,,,,,,,,,,,,,,,,,,,,7.621590762138367,0.330284818351112,0,1,11.95156893466293,1.0,27.6,1484800,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.3997441673278805,1.5969688689561665,1,1,27.62674609866316,0.98,30.23,1484800,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1484800,0.98,1.0,0.020000000000000018,0.98,1.0
2,1495040,25.71,1,1745,7.667677402496338,0.0010000000000000009,,5,,0,1484800,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,1500160,28.12,2,1409,7.540614128112793,,0.037769123911857605,,-0.10982033178210258,,,1460,,,0.006453912,0.0001,,-0.005499293617904186,,0.0318795146048069,0.8135253190994263,0.0342578125,0.2,,,,,,,,,,,,,
11,1505280,28.91,3,1382,7.569268226623535,,0.018925026059150696,,-0.12516166619956492,,,1465,,,0.0038678385,0.0001,,-0.0031492710579186676,,0.03474971702322364,0.8417820334434509,0.029921875,0.2,,,,,,,,,,,,,
15,1510400,29.05,4,1355,7.57752799987793,,0.011998776346445084,,-0.13013006165623664,,,1470,,,0.0070234463,0.0001,,-0.009988425127230584,,0.04603156678378582,0.6572001576423645,0.058828125,0.2,,,,,,,,,,,,,
19,1515520,31.66,5,1334,7.395442962646484,,0.02909424528479576,,-0.1417506031692028,,,1475,,,0.004393165,0.0001,,-0.0020318980887532234,,0.042121035233139995,0.7643234133720398,0.0319921875,0.2,,,,,,,,,,,,,
23,1520640,28.75,6,1325,7.5746307373046875,,0.015328052453696728,,-0.22133334904909133,,,1480,,,0.004162152,0.0001,,-0.0017179247760213913,,0.06253107309341431,0.7950054407119751,0.0474609375,0.2,,,,,,,,,,,,,
27,1525760,28.61,7,1317,7.604323863983154,,0.0244195107370615,,-0.14231565058231355,,,1485,,,0.0042887675,0.0001,,-0.004492961424402892,,0.056134363450109956,0.8587665557861328,0.035703125,0.2,,,,,,,,,,,,,
31,1530880,28.93,8,1311,7.540143013000488,,0.0005998034030199051,,-0.11495267786085606,,,1490,,,0.004238746,0.0001,,-0.0038157192012295126,,0.06132667928934097,0.8213086724281311,0.0305078125,0.2,,,,,,,,,,,,,
35,1536000,27.49,9,1303,7.622551918029785,,0.02224874123930931,,-0.1408613368868828,,,1495,,,0.0057825074,0.0001,,-0.005376421585679054,,0.056508703902363774,0.8387741446495056,0.0408984375,0.2,,,,,,,,,,,,,
39,1541120,29.13,10,1305,7.527073860168457,,0.026791345328092575,,-0.16623585686087608,,,1500,,,0.0034839232,0.0001,,-0.00191798466257751,,0.1020969058573246,0.8221746683120728,0.0328125,0.2,,,,,,,,,,,,,
,,,,,,,0.02750553749501705,,-0.12658095069229602,,,1505,,,0.00445751,0.0001,,-0.002748880381695926,,0.06982955314218998,0.8142300844192505,0.032109375,0.2,7.664761242866516,0.07013764881855544,0,1,4.370308913566637,1.0,25.98,1536000,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.0356079912185665,2.692297316088966,1,1,38.722679401095164,0.95,34.71,1536000,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1536000,0.95,1.0,0.050000000000000044,0.95,1.0
3,1546240,27.73,1,1685,7.55923318862915,0.0010000000000000009,,5,,1,1536000,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,1551360,27.29,2,1401,7.618119716644287,,0.014829281717538834,,-0.10548407100141048,,,1510,,,0.00288624,0.0001,,-0.0029830213356763125,,0.036278960928320884,0.8797683119773865,0.02484375,0.2,,,,,,,,,,,,,
11,1556480,27.22,3,1352,7.6475114822387695,,0.014405657537281513,,-0.1007733030617237,,,1515,,,0.0036640689,0.0001,,-0.0034776694420725106,,0.04286668276414275,0.8266329765319824,0.02890625,0.2,,,,,,,,,,,,,
15,1561600,27.08,4,1339,7.6367506980896,,0.00640439847484231,,-0.09433172844350338,,,1520,,,0.0056825927,0.0001,,-0.002885656510479748,,0.02808529745787382,0.7220869064331055,0.03359375,0.2,,,,,,,,,,,,,
19,1566720,29.11,5,1338,7.5861992835998535,,-0.002947406843304634,,-0.08315546680241823,,,1525,,,0.0077255643,0.0001,,-0.0012572875851765274,,0.021921922471374273,0.7904672026634216,0.0278515625,0.2,,,,,,,,,,,,,
23,1571840,29.19,6,1334,7.573063373565674,,0.023157600313425064,,-0.09232991725206376,,,1530,,,0.0073152008,0.0001,,-0.0007382181100547314,,0.03417471580207348,0.7242165207862854,0.0330859375,0.2,,,,,,,,,,,,,
27,1576960,30.1,7,1320,7.545966148376465,,0.0004522567614912987,,-0.11763068325817586,,,1535,,,0.008032447,0.0001,,-0.002541047709528357,,0.04010264206677675,0.7963876724243164,0.043359375,0.2,,,,,,,,,,,,,
31,1582080,30.28,8,1311,7.4842047691345215,,0.02887989766895771,,-0.14523957535624504,,,1540,,,0.0037095577,0.0001,,-0.00289779479149729,,0.06784427165985107,0.8242829442024231,0.02953125,0.2,,,,,,,,,,,,,
35,1587200,26.25,9,1288,7.663210391998291,,0.03058174066245556,,-0.18380843222141266,,,1545,,,0.005055038,0.0001,,-0.0035753852082416413,,0.08951338477432728,0.8131159543991089,0.0490234375,0.2,,,,,,,,,,,,,
40,1592320,28.7,10,1263,7.5803985595703125,,0.029746823012828827,,-0.09671387396752834,,,1550,,,0.0045961123,0.0001,,-0.004509519776329398,,0.05563803223893046,0.7554969191551208,0.0375390625,0.2,,,,,,,,,,,,,
,,,,,,,0.02762092836201191,,-0.11029954366385937,,,1555,,,0.0029386017,0.0001,,-0.0016787665802985429,,0.04023655788972974,0.8121612668037415,0.0300390625,0.2,7.670335102081299,0.06509345411838216,0,1,4.519059636694342,1.0,25.59,1587200,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.1944657945632935,2.1961067864078094,1,1,35.280527206945195,0.96,33.38,1587200,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1587200,0.96,1.0,0.040000000000000036,0.96,1.0
2,1597440,32.02,1,2241,7.375603199005127,0.0010000000000000009,,5,,1,1587200,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
6,1602560,27.88,2,1664,7.600841045379639,,0.02158702164888382,,-0.1784701330959797,,,1560,,,0.0062978603,0.0001,,-0.0009664772404357791,,0.07326891358941794,0.8536764979362488,0.047421875,0.2,,,,,,,,,,,,,
9,1607680,27.37,3,1558,7.628619194030762,,0.02782861329615116,,-0.1242122209072113,,,1565,,,0.0035002914,0.0001,,-0.0032974715949967504,,0.06299790481105447,0.8280164003372192,0.033125,0.2,,,,,,,,,,,,,
13,1612800,25.64,4,1500,7.667295455932617,,0.021953754127025604,,-0.11535972751677036,,,1570,,,0.0032360447,0.0001,,-0.001974179670214653,,0.07117894370108843,0.705105185508728,0.0296875,0.2,,,,,,,,,,,,,
17,1617920,28.46,5,1487,7.537489414215088,,0.025013405829668045,,-0.09859146006405353,,,1575,,,0.0059104213,0.0001,,-0.0034914952656254173,,0.05308781076222658,0.708893895149231,0.034453125,0.2,,,,,,,,,,,,,
21,1623040,28.05,6,1417,7.601052284240723,,0.01027627568691969,,-0.10937490917742253,,,1580,,,0.004096909,0.0001,,-0.0033001019665971397,,0.039276077095419165,0.7566455602645874,0.0340625,0.2,,,,,,,,,,,,,
25,1628160,29.26,7,1394,7.5170793533325195,,0.02337690256536007,,-0.15428515315055846,,,1585,,,0.005783161,0.0001,,-0.004339298121631145,,0.05338285207748413,0.8615750074386597,0.0359375,0.2,,,,,,,,,,,,,
29,1633280,29.77,8,1382,7.557710647583008,,0.015821970999240875,,-0.12461881056427955,,,1590,,,0.002937674,0.0001,,-0.0023513531452044843,,0.04650265723466873,0.7867463827133179,0.0266796875,0.2,,,,,,,,,,,,,
33,1638400,28.63,9,1376,7.5995635986328125,,0.0221623033285141,,-0.1491255684942007,,,1595,,,0.003913291,0.0001,,-0.0039045726507902145,,0.07798669677227736,0.8115715980529785,0.0334375,0.2,,,,,,,,,,,,,
37,1643520,26.38,10,1370,7.658852577209473,,0.02366056852042675,,-0.13386078029870987,,,1600,,,0.0037302237,0.0001,,-0.0037730550300329926,,0.058811183385550976,0.8370224833488464,0.028203125,0.2,,,,,,,,,,,,,
,,,,,,,0.016917865723371506,,-0.09389255240559578,,,1605,,,0.005095342,0.0001,,-0.005555545394308865,,0.05173664592206478,0.6552694439888,0.0319921875,0.2,7.626096439361572,0.21437618343540688,0,1,8.486288941581003,1.0,27.73,1638400,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.439124834537506,1.310087520587748,1,1,30.046237701249723,0.99,30.94,1638400,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1638400,0.99,1.0,0.010000000000000009,0.99,1.0
,,,,,,,,,,,,,,,,,,,,,,,,7.62804530620575,0.20732698500483138,0,1,8.492961791978107,1.0,27.36,1638400,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.1760112047195435,1.8952581233718946,1,1,42.723253621417925,0.98,37.06,1638400,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1638400,0.98,1.0,0.020000000000000018,0.98,1.0
3,1648640,30.46,1,1668,7.499535083770752,0.0010000000000000009,,5,,0,1638400,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,1653760,28.1,2,1436,7.610739231109619,,0.0285420473664999,,-0.13205848261713982,,,1610,,,0.0041080187,0.0001,,-0.0014745823806151747,,0.0599139354750514,0.8073604702949524,0.0337890625,0.2,,,,,,,,,,,,,
11,1658880,26.88,3,1396,7.639819145202637,,0.06551354378461838,,-0.1320418816059828,,,1615,,,0.008210455,0.0001,,-0.00549787800759077,,0.05924193862825632,0.75016188621521,0.0458984375,0.2,,,,,,,,,,,,,
14,1664000,27.43,4,1367,7.631153583526611,,0.021612491458654404,,-0.09912836037576199,,,1620,,,0.0055919634,0.0001,,-0.00225441855378449,,0.03488637141883373,0.7572108507156372,0.0348828125,0.2,,,,,,,,,,,,,
18,1669120,27.84,5,1355,7.621500015258789,,0.012868562713265419,,-0.10288985371589661,,,1625,,,0.0048637968,0.0001,,-0.0024311113776639103,,0.02989340864121914,0.7377207279205322,0.0359765625,0.2,,,,,,,,,,,,,
22,1674240,27.23,6,1349,7.631949424743652,,-0.00039044488221406937,,-0.10839484311640263,,,1630,,,0.0055459724,0.0001,,-0.006787502747029066,,0.035605960506945845,0.744262158870697,0.0394921875,0.2,,,,,,,,,,,,,
26,1679360,28.27,7,1345,7.609130859375,,-0.0025854799896478653,,-0.10943927645683288,,,1635,,,0.0035787914,0.0001,,-0.004474688870832324,,0.03170157078653574,0.814489483833313,0.0328125,0.2,,,,,,,,,,,,,
30,1684480,28.69,8,1346,7.5264153480529785,,0.015549099072813988,,-0.13910255402326585,,,1640,,,0.0023844135,0.0001,,-0.0019698609225451947,,0.0543629240244627,0.8043962717056274,0.035234375,0.2,,,,,,,,,,,,,
34,1689600,29.42,9,1341,7.578080654144287,,0.027729522436857224,,-0.1003914562612772,,,1645,,,0.0039469055,0.0001,,-0.004098136825487018,,0.03629077654331923,0.7101002931594849,0.0301953125,0.2,,,,,,,,,,,,,
38,1694720,26.88,10,1336,7.630728721618652,,0.018314529210329056,,-0.12319490686058998,,,1650,,,0.003866182,0.0001,,-0.000871328292414546,,0.03606785656884313,0.8136923313140869,0.030625,0.2,,,,,,,,,,,,,
,,,,,,,0.01021375972777605,,-0.10691200874745846,,,1655,,,0.0027873765,0.0001,,-0.0018812698731198907,,0.03326048308983445,0.8039560317993164,0.03,0.2,7.637283959388733,0.23694875245380984,0,1,9.241623234042818,1.0,26.82,1689600,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.312005565166474,1.965191085103722,1,1,31.445907523873437,0.97,30.93,1689600,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1689600,0.97,1.0,0.030000000000000027,0.97,1.0
2,1699840,29.34,1,1755,7.572352409362793,0.0010000000000000009,,5,,1,1689600,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,1704960,27.23,2,1424,7.633995532989502,,0.03350836783647537,,-0.12862288869917393,,,1660,,,0.0040301317,0.0001,,-0.00089603679953143,,0.04062456849962473,0.8279658555984497,0.03515625,0.2,,,,,,,,,,,,,
11,1710080,28.77,3,1365,7.536096572875977,,0.008549008518457413,,-0.10219604849815368,,,1665,,,0.0036118333,0.0001,,-0.002835606588050723,,0.031408725082874296,0.6677582859992981,0.0271875,0.2,,,,,,,,,,,,,
15,1715200,29.55,4,1348,7.563722133636475,,-0.005189681425690651,,-0.1070723894238472,,,1670,,,0.004208685,0.0001,,-0.006254458874464035,,0.02702989909797907,0.7537305355072021,0.033671875,0.2,,,,,,,,,,,,,
19,1720320,27.68,5,1335,7.625955104827881,,0.014929568395018578,,-0.16147362038493157,,,1675,,,0.002571988,0.0001,,-0.003970803795382381,,0.05096117321401834,0.8224369883537292,0.0296875,0.2,,,,,,,,,,,,,
23,1725440,28.2,6,1332,7.599432468414307,,0.008365137502551079,,-0.1450541914999485,,,1680,,,0.007449709,0.0001,,-0.005894159018062055,,0.055414151661098004,0.7862433195114136,0.0401953125,0.2,,,,,,,,,,,,,
27,1730560,27.25,7,1325,7.62196159362793,,0.005639325827360153,,-0.11736308254301547,,,1685,,,0.004226163,0.0001,,-0.003903360073454678,,0.0478820725530386,0.7305228114128113,0.0403125,0.2,,,,,,,,,,,,,
31,1735680,28.0,8,1319,7.6186370849609375,,0.016121335327625275,,-0.15866026014089585,,,1690,,,0.003818021,0.0001,,-0.002882165014743805,,0.049602475073188546,0.8090693354606628,0.03421875,0.2,,,,,,,,,,,,,
34,1740800,26.17,9,1319,7.6595282554626465,,0.016818152740597725,,-0.13826257266104222,,,1695,,,0.004992545,0.0001,,-0.003119915956631303,,0.04485767701640725,0.8046521544456482,0.0396875,0.2,,,,,,,,,,,,,
39,1745920,26.91,10,1310,7.641085624694824,,0.011786448769271374,,-0.10352717414498329,,,1700,,,0.0032652274,0.0001,,-0.0032729970570653678,,0.03450317522510886,0.7108620405197144,0.0295703125,0.2,,,,,,,,,,,,,
,,,,,,,0.0004942510277032852,,-0.10392816841602326,,,1705,,,0.004482992,0.0001,,-0.004330407315865159,,0.02953043470159173,0.7668768167495728,0.0343359375,0.2,7.665136208534241,0.09112098093081027,0,1,5.212907058446371,1.0,25.84,1740800,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.517744162082672,0.7483335648605036,1,1,24.128346400033305,1.0,30.23,1740800,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1740800,1.0,1.0,0.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,7.543499853610992,1.0741453391317477,0,1,18.412017814460206,0.99,28.24,1740800,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.330624852180481,1.7037323427174647,1,1,32.07803609948714,0.98,32.14,1740800,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1740800,0.98,0.99,0.010000000000000009,0.98,0.99
2,1751040,27.02,1,1977,7.6310343742370605,0.0010000000000000009,,5,,0,1740800,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
6,1756160,26.35,2,1511,7.641449451446533,,0.004651505500078201,,-0.11727308593690396,,,1710,,,0.0043961294,0.0001,,-0.0019978082762099805,,0.038108902256935834,0.7811286449432373,0.0344921875,0.2,,,,,,,,,,,,,
12,1761280,27.31,3,1264,7.637903213500977,,0.015925921499729156,,-0.1573573999851942,,,1715,,,0.006193869,0.0001,,-0.0043103478197008376,,0.04636345434933901,0.8587732911109924,0.0426171875,0.2,,,,,,,,,,,,,
16,1766400,27.99,4,1242,7.553244113922119,,0.02001478709280491,,-0.15682230442762374,,,1720,,,0.004917269,0.0001,,-0.004014791492372751,,0.057509697545319795,0.8722631335258484,0.0359375,0.2,,,,,,,,,,,,,
20,1771520,26.75,5,1258,7.645540237426758,,0.03408091887831688,,-0.14433959230780602,,,1725,,,0.004172846,0.0001,,-0.004048405163921416,,0.04914289947599173,0.8471612930297852,0.03125,0.2,,,,,,,,,,,,,
24,1776640,30.5,6,1270,7.483875274658203,,0.013054762035608292,,-0.13916571505367756,,,1730,,,0.004173527,0.0001,,-0.004529458675533533,,0.05597873046994209,0.7932613492012024,0.0341015625,0.2,,,,,,,,,,,,,
28,1781760,28.78,7,1278,7.523125171661377,,0.055072564631700516,,-0.15325309336185455,,,1735,,,0.005768946,0.0001,,-0.0018609542632475496,,0.07915582325309516,0.8198722004890442,0.03296875,0.2,,,,,,,,,,,,,
31,1786880,27.84,8,1281,7.619227409362793,,0.001199459657073021,,-0.132470333352685,,,1740,,,0.003511247,0.0001,,-0.0004892565729096532,,0.058909853845834734,0.8458988666534424,0.0303125,0.2,,,,,,,,,,,,,
35,1792000,26.69,9,1286,7.637551307678223,,0.009974364191293716,,-0.11908175133168697,,,1745,,,0.0032504345,0.0001,,-0.00020763135515153408,,0.05280004613101483,0.7998452186584473,0.0314453125,0.2,,,,,,,,,,,,,
39,1797120,26.08,10,1288,7.65709114074707,,-0.0017536245286464691,,-0.10032723136246205,,,1750,,,0.0031356898,0.0001,,-0.004469478949904442,,0.024626422422006727,0.8509642481803894,0.0255859375,0.2,,,,,,,,,,,,,
,,,,,,,0.03958534449338913,,-0.10033441998064518,,,1755,,,0.0033447347,0.0001,,-0.00010471585672348738,,0.05105009419843554,0.7496120929718018,0.0296484375,0.2,7.649568042755127,0.11652211641786277,0,1,6.2011611815852685,1.0,26.84,1792000,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.294806804656982,2.11910439056833,1,1,30.21211015470452,0.97,30.78,1792000,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1792000,0.97,1.0,0.030000000000000027,0.97,1.0
2,1802240,29.28,1,1810,7.4501824378967285,0.0010000000000000009,,5,,1,1792000,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,1807360,29.37,2,1455,7.494984149932861,,0.009464465081691742,,-0.14071067810058593,,,1760,,,0.0030286424,0.0001,,-0.004011469446122646,,0.0431828243099153,0.8248267769813538,0.0298046875,0.2,,,,,,,,,,,,,
10,1812480,27.36,3,1416,7.62895393371582,,0.0035570720210671425,,-0.16659985810518266,,,1765,,,0.0038226913,0.0001,,-0.0025013805041089656,,0.05176312340423465,0.8282244205474854,0.0380078125,0.2,,,,,,,,,,,,,
14,1817600,26.83,4,1399,7.6339945793151855,,0.029240768402814865,,-0.12374490857124329,,,1770,,,0.0037504858,0.0001,,-0.0008348058350384235,,0.0533711239695549,0.7272095680236816,0.0296484375,0.2,,,,,,,,,,,,,
18,1822720,27.8,5,1382,7.612387180328369,,0.013023151084780693,,-0.13376300536096097,,,1775,,,0.0032350805,0.0001,,-0.0014246711879968644,,0.05334455143660307,0.8353900909423828,0.0280078125,0.2,,,,,,,,,,,,,
22,1827840,31.54,6,1371,7.459920883178711,,0.011080016382038593,,-0.16780917406082152,,,1780,,,0.0043818345,0.0001,,-0.004123238930478692,,0.06041796907782555,0.839916467666626,0.0364453125,0.2,,,,,,,,,,,,,
26,1832960,26.36,7,1362,7.653841495513916,,0.050805967301130295,,-0.21309934258461,,,1785,,,0.006067057,0.0001,,-0.004190728962421417,,0.0844440658763051,0.843268871307373,0.041953125,0.2,,,,,,,,,,,,,
30,1838080,26.87,8,1353,7.635380744934082,,0.0233992338180542,,-0.10149991996586323,,,1790,,,0.0033765882,0.0001,,-0.002603733320720494,,0.04331728965044022,0.7503678798675537,0.0288671875,0.2,,,,,,,,,,,,,
34,1843200,27.68,9,1325,7.6225457191467285,,0.02109065279364586,,-0.13588962398469448,,,1795,,,0.003811445,0.0001,,-0.0019261083332821726,,0.05728464365005493,0.787243127822876,0.0358984375,0.2,,,,,,,,,,,,,
38,1848320,29.13,10,1322,7.575757026672363,,0.03247962146997452,,-0.11672991558909417,,,1800,,,0.0036217547,0.0001,,-0.002805902953259647,,0.04582879409193993,0.7539089322090149,0.0333203125,0.2,,,,,,,,,,,,,
,,,,,,,0.018818259239196777,,-0.13845481805503368,,,1805,,,0.0057006855,0.0001,,-0.0011508586769923568,,0.052756278850138186,0.7875274419784546,0.0311328125,0.2,7.618431668281556,0.2945881569139257,0,1,11.323886258701117,1.0,27.64,1843200,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.123920493125915,2.5005226229448243,1,1,35.854868567601805,0.96,33.78,1843200,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1843200,0.96,1.0,0.040000000000000036,0.96,1.0
2,1853440,27.66,1,1832,7.618898391723633,0.0010000000000000009,,5,,1,1843200,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
6,1858560,26.91,2,1487,7.645176410675049,,0.024654388427734375,,-0.13990069732069968,,,1810,,,0.0033592354,0.0001,,-0.002184629300609231,,0.05183698933571577,0.7816781997680664,0.0305078125,0.2,,,,,,,,,,,,,
10,1863680,25.66,3,1430,7.66889762878418,,0.030475419014692307,,-0.1137331011891365,,,1815,,,0.004869816,0.0001,,-0.0014901959523558616,,0.03851299645379186,0.735468864440918,0.0338671875,0.2,,,,,,,,,,,,,
14,1868800,26.56,4,1394,7.647591590881348,,0.008520042523741722,,-0.10983083307743073,,,1820,,,0.0039937207,0.0001,,-0.0029927878081798553,,0.02573824828490615,0.8173308372497559,0.032734375,0.2,,,,,,,,,,,,,
18,1873920,26.72,5,1384,7.649045944213867,,0.013189568184316158,,-0.09342998072504997,,,1825,,,0.0046364483,0.0001,,-0.004127649595029652,,0.02990397561341524,0.7915024757385254,0.0316015625,0.2,,,,,,,,,,,,,
22,1879040,25.66,6,1368,7.667308330535889,,0.011690285056829453,,-0.1102362110465765,,,1830,,,0.004582277,0.0001,,-0.002515991288237274,,0.04150871805846691,0.7447970509529114,0.03796875,0.2,,,,,,,,,,,,,
26,1884160,27.95,7,1359,7.618039608001709,,0.012479227967560291,,-0.09205515630543232,,,1835,,,0.005194537,0.0001,,-0.0036960449954494836,,0.028885360099375246,0.7436468601226807,0.0341796875,0.2,,,,,,,,,,,,,
30,1889280,26.95,8,1358,7.648381233215332,,0.0060736676678061485,,-0.12700132071971892,,,1840,,,0.003346017,0.0001,,-0.000796912598889321,,0.044769901651889085,0.8009283542633057,0.03578125,0.2,,,,,,,,,,,,,
34,1894400,32.94,9,1352,7.284534931182861,,0.005391979590058327,,-0.09387860395014286,,,1845,,,0.0052815257,0.0001,,-0.003460384220816195,,0.02229675847105682,0.7471963763237,0.0334375,0.2,,,,,,,,,,,,,
37,1899520,26.66,10,1347,7.631739616394043,,-0.004154404625296593,,-0.1736888787150383,,,1850,,,0.007420027,0.0001,,-0.0062511535594239834,,0.04608235327526927,0.788563072681427,0.058125,0.2,,,,,,,,,,,,,
,,,,,,,0.02133437991142273,,-0.10195031985640526,,,1855,,,0.0049593667,0.0001,,-0.0049806918855756525,,0.03731814773753286,0.7875889539718628,0.0365625,0.2,7.612636227607727,0.44748787127482637,0,1,14.949461528764171,1.0,27.44,1894400,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6.548710343837738,3.5062008155006743,1,1,50.99850488004525,0.91,41.85,1894400,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1894400,0.91,1.0,0.08999999999999997,0.91,1.0
3,1904640,29.38,1,1620,7.56760311126709,0.0010000000000000009,,5,,1,1894400,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,1909760,26.83,2,1396,7.648767471313477,,0.020815439522266388,,-0.1305258885025978,,,1860,,,0.0056022247,0.0001,,-0.00311101583763957,,0.07372368339449167,0.8128750920295715,0.0351953125,0.2,,,,,,,,,,,,,
11,1914880,25.95,3,1373,7.6619038581848145,,0.014783335849642754,,-0.1042922430485487,,,1865,,,0.0037878528,0.0001,,-0.003902691872790456,,0.048274086397141217,0.7103849649429321,0.0280078125,0.2,,,,,,,,,,,,,
15,1920000,28.62,4,1360,7.579898834228516,,0.006167474202811718,,-0.08480874605476857,,,1870,,,0.0060576918,0.0001,,-0.004855566131882369,,0.028934830538928508,0.7573156356811523,0.03234375,0.2,,,,,,,,,,,,,
18,1925120,28.59,5,1355,7.592040538787842,,0.011842429637908936,,-0.11904183499515057,,,1875,,,0.0045970576,0.0001,,-0.002805801904760301,,0.04622606409713626,0.8049917221069336,0.0394140625,0.2,,,,,,,,,,,,,
22,1930240,26.42,6,1350,7.65023946762085,,0.025156892836093903,,-0.1472819896787405,,,1880,,,0.0037846107,0.0001,,-0.0027736923098564147,,0.053039073776453734,0.8447986841201782,0.039375,0.2,,,,,,,,,,,,,
26,1935360,26.93,7,1349,7.631096839904785,,0.0022320281714200974,,-0.08470278423279524,,,1885,,,0.0051307306,0.0001,,-0.005091791390441358,,0.033692561537027356,0.6881730556488037,0.0341796875,0.2,,,,,,,,,,,,,
30,1940480,25.55,8,1349,7.673948764801025,,0.0024047251790761948,,-0.11278898872435093,,,1890,,,0.00520942,0.0001,,-0.003615868012420833,,0.045803529508411885,0.8281700015068054,0.03484375,0.2,,,,,,,,,,,,,
34,1945600,25.11,9,1345,7.677562713623047,,0.003498283214867115,,-0.07222836665809154,,,1895,,,0.0049239034,0.0001,,-0.001658665374852717,,0.030125049808993935,0.7818977236747742,0.0271875,0.2,,,,,,,,,,,,,
38,1950720,27.86,10,1345,7.604466438293457,,0.02166008949279785,,-0.07169982794672251,,,1900,,,0.00473398,0.0001,,0.0014797670487314463,,0.02550898404791951,0.7409184575080872,0.023125,0.2,,,,,,,,,,,,,
