time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/fps,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/learning_rate,train/clip_fraction,train/loss,train/n_updates,train/explained_variance,train/entropy_loss,train/value_loss,train/stage_learning_rate,curriculum/stage,train/ent_coef,curriculum/max_steps,curriculum/obs_quantity,curriculum/stage_timesteps,curriculum/grid_size,curriculum/preferred_eval_mode,eval/mean_reward,eval/mean_ep_length,eval/deterministic,eval/full_coverage_rate,eval/std_reward,eval/stage,eval/std_ep_length,eval/stage_timesteps,eval/deterministic_full_coverage_rate,eval/stochastic_full_coverage_rate,eval/coverage_promotion_passed,eval/promotion_full_coverage_rate,eval/diagnostic_full_coverage_rate,eval/quality_promotion_passed,eval/promotion_max_mean_length,eval/promotion_passed,eval/mode_gap,eval/stochastic_quality_passed,eval/promotion_min_mean_reward,eval/deterministic_promotion_floor,eval/deterministic_quality_passed
11,6.662115573883057,448000,58,122.51,484,0.010992185678333044,0.2,0.013186449,8.976000000000001e-05,0.05859375,0.19324789941310883,502,0.7340781092643738,-0.26842126436531544,0.4692029245197773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6.855579376220703,450560,63,119.5,486,0.0058587516271849955,0.2,0.10411559,8.976000000000001e-05,0.07888719512195122,0.1313880831003189,505,0.8528895974159241,-0.288061228103754,0.4578345059985068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6.627614974975586,453120,67,127.82,494,0.006019871107613047,0.2,0.022553248,8.976000000000001e-05,0.09375,0.03951580077409744,507,0.7854150533676147,-0.2962672640879949,0.6741046823561192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,6.655331611633301,455680,70,129.92,510,0.010405155830085278,0.2,0.009503947,8.976000000000001e-05,0.06907894736842106,0.26967477798461914,508,0.901025652885437,-0.3545198613091519,0.37930591875001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,6.744756698608398,458240,77,127.21,496,0.00017768245909297677,0.2,0.020502301,8.976000000000001e-05,0.10361842105263158,0.5436218976974487,511,0.723550021648407,-0.3076200587184806,1.0981606488165103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,6.872857570648193,460800,81,126.72,504,0.011632005891038312,0.2,0.0152804125,8.976000000000001e-05,0.1111111111111111,0.646224856376648,512,0.5811630487442017,-0.30004001905520755,1.092978321843677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,6.851194858551025,463360,91,127.74,476,0.0032386709418561724,0.2,0.08270238,8.976000000000001e-05,0.09895833333333333,0.7515640258789062,517,0.5369206666946411,-0.29945963823500976,0.9236048136228396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,7.263584613800049,465920,94,115.51,489,0.0038812369765604243,0.2,0.011994712,8.976000000000001e-05,0.08639705882352941,0.19478057324886322,518,0.4996786117553711,-0.33263496791615205,0.5076512098312378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,7.259203910827637,468480,97,115.42,497,0.0068771252408623695,0.2,0.010121924,8.976000000000001e-05,0.096875,0.7816383838653564,519,0.4615493416786194,-0.34715650528669356,0.4584995605051517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,7.312251091003418,471040,103,113.36,494,0.004416649531134788,0.2,0.023084585,8.976000000000001e-05,0.11764705882352941,0.06239048391580582,521,0.5279278755187988,-0.3305945050190477,0.2329783470315092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.005155695136636496,0.2,0.018391937,8.976000000000001e-05,0.1015625,0.5019004344940186,522,0.40514928102493286,-0.33357686549425125,0.3876865766942501,,,,,,,,,7.254747451543808,112.65,0,0.97,1.585740148860284,2,60.277587045269165,102400,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,5.352216615080834,135.62,1,0.78,5.003052747620283,2,98.71046347778942,102400,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,102400,0.78,0.97,1,0.97,0.97,0,83.2,1,0.18999999999999995,0,6.75,0.0,0
,,,,,,,,,,,,,,,,,,,,,,,,7.372321095168591,107.31,0,0.97,1.4339219069948883,2,48.12331971092601,102400,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,5.647873884290457,125.63,1,0.82,4.989027741689073,2,92.19942028017313,102400,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,102400,0.82,0.97,1,0.97,0.97,0,83.2,1,0.15000000000000002,0,6.75,0.0,0
,,,,,,,,,,,,,,,,,,,,,,,,6.055364535450935,138.3,0,0.87,3.9090018676220817,2,83.08242894860501,102400,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,5.7568442696332935,119.77,1,0.85,5.282571340794966,2,85.37550644066484,102400,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,102400,0.85,0.87,0,0.87,0.87,0,83.2,0,0.020000000000000018,0,6.75,0.0,0
1,7.2834296226501465,473600,1,114.08,2208,,,,,,,,,,,0.0001,2,0.008,320,8,102400,8,0,,,,,,,,,,,,,,,,,,,,,
2,7.1826252937316895,476160,3,117.23,1519,0.0075872118838808756,0.2,0.017972795,0.0001,0.11505681818181818,0.1965024471282959,523,0.6196167469024658,-0.34994797814976086,0.38966031778942456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7.114729404449463,478720,4,119.29,1581,-0.0027342517860233784,0.2,0.015665945,0.0001,0.0734375,0.1300596445798874,524,0.7544178366661072,-0.3249295294284821,0.16620987504720688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7.211513519287109,481280,10,112.47,961,0.007787571026710793,0.2,0.016437357,0.0001,0.098876953125,0.12794865667819977,526,0.5477969646453857,-0.28274651849642396,0.27781843999400735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7.093586444854736,483840,15,111.96,845,0.007406366445745031,0.2,0.047993958,0.0001,0.08984375,0.4257390797138214,528,0.6757519245147705,-0.3223175760358572,0.2460250275519987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7.268713474273682,486400,28,108.46,545,0.0033948740642517805,0.2,0.017561201,0.0001,0.107890625,0.015037473291158676,533,0.6825210452079773,-0.3126720651984215,0.20665563318878413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7.305568695068359,488960,34,108.09,522,0.008721107642890679,0.2,0.019221123,0.0001,0.09700520833333333,0.28180527687072754,535,0.48788541555404663,-0.31285936799314285,0.23630480261312592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7.086542129516602,491520,41,115.61,487,0.0028045347997180696,0.2,0.01774308,0.0001,0.08888561320754718,0.15883687138557434,538,0.7398874759674072,-0.31048003823127385,0.24748053141641166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7.027291297912598,494080,47,115.64,481,0.008041883440455422,0.2,0.023347422,0.0001,0.1220703125,0.05621173977851868,540,0.8147926330566406,-0.35979208955541253,0.26880909770261496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7.181852340698242,496640,55,108.95,464,0.007472959657510121,0.2,0.018802695,0.0001,0.1103219696969697,0.05917618051171303,542,0.5186213254928589,-0.32458864333051624,0.19101721990966436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,7.142604827880859,499200,59,108.38,474,0.008496590123018798,0.2,0.014813425,0.0001,0.09972426470588236,0.17611739039421082,543,0.3906482458114624,-0.29129452740444856,0.13407374567845287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6.966419696807861,501760,61,110.72,496,0.008694062296014566,0.2,0.018014254,0.0001,0.12560096153846154,0.2477375864982605,544,0.790458619594574,-0.3388740076468541,0.3396621850820688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6.922552585601807,504320,66,112.91,497,0.0035770477261394262,0.2,0.019439723,0.0001,0.09348958333333333,1.074582576751709,546,0.8782724738121033,-0.3160938064257304,0.3376587906231483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,6.720532417297363,506880,71,120.28,504,0.009923319439761914,0.2,0.06013542,0.0001,0.11328125,0.14978836476802826,548,0.8866139650344849,-0.3485400556371762,0.31799163225178534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,6.425951957702637,509440,76,132.84,500,0.00013888443050825077,0.2,0.017667437,0.0001,0.10309103260869565,0.16723331809043884,551,0.8115491271018982,-0.33780142211395764,0.4059020154502081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,6.376473426818848,512000,88,136.51,462,0.003477472017208735,0.2,0.012936056,0.0001,0.10520833333333333,0.1088431254029274,555,0.8509806990623474,-0.31412857711315156,0.31739541739225385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,6.355225086212158,514560,98,141.81,439,-0.0002366013964638114,0.2,0.020735878,0.0001,0.119453125,0.0773274227976799,560,0.8331789970397949,-0.36599357530474663,0.3551515526324511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,6.3295674324035645,517120,106,143.64,432,0.003838837968514246,0.2,0.016748631,0.0001,0.10431985294117647,0.09199052304029465,563,0.743724524974823,-0.3240536334467869,0.408209375891031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,6.4896135330200195,519680,121,141.53,398,-0.0020052804145962,0.2,0.012610438,0.0001,0.10234375,0.024287384003400803,568,0.8400794863700867,-0.3191983526945114,0.40640444876626136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,6.810004711151123,522240,130,130.76,391,0.007689227369062754,0.2,0.021732753,0.0001,0.09327168367346939,0.2916673719882965,571,0.48998624086380005,-0.30530739043440136,0.5046379981296403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.0044273184395806735,0.2,0.0401018,0.0001,0.09284156976744186,0.426200270652771,574,0.49254077672958374,-0.31935179233551025,0.5940466871441796,,,,,,,,,6.4369775691628455,133.03,0,0.87,2.939972232130911,2,81.1463437253953,153600,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.3077412761747835,170.1,1,0.64,6.890235544444774,2,112.97313840024097,153600,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,153600,0.64,0.87,0,0.87,0.87,0,83.2,0,0.22999999999999998,0,6.75,0.0,0
1,6.9912285804748535,524800,1,123.56,2294,,,,,,,,,,,0.0001,2,0.008,320,8,153600,8,1,,,,,,,,,,,,,,,,,,,,,
2,7.080510139465332,527360,8,121.97,569,0.0047105068188844895,0.2,0.022166828,0.0001,0.11670918367346939,0.14886772632598877,577,0.7263898253440857,-0.34135958430718405,0.48906636846308804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7.032534599304199,529920,14,119.9,522,0.0018099806638378086,0.2,0.016459653,0.0001,0.07646780303030302,0.2669633626937866,579,0.6534608602523804,-0.3023879085526322,0.5793661416480036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6.859914779663086,532480,21,124.71,482,0.00544630728760048,0.2,0.018323272,0.0001,0.1040296052631579,0.7696267366409302,581,0.7823656797409058,-0.32404182459178726,0.4138495545638235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6.63076639175415,535040,31,128.78,400,0.001073794045413916,0.2,0.014982472,0.0001,0.07832532051282051,0.08174756169319153,585,0.7918508648872375,-0.2761637060306011,0.4785187780283965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.430335521697998,537600,34,133.8,439,0.006270358959833781,0.2,0.010669656,0.0001,0.07855902777777778,0.18512646853923798,586,0.8478586077690125,-0.28203338219059837,0.4712894096349676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6.219195365905762,540160,44,138.14,406,0.0009958268409328802,0.2,0.010882622,0.0001,0.09193638392857142,0.6703236103057861,589,0.8342186212539673,-0.3131056994731937,0.7596493743892226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,6.244139194488525,542720,48,139.88,426,0.0033825428994453473,0.2,0.027416727,0.0001,0.06283967391304347,0.5435373783111572,591,0.8107142448425293,-0.3181481950956842,0.9856426262337229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,6.381142616271973,545280,60,135.66,377,-0.0006326188580418119,0.2,0.018379979,0.0001,0.09024234693877552,0.6554145812988281,596,0.8556612730026245,-0.2644452776531784,0.5188538213260472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6.747321605682373,547840,66,124.32,385,0.007208055878678957,0.2,0.01495219,0.0001,0.08958333333333333,0.10943687707185745,598,0.8589486479759216,-0.28862113257249195,0.257430666560928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,6.65435791015625,550400,71,127.6,394,0.006885186495149837,0.2,0.019259019,0.0001,0.10363051470588236,0.05184029042720795,600,0.8803164958953857,-0.2696512775386081,0.3684446274795953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6.692774772644043,552960,73,126.54,416,0.006129851409544547,0.2,0.015962556,0.0001,0.09049479166666667,0.6899152994155884,601,0.8457890748977661,-0.29261799280842143,0.5301040035362045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6.8764567375183105,555520,78,119.73,423,0.007753352510432402,0.2,0.014609012,0.0001,0.06666666666666667,0.17087586224079132,603,0.7917628288269043,-0.2812796647349993,0.8616302793224653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,6.452861309051514,558080,82,130.95,432,0.006289836035334858,0.2,0.026471563,0.0001,0.08701508620689655,0.17958128452301025,605,0.8831683397293091,-0.27477992043412963,0.2383298588723972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,6.412816047668457,560640,91,131.14,419,0.005766060597334917,0.2,0.01856965,0.0001,0.07962740384615384,0.0856594368815422,608,0.9314337968826294,-0.2798970419053848,0.3346909398141389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,6.647264003753662,563200,97,125.16,418,0.007974216912054655,0.2,0.01786792,0.0001,0.09801136363636363,1.1422579288482666,610,0.9269189834594727,-0.28092279623855243,0.39117637050874304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,6.844499588012695,565760,108,119.31,401,0.0030275046109006954,0.2,0.027941579,0.0001,0.09495192307692307,0.230189248919487,614,0.5660291314125061,-0.30404298397210927,0.9727834189740511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,7.329190254211426,568320,125,107.94,367,-0.002187602259218693,0.2,0.010465609,0.0001,0.0928125,0.18658742308616638,619,0.2667141556739807,-0.30881752163171766,0.4668360870331526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,7.514441013336182,570880,131,105.22,368,0.0015517521117414748,0.2,0.034614317,0.0001,0.0818452380952381,0.1434505134820938,622,0.31862759590148926,-0.32708960203897386,0.31197301475774675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,7.4726409912109375,573440,134,104.62,380,0.0025950465351343155,0.2,0.009657367,0.0001,0.06178977272727273,0.245775505900383,623,0.5538503527641296,-0.3488783890550787,0.21615901657126166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.004662286271067227,0.2,0.010135039,0.0001,0.07352941176470588,0.40173330903053284,624,0.5060170292854309,-0.3057015731054194,0.21965233915868929,,,,,,,,,7.27848403006792,107.73,0,0.96,1.6779859647843574,2,50.620125444332906,204800,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,5.187393140494823,142.96,1,0.75,4.878578443049139,2,103.1603528493384,204800,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,204800,0.75,0.96,1,0.96,0.96,0,83.2,1,0.20999999999999996,0,6.75,0.0,0
,,,,,,,,,,,,,,,,,,,,,,,,7.327173669934273,109.35,0,0.98,1.4311096273242412,2,52.35310401494835,204800,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,4.590563726723194,148.77,1,0.72,5.507990266619648,2,107.45965335883045,204800,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,204800,0.72,0.98,1,0.98,0.98,0,83.2,1,0.26,0,6.75,0.0,0
,,,,,,,,,,,,,,,,,,,,,,,,7.143228290379048,108.6,0,0.95,2.208411819728765,2,59.31711388798346,204800,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,3.735704840645194,175.71,1,0.61,5.5345904439794875,2,116.06673037524575,204800,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,204800,0.61,0.95,0,0.95,0.95,0,83.2,0,0.33999999999999997,0,6.75,0.0,0
1,7.4813032150268555,576000,1,105.36,1486,,,,,,,,,,,0.0001,2,0.008,320,8,204800,8,1,,,,,,,,,,,,,,,,,,,,,
2,7.411507606506348,578560,7,105.74,694,0.002008226261857678,0.2,0.017809184,0.0001,0.10386029411764706,0.1290712207555771,626,0.4964364767074585,-0.2994760371306363,0.16638017391019008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7.37636661529541,581120,13,107.84,564,0.002758519871062354,0.2,0.02050727,0.0001,0.09416118421052631,0.24393442273139954,628,0.7321426868438721,-0.2775500483418766,0.18620912515019117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7.470032215118408,583680,22,107.24,451,-0.00030114722291105673,0.2,0.021941766,0.0001,0.09210526315789473,0.042979896068573,631,0.6054757833480835,-0.2974250857767306,0.24228852846774093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7.422994613647461,586240,26,105.3,490,0.008449752174783498,0.2,0.01600818,0.0001,0.1005859375,0.10783593356609344,632,0.6896347999572754,-0.3295835265889764,0.43016074830666184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7.393883228302002,588800,35,107.98,427,-0.0008898851969702678,0.2,0.018820623,0.0001,0.08167613636363637,0.019390009343624115,636,0.7387335300445557,-0.2929300390409701,0.24094803972790638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7.164477348327637,591360,46,110.36,387,-0.002964858563422267,0.2,0.023559034,0.0001,0.08663712686567164,0.18293239176273346,640,0.7570428848266602,-0.32595761898738235,0.5228495846933393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7.141015529632568,593920,61,107.21,333,-0.0021732172183692457,0.2,0.020402674,0.0001,0.08609375,0.10662586987018585,645,0.813568115234375,-0.3079687589406967,0.31927030712366106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7.012233734130859,596480,70,111.97,327,0.004300599230728189,0.2,0.075228594,0.0001,0.1171875,0.1260419338941574,649,0.8165570497512817,-0.3118933067947138,0.40273271568241664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7.0717854499816895,599040,78,111.87,326,-0.00015066461249565086,0.2,0.03553719,0.0001,0.09521484375,0.4865313470363617,652,0.6577624082565308,-0.32815295457839966,0.5216152132488787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,7.012305736541748,601600,81,113.22,346,0.014230116348092755,0.2,0.02291893,0.0001,0.11653645833333333,0.6036094427108765,653,0.7862515449523926,-0.3472520684202512,0.6274839211255312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,7.0278730392456055,604160,85,118.22,358,0.0058878792263567445,0.2,0.027154148,0.0001,0.0965625,0.598405659198761,655,0.7966940999031067,-0.3238545942306519,0.33486326098442076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,7.301325798034668,606720,90,110.63,366,0.004150174480552475,0.2,0.020816673,0.0001,0.10807291666666667,0.5428247451782227,657,0.5750956535339355,-0.3650123029947281,0.3541898215189576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,7.281617641448975,609280,97,114.0,367,0.003844619914889336,0.2,0.013187902,0.0001,0.095703125,0.3956774175167084,659,0.6912122368812561,-0.34827166646718977,0.22534823901951312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7.412254810333252,611840,99,113.35,385,0.017264499994260923,0.2,0.019880252,0.0001,0.11049107142857142,0.35178235173225403,660,0.6289514303207397,-0.3939067082745688,0.33473843548979076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,7.484499454498291,614400,107,106.83,382,0.003166773248203965,0.2,0.035118774,0.0001,0.12445494186046512,0.3524831533432007,663,0.696621835231781,-0.36480251578397527,0.3480061102052068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,7.3708953857421875,616960,111,107.22,391,0.003605165441210071,0.2,0.07356395,0.0001,0.13020833333333334,0.3413005769252777,665,0.7141504287719727,-0.3628884231050809,0.18968923521849015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,7.360620498657227,619520,113,107.03,405,0.008841941505670548,0.2,0.019266,0.0001,0.11328125,0.2851409316062927,666,0.8406137824058533,-0.4000692814588547,0.20663197934627534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,7.288923740386963,622080,116,106.39,416,0.0020720555501825668,0.2,0.013658219,0.0001,0.09880514705882353,0.30771520733833313,667,0.6290550827980042,-0.3509477271753199,0.2242511587546152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,7.260467529296875,624640,120,108.55,424,0.004897175007499754,0.2,0.021556094,0.0001,0.0869140625,0.10038533806800842,669,0.7574315071105957,-0.3428213919202487,0.30613692415257293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.001136658112368276,0.2,0.049914993,0.0001,0.08581149193548387,0.051911868155002594,673,0.6853009462356567,-0.34908098751498806,0.41998979076743126,,,,,,,,,7.248708505630493,114.34,0,0.97,1.5870444111968207,2,57.931894496900405,256000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,5.316459085717797,139.83,1,0.76,4.892518867052515,2,102.10260084836233,256000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,256000,0.76,0.97,1,0.97,0.97,0,83.2,1,0.20999999999999996,0,6.75,0.0,0
,,,,,,,,,,,,,,,,,,,,,,,,7.312849108427763,111.76,0,0.97,1.4852722206112374,2,51.16016419051057,256000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,5.933563768267631,124.45,1,0.83,4.483404612656633,2,89.7606121859694,256000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,256000,0.83,0.97,1,0.97,0.97,0,83.2,1,0.14,0,6.75,0.0,0
,,,,,,,,,,,,,,,,,,,,,,,,7.311661620140075,114.0,0,0.98,1.535223361254125,2,50.36069896258391,256000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,5.341986799538136,139.32,1,0.77,4.972924047461957,2,99.54575631336576,256000,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,256000,0.77,0.98,1,0.98,0.98,0,83.2,1,0.20999999999999996,0,6.75,0.0,0
1,7.235074520111084,627200,1,116.41,1866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7.065686225891113,629760,3,130.32,1509,0.007947880961000919,0.2,0.019374978,0.0001,0.14296875,1.1042309999465942,674,0.34879910945892334,-0.4125693619251251,1.9478978037834167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6.805661201477051,632320,1,151.35,2373,0.007889612034584085,0.2,0.010099817,0.0001,0.07356770833333333,0.2201431393623352,675,0.5992688536643982,-0.35845278203487396,0.972814587255319,0.0001,3,0.015,440,15,0,11,0,,,,,,,,,,,,,,,,,,,,,
2,6.8619585037231445,634880,2,157.88,1866,0.004696438554674387,0.2,0.015384011,0.0001,0.09244791666666667,0.9565345048904419,676,0.5691814422607422,-0.37920787930488586,1.2644072348872821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6.639942646026611,637440,5,181.19,1464,0.002893580190305199,0.2,0.025048302,0.0001,0.10491071428571429,0.07597959786653519,678,0.5593308210372925,-0.40227426694972174,0.4982588096920933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6.402167320251465,640000,7,196.43,1457,0.0014167686126061849,0.2,0.014530821,0.0001,0.10267857142857142,0.5930050015449524,679,0.33375465869903564,-0.40270205054964336,0.8424729768718991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6.290700912475586,642560,12,210.46,1011,0.0035652676760627514,0.2,0.024452964,0.0001,0.1328125,0.023026227951049805,682,0.39466655254364014,-0.4015563104236335,0.6475908420326417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.1696248054504395,645120,14,222.49,1056,0.004049180153136452,0.2,0.012400168,0.0001,0.08138020833333333,0.08915047347545624,683,0.32045042514801025,-0.37159115572770435,0.7643272653222084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5.829484939575195,647680,17,245.61,1020,0.004573360776468631,0.2,0.0145277735,0.0001,0.09727822580645161,0.16998061537742615,685,0.48883765935897827,-0.39973152260626515,0.7188153131714752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5.599027633666992,650240,21,262.0,946,0.003000702549953286,0.2,0.061951615,0.0001,0.10499237804878049,0.16476988792419434,688,0.44200778007507324,-0.40474983322911146,0.6300996816376361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5.507322788238525,652800,23,274.56,969,0.004602468758821488,0.2,0.013428857,0.0001,0.10885416666666667,0.03503546118736267,689,0.7527607679367065,-0.4840503990650177,0.30128759605189165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5.379798412322998,655360,26,291.98,966,0.005681570712476968,0.2,0.009191968,0.0001,0.098046875,0.26171910762786865,690,0.16733860969543457,-0.3871364533901215,1.5584635384380818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5.162281036376953,657920,31,301.12,904,0.00243477857507327,0.2,0.014766238,0.0001,0.08409926470588236,1.4630072116851807,692,0.10085803270339966,-0.3917253622237374,1.5241837917881853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,4.972677707672119,660480,36,305.49,837,0.0009641285847734522,0.2,0.018750247,0.0001,0.10734953703703703,0.0737762600183487,695,0.24320518970489502,-0.4275388585196601,0.5088167182273335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,5.122228622436523,663040,40,300.33,829,0.004420263459905982,0.2,0.030961655,0.0001,0.09905133928571429,1.2097045183181763,697,0.2357717752456665,-0.4228895040495055,1.091565023309418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,5.090812683105469,665600,42,303.01,842,0.005673697617437158,0.2,0.011791961,0.0001,0.056919642857142856,0.624531626701355,698,0.2319585084915161,-0.37831088474818636,1.299586704266923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,5.157950401306152,668160,46,299.82,831,0.0033580254570677362,0.2,0.01976011,0.0001,0.09509698275862069,0.22994524240493774,700,0.12709975242614746,-0.38520200807472754,0.8679052065929462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,5.296835899353027,670720,51,295.05,800,0.0021249026703160433,0.2,0.04951592,0.0001,0.10360863095238096,0.21945834159851074,703,0.24084866046905518,-0.4736947530791873,1.1051799269126994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,5.0043253898620605,673280,56,304.9,769,0.0021975210069545676,0.2,0.032195367,0.0001,0.0818452380952381,1.0736204385757446,706,0.19631052017211914,-0.418582185393288,0.9202469220118863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,5.024665355682373,675840,58,300.02,782,0.002100647799670696,0.2,0.011927912,0.0001,0.059375,0.09536924213171005,707,0.39353275299072266,-0.4416870981454849,0.9414959333837032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
