time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/entropy_loss,train/explained_variance,train/n_updates,train/value_loss,train/clip_fraction,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/loss,curriculum/stage_timesteps,curriculum/obs_quantity,curriculum/max_steps,curriculum/grid_size,curriculum/stage,train/stage_learning_rate,curriculum/preferred_eval_mode,train/ent_coef,eval/stage_timesteps,eval/full_coverage_rate,eval/mean_reward,eval/deterministic,eval/mean_ep_length,eval/stage,eval/std_ep_length,eval/std_reward,eval/stochastic_quality_passed,eval/promotion_max_mean_length,eval/deterministic_quality_passed,eval/promotion_full_coverage_rate,eval/promotion_passed,eval/stochastic_full_coverage_rate,eval/deterministic_full_coverage_rate,eval/coverage_promotion_passed,eval/deterministic_promotion_floor,eval/diagnostic_full_coverage_rate,eval/mode_gap,eval/promotion_min_mean_reward,eval/quality_promotion_passed
,,,,,,-0.665097720347918,0.8799258470535278,466,0.8225509157547584,0.17998798076923078,0.1,0.009731525,0.005861424733526432,7e-05,0.4034057855606079,,,,,,,,,281600,0.99,6.6070380683988335,0,45.42,1,21.175542496002315,2.297087288615248,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,281600,0.86,5.4030584174394605,1,56.48,1,58.47879615723976,7.6839899833504814,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,281600,,,,,1,,,0,45.0,0,0.99,1,0.99,0.86,1,0.693,0.99,0.13,6.75,0
,,,,,,,,,,,,,,,,,,,,,,,,281600,1.0,6.502832599878311,0,45.36,1,19.21849109581707,2.8712767429200667,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,281600,0.84,5.4948689836263656,1,59.68,1,61.64704048046427,7.238175672004783,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,281600,,,,,1,,,0,45.0,0,1.0,1,1.0,0.84,1,0.693,1.0,0.16000000000000003,6.75,0
,,,,,,,,,,,,,,,,,,,,,,,,281600,0.99,6.589743459373713,0,45.78,1,24.727142980943025,2.866287143150015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,281600,0.91,6.701716863811016,1,47.98,1,48.20684183806278,5.558324054465678,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,281600,,,,,1,,,0,45.0,0,0.99,1,0.99,0.91,1,0.693,0.99,0.07999999999999996,6.75,0
304640,2069,57.34,1,1,6.211126327514648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307200,376,77.8,13,2,5.918509483337402,-0.7326125991344452,0.8035128116607666,471,3.1551790507137776,0.1896875,0.06999999999999999,0.0014617798,0.002567162625491619,3.5e-05,0.29734697937965393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309760,309,96.44,24,3,5.782344341278076,-0.7479901188611984,0.8219751119613647,476,2.1164693024754526,0.182734375,0.06999999999999999,0.0033847962,0.001990869604051113,3.5e-05,0.20151764154434204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312320,300,117.67,34,4,5.322474956512451,-0.8237383085489273,0.8949026465415955,481,1.1082119761407376,0.220078125,0.06999999999999999,0.003050146,0.0019569361489266157,3.5e-05,0.024284854531288147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314880,291,138.17,43,5,4.938887596130371,-0.7729363131523133,0.8410689830780029,486,1.5240876860171557,0.21921875,0.06999999999999999,0.0038667347,0.0016244574077427388,3.5e-05,1.7855877876281738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317440,275,155.95,55,6,4.624544143676758,-0.7735081970691681,0.7788115739822388,491,1.6100352715328337,0.183984375,0.06999999999999999,0.002130316,0.001268095993436873,3.5e-05,0.8863983750343323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320000,289,173.84,61,7,4.414635181427002,-0.787544434561449,0.8170700669288635,495,1.5236576915828182,0.19910386029411764,0.06999999999999999,0.00462287,0.00010845314382630236,3.5e-05,0.18492858111858368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322560,282,194.87,72,8,4.043055534362793,-0.7549290347099304,0.6852060556411743,500,1.8121593089401722,0.184609375,0.06999999999999999,0.0016702857,0.002634064583107829,3.5e-05,2.039531946182251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325120,2912,204.19,0,1,3.887563705444336,-0.7714881068468094,0.6591372489929199,505,1.588734349310398,0.179453125,0.06999999999999999,0.0015262406,-0.00016009673476219177,3.5e-05,1.2657536268234253,0,8,320,8,2,3e-05,0,0.009,,,,,,,,,,,,,,,,,,,,,
327680,357,204.71,14,2,3.677513837814331,-0.7833006179332733,0.6839056015014648,510,1.2615512039512395,0.094375,0.1,0.00218752,-0.0019466936774551868,3e-05,0.11246375739574432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330240,296,200.2,25,3,3.547658920288086,-0.7685071235895157,0.6065161824226379,515,1.617278861105442,0.125390625,0.1,0.003393534,0.0006855340767651796,3e-05,1.7217001914978027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332800,277,195.93,36,4,3.7804718017578125,-0.7675086468458175,0.7296580076217651,520,1.0057500911317765,0.1396875,0.1,0.0026132115,-0.0019131457339972258,3e-05,2.1798441410064697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335360,260,195.09,49,5,3.7130990028381348,-0.7172896707057953,0.43531256914138794,525,1.5933074821531772,0.084375,0.1,0.001442528,-0.00036401841789484023,3e-05,0.6929851174354553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337920,257,191.26,59,6,3.890406847000122,-0.7421643710136414,0.5903068780899048,530,1.0878985159099102,0.11453125,0.1,0.0017872669,-0.0007261871686205268,3e-05,0.35195469856262207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340480,258,192.85,69,7,3.8272452354431152,-0.7772301083803177,0.7489905953407288,535,0.8462996388971805,0.140078125,0.1,0.0030150067,-0.002147975442931056,3e-05,0.15840542316436768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343040,276,187.02,73,8,3.8627195358276367,-0.7514294714343791,0.7657523155212402,538,0.9022369114111881,0.11782525510204081,0.1,0.0050781476,0.0009149442787985412,3e-05,0.31906765699386597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345600,284,189.27,81,9,3.8912808895111084,-0.7392993752772992,0.6885944604873657,542,0.939671764580103,0.13365384615384615,0.1,0.005950584,0.002305554899458702,3e-05,0.4043585956096649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348160,293,189.5,87,10,4.081889629364014,-0.752971153992873,0.7769635319709778,545,0.9858380359812424,0.1065204326923077,0.1,0.0049477746,0.0014501491454071724,3e-05,0.08473196625709534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350720,2868,191.21,0,1,3.9756860733032227,-0.79519571185112,0.7457912564277649,550,0.9849775751680135,0.127265625,0.1,0.003285598,0.0008563384925946593,3e-05,0.047649409621953964,25600,8,320,8,2,3e-05,0,0.008829333333333333,,,,,,,,,,,,,,,,,,,,,
353280,2145,200.72,2,2,3.6690871715545654,-0.7845289409160614,0.8175125122070312,551,0.6807127967476845,0.14973958333333334,0.1,0.004330047,0.0011088335886597633,3e-05,0.149928018450737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355840,727,206.91,10,3,3.364549160003662,-0.7851816546916962,0.8114638924598694,556,0.5983510490134358,0.129609375,0.1,0.0028702137,-0.001969078900292516,3e-05,0.02625427022576332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358400,537,204.14,19,4,3.392679214477539,-0.7639636495534111,0.7421342134475708,561,0.967669320413295,0.1285845588235294,0.1,0.0067343824,-0.0009935709812185344,3e-05,0.08788209408521652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360960,417,207.82,30,5,3.277876377105713,-0.7602301615476609,0.6822293996810913,566,0.9745598208904266,0.116015625,0.1,0.0023467545,-0.0003893384430557489,3e-05,0.21956562995910645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363520,466,212.47,32,6,3.146064043045044,-0.8046499618462154,0.818272054195404,567,0.30376615481717245,0.12332589285714286,0.1,0.0031851658,0.004124113491603306,3e-05,0.14535120129585266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366080,502,216.72,35,7,2.9870309829711914,-0.7702734754199073,0.6851685047149658,569,0.9062635941164834,0.0744047619047619,0.1,0.017715273,0.0019107470732359659,3e-05,0.17197732627391815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368640,487,211.36,41,8,3.1220405101776123,-0.7875201337373079,0.7508971095085144,573,0.5970330882483899,0.17618936567164178,0.1,0.006955801,0.0011522102294795548,3e-05,0.03811386972665787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371200,448,207.05,51,9,3.1995041370391846,-0.7484851738339976,0.6167157888412476,577,1.2155495169817616,0.09796463815789473,0.1,0.0039712954,0.00037833121850302343,3e-05,0.1616818904876709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373760,416,204.93,61,10,3.068558931350708,-0.7738270026445389,0.6179280877113342,582,1.1421550987660885,0.116796875,0.1,0.0021949168,-0.0011721975170075893,3e-05,0.098564013838768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376320,2782,200.7,0,1,3.3153128623962402,-0.7365946733951568,0.6870835423469543,587,0.8103928341716528,0.1221875,0.1,0.0035793718,-0.0019393183896318077,3e-05,1.3465193510055542,51200,8,320,8,2,3e-05,0,0.008658666666666667,,,,,,,,,,,,,,,,,,,,,
378880,463,195.28,11,2,3.512718439102173,-0.7420870876312256,0.6558775305747986,592,0.9285431653261185,0.10796875,0.1,0.0021215132,-0.002207547044381499,3e-05,0.5460718870162964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381440,354,190.85,21,3,3.674720525741577,-0.7382704001665116,0.6074133515357971,597,1.2598131825774908,0.111171875,0.1,0.0024659522,-0.0017684259405359626,3e-05,0.6194581389427185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384000,283,186.03,36,4,3.8013505935668945,-0.7346043050289154,0.5724961757659912,602,1.4464347200095653,0.12984375,0.1,0.0028604225,0.0003304185625165701,3e-05,0.369846910238266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386560,281,187.73,45,5,3.819639205932617,-0.7480860465764999,0.7201311588287354,607,0.931165030412376,0.1171875,0.1,0.0027151236,-0.0010011807456612586,3e-05,0.12054504454135895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389120,268,193.62,57,6,3.5971415042877197,-0.7473737955093384,0.8103923797607422,612,0.49048985555768015,0.11015625,0.1,0.0024674165,-0.0012282866844907402,3e-05,0.06054002419114113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391680,274,195.34,65,7,3.714557409286499,-0.7517135242621104,0.7473843097686768,616,0.7060297122225165,0.13541666666666666,0.1,0.005508527,-0.0008156435796990991,3e-05,0.059850309044122696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394240,272,193.92,75,8,3.8772799968719482,-0.7580549150705338,0.7256777286529541,621,0.7166319604590535,0.139453125,0.1,0.002291871,0.0008588963281363249,3e-05,0.4692302644252777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396800,270,197.88,85,9,3.777425527572632,-0.7437478697299957,0.5083227753639221,626,1.0337675266712905,0.105546875,0.1,0.0030363258,-0.0010386214591562748,3e-05,0.15427318215370178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399360,282,201.14,90,10,3.585355758666992,-0.7837097320867621,0.6944546699523926,629,0.8432499147627665,0.12381114130434782,0.1,0.005544565,0.0013323692888345408,3e-05,0.13939319550991058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401920,2775,200.67,0,1,3.6356537342071533,-0.7525086808204651,0.7064337730407715,634,0.8369252192229033,0.0996875,0.1,0.0022150767,-0.0011788356583565473,3e-05,1.1239150762557983,76800,8,320,8,2,3e-05,0,0.008487999999999999,,,,,,,,,,,,,,,,,,,,,
404480,386,199.49,13,2,3.7384090423583984,-0.7317068642377853,0.49716222286224365,639,1.0334649449586868,0.089140625,0.1,0.0014346709,-0.001694646291434765,3e-05,0.17555570602416992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407040,315,199.9,24,3,3.6322741508483887,-0.7551078951358795,0.6294792890548706,644,0.6902104751765727,0.085390625,0.1,0.0020993834,-0.002491603270173073,3e-05,0.1288997232913971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409600,301,197.59,33,4,3.6926679611206055,-0.7447670954465866,0.7098972797393799,649,0.5229309065267443,0.114296875,0.1,0.0024691732,-0.0013456891383975744,3e-05,0.07364361733198166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412160,285,195.24,44,5,3.7442593574523926,-0.7389725881814957,0.6264256238937378,654,1.0490299187600614,0.1065625,0.1,0.0016715443,-0.0008820298779755831,3e-05,0.06619711965322495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414720,285,195.44,53,6,3.8434460163116455,-0.7628423416614533,0.7768516540527344,659,0.5532669973745942,0.126171875,0.1,0.0026801934,-0.0006873870640993118,3e-05,0.10905523598194122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417280,276,188.31,64,7,4.114722728729248,-0.71171999335289,0.575993537902832,664,0.9499001201614737,0.089140625,0.1,0.0022896146,0.0005653866287320852,3e-05,0.16760261356830597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419840,271,185.82,75,8,4.196794509887695,-0.7165859848260879,0.7492941617965698,669,0.6144925809651614,0.1109375,0.1,0.0026824728,-0.0018624813761562108,3e-05,0.27210137248039246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422400,266,190.98,86,9,3.912290334701538,-0.7153108859062195,0.7789590358734131,674,0.40625939771533015,0.089296875,0.1,0.0020224168,-0.0014468540530651807,3e-05,0.18470993638038635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424960,262,189.57,97,10,3.83491849899292,-0.7188524506812872,0.7884199619293213,679,0.7412377515331258,0.13235828488372092,0.1,0.010686179,0.0022042108764655367,3e-05,0.05275201424956322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.7323277831077576,0.8404881358146667,684,0.623340061120689,0.142734375,0.1,0.0030408772,-0.001290127532556653,3e-05,0.17665065824985504,,,,,,,,,102400,0.85,4.523276748294011,0,173.91,2,76.55443749385138,3.415783356174897,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,102400,0.48,1.2930155301094055,1,218.81,2,106.61873146872458,7.443739477936732,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,102400,,,,,2,,,0,115.2,0,0.85,0,0.85,0.48,0,0.6719999999999999,0.85,0.37,6.75,0
427520,2354,185.75,1,1,4.116272449493408,,,,,,,,,,,102400,8,320,8,2,3e-05,1,0.009,,,,,,,,,,,,,,,,,,,,,
430080,421,183.86,12,2,4.101568698883057,-0.7183939778804779,0.8189573287963867,689,0.7417899319529533,0.125390625,0.1,0.0026542316,-0.0025516743119806053,3e-05,0.40335482358932495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432640,358,183.31,21,3,4.1550374031066895,-0.7371215454067093,0.8393580317497253,694,0.6972416268145464,0.08452560240963855,0.1,0.009677895,-0.0009114353928759873,3e-05,0.03891400992870331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435200,433,186.84,23,4,4.068681716918945,-0.7590743115073756,0.8286302089691162,695,0.9174865835199231,0.10361842105263158,0.1,0.0021320763,0.0021141803284224713,3e-05,0.08952164649963379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437760,360,190.11,35,5,3.958885431289673,-0.6954540246725083,0.7434810400009155,700,1.0048799113929272,0.10703125,0.1,0.0023367784,-0.0009126559179276228,3e-05,0.38133129477500916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440320,399,181.07,38,6,4.399602890014648,-0.7743863420827048,0.814802885055542,702,0.7660366583482495,0.10239955357142858,0.1,0.009647279,0.00244495172851852,3e-05,0.04868417978286743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442880,344,180.98,51,7,4.50426721572876,-0.6995444744825363,0.45079028606414795,707,1.632338732779026,0.0778125,0.1,0.0025415285,-0.0012431094888597726,3e-05,0.09222139418125153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445440,374,178.52,54,8,4.371374130249023,-0.7330719232559204,0.6161192655563354,708,0.9750663880258799,0.14208984375,0.1,0.0035769362,0.0021374529460445046,3e-05,0.07733174413442612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448000,342,175.7,67,9,4.52819299697876,-0.6895736122131347,0.5893282890319824,713,1.1025212249159813,0.09765625,0.1,0.002168064,-0.0023252635030075906,3e-05,0.2034052014350891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450560,326,176.05,78,10,4.3075151443481445,-0.7300552165508271,0.7666020393371582,718,0.7046768813580274,0.147578125,0.1,0.0029964312,0.0005020711757242679,3e-05,0.5728136301040649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.7123579859733582,0.7406328916549683,723,0.7083799611777067,0.119296875,0.1,0.0029497412,-0.0008433190314099193,3e-05,0.1740824282169342,,,,,,,,,128000,0.84,4.460210047066211,0,178.85,2,75.49309571079993,2.985699249788748,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,128000,0.47,0.7641626086458564,1,221.7,2,105.56149866310159,7.607259807965419,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,128000,,,,,2,,,0,115.2,0,0.84,0,0.84,0.47,0,0.6719999999999999,0.84,0.37,6.75,0
453120,2389,173.25,1,1,4.356536388397217,,,,,,,,,,,128000,8,320,8,2,3e-05,1,0.009,,,,,,,,,,,,,,,,,,,,,
455680,790,167.46,6,2,4.562918186187744,-0.7002891331184201,0.66453617811203,726,0.989707053798001,0.09641768292682927,0.1,0.02099833,0.001859317692678149,3e-05,0.8652160167694092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458240,402,171.51,19,3,4.338972091674805,-0.7172260785102844,0.7944436073303223,731,0.929009281694889,0.10734375,0.1,0.003816321,-0.0014034382160753012,3e-05,0.40082964301109314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460800,408,166.72,25,4,4.712692737579346,-0.7043838455126836,0.8642939925193787,734,0.6492320446727368,0.13777043269230768,0.1,0.0045977975,0.0018027504691137718,3e-05,0.04792354255914688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463360,340,168.73,37,5,4.723324775695801,-0.6928433632850647,0.8304135799407959,739,0.6528580966591835,0.091640625,0.1,0.00276749,-0.000829806225374341,3e-05,0.10523796081542969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465920,323,169.17,47,6,4.756099700927734,-0.730273208618164,0.8951425552368164,744,0.4665638868510723,0.131484375,0.1,0.0042762505,-0.0011988632008433343,3e-05,0.23628459870815277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468480,313,174.0,57,7,4.584003925323486,-0.7147621321678161,0.8991325497627258,749,0.6693757597729564,0.137578125,0.1,0.0033951167,0.0008802222833037376,3e-05,0.08042299747467041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471040,342,174.44,59,8,4.513703346252441,-0.774084468682607,0.8785689473152161,750,1.0813372520109017,0.0685763888888889,0.1,0.0018912726,0.0032477487499515214,3e-05,0.1809292584657669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473600,340,175.69,67,9,4.448449611663818,-0.7192101157628573,0.8553804755210876,754,1.0188731511051838,0.07740384615384616,0.1,0.0051982324,2.728230678118192e-06,3e-05,0.15567949414253235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476160,337,182.5,75,10,4.422662258148193,-0.73802938580513,0.8871321678161621,759,0.6821383129060269,0.11296875,0.1,0.0027762137,-0.0009279227256774902,3e-05,0.5165479183197021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.7185384978850683,0.8928415179252625,762,0.8804636481994143,0.13834635416666666,0.1,0.008028055,0.003388569224625826,3e-05,0.08720239996910095,,,,,,,,,153600,0.86,4.683419708311558,0,174.12,2,73.78336939988577,2.970925731252649,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,153600,0.55,2.595254972539842,1,202.6,2,107.27711778380326,6.665887052085271,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,153600,,,,,2,,,0,115.2,0,0.86,0,0.86,0.55,0,0.6719999999999999,0.86,0.30999999999999994,6.75,0
478720,2578,183.48,0,1,4.262660980224609,,,,,,,,,,,153600,8,320,8,2,3e-05,1,0.009,,,,,,,,,,,,,,,,,,,,,
481280,426,181.49,11,2,4.32772970199585,-0.7166406381130218,0.8257041573524475,767,1.027847835943103,0.1340625,0.1,0.0034398087,0.0002139523020014167,3e-05,0.5472280979156494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483840,321,176.72,23,3,4.416015148162842,-0.681868224143982,0.7742147445678711,772,1.2152027763426303,0.096171875,0.1,0.002289445,-0.0016756610199809075,3e-05,0.2838034927845001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486400,303,173.51,33,4,4.626339912414551,-0.7341053330898285,0.7533159255981445,777,0.9571221959404648,0.086640625,0.1,0.0016420463,-0.0009978802595287562,3e-05,0.6009880304336548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488960,297,171.54,42,5,4.792007923126221,-0.7285337483882904,0.7616320848464966,782,0.9011371814459562,0.113671875,0.1,0.0029776213,-0.0014012975012883545,3e-05,0.6867254376411438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491520,277,158.48,55,6,5.111107349395752,-0.6716884136199951,0.4322987198829651,787,1.3611422774195672,0.107265625,0.1,0.0021377774,-0.0020321757066994904,3e-05,1.665594220161438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494080,267,155.57,66,7,5.1687517166137695,-0.6837253546714783,0.28406572341918945,792,0.8895884747803211,0.121640625,0.1,0.0033687993,-0.002578906686976552,3e-05,0.31891608238220215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496640,285,163.54,71,8,4.690293788909912,-0.6924836243071207,0.6816184520721436,795,0.7730457241215357,0.1286204268292683,0.1,0.020020777,0.0029203425638559388,3e-05,0.4366728961467743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499200,278,164.48,82,9,4.675013542175293,-0.7312860041856766,0.6363096237182617,800,0.8024898151308298,0.13796875,0.1,0.002849881,-0.0013456383626908063,3e-05,1.5200741291046143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501760,272,161.68,94,10,4.872542858123779,-0.687393119931221,0.7446693181991577,805,0.48518679484724997,0.12609375,0.1,0.0037645556,-0.0002856943756341934,3e-05,0.1542392373085022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.7076594680547714,0.7548698782920837,806,0.5931752906180918,0.1220703125,0.1,0.0027143268,0.003234525735024363,3e-05,0.18273299932479858,,,,,,,,,179200,0.86,4.312910945862532,0,177.33,2,74.33586684770684,3.363004532619932,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,179200,0.45,1.3160182431340217,1,222.87,2,108.45014107874641,7.289706841604772,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,179200,,,,,2,,,0,115.2,0,0.86,0,0.86,0.45,0,0.6719999999999999,0.86,0.41,6.75,0
504320,2493,166.33,1,1,4.73164176940918,,,,,,,,,,,179200,8,320,8,2,3e-05,1,0.009,,,,,,,,,,,,,,,,,,,,,
506880,374,170.23,13,2,4.571766376495361,-0.7148279249668121,0.7541823983192444,811,0.7150320146232844,0.140859375,0.1,0.0031250515,-0.001961626950651407,3e-05,0.2383773773908615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509440,306,173.96,25,3,4.422118663787842,-0.6838789147138595,0.7193642854690552,816,0.6493512116372585,0.12234375,0.1,0.0031109238,0.0006106796907261014,3e-05,0.10628087818622589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512000,324,180.03,31,4,4.14666748046875,-0.698685832953049,0.750691831111908,819,0.7221470610317537,0.13890360169491525,0.1,0.0055001504,0.0025487833230172174,3e-05,0.1335238814353943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514560,296,175.75,43,5,4.456629753112793,-0.6894564825296402,0.7540326118469238,824,0.6844373954832554,0.099453125,0.1,0.0026431729,-0.0012597375363111495,3e-05,0.27988651394844055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517120,322,182.68,47,6,4.274213790893555,-0.7143540864899045,0.828720211982727,827,0.6446900768649011,0.17020089285714285,0.1,0.020992644,0.004236414252469937,3e-05,0.045370496809482574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519680,334,181.44,53,7,4.178431987762451,-0.7025802670899084,0.834374725818634,830,0.862813728403742,0.12778072033898305,0.1,0.0036926104,0.0006758450388403263,3e-05,0.3238109350204468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522240,313,180.18,65,8,4.374824047088623,-0.6800268000364303,0.7795524597167969,835,0.6558078923821449,0.085546875,0.1,0.001993532,-0.000897575318813324,3e-05,0.5732737183570862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524800,309,179.11,74,9,4.275702476501465,-0.6912018305063248,0.8239032030105591,840,0.6735737251117826,0.072734375,0.1,0.002005913,-0.0007671521417796611,3e-05,0.6375733017921448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527360,300,178.73,85,10,4.267536163330078,-0.6469596749544144,0.6753456592559814,845,1.019846646413207,0.09140625,0.1,0.0019503366,-0.0007829645369201899,3e-05,0.1755143404006958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.6834791332483292,0.7871415019035339,850,0.8501643422245979,0.14453125,0.1,0.0047337404,-7.767360657453536e-05,3e-05,0.2822404205799103,,,,,,,,,204800,0.82,4.1862193202972415,0,182.25,2,77.73228093913107,3.4461375702616297,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,204800,0.57,2.4695564353466035,1,206.92,2,100.54000994628954,6.046534238044871,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,204800,,,,,2,,,0,115.2,0,0.82,0,0.82,0.57,0,0.6719999999999999,0.82,0.25,6.75,0
529920,2417,178.27,1,1,4.290581226348877,,,,,,,,,,,204800,8,320,8,2,3e-05,1,0.009,,,,,,,,,,,,,,,,,,,,,
532480,717,173.06,7,2,4.554298400878906,-0.6666686336199442,0.7999112010002136,853,0.9844101110384578,0.13020833333333334,0.1,0.011640051,0.0014212065420690038,3e-05,0.48593831062316895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535040,455,171.15,16,3,4.662409782409668,-0.6596523904800415,0.86314457654953,858,0.603649670779705,0.1075,0.1,0.001868822,-0.0014452833868563175,3e-05,0.16699843108654022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537600,347,173.37,29,4,4.538649082183838,-0.6600073826313019,0.793931782245636,863,0.8493763463944197,0.108046875,0.1,0.003111987,-0.0024905049335211516,3e-05,0.3662257790565491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540160,381,163.3,33,5,4.956986904144287,-0.6753229995568594,0.8460354804992676,865,0.8591655676563581,0.11901041666666666,0.1,0.007231909,0.0024741020674506824,3e-05,0.07167230546474457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
